Dates,MRK
2020-02-24,71.02779388427734
2020-05-13,71.7602310180664
2019-12-10,72.6163330078125
2020-02-27,73.46292114257812
2019-12-13,74.10974884033203
2020-05-19,75.4699935913086
2019-03-06,75.3558578491211
2018-11-30,74.3951187133789
2019-08-13,74.54731750488281
2019-07-12,72.97779846191406
2019-06-10,73.64366149902344
2019-05-09,73.34877014160156
2018-07-25,74.20487213134766
2018-09-27,75.15608978271484
2018-10-29,73.25949096679688
2019-10-16,72.06211853027344
2019-12-16,71.20001220703125
2020-03-04,70.66358947753906
2020-05-22,70.3953857421875
2019-10-01,69.83023071289062
2019-12-19,68.1539306640625
2018-09-10,70.8839111328125
2019-05-24,72.20580291748047
2018-08-09,72.19621276855469
2019-04-22,73.19242858886719
2019-03-21,72.40694427490234
2019-01-16,70.92223358154297
2019-08-28,73.05831146240234
2018-11-13,72.25370025634766
2018-10-12,72.79010772705078
2019-06-25,72.23454284667969
2020-03-10,71.34370422363281
2020-05-28,71.74600219726562
2019-10-07,70.28044891357422
2020-03-13,71.36285400390625
2019-10-10,71.46822357177734
2020-03-16,72.4165267944336
2020-06-03,72.67516326904297
2018-11-28,72.63684844970703
2018-09-25,72.26326751708984
2018-07-23,70.08885192871094
2018-08-24,69.87812805175781
2019-07-10,69.84939575195312
2019-05-07,70.1463394165039
2019-04-05,70.28044891357422
2019-03-04,71.29580688476562
2019-01-31,73.23074340820312
2019-09-12,73.63306427001953
2019-12-31,73.90127563476562
2020-03-19,74.13116455078125
2020-01-03,73.58515930175781
2020-06-09,74.25567626953125
2019-02-15,73.47979736328125
2019-01-14,75.21357727050781
2018-07-06,75.6925277709961
2018-08-07,75.61588287353516
2018-10-10,76.44924926757812
2018-12-13,75.90325164794922
2019-08-26,76.08525848388672
2019-07-25,76.46841430664062
2019-05-22,77.36882781982422
2019-03-19,76.99525451660156
2020-01-06,77.340087890625
2020-03-25,77.22515106201172
2020-06-12,77.86693572998047
2019-10-22,78.21177673339844
2020-01-09,77.94356536865234
2020-06-15,78.25965881347656
2019-10-25,77.35924530029297
2020-03-31,77.06229400634766
2020-06-18,76.4396743774414
2019-04-03,77.46461486816406
2018-08-22,77.80945587158203
2018-10-25,78.16387939453125
2019-01-29,78.58821105957031
2018-12-28,78.66535186767578
2018-11-26,78.45319366455078
2019-08-09,78.99325561523438
2019-07-08,79.15721130371094
2019-06-06,79.9962158203125
2019-09-10,79.3597183227539
2020-01-15,79.41758728027344
2020-04-03,79.96729278564453
2019-10-31,79.3597183227539
2020-04-06,79.68761444091797
2020-06-24,80.20838165283203
2018-11-09,80.3337631225586
2019-07-23,80.24696350097656
2019-06-21,80.21803283691406
2019-05-20,78.93538665771484
2019-04-18,78.26031494140625
2018-09-06,78.06744384765625
2018-10-08,77.92278289794922
2019-02-13,77.94206237792969
2018-12-11,76.99696350097656
2019-09-25,76.60157012939453
2020-01-21,75.73361206054688
2020-04-09,74.79815673828125
2019-11-06,71.28778076171875
2020-01-24,70.58377075195312
2020-01-27,70.84415435791016
2020-04-15,71.94355773925781
2018-12-26,72.06893157958984
2019-08-07,73.62159729003906
2019-06-04,73.90127563476562
2018-09-21,74.04592895507812
2018-07-19,75.9072036743164
2018-08-20,75.91683959960938
2018-10-23,76.68836212158203
2019-05-03,77.15127563476562
2019-04-01,76.64979553222656
2019-02-28,75.12605285644531
2019-11-12,75.39607238769531
2020-01-30,75.54074096679688
2019-11-15,75.40572357177734
2020-04-21,74.42203521728516
2019-04-16,74.66314697265625
2019-03-15,74.78851318359375
2019-02-11,76.31224060058594
2019-01-10,75.91683959960938
2019-08-22,76.07115173339844
2018-11-07,76.66907501220703
2018-08-03,78.09637451171875
2018-09-04,78.13494110107422
2019-06-19,78.27960205078125
2019-09-23,77.40201568603516
2019-11-18,76.5340576171875
2020-02-05,76.84266662597656
2020-04-24,76.389404296875
2019-03-29,77.40201568603516
2019-11-21,78.19281768798828
2020-04-27,78.78108978271484
2020-02-11,78.53999328613281
2020-04-30,79.52367401123047
2019-05-01,79.54296112060547
2019-02-26,80.02516174316406
2019-01-25,80.72916412353516
2018-12-24,79.947998046875
2019-09-06,80.3654556274414
2018-07-17,80.87029266357422
2018-09-19,82.02557373046875
2019-08-05,82.87020111083984
2019-10-08,82.13237762451172
2019-12-11,82.10324096679688
2019-11-27,83.01582336425781
2020-02-14,82.75370788574219
2020-05-06,81.1032943725586
2019-01-08,81.38483428955078
2018-12-07,81.40425109863281
2019-08-20,82.27799987792969
2018-11-05,83.01582336425781
2019-07-19,84.36528778076172
2018-10-04,83.10320281982422
2019-06-17,81.58869934082031
2019-05-16,82.38479614257812
2018-08-01,82.34595489501953
2019-03-13,78.63736724853516
2019-12-03,77.4044189453125
2020-02-20,78.59854125976562
2019-12-06,79.21015930175781
2020-05-12,79.5305404663086
2019-12-09,80.27808380126953
2020-02-26,79.01599884033203
2020-05-15,78.84125518798828
2019-03-28,79.6373291015625
2018-09-17,79.3655014038086
2018-08-16,79.3655014038086
2018-10-19,79.0548324584961
2019-04-29,80.08391571044922
2019-01-23,80.8411636352539
2019-09-04,80.56932830810547
2018-11-20,81.24891662597656
2019-07-02,82.00616455078125
2019-05-31,80.69554138183594
2019-12-12,81.88965606689453
2020-05-18,81.7925796508789
2019-09-27,82.25858306884766
2020-03-03,83.02552795410156
2020-05-21,83.22940826416016
2019-05-14,83.56919860839844
2018-08-31,80.9673843383789
2018-07-30,81.02561950683594
2018-10-02,82.57894897460938
2019-04-12,83.67598724365234
2019-03-11,83.15174865722656
2019-02-07,84.37499237060547
2019-07-17,84.19053649902344
2019-09-19,82.46245574951172
2019-10-21,83.3750228881836
2019-12-18,83.02552795410156
2020-03-06,83.95753479003906
2019-10-03,84.19053649902344
2020-03-09,83.94782257080078
2020-05-27,84.1225814819336
2019-12-24,83.54008483886719
2020-03-12,83.588623046875
2018-12-20,84.04490661621094
2019-08-01,81.03533172607422
2018-08-14,79.3072509765625
2018-07-13,80.50137329101562
2018-10-17,80.87999725341797
2019-05-29,80.73341369628906
2019-03-26,80.16658020019531
2019-02-22,80.63568115234375
2019-10-04,81.13409423828125
2019-11-05,82.06251525878906
2019-12-27,83.2254867553711
2020-06-02,82.44365692138672
2019-12-30,81.70091247558594
2020-03-18,81.2122802734375
2020-06-05,81.97455596923828
2019-07-15,81.02659606933594
2018-12-03,82.26774597167969
2019-06-13,81.710693359375
2019-01-04,79.76589965820312
2018-08-29,80.8604507446289
2019-02-05,83.06912231445312
2018-11-01,82.47296905517578
2019-08-16,81.39795684814453
2019-04-10,82.26774597167969
2019-09-17,81.85728454589844
2019-10-15,82.42410278320312
2020-01-02,82.76615905761719
2020-06-08,83.10820770263672
2019-10-18,82.5316162109375
2020-03-24,81.89637756347656
2020-06-11,82.75637817382812
2020-01-08,82.60002136230469
2019-04-25,79.45316314697266
2019-07-30,80.98751068115234
2019-02-20,80.70408630371094
2018-07-11,80.391357421875
2018-09-13,80.33271789550781
2018-10-15,83.16683959960938
2019-06-28,84.26140594482422
2018-12-18,84.69141387939453
2018-11-16,83.01048278808594
2019-10-02,81.99410247802734
2020-03-27,81.03636169433594
2020-01-10,81.35887145996094
2019-10-24,80.99726867675781
2020-03-30,81.6911392211914
2020-06-17,81.38819122314453
2020-01-14,82.2091064453125
2020-04-02,82.89320373535156
2019-01-02,82.62934112548828
2019-08-14,82.97138977050781
2018-10-30,82.2188720703125
2019-06-11,82.72706604003906
2019-05-10,83.3329849243164
2019-04-08,83.51866912841797
2018-08-27,83.5088882446289
2018-07-26,83.75321197509766
2018-09-28,85.35595703125
2019-03-07,85.61982727050781
2019-10-30,85.19960021972656
2020-01-17,85.06278228759766
2020-06-23,85.39505004882812
2020-04-08,86.65574645996094
2020-06-26,86.73392486572266
2019-03-22,86.83165740966797
2019-01-17,86.7046127319336
2019-08-29,87.07598114013672
2018-11-14,86.95870971679688
2019-06-26,87.5353012084961
2018-09-11,87.7616195678711
2018-07-09,87.86001586914062
2018-08-10,87.5943374633789
2019-04-23,88.18473052978516
2019-09-30,88.5488052368164
2020-01-23,90.11334228515625
2019-11-08,90.27078247070312
2020-04-14,89.9755859375
2019-11-11,89.87718200683594
2020-01-29,90.03462219238281
2020-04-17,89.57215118408203
2018-07-24,89.49342346191406
2018-09-26,90.56597900390625
2019-05-08,89.78862762451172
2019-03-05,90.17237854003906
2019-02-01,87.77145385742188
2018-12-31,87.18106079101562
2018-11-29,87.94857025146484
2019-08-12,88.0961685180664
2019-07-11,88.07649993896484
2019-09-13,88.4897689819336
2019-11-14,90.07398223876953
2020-04-20,89.7197494506836
2020-02-04,89.51311492919922
2020-04-23,88.52912902832031
2018-12-14,88.21424865722656
2019-08-27,87.14170837402344
2018-08-08,84.60303497314453
2018-10-11,84.72110748291016
2018-11-12,84.86869812011719
2019-07-26,85.84284210205078
2019-06-24,85.11470031738281
2019-05-23,84.0716781616211
2019-03-20,85.94124603271484
2019-01-15,86.94490814208984
2019-11-20,84.45543670654297
2020-02-07,84.30783081054688
2020-02-10,83.71744537353516
2020-04-29,84.28815460205078
2019-11-26,83.88471221923828
2020-02-13,81.91674041748047
2019-01-30,80.6572494506836
2018-08-23,81.32636260986328
2018-09-24,81.13939666748047
2018-11-27,80.686767578125
2018-10-26,81.16891479492188
2019-07-09,81.02131652832031
2019-06-07,80.02749633789062
2019-05-06,78.98446655273438
2019-04-04,78.65975952148438
2019-09-11,76.82955169677734
2019-11-29,75.3338851928711
2020-05-05,80.06685638427734
2019-12-02,77.86272430419922
2020-02-19,81.6412353515625
2020-05-08,80.27349853515625
2019-05-21,80.88356018066406
2019-03-18,77.69544982910156
2018-09-07,80.7064437866211
2018-08-06,77.98080444335938
2018-10-09,73.25767517089844
2019-02-14,76.14472961425781
2018-12-12,69.36859130859375
2019-07-24,73.89263916015625
2019-09-26,71.06510925292969
2019-10-28,70.17221069335938
2019-12-05,70.7972412109375
2020-05-11,65.87635803222656
2019-07-03,68.50545501708984
2020-02-25,67.68199920654297
2020-05-14,72.95012664794922
2020-02-28,71.16432189941406
2019-08-08,76.34315490722656
2019-06-05,76.33323669433594
2018-07-20,73.21800231933594
2018-08-21,76.26378631591797
2018-10-24,75.64867401123047
2019-04-02,79.67665100097656
2019-03-01,77.9404525756836
2019-01-28,80.97632598876953
2018-12-27,81.83946228027344
2019-09-09,79.90484619140625
2020-03-02,82.18669891357422
2020-05-20,81.42277526855469
2019-12-17,82.34544372558594
2020-03-05,82.80181121826172
2019-02-12,82.44465637207031
2019-01-11,77.9404525756836
2018-12-10,79.3492660522461
2019-08-23,80.24215698242188
2018-11-08,80.78782653808594
2019-07-22,83.31771850585938
2019-06-20,80.539794921875
2018-09-05,80.13302612304688
2019-04-17,78.71430206298828
2019-09-24,77.0574722290039
2019-12-20,76.25386810302734
2020-05-26,77.3947982788086
2019-04-30,76.5118179321289
2019-12-23,75.00379943847656
2020-03-11,75.79749298095703
2020-05-29,77.29558563232422
2019-12-26,76.58126068115234
2020-06-01,77.27574157714844
2019-05-02,79.41870880126953
2019-02-27,79.15083312988281
2018-11-23,79.09130859375
2019-08-06,76.93842315673828
2018-07-18,76.28363037109375
2018-09-20,75.9463119506836
2018-10-22,75.76773071289062
2019-07-05,76.65071105957031
2019-06-03,76.93842315673828
2019-10-09,78.41667175292969
2019-10-11,80.08342742919922
2020-03-17,78.93257141113281
2020-06-04,80.20247650146484
2019-10-14,81.41285705566406
2020-03-20,80.9068832397461
2018-11-06,81.61128234863281
2019-06-18,82.24623107910156
2019-05-17,81.61128234863281
2019-04-15,81.12513732910156
2019-03-14,76.73999786376953
2019-01-09,76.30000305175781
2018-08-02,74.0199966430664
2018-10-05,76.97000122070312
2019-08-21,76.29000091552734
2019-10-17,76.22000122070312
2020-03-23,77.9000015258789
2020-06-10,76.75
2019-02-25,77.12000274658203
2020-01-07,75.87000274658203
2020-03-26,76.56999969482422
2019-10-23,75.19000244140625
