Dates,ORCL
2018-06-20,44.790000915527344
2018-06-21,43.84000015258789
2018-06-25,44.29999923706055
2018-06-22,44.470001220703125
2018-06-26,44.849998474121094
2018-06-27,44.7400016784668
2018-06-28,44.02000045776367
2018-06-29,44.529998779296875
2018-07-02,44.970001220703125
2018-07-03,44.9900016784668
2018-07-05,45.470001220703125
2018-07-16,46.189998626708984
2018-09-18,46.790000915527344
2019-01-24,47.36000061035156
2019-09-05,47.7599983215332
2018-11-21,48.20000076293945
2020-01-13,48.810001373291016
2020-04-01,48.619998931884766
2020-06-19,48.9900016784668
2019-10-29,49.0
2020-01-16,48.720001220703125
2020-06-22,48.709999084472656
2018-10-03,48.66999816894531
2018-07-31,49.099998474121094
2019-03-12,48.970001220703125
2019-02-08,49.16999816894531
2019-01-07,49.119998931884766
2018-12-06,48.58000183105469
2019-08-19,48.08000183105469
2019-07-18,48.220001220703125
2019-05-15,48.06999969482422
2019-09-20,48.47999954223633
2019-11-01,48.7599983215332
2020-04-07,48.95000076293945
2020-06-25,48.619998931884766
2020-06-16,48.709999084472656
2019-11-04,48.720001220703125
2020-01-22,48.59000015258789
2019-11-07,48.349998474121094
2020-04-13,48.2599983215332
2019-07-01,48.45000076293945
2019-05-30,48.5
2018-08-15,48.599998474121094
2018-10-18,48.63999938964844
2019-03-27,48.90999984741211
2019-01-22,49.34000015258789
2018-12-21,49.38999938964844
2019-09-03,49.70000076293945
2018-11-19,49.43000030517578
2019-08-02,49.099998474121094
2020-01-28,48.88999938964844
2020-04-16,48.630001068115234
2019-11-13,48.83000183105469
2020-01-31,48.4900016784668
2018-12-04,48.220001220703125
2018-11-02,47.9900016784668
2019-07-16,49.04999923706055
2018-08-30,49.04999923706055
2018-10-01,49.470001220703125
2019-06-14,49.75
2019-05-13,49.45000076293945
2019-04-11,49.939998626708984
2019-02-06,49.540000915527344
2019-09-18,49.540000915527344
2020-02-03,51.08000183105469
2020-04-22,51.119998931884766
2019-11-19,51.599998474121094
2020-02-06,51.93000030517578
2019-11-22,52.11000061035156
2019-03-25,52.02000045776367
2019-02-21,52.0099983215332
2018-12-19,51.9900016784668
2018-07-12,51.79999923706055
2018-09-14,50.099998474121094
2018-08-13,49.779998779296875
2018-10-16,49.77000045776367
2019-07-31,49.63999938964844
2019-05-28,49.400001525878906
2019-04-26,48.97999954223633
2020-04-28,47.88999938964844
2019-11-25,47.75
2020-02-12,47.619998931884766
2020-05-01,48.41999816894531
2020-05-04,48.2400016784668
2019-06-12,48.13999938964844
2019-04-09,48.2400016784668
2019-03-08,48.4900016784668
2019-02-04,48.31999969482422
2018-07-27,48.29999923706055
2018-08-28,48.290000915527344
2019-01-03,48.06999969482422
2019-08-15,48.09000015258789
2018-10-31,48.619998931884766
2019-09-16,49.45000076293945
2020-02-18,49.2400016784668
2020-05-07,49.02000045776367
2018-08-17,49.130001068115234
2019-12-04,49.470001220703125
2020-02-21,50.5
2018-12-17,50.5
2019-08-30,50.81999969482422
2018-11-15,50.380001068115234
2019-07-29,50.0
2019-06-27,49.970001220703125
2019-04-24,50.689998626708984
2018-07-10,51.45000076293945
2018-09-12,51.099998474121094
2019-02-19,49.06999969482422
2019-01-18,49.18000030517578
2020-02-24,49.119998931884766
2020-05-13,49.15999984741211
2019-12-10,47.97999954223633
2020-02-27,48.25
2019-12-13,48.380001068115234
2020-05-19,48.84000015258789
2019-03-06,50.119998931884766
2018-11-30,50.220001220703125
2019-08-13,47.77000045776367
2019-07-12,47.040000915527344
2019-06-10,47.08000183105469
2019-05-09,47.130001068115234
2018-07-25,48.11000061035156
2018-09-27,47.54999923706055
2018-10-29,47.029998779296875
2019-10-16,47.22999954223633
2019-12-16,48.34000015258789
2020-03-04,47.439998626708984
2020-05-22,46.95000076293945
2019-10-01,46.209999084472656
2019-12-19,43.81999969482422
2018-09-10,44.61000061035156
2019-05-24,45.09000015258789
2018-08-09,45.77000045776367
2019-04-22,45.5
2019-03-21,45.34000015258789
2019-01-16,45.5
2019-08-28,46.95000076293945
2018-11-13,48.11000061035156
2018-10-12,48.36000061035156
2019-06-25,48.22999954223633
2020-03-10,47.97999954223633
2020-05-28,48.619998931884766
2019-10-07,48.34000015258789
2020-03-13,48.529998779296875
2019-10-10,48.790000915527344
2020-03-16,48.90999984741211
2020-06-03,49.56999969482422
2018-11-28,49.16999816894531
2018-09-25,49.47999954223633
2018-07-23,49.43000030517578
2018-08-24,49.900001525878906
2019-07-10,49.72999954223633
2019-05-07,49.91999816894531
2019-04-05,50.5
2019-03-04,50.5
2019-01-31,51.099998474121094
2019-09-12,51.25
2019-12-31,51.369998931884766
2020-03-19,51.4900016784668
2020-01-03,50.9900016784668
2020-06-09,51.029998779296875
2019-02-15,51.47999954223633
2019-01-14,51.54999923706055
2018-07-06,51.54999923706055
2018-08-07,51.75
2018-10-10,51.720001220703125
2018-12-13,52.18000030517578
2019-08-26,52.209999084472656
2019-07-25,52.349998474121094
2019-05-22,52.599998474121094
2019-03-19,53.029998779296875
2020-01-06,52.880001068115234
2020-03-25,52.63999938964844
2020-06-12,52.5099983215332
2019-10-22,52.72999954223633
2020-01-09,52.849998474121094
2020-06-15,52.59000015258789
2019-10-25,52.75
2020-03-31,53.130001068115234
2020-06-18,52.779998779296875
2019-04-03,53.18000030517578
2018-08-22,53.290000915527344
2018-10-25,53.470001220703125
2019-01-29,53.400001525878906
2018-12-28,53.38999938964844
2018-11-26,53.959999084472656
2019-08-09,54.380001068115234
2019-07-08,54.189998626708984
2019-06-06,54.04999923706055
2019-09-10,53.880001068115234
2020-01-15,52.939998626708984
2020-04-03,53.540000915527344
2019-10-31,53.650001525878906
2020-04-06,53.29999923706055
2020-06-24,53.7400016784668
2018-11-09,54.650001525878906
2019-07-23,54.5
2019-06-21,54.38999938964844
2019-05-20,54.150001525878906
2019-04-18,54.189998626708984
2018-09-06,53.93000030517578
2018-10-08,54.099998474121094
2019-02-13,54.15999984741211
2018-12-11,54.189998626708984
2019-09-25,54.5
2020-01-21,54.75
2020-04-09,54.90999984741211
2019-11-06,54.83000183105469
2020-01-24,54.66999816894531
2020-01-27,54.68000030517578
2020-04-15,55.13999938964844
2018-12-26,55.529998779296875
2019-08-07,55.220001220703125
2019-06-04,55.4900016784668
2018-09-21,55.4900016784668
2018-07-19,55.380001068115234
2018-08-20,55.41999816894531
2018-10-23,55.04999923706055
2019-05-03,55.02000045776367
2019-04-01,55.0
2019-02-28,54.63999938964844
2019-11-12,54.43000030517578
2020-01-30,54.349998474121094
2019-11-15,54.970001220703125
2020-04-21,53.95000076293945
2019-04-16,54.619998931884766
2019-03-15,54.810001373291016
2019-02-11,55.150001525878906
2019-01-10,54.91999816894531
2019-08-22,54.36000061035156
2018-11-07,54.27000045776367
2018-08-03,54.54999923706055
2018-09-04,53.720001220703125
2019-06-19,53.470001220703125
2019-09-23,53.279998779296875
2019-11-18,51.810001373291016
2020-02-05,52.029998779296875
2020-04-24,51.36000061035156
2019-03-29,51.08000183105469
2019-11-21,52.2400016784668
2020-04-27,53.2400016784668
2020-02-11,52.7400016784668
2020-04-30,53.41999816894531
