Dates,ORCL
2020-06-09,49.81999969482422
2019-02-15,50.95000076293945
2019-01-14,51.189998626708984
2018-07-06,50.95000076293945
2018-08-07,51.09000015258789
2018-10-10,51.06999969482422
2018-12-13,51.2400016784668
2019-08-26,51.5
2019-07-25,51.5099983215332
2019-05-22,52.20000076293945
2019-03-19,52.459999084472656
2020-01-06,52.2400016784668
2020-03-25,52.2599983215332
2020-06-12,52.04999923706055
2019-10-22,52.369998931884766
2020-01-09,51.56999969482422
2020-06-15,52.02000045776367
2019-10-25,52.130001068115234
2020-03-31,52.189998626708984
2020-06-18,52.130001068115234
2019-04-03,51.90999984741211
2018-08-22,52.58000183105469
2018-10-25,52.7400016784668
2019-01-29,52.849998474121094
2018-12-28,51.0
2018-11-26,52.779998779296875
2019-08-09,53.75
2019-07-08,52.5099983215332
2019-06-06,52.349998474121094
2019-09-10,52.7400016784668
2020-01-15,52.22999954223633
2020-04-03,53.060001373291016
2019-10-31,52.310001373291016
2020-04-06,52.790000915527344
2020-06-24,53.25
2018-11-09,53.849998474121094
2019-07-23,53.880001068115234
2019-06-21,53.86000061035156
2019-05-20,53.40999984741211
2019-04-18,53.7400016784668
2018-09-06,53.33000183105469
2018-10-08,53.470001220703125
2019-02-13,53.599998474121094
2018-12-11,53.52000045776367
2019-09-25,53.869998931884766
2020-01-21,54.310001373291016
2020-04-09,54.33000183105469
2019-11-06,54.38999938964844
2020-01-24,54.22999954223633
2020-01-27,54.20000076293945
2020-04-15,54.720001220703125
2018-12-26,54.959999084472656
2019-08-07,54.58000183105469
2019-06-04,55.0099983215332
2018-09-21,55.08000183105469
2018-07-19,54.84000015258789
2018-08-20,54.79999923706055
2018-10-23,54.459999084472656
2019-05-03,54.66999816894531
2019-04-01,53.83000183105469
2019-02-28,53.650001525878906
2019-11-12,53.810001373291016
2020-01-30,53.08000183105469
2019-11-15,53.5099983215332
2020-04-21,53.38999938964844
2019-04-16,53.36000061035156
2019-03-15,53.84000015258789
2019-02-11,54.54999923706055
2019-01-10,54.189998626708984
2019-08-22,53.529998779296875
2018-11-07,54.029998779296875
2018-08-03,54.040000915527344
2018-09-04,52.5099983215332
2019-06-19,52.59000015258789
2019-09-23,51.75
2019-11-18,51.04999923706055
2020-02-05,51.459999084472656
2020-04-24,50.5099983215332
2019-03-29,49.88999938964844
2019-11-21,50.630001068115234
2020-04-27,51.849998474121094
2020-02-11,51.86000061035156
2020-04-30,52.779998779296875
2019-05-01,53.56999969482422
2019-02-26,53.84000015258789
2019-01-25,53.43000030517578
2018-12-24,53.439998626708984
2019-09-06,53.279998779296875
2018-07-17,52.95000076293945
2018-09-19,52.40999984741211
2019-08-05,52.25
2019-10-08,55.529998779296875
2019-12-11,56.060001373291016
2019-11-27,55.900001525878906
2020-02-14,56.060001373291016
2020-05-06,56.2400016784668
2019-01-08,56.7599983215332
2018-12-07,56.36000061035156
2019-08-20,57.029998779296875
2018-11-05,57.77000045776367
2019-07-19,58.380001068115234
2018-10-04,58.34000015258789
2019-06-17,59.0099983215332
2019-05-16,59.0099983215332
2018-08-01,59.75
2019-03-13,59.400001525878906
2019-12-03,59.29999923706055
2020-02-20,59.25
2019-12-06,58.59000015258789
2020-05-12,57.9900016784668
2019-12-09,57.599998474121094
2020-02-26,57.52000045776367
2020-05-15,57.54999923706055
2019-03-28,57.45000076293945
2018-09-17,57.380001068115234
2018-08-16,58.08000183105469
2018-10-19,58.20000076293945
2019-04-29,57.79999923706055
2019-01-23,57.43000030517578
2019-09-04,55.619998931884766
2018-11-20,55.52000045776367
2019-07-02,55.0
2019-05-31,53.689998626708984
2019-12-12,53.61000061035156
2020-05-18,52.970001220703125
2019-09-27,53.720001220703125
2020-03-03,53.52000045776367
2020-05-21,53.0
2019-05-14,53.0
2018-08-31,52.2400016784668
2018-07-30,51.959999084472656
2018-10-02,53.0099983215332
2019-04-12,53.7599983215332
2019-03-11,52.900001525878906
2019-02-07,53.16999816894531
2019-07-17,52.88999938964844
2019-09-19,51.25
2019-10-21,51.83000183105469
2019-12-18,52.220001220703125
2020-03-06,51.619998931884766
2019-10-03,52.09000015258789
2020-03-09,51.75
2020-05-27,51.54999923706055
2019-12-24,52.220001220703125
2020-03-12,53.630001068115234
2018-12-20,53.13999938964844
2019-08-01,53.45000076293945
2018-08-14,54.13999938964844
2018-07-13,55.15999984741211
2018-10-17,52.900001525878906
2019-05-29,53.33000183105469
2019-03-26,52.790000915527344
2019-02-22,52.349998474121094
2019-10-04,51.86000061035156
2019-11-05,52.38999938964844
2019-12-27,53.41999816894531
2020-06-02,53.060001373291016
2019-12-30,53.119998931884766
2020-03-18,52.88999938964844
2020-06-05,53.470001220703125
2019-07-15,53.619998931884766
2018-12-03,54.04999923706055
2019-06-13,53.75
2019-01-04,52.68000030517578
2018-08-29,52.939998626708984
2019-02-05,53.84000015258789
2018-11-01,54.75
2019-08-16,53.77000045776367
2019-04-10,54.060001373291016
2019-09-17,54.349998474121094
2019-10-15,55.709999084472656
2020-01-02,56.40999984741211
2020-06-08,56.349998474121094
2019-10-18,55.54999923706055
2020-03-24,54.9900016784668
2020-06-11,54.18000030517578
2020-01-08,54.81999969482422
2019-04-25,54.02000045776367
2019-07-30,53.869998931884766
2019-02-20,53.939998626708984
2018-07-11,54.0099983215332
2018-09-13,54.27000045776367
2018-10-15,54.560001373291016
2019-06-28,54.45000076293945
2018-12-18,54.2400016784668
2018-11-16,54.54999923706055
2019-10-02,55.2599983215332
2020-03-27,55.5099983215332
2020-01-10,55.599998474121094
2019-10-24,55.86000061035156
2020-03-30,55.77000045776367
2020-06-17,56.18000030517578
2020-01-14,56.41999816894531
2020-04-02,56.16999816894531
2019-01-02,55.63999938964844
2019-08-14,56.27000045776367
2018-10-30,55.959999084472656
2019-06-11,56.2599983215332
2019-05-10,55.810001373291016
2019-04-08,56.119998931884766
2018-08-27,56.25
2018-07-26,56.279998779296875
2018-09-28,56.41999816894531
2019-03-07,56.380001068115234
2019-10-30,56.09000015258789
2020-01-17,55.380001068115234
2020-06-23,54.459999084472656
2020-04-08,54.18000030517578
2020-06-26,54.29999923706055
2019-03-22,54.61000061035156
2019-01-17,54.7599983215332
2019-08-29,55.22999954223633
2018-11-14,55.650001525878906
2019-06-26,55.7599983215332
2018-09-11,54.41999816894531
2018-07-09,53.70000076293945
2018-08-10,52.83000183105469
2019-04-23,52.95000076293945
2019-09-30,53.040000915527344
2020-01-23,53.349998474121094
2019-11-08,53.61000061035156
2020-04-14,53.36000061035156
2019-11-11,53.279998779296875
2020-01-29,53.34000015258789
2020-04-17,52.619998931884766
2018-07-24,52.54999923706055
2018-09-26,53.22999954223633
2019-05-08,52.95000076293945
2019-03-05,53.349998474121094
2019-02-01,53.61000061035156
2018-12-31,53.70000076293945
2018-11-29,54.029998779296875
2019-08-12,54.220001220703125
2019-07-11,54.36000061035156
2019-09-13,54.5
2019-11-14,54.68000030517578
2020-04-20,54.93000030517578
2020-02-04,54.849998474121094
2020-04-23,54.91999816894531
2018-12-14,54.599998474121094
2019-08-27,54.279998779296875
2018-08-08,53.880001068115234
2018-10-11,52.630001068115234
2018-11-12,52.65999984741211
2019-07-26,53.18000030517578
2019-06-24,52.279998779296875
2019-05-23,52.290000915527344
2019-03-20,52.689998626708984
2019-01-15,53.75
2019-11-20,54.58000183105469
2020-02-07,54.709999084472656
2020-02-10,54.189998626708984
2020-04-29,54.45000076293945
2019-11-26,55.11000061035156
2020-02-13,55.25
2019-01-30,55.0099983215332
2018-08-23,55.2400016784668
2018-09-24,55.099998474121094
2018-11-27,55.38999938964844
2018-10-26,54.880001068115234
2019-07-09,54.439998626708984
2019-06-07,52.5099983215332
2019-05-06,50.79999923706055
2019-04-04,51.2400016784668
2019-09-11,50.7599983215332
2019-11-29,47.900001525878906
2020-05-05,48.66999816894531
2019-12-02,48.25
2020-02-19,48.83000183105469
2020-05-08,47.75
2019-05-21,46.459999084472656
2019-03-18,44.65999984741211
2018-09-07,46.15999984741211
2018-08-06,44.27000045776367
2018-10-09,39.709999084472656
2019-02-14,43.41999816894531
2018-12-12,41.2599983215332
2019-07-24,41.65999984741211
2019-09-26,42.560001373291016
2019-10-28,44.869998931884766
2019-12-05,44.5099983215332
2020-05-11,43.88999938964844
2019-07-03,45.29999923706055
2020-02-25,45.47999954223633
2020-05-14,46.189998626708984
2020-02-28,48.560001373291016
2019-08-08,49.59000015258789
2019-06-05,48.0
2018-07-20,46.040000915527344
2018-08-21,48.099998474121094
2018-10-24,48.95000076293945
2019-04-02,50.349998474121094
2019-03-01,50.709999084472656
2019-01-28,50.880001068115234
2018-12-27,52.029998779296875
2019-09-09,52.400001525878906
2020-03-02,53.45000076293945
2020-05-20,52.810001373291016
2019-12-17,53.06999969482422
2020-03-05,53.970001220703125
2019-02-12,53.79999923706055
2019-01-11,51.119998931884766
2018-12-10,51.77000045776367
2019-08-23,51.45000076293945
2018-11-08,51.959999084472656
2019-07-22,53.060001373291016
2019-06-20,53.130001068115234
2018-09-05,53.689998626708984
2019-04-17,52.79999923706055
2019-09-24,51.310001373291016
2019-12-20,51.099998474121094
2020-05-26,51.9900016784668
2019-04-30,51.70000076293945
2019-12-23,52.27000045776367
2020-03-11,52.77000045776367
2020-05-29,53.060001373291016
2019-12-26,52.25
2020-06-01,51.279998779296875
2019-05-02,50.86000061035156
2019-02-27,52.52000045776367
2018-11-23,53.06999969482422
2019-08-06,52.31999969482422
2018-07-18,52.650001525878906
2018-09-20,52.119998931884766
2018-10-22,52.08000183105469
2019-07-05,52.650001525878906
2019-06-03,52.56999969482422
2019-10-09,53.220001220703125
2019-10-11,52.9900016784668
2020-03-17,52.790000915527344
2020-06-04,52.63999938964844
2019-10-14,52.9900016784668
2020-03-20,52.630001068115234
2018-11-06,52.7400016784668
2019-06-18,53.279998779296875
2019-05-17,53.880001068115234
2019-04-15,53.900001525878906
2019-03-14,51.22999954223633
2019-01-09,50.97999954223633
2018-08-02,50.90999984741211
2018-10-05,53.779998779296875
2019-08-21,51.5
2019-10-17,51.31999969482422
2020-03-23,52.97999954223633
2020-06-10,53.880001068115234
2019-02-25,55.130001068115234
2020-01-07,54.33000183105469
2020-03-26,53.540000915527344
2019-10-23,53.630001068115234
