Dates,ORCL
2019-07-08,52.63999938964844
2019-06-06,54.040000915527344
2019-09-10,52.77000045776367
2020-01-15,52.7400016784668
2020-04-03,53.279998779296875
2019-10-31,52.810001373291016
2020-04-06,53.189998626708984
2020-06-24,53.709999084472656
2018-11-09,54.58000183105469
2019-07-23,54.150001525878906
2019-06-21,54.060001373291016
2019-05-20,53.81999969482422
2019-04-18,53.93000030517578
2018-09-06,53.720001220703125
2018-10-08,53.83000183105469
2019-02-13,53.970001220703125
2018-12-11,53.790000915527344
2019-09-25,54.5
2020-01-21,54.630001068115234
2020-04-09,54.59000015258789
2019-11-06,54.47999954223633
2020-01-24,54.52000045776367
2020-01-27,54.619998931884766
2020-04-15,54.939998626708984
2018-12-26,55.18000030517578
2019-08-07,55.0099983215332
2019-06-04,55.40999984741211
2018-09-21,55.08000183105469
2018-07-19,55.33000183105469
2018-08-20,54.880001068115234
2018-10-23,54.599998474121094
2019-05-03,54.790000915527344
2019-04-01,54.849998474121094
2019-02-28,54.0
2019-11-12,53.9900016784668
2020-01-30,54.25
2019-11-15,54.650001525878906
2020-04-21,53.43000030517578
2019-04-16,54.130001068115234
2019-03-15,54.560001373291016
2019-02-11,54.63999938964844
2019-01-10,54.5
2019-08-22,53.65999984741211
2018-11-07,54.16999816894531
2018-08-03,54.20000076293945
2018-09-04,53.08000183105469
2019-06-19,52.77000045776367
2019-09-23,51.75
2019-11-18,51.689998626708984
2020-02-05,51.720001220703125
2020-04-24,50.599998474121094
2019-03-29,50.2400016784668
2019-11-21,52.02000045776367
2020-04-27,52.099998474121094
2020-02-11,52.59000015258789
2020-04-30,53.2599983215332
2019-05-01,54.0099983215332
2019-02-26,53.939998626708984
2019-01-25,53.619998931884766
2018-12-24,53.84000015258789
2019-09-06,53.279998779296875
2018-07-17,53.130001068115234
2018-09-19,52.900001525878906
2019-08-05,52.68000030517578
2019-10-08,56.9900016784668
2019-12-11,56.119998931884766
2019-11-27,56.7400016784668
2020-02-14,56.06999969482422
2020-05-06,56.65999984741211
2019-01-08,56.77000045776367
2018-12-07,56.970001220703125
2019-08-20,58.0099983215332
2018-11-05,58.459999084472656
2019-07-19,58.86000061035156
2018-10-04,59.279998779296875
2019-06-17,59.529998779296875
2019-05-16,59.599998474121094
2018-08-01,60.150001525878906
2019-03-13,59.9900016784668
2019-12-03,59.810001373291016
2020-02-20,59.529998779296875
2019-12-06,58.61000061035156
2020-05-12,57.9900016784668
2019-12-09,58.119998931884766
2020-02-26,57.540000915527344
2020-05-15,57.599998474121094
2019-03-28,57.45000076293945
2018-09-17,58.11000061035156
2018-08-16,58.290000915527344
2018-10-19,58.5
2019-04-29,58.060001373291016
2019-01-23,57.4900016784668
2019-09-04,56.29999923706055
2018-11-20,55.880001068115234
2019-07-02,55.84000015258789
2019-05-31,53.7599983215332
2019-12-12,53.959999084472656
2020-05-18,53.34000015258789
2019-09-27,54.650001525878906
2020-03-03,53.900001525878906
2020-05-21,53.25
2019-05-14,53.970001220703125
2018-08-31,52.31999969482422
2018-07-30,52.59000015258789
2018-10-02,53.59000015258789
2019-04-12,53.869998931884766
2019-03-11,52.97999954223633
2019-02-07,53.2400016784668
2019-07-17,53.189998626708984
2019-09-19,51.58000183105469
2019-10-21,52.130001068115234
2019-12-18,52.38999938964844
2020-03-06,51.95000076293945
2019-10-03,52.15999984741211
2020-03-09,52.060001373291016
2020-05-27,51.88999938964844
2019-12-24,52.970001220703125
2020-03-12,53.84000015258789
2018-12-20,53.15999984741211
2019-08-01,54.540000915527344
2018-08-14,55.470001220703125
2018-07-13,56.290000915527344
2018-10-17,53.88999938964844
2019-05-29,53.75
2019-03-26,53.13999938964844
2019-02-22,52.869998931884766
2019-10-04,52.560001373291016
2019-11-05,53.369998931884766
2019-12-27,53.470001220703125
2020-06-02,54.02000045776367
2019-12-30,53.349998474121094
2020-03-18,53.84000015258789
2020-06-05,53.959999084472656
2019-07-15,54.09000015258789
2018-12-03,55.029998779296875
2019-06-13,53.79999923706055
2019-01-04,53.150001525878906
2018-08-29,53.86000061035156
2019-02-05,55.13999938964844
2018-11-01,54.79999923706055
2019-08-16,54.04999923706055
2019-04-10,54.529998779296875
2019-09-17,55.4900016784668
2019-10-15,56.88999938964844
2020-01-02,56.459999084472656
2020-06-08,56.349998474121094
2019-10-18,55.880001068115234
2020-03-24,55.060001373291016
2020-06-11,54.54999923706055
2020-01-08,55.130001068115234
2019-04-25,54.11000061035156
2019-07-30,54.130001068115234
2019-02-20,54.2599983215332
2018-07-11,54.16999816894531
2018-09-13,54.63999938964844
2018-10-15,54.79999923706055
2019-06-28,54.849998474121094
2018-12-18,54.4900016784668
2018-11-16,55.0
2019-10-02,55.45000076293945
2020-03-27,55.66999816894531
2020-01-10,55.70000076293945
2019-10-24,55.97999954223633
2020-03-30,56.4900016784668
2020-06-17,56.43000030517578
2020-01-14,56.59000015258789
2020-04-02,56.209999084472656
2019-01-02,56.09000015258789
2019-08-14,56.41999816894531
2018-10-30,56.189998626708984
2019-06-11,56.27000045776367
2019-05-10,56.2400016784668
2019-04-08,56.22999954223633
2018-08-27,56.38999938964844
2018-07-26,56.560001373291016
2018-09-28,56.5099983215332
2019-03-07,56.61000061035156
2019-10-30,56.13999938964844
2020-01-17,55.43000030517578
2020-06-23,54.59000015258789
2020-04-08,54.40999984741211
2020-06-26,54.68000030517578
2019-03-22,54.83000183105469
2019-01-17,55.310001373291016
2019-08-29,55.81999969482422
2018-11-14,56.310001373291016
2019-06-26,56.470001220703125
2018-09-11,54.5099983215332
2018-07-09,53.9900016784668
2018-08-10,52.84000015258789
2019-04-23,53.38999938964844
2019-09-30,53.2400016784668
2020-01-23,53.599998474121094
2019-11-08,53.709999084472656
2020-04-14,53.439998626708984
2019-11-11,53.56999969482422
2020-01-29,53.459999084472656
2020-04-17,52.70000076293945
2018-07-24,52.97999954223633
2018-09-26,53.95000076293945
2019-05-08,53.7599983215332
2019-03-05,54.040000915527344
2019-02-01,54.15999984741211
2018-12-31,54.130001068115234
2018-11-29,54.380001068115234
2019-08-12,54.45000076293945
2019-07-11,54.58000183105469
2019-09-13,54.880001068115234
2019-11-14,54.7599983215332
2020-04-20,55.43000030517578
2020-02-04,55.130001068115234
2020-04-23,55.220001220703125
2018-12-14,54.720001220703125
2019-08-27,54.97999954223633
2018-08-08,54.06999969482422
2018-10-11,52.689998626708984
2018-11-12,53.459999084472656
2019-07-26,53.20000076293945
2019-06-24,53.310001373291016
2019-05-23,52.45000076293945
2019-03-20,53.09000015258789
2019-01-15,54.040000915527344
2019-11-20,54.7400016784668
2020-02-07,54.709999084472656
2020-02-10,54.720001220703125
2020-04-29,54.9900016784668
2019-11-26,55.150001525878906
2020-02-13,55.72999954223633
2019-01-30,55.310001373291016
2018-08-23,55.470001220703125
2018-09-24,55.45000076293945
2018-11-27,55.439998626708984
2018-10-26,55.5099983215332
2019-07-09,54.68000030517578
2019-06-07,52.650001525878906
2019-05-06,50.959999084472656
2019-04-04,52.04999923706055
2019-09-11,50.779998779296875
2019-11-29,49.459999084472656
2020-05-05,50.900001525878906
2019-12-02,48.849998474121094
2020-02-19,50.540000915527344
2020-05-08,48.0
2019-05-21,47.369998931884766
2019-03-18,46.0099983215332
2018-09-07,48.58000183105469
2018-08-06,44.720001220703125
2018-10-09,39.79999923706055
2019-02-14,47.93000030517578
2018-12-12,42.720001220703125
2019-07-24,46.86000061035156
2019-09-26,47.27000045776367
2019-10-28,45.06999969482422
2019-12-05,45.650001525878906
2020-05-11,44.189998626708984
2019-07-03,47.84000015258789
2020-02-25,45.939998626708984
2020-05-14,50.47999954223633
2020-02-28,49.83000183105469
2019-08-08,50.36000061035156
2019-06-05,48.33000183105469
2018-07-20,48.709999084472656
2018-08-21,49.79999923706055
2018-10-24,49.400001525878906
2019-04-02,51.4900016784668
2019-03-01,50.7599983215332
2019-01-28,52.130001068115234
2018-12-27,53.18000030517578
2019-09-09,52.970001220703125
2020-03-02,54.0
2020-05-20,53.15999984741211
2019-12-17,53.70000076293945
2020-03-05,54.619998931884766
2019-02-12,53.90999984741211
2019-01-11,51.310001373291016
2018-12-10,52.27000045776367
2019-08-23,51.970001220703125
2018-11-08,53.0099983215332
2019-07-22,53.369998931884766
2019-06-20,53.20000076293945
2018-09-05,53.880001068115234
2019-04-17,52.970001220703125
2019-09-24,51.790000915527344
2019-12-20,51.75
2020-05-26,52.04999923706055
2019-04-30,51.86000061035156
2019-12-23,52.599998474121094
2020-03-11,53.56999969482422
2020-05-29,53.529998779296875
2019-12-26,52.27000045776367
2020-06-01,51.650001525878906
2019-05-02,52.90999984741211
2019-02-27,52.91999816894531
2018-11-23,53.150001525878906
2019-08-06,52.34000015258789
2018-07-18,52.900001525878906
2018-09-20,52.220001220703125
2018-10-22,52.619998931884766
2019-07-05,52.779998779296875
2019-06-03,53.20000076293945
2019-10-09,53.619998931884766
2019-10-11,53.77000045776367
2020-03-17,53.060001373291016
2020-06-04,53.279998779296875
2019-10-14,53.4900016784668
2020-03-20,52.849998474121094
2018-11-06,53.97999954223633
2019-06-18,55.099998474121094
2019-05-17,54.18000030517578
2019-04-15,54.11000061035156
2019-03-14,51.310001373291016
2019-01-09,51.86000061035156
2018-08-02,53.25
2018-10-05,54.59000015258789
2019-08-21,51.52000045776367
2019-10-17,53.689998626708984
2020-03-23,54.400001525878906
2020-06-10,55.119998931884766
2019-02-25,55.189998626708984
2020-01-07,54.439998626708984
2020-03-26,54.529998779296875
2019-10-23,54.18000030517578
