Dates,ORCL
2018-06-20,43.5099983215332
2018-06-21,43.18000030517578
2018-06-25,43.20000076293945
2018-06-22,43.56999969482422
2018-06-26,44.459999084472656
2018-06-27,44.56999969482422
2018-06-28,43.5099983215332
2018-06-29,44.040000915527344
2018-07-02,43.959999084472656
2018-07-03,44.9900016784668
2018-07-05,45.150001525878906
2018-07-16,45.459999084472656
2018-09-18,46.130001068115234
2019-01-24,46.83000183105469
2019-09-05,46.81999969482422
2018-11-21,47.790000915527344
2020-01-13,47.970001220703125
2020-04-01,48.619998931884766
2020-06-19,48.290000915527344
2019-10-29,48.790000915527344
2020-01-16,48.400001525878906
2020-06-22,48.4900016784668
2018-10-03,48.619998931884766
2018-07-31,48.75
2019-03-12,48.52000045776367
2019-02-08,48.849998474121094
2019-01-07,48.9900016784668
2018-12-06,48.58000183105469
2019-08-19,47.900001525878906
2019-07-18,47.90999984741211
2019-05-15,47.040000915527344
2019-09-20,47.91999816894531
2019-11-01,48.290000915527344
2020-04-07,48.939998626708984
2020-06-25,48.41999816894531
2020-06-16,48.27000045776367
2019-11-04,48.369998931884766
2020-01-22,48.34000015258789
2019-11-07,48.119998931884766
2020-04-13,48.099998474121094
2019-07-01,48.13999938964844
2019-05-30,48.209999084472656
2018-08-15,48.400001525878906
2018-10-18,48.58000183105469
2019-03-27,48.34000015258789
2019-01-22,48.79999923706055
2018-12-21,49.0
2019-09-03,49.40999984741211
2018-11-19,49.38999938964844
2019-08-02,48.63999938964844
2020-01-28,48.88999938964844
2020-04-16,48.380001068115234
2019-11-13,48.36000061035156
2020-01-31,48.40999984741211
2018-12-04,47.95000076293945
2018-11-02,47.459999084472656
2019-07-16,48.0
2018-08-30,48.52000045776367
2018-10-01,48.75
2019-06-14,49.279998779296875
2019-05-13,48.939998626708984
2019-04-11,49.310001373291016
2019-02-06,47.5099983215332
2019-09-18,48.91999816894531
2020-02-03,49.65999984741211
2020-04-22,50.83000183105469
2019-11-19,50.810001373291016
2020-02-06,51.38999938964844
2019-11-22,51.75
2019-03-25,51.560001373291016
2019-02-21,51.540000915527344
2018-12-19,51.220001220703125
2018-07-12,51.650001525878906
2018-09-14,49.59000015258789
2018-08-13,49.68000030517578
2018-10-16,49.41999816894531
2019-07-31,49.27000045776367
2019-05-28,49.11000061035156
2019-04-26,48.810001373291016
2020-04-28,47.33000183105469
2019-11-25,47.400001525878906
2020-02-12,46.959999084472656
2020-05-01,47.56999969482422
2020-05-04,47.43000030517578
2019-06-12,47.56999969482422
2019-04-09,47.5
2019-03-08,47.849998474121094
2019-02-04,47.15999984741211
2018-07-27,47.880001068115234
2018-08-28,47.41999816894531
2019-01-03,47.2400016784668
2019-08-15,47.810001373291016
2018-10-31,47.08000183105469
2019-09-16,49.04999923706055
2020-02-18,48.959999084472656
2020-05-07,48.93000030517578
2018-08-17,49.0
2019-12-04,49.099998474121094
2020-02-21,49.58000183105469
2018-12-17,50.220001220703125
2019-08-30,50.41999816894531
2018-11-15,50.16999816894531
2019-07-29,49.470001220703125
2019-06-27,49.970001220703125
2019-04-24,50.040000915527344
2018-07-10,50.529998779296875
2018-09-12,51.04999923706055
2019-02-19,48.66999816894531
2019-01-18,48.7599983215332
2020-02-24,48.040000915527344
2020-05-13,49.15999984741211
2019-12-10,47.91999816894531
2020-02-27,47.72999954223633
2019-12-13,48.380001068115234
2020-05-19,48.09000015258789
2019-03-06,49.439998626708984
2018-11-30,49.52000045776367
2019-08-13,47.75
2019-07-12,46.7599983215332
2019-06-10,46.0099983215332
2019-05-09,46.97999954223633
2018-07-25,47.11000061035156
2018-09-27,47.47999954223633
2018-10-29,46.779998779296875
2019-10-16,46.41999816894531
2019-12-16,48.099998474121094
2020-03-04,46.060001373291016
2020-05-22,46.04999923706055
2019-10-01,46.08000183105469
2019-12-19,43.77000045776367
2018-09-10,43.0
2019-05-24,43.95000076293945
2018-08-09,45.13999938964844
2019-04-22,45.189998626708984
2019-03-21,44.47999954223633
2019-01-16,44.75
2019-08-28,45.369998931884766
2018-11-13,46.93000030517578
2018-10-12,47.93000030517578
2019-06-25,46.63999938964844
2020-03-10,47.380001068115234
2020-05-28,47.66999816894531
2019-10-07,47.849998474121094
2020-03-13,47.470001220703125
2019-10-10,48.58000183105469
2020-03-16,48.0099983215332
2020-06-03,48.939998626708984
2018-11-28,48.84000015258789
2018-09-25,49.189998626708984
2018-07-23,49.2599983215332
2018-08-24,49.599998474121094
2019-07-10,49.45000076293945
2019-05-07,49.38999938964844
2019-04-05,49.86000061035156
2019-03-04,50.2400016784668
2019-01-31,50.52000045776367
2019-09-12,50.380001068115234
2019-12-31,51.16999816894531
2020-03-19,51.189998626708984
2020-01-03,50.790000915527344
2020-06-09,50.09000015258789
2019-02-15,50.959999084472656
2019-01-14,51.459999084472656
2018-07-06,51.25
2018-08-07,51.2400016784668
2018-10-10,51.130001068115234
2018-12-13,51.47999954223633
2019-08-26,52.0
2019-07-25,51.630001068115234
2019-05-22,52.38999938964844
2019-03-19,52.75
2020-01-06,52.459999084472656
2020-03-25,52.52000045776367
2020-06-12,52.20000076293945
2019-10-22,52.5
2020-01-09,52.66999816894531
2020-06-15,52.040000915527344
2019-10-25,52.310001373291016
2020-03-31,52.20000076293945
2020-06-18,52.349998474121094
2019-04-03,51.939998626708984
2018-08-22,52.66999816894531
2018-10-25,53.060001373291016
2019-01-29,52.97999954223633
2018-12-28,51.400001525878906
2018-11-26,52.869998931884766
2019-08-09,53.79999923706055
2019-07-08,53.88999938964844
2019-06-06,52.630001068115234
2019-09-10,53.619998931884766
2020-01-15,52.560001373291016
2020-04-03,53.290000915527344
2019-10-31,53.279998779296875
2020-04-06,53.0
2020-06-24,53.470001220703125
2018-11-09,53.880001068115234
2019-07-23,54.40999984741211
2019-06-21,54.15999984741211
2019-05-20,53.86000061035156
2019-04-18,53.7400016784668
2018-09-06,53.72999954223633
2018-10-08,53.5
2019-02-13,53.619998931884766
2018-12-11,54.04999923706055
2019-09-25,54.099998474121094
2020-01-21,54.5
2020-04-09,54.66999816894531
2019-11-06,54.68000030517578
2020-01-24,54.439998626708984
2020-01-27,54.400001525878906
2020-04-15,54.75
2018-12-26,55.0
2019-08-07,55.150001525878906
2019-06-04,55.220001220703125
2018-09-21,55.290000915527344
2018-07-19,55.060001373291016
2018-08-20,55.31999969482422
2018-10-23,54.810001373291016
2019-05-03,54.79999923706055
2019-04-01,53.900001525878906
2019-02-28,54.20000076293945
2019-11-12,54.349998474121094
2020-01-30,53.459999084472656
2019-11-15,53.77000045776367
2020-04-21,53.720001220703125
2019-04-16,53.63999938964844
2019-03-15,53.90999984741211
2019-02-11,54.90999984741211
2019-01-10,54.189998626708984
2019-08-22,53.95000076293945
2018-11-07,54.209999084472656
2018-08-03,54.22999954223633
2018-09-04,53.720001220703125
2019-06-19,53.380001068115234
2019-09-23,53.08000183105469
2019-11-18,51.43000030517578
2020-02-05,51.93000030517578
2020-04-24,51.2400016784668
2019-03-29,50.560001373291016
2019-11-21,50.790000915527344
2020-04-27,52.779998779296875
2020-02-11,52.09000015258789
2020-04-30,52.79999923706055
2019-05-01,53.68000030517578
2019-02-26,54.5
2019-01-25,53.68000030517578
2018-12-24,53.97999954223633
2019-09-06,53.61000061035156
2018-07-17,53.34000015258789
2018-09-19,52.86000061035156
2019-08-05,52.75
2019-10-08,55.97999954223633
2019-12-11,57.13999938964844
2019-11-27,56.25
2020-02-14,56.869998931884766
2020-05-06,56.43000030517578
2019-01-08,57.0
2018-12-07,56.900001525878906
2019-08-20,57.150001525878906
2018-11-05,57.880001068115234
2019-07-19,58.45000076293945
2018-10-04,58.529998779296875
2019-06-17,59.189998626708984
2019-05-16,59.20000076293945
2018-08-01,59.939998626708984
2019-03-13,60.18000030517578
2019-12-03,60.09000015258789
2020-02-20,59.849998474121094
2019-12-06,59.16999816894531
2020-05-12,58.79999923706055
2019-12-09,57.689998626708984
2020-02-26,58.310001373291016
2020-05-15,57.880001068115234
2019-03-28,58.060001373291016
2018-09-17,57.45000076293945
2018-08-16,58.369998931884766
2018-10-19,58.34000015258789
2019-04-29,58.790000915527344
2019-01-23,57.7599983215332
2019-09-04,57.880001068115234
2018-11-20,56.29999923706055
2019-07-02,56.189998626708984
2019-05-31,55.099998474121094
2019-12-12,54.20000076293945
2020-05-18,53.130001068115234
2019-09-27,53.720001220703125
2020-03-03,54.2400016784668
2020-05-21,53.68000030517578
2019-05-14,53.13999938964844
2018-08-31,53.349998474121094
2018-07-30,52.650001525878906
2018-10-02,53.18000030517578
2019-04-12,54.220001220703125
2019-03-11,53.52000045776367
2019-02-07,53.529998779296875
2019-07-17,53.58000183105469
2019-09-19,53.060001373291016
2019-10-21,52.13999938964844
2019-12-18,52.439998626708984
2020-03-06,52.20000076293945
2019-10-03,52.650001525878906
2020-03-09,52.5
2020-05-27,51.939998626708984
2019-12-24,52.349998474121094
2020-03-12,53.72999954223633
2018-12-20,54.099998474121094
2019-08-01,53.619998931884766
2018-08-14,54.540000915527344
2018-07-13,55.27000045776367
2018-10-17,54.34000015258789
2019-05-29,54.0
2019-03-26,53.400001525878906
2019-02-22,53.18000030517578
2019-10-04,52.81999969482422
2019-11-05,52.38999938964844
2019-12-27,53.709999084472656
2020-06-02,53.16999816894531
2019-12-30,54.13999938964844
2020-03-18,53.310001373291016
2020-06-05,54.11000061035156
2019-07-15,54.189998626708984
2018-12-03,54.25
2019-06-13,55.040000915527344
2019-01-04,53.5
2018-08-29,53.060001373291016
2019-02-05,54.0
2018-11-01,55.06999969482422
2019-08-16,54.290000915527344
2019-04-10,54.150001525878906
2019-09-17,54.45000076293945
2019-10-15,55.91999816894531
2020-01-02,56.83000183105469
2020-06-08,56.630001068115234
2019-10-18,55.790000915527344
2020-03-24,56.0099983215332
2020-06-11,54.95000076293945
2020-01-08,55.060001373291016
2019-04-25,55.220001220703125
2019-07-30,54.0
2019-02-20,54.470001220703125
2018-07-11,54.040000915527344
2018-09-13,54.349998474121094
2018-10-15,54.720001220703125
2019-06-28,55.18000030517578
2018-12-18,54.720001220703125
2018-11-16,54.810001373291016
2019-10-02,55.2599983215332
2020-03-27,55.7599983215332
2020-01-10,55.709999084472656
2019-10-24,55.959999084472656
2020-03-30,55.97999954223633
2020-06-17,56.20000076293945
2020-01-14,56.529998779296875
2020-04-02,56.209999084472656
2019-01-02,55.810001373291016
2019-08-14,56.400001525878906
2018-10-30,56.560001373291016
2019-06-11,56.470001220703125
2019-05-10,56.220001220703125
2019-04-08,56.220001220703125
2018-08-27,56.41999816894531
2018-07-26,56.459999084472656
2018-09-28,56.75
2019-03-07,56.900001525878906
2019-10-30,56.33000183105469
2020-01-17,56.22999954223633
2020-06-23,54.619998931884766
2020-04-08,54.900001525878906
2020-06-26,54.5
2019-03-22,55.029998779296875
2019-01-17,54.84000015258789
2019-08-29,55.400001525878906
2018-11-14,55.79999923706055
2019-06-26,56.29999923706055
2018-09-11,55.0
2018-07-09,54.599998474121094
2018-08-10,53.88999938964844
2019-04-23,53.060001373291016
2019-09-30,53.29999923706055
2020-01-23,53.90999984741211
2019-11-08,53.650001525878906
2020-04-14,53.779998779296875
2019-11-11,53.45000076293945
2020-01-29,53.65999984741211
2020-04-17,53.400001525878906
2018-07-24,52.56999969482422
2018-09-26,53.27000045776367
2019-05-08,52.9900016784668
2019-03-05,53.36000061035156
2019-02-01,53.88999938964844
2018-12-31,53.939998626708984
2018-11-29,54.25
2019-08-12,54.54999923706055
2019-07-11,54.459999084472656
2019-09-13,54.52000045776367
2019-11-14,54.880001068115234
2020-04-20,54.97999954223633
2020-02-04,55.630001068115234
2020-04-23,54.97999954223633
2018-12-14,55.40999984741211
2019-08-27,54.40999984741211
2018-08-08,55.060001373291016
2018-10-11,53.18000030517578
2018-11-12,52.86000061035156
2019-07-26,53.779998779296875
2019-06-24,52.81999969482422
2019-05-23,53.34000015258789
2019-03-20,52.72999954223633
2019-01-15,53.75
2019-11-20,54.66999816894531
2020-02-07,55.0
2020-02-10,54.27000045776367
2020-04-29,54.720001220703125
2019-11-26,55.16999816894531
2020-02-13,55.54999923706055
2019-01-30,55.310001373291016
2018-08-23,55.380001068115234
2018-09-24,55.41999816894531
2018-11-27,55.59000015258789
2018-10-26,55.400001525878906
2019-07-09,55.08000183105469
2019-06-07,53.099998474121094
2019-05-06,53.06999969482422
2019-04-04,51.310001373291016
2019-09-11,50.880001068115234
2019-11-29,49.2400016784668
2020-05-05,49.72999954223633
2019-12-02,50.619998931884766
2020-02-19,49.849998474121094
2020-05-08,49.22999954223633
2019-05-21,46.56999969482422
2019-03-18,44.95000076293945
2018-09-07,47.45000076293945
2018-08-06,46.810001373291016
2018-10-09,41.119998931884766
2019-02-14,44.45000076293945
2018-12-12,42.5099983215332
2019-07-24,43.619998931884766
2019-09-26,43.66999816894531
2019-10-28,46.470001220703125
2019-12-05,45.02000045776367
2020-05-11,45.0
2019-07-03,45.33000183105469
2020-02-25,47.099998474121094
2020-05-14,46.380001068115234
2020-02-28,49.09000015258789
2019-08-08,50.400001525878906
2019-06-05,51.119998931884766
2018-07-20,46.54999923706055
2018-08-21,48.18000030517578
2018-10-24,49.29999923706055
2019-04-02,50.400001525878906
2019-03-01,52.150001525878906
2019-01-28,50.97999954223633
2018-12-27,52.2400016784668
2019-09-09,52.70000076293945
2020-03-02,53.709999084472656
2020-05-20,53.209999084472656
2019-12-17,53.150001525878906
2020-03-05,54.52000045776367
2019-02-12,54.04999923706055
2019-01-11,53.22999954223633
2018-12-10,52.029998779296875
2019-08-23,52.22999954223633
2018-11-08,52.40999984741211
2019-07-22,53.36000061035156
2019-06-20,53.900001525878906
2018-09-05,53.95000076293945
2019-04-17,53.470001220703125
2019-09-24,52.380001068115234
2019-12-20,51.709999084472656
2020-05-26,52.220001220703125
2019-04-30,52.43000030517578
2019-12-23,52.400001525878906
2020-03-11,53.189998626708984
2020-05-29,53.130001068115234
2019-12-26,53.79999923706055
2020-06-01,52.43000030517578
2019-05-02,51.13999938964844
2019-02-27,52.70000076293945
2018-11-23,53.90999984741211
2019-08-06,53.18000030517578
2018-07-18,53.09000015258789
2018-09-20,52.7599983215332
2018-10-22,52.34000015258789
2019-07-05,53.650001525878906
2019-06-03,53.0
2019-10-09,53.7599983215332
2019-10-11,53.619998931884766
2020-03-17,53.279998779296875
2020-06-04,53.2400016784668
2019-10-14,53.33000183105469
2020-03-20,53.22999954223633
2018-11-06,53.09000015258789
2019-06-18,53.349998474121094
2019-05-17,55.0
2019-04-15,54.5
2019-03-14,53.25
2019-01-09,52.45000076293945
2018-08-02,50.959999084472656
2018-10-05,54.459999084472656
2019-08-21,53.029998779296875
2019-10-17,51.599998474121094
2020-03-23,54.209999084472656
2020-06-10,54.09000015258789
2019-02-25,55.29999923706055
2020-01-07,55.119998931884766
2020-03-26,54.400001525878906
2019-10-23,54.349998474121094
