Dates,HPE
2019-11-06,16.6299991607666
2020-01-24,16.59000015258789
2020-01-27,16.65999984741211
2020-04-15,16.610000610351562
2018-12-26,16.510000228881836
2019-08-07,16.260000228881836
2019-06-04,15.869999885559082
2018-09-21,15.729999542236328
2018-07-19,15.680000305175781
2018-08-20,15.949999809265137
2018-10-23,15.8100004196167
2019-05-03,15.779999732971191
2019-04-01,15.59000015258789
2019-02-28,15.470000267028809
2019-11-12,15.420000076293945
2020-01-30,15.170000076293945
2019-11-15,15.079999923706055
2020-04-21,14.449999809265137
2019-04-16,14.1899995803833
2019-03-15,14.0600004196167
2019-02-11,14.4399995803833
2019-01-10,14.619999885559082
2019-08-22,14.399999618530273
2018-11-07,14.880000114440918
2018-08-03,15.170000076293945
2018-09-04,14.520000457763672
2019-06-19,14.279999732971191
2019-09-23,14.4399995803833
2019-11-18,14.0600004196167
2020-02-05,14.25
2020-04-24,13.949999809265137
2019-03-29,13.739999771118164
2019-11-21,13.850000381469727
2020-04-27,14.329999923706055
2020-02-11,13.989999771118164
2020-04-30,13.979999542236328
2019-05-01,14.180000305175781
2019-02-26,14.270000457763672
2019-01-25,14.25
2018-12-24,14.210000038146973
2019-09-06,14.25
2018-07-17,14.180000305175781
2018-09-19,14.40999984741211
2019-08-05,14.670000076293945
2019-10-08,14.979999542236328
2019-12-11,15.029999732971191
2019-11-27,15.020000457763672
2020-02-14,14.960000038146973
2020-05-06,14.869999885559082
2019-01-08,14.989999771118164
2018-12-07,15.029999732971191
2019-08-20,15.239999771118164
2018-11-05,15.130000114440918
2019-07-19,15.069999694824219
2018-10-04,15.15999984741211
2019-06-17,15.079999923706055
2019-05-16,14.920000076293945
2018-08-01,15.010000228881836
2019-03-13,14.789999961853027
2019-12-03,14.640000343322754
2020-02-20,14.890000343322754
2019-12-06,14.979999542236328
2020-05-12,14.800000190734863
2019-12-09,14.609999656677246
2020-02-26,14.789999961853027
2020-05-15,14.800000190734863
2019-03-28,14.399999618530273
2018-09-17,14.640000343322754
2018-08-16,14.720000267028809
2018-10-19,14.539999961853027
2019-04-29,14.59000015258789
2019-01-23,14.5600004196167
2019-09-04,14.630000114440918
2018-11-20,14.329999923706055
2019-07-02,13.739999771118164
2019-05-31,13.020000457763672
2019-12-12,13.170000076293945
2020-05-18,12.880000114440918
2019-09-27,13.140000343322754
2020-03-03,13.460000038146973
2020-05-21,13.239999771118164
2019-05-14,13.09000015258789
2018-08-31,13.109999656677246
2018-07-30,12.880000114440918
2018-10-02,12.800000190734863
2019-04-12,12.989999771118164
2019-03-11,12.9399995803833
2019-02-07,13.130000114440918
2019-07-17,13.15999984741211
2019-09-19,13.029999732971191
2019-10-21,12.920000076293945
2019-12-18,13.050000190734863
2020-03-06,13.5
2019-10-03,13.6899995803833
2020-03-09,13.850000381469727
2020-05-27,13.670000076293945
2019-12-24,13.609999656677246
2020-03-12,13.949999809265137
2018-12-20,14.470000267028809
2019-08-01,14.65999984741211
2018-08-14,14.859999656677246
2018-07-13,15.149999618530273
2018-10-17,15.34000015258789
2019-05-29,15.350000381469727
2019-03-26,15.1899995803833
2019-02-22,15.010000228881836
2019-10-04,14.869999885559082
2019-11-05,14.789999961853027
2019-12-27,14.869999885559082
2020-06-02,14.300000190734863
2019-12-30,14.430000305175781
2020-03-18,14.25
2020-06-05,14.529999732971191
2019-07-15,14.739999771118164
2018-12-03,15.0
2019-06-13,15.3100004196167
2019-01-04,14.529999732971191
2018-08-29,14.390000343322754
2019-02-05,14.510000228881836
2018-11-01,14.399999618530273
2019-08-16,14.1899995803833
2019-04-10,13.970000267028809
2019-09-17,14.010000228881836
2019-10-15,14.359999656677246
2020-01-02,14.619999885559082
2020-06-08,14.9399995803833
2019-10-18,15.170000076293945
2020-03-24,15.079999923706055
2020-06-11,15.229999542236328
2020-01-08,15.850000381469727
2019-04-25,16.020000457763672
2019-07-30,15.899999618530273
2019-02-20,16.170000076293945
2018-07-11,15.90999984741211
2018-09-13,16.280000686645508
2018-10-15,16.31999969482422
2019-06-28,16.479999542236328
2018-12-18,16.350000381469727
2018-11-16,16.100000381469727
2019-10-02,16.59000015258789
2020-03-27,16.780000686645508
2020-01-10,16.959999084472656
2019-10-24,17.079999923706055
2020-03-30,17.18000030517578
2020-06-17,17.440000534057617
2020-01-14,17.510000228881836
2020-04-02,17.270000457763672
2019-01-02,17.15999984741211
2019-08-14,17.149999618530273
2018-10-30,17.219999313354492
2019-06-11,17.34000015258789
2019-05-10,17.360000610351562
2019-04-08,17.06999969482422
2018-08-27,17.1200008392334
2018-07-26,17.15999984741211
2018-09-28,16.479999542236328
2019-03-07,15.930000305175781
2019-10-30,15.899999618530273
2020-01-17,15.829999923706055
2020-06-23,15.5
2020-04-08,15.680000305175781
2020-06-26,15.84000015258789
2019-03-22,16.040000915527344
2019-01-17,15.84000015258789
2019-08-29,15.75
2018-11-14,15.880000114440918
2019-06-26,15.869999885559082
2018-09-11,16.3700008392334
2018-07-09,16.110000610351562
2018-08-10,16.079999923706055
2019-04-23,15.800000190734863
2019-09-30,15.880000114440918
2020-01-23,15.819999694824219
2019-11-08,15.609999656677246
2020-04-14,15.819999694824219
2019-11-11,15.9399995803833
2020-01-29,16.020000457763672
2020-04-17,15.920000076293945
2018-07-24,15.6899995803833
2018-09-26,16.0
2019-05-08,15.899999618530273
2019-03-05,15.609999656677246
2019-02-01,15.6899995803833
2018-12-31,15.569999694824219
2018-11-29,15.800000190734863
2019-08-12,15.670000076293945
2019-07-11,15.470000267028809
2019-09-13,15.569999694824219
2019-11-14,15.5
2020-04-20,15.600000381469727
2020-02-04,15.789999961853027
2020-04-23,15.010000228881836
2018-12-14,14.960000038146973
2019-08-27,15.039999961853027
2018-08-08,15.149999618530273
2018-10-11,14.460000038146973
2018-11-12,14.579999923706055
2019-07-26,14.75
2019-06-24,14.260000228881836
2019-05-23,14.3100004196167
2019-03-20,14.0600004196167
2019-01-15,14.470000267028809
2019-11-20,14.600000381469727
2020-02-07,14.989999771118164
2020-02-10,14.739999771118164
2020-04-29,14.649999618530273
2019-11-26,14.859999656677246
2020-02-13,14.989999771118164
2019-01-30,14.800000190734863
2018-08-23,14.729999542236328
2018-09-24,14.25
2018-11-27,14.380000114440918
2018-10-26,14.420000076293945
2019-07-09,14.34000015258789
2019-06-07,13.739999771118164
2019-05-06,13.779999732971191
2019-04-04,13.4399995803833
2019-09-11,12.75
2019-11-29,12.279999732971191
2020-05-05,12.789999961853027
2019-12-02,12.619999885559082
2020-02-19,11.899999618530273
2020-05-08,11.800000190734863
2019-05-21,11.449999809265137
2019-03-18,11.1899995803833
2018-09-07,11.390000343322754
2018-08-06,11.199999809265137
2018-10-09,9.779999732971191
2019-02-14,9.6899995803833
2018-12-12,8.5600004196167
2019-07-24,8.489999771118164
2019-09-26,7.809999942779541
2019-10-28,8.289999961853027
2019-12-05,9.359999656677246
2020-05-11,8.539999961853027
2019-07-03,8.270000457763672
2020-02-25,9.0
2020-05-14,9.5600004196167
2020-02-28,10.020000457763672
2019-08-08,9.800000190734863
2019-06-05,10.09000015258789
2018-07-20,9.15999984741211
2018-08-21,9.5
2018-10-24,9.359999656677246
2019-04-02,9.949999809265137
2019-03-01,10.229999542236328
2019-01-28,9.789999961853027
2018-12-27,10.4399995803833
2019-09-09,10.479999542236328
2020-03-02,10.619999885559082
2020-05-20,10.010000228881836
2019-12-17,9.579999923706055
2020-03-05,9.489999771118164
2019-02-12,9.449999809265137
2019-01-11,9.170000076293945
2018-12-10,9.329999923706055
2019-08-23,9.0600004196167
2018-11-08,9.279999732971191
2019-07-22,9.40999984741211
2019-06-20,9.829999923706055
2018-09-05,10.09000015258789
2019-04-17,10.220000267028809
2019-09-24,9.8100004196167
2019-12-20,9.350000381469727
2020-05-26,9.529999732971191
2019-04-30,9.470000267028809
2019-12-23,9.460000038146973
2020-03-11,9.760000228881836
2020-05-29,10.079999923706055
2019-12-26,9.789999961853027
2020-06-01,9.449999809265137
2019-05-02,8.960000038146973
2019-02-27,9.039999961853027
2018-11-23,9.430000305175781
2019-08-06,9.930000305175781
2018-07-18,10.100000381469727
2018-09-20,10.25
2018-10-22,9.399999618530273
2019-07-05,9.449999809265137
2019-06-03,9.550000190734863
2019-10-09,9.760000228881836
2019-10-11,9.520000457763672
2020-03-17,9.670000076293945
2020-06-04,9.869999885559082
2019-10-14,10.029999732971191
2020-03-20,10.199999809265137
2018-11-06,11.170000076293945
2019-06-18,11.460000038146973
2019-05-17,11.199999809265137
2019-04-15,10.90999984741211
2019-03-14,10.0600004196167
2019-01-09,10.1899995803833
2018-08-02,9.890000343322754
2018-10-05,10.609999656677246
2019-08-21,10.4399995803833
2019-10-17,9.9399995803833
2020-03-23,10.34000015258789
2020-06-10,9.789999961853027
2019-02-25,9.859999656677246
2020-01-07,9.5600004196167
2020-03-26,9.1899995803833
2019-10-23,9.399999618530273
