Dates,OIL
2007-06-14,56.099998474121094
2008-01-24,55.70000076293945
2008-04-29,54.400001525878906
2007-11-21,53.790000915527344
2007-09-18,54.27000045776367
2007-08-17,53.29999923706055
2008-07-16,52.220001220703125
2007-10-03,52.13999938964844
2007-07-31,52.31999969482422
2007-04-26,50.619998931884766
2008-03-11,50.779998779296875
2007-06-29,51.11000061035156
2008-02-08,52.59000015258789
2008-01-07,52.060001373291016
2007-12-06,53.040000915527344
2008-05-14,53.5
2008-07-17,52.59000015258789
2008-07-22,51.88999938964844
2008-07-25,52.029998779296875
2007-08-15,51.36000061035156
2007-11-19,50.849998474121094
2007-10-18,50.70000076293945
2008-01-22,52.2599983215332
2007-03-08,53.349998474121094
2007-05-11,54.20000076293945
2007-04-09,54.08000183105469
2007-06-12,55.220001220703125
2007-12-21,55.529998779296875
2008-03-26,57.2400016784668
2008-07-28,57.560001373291016
2007-07-02,56.90999984741211
2008-07-31,57.130001068115234
2007-06-27,57.41999816894531
2008-04-10,58.0099983215332
2007-12-04,58.459999084472656
2007-03-23,58.90999984741211
2007-04-24,59.529998779296875
2007-11-02,59.63999938964844
2007-10-01,58.06999969482422
2008-02-06,59.470001220703125
2007-08-30,60.43000030517578
2008-05-12,61.060001373291016
2008-08-06,61.22999954223633
2008-05-22,62.63999938964844
2007-10-16,62.880001068115234
2007-09-14,63.959999084472656
2007-08-13,63.88999938964844
2007-07-12,60.4900016784668
2008-03-24,62.59000015258789
2008-02-21,60.68000030517578
2008-04-25,59.040000915527344
2007-03-06,59.33000183105469
2007-05-09,58.86000061035156
2007-12-19,60.77000045776367
2008-08-12,62.79999923706055
2008-08-15,62.27000045776367
2008-08-18,59.59000015258789
2008-01-03,59.18000030517578
2007-10-31,59.36000061035156
2007-08-28,61.38999938964844
2007-07-27,62.25
2008-04-08,64.05999755859375
2008-03-07,63.959999084472656
2007-03-21,64.55000305175781
2007-05-24,64.69000244140625
2007-06-25,64.81999969482422
2008-02-04,65.68000030517578
2008-06-03,67.33999633789062
2008-08-21,66.86000061035156
2008-06-06,68.0
2007-05-07,67.5
2007-04-05,68.80000305175781
2007-07-10,69.4800033569336
2007-06-08,69.69000244140625
2008-02-19,68.31999969482422
2008-01-18,70.23999786376953
2007-12-17,70.76000213623047
2007-11-15,68.83999633789062
2007-09-12,67.79000091552734
2008-04-23,66.0199966430664
2008-08-27,67.66000366210938
2008-06-12,70.63999938964844
2007-09-27,71.94999694824219
2007-05-22,72.16999816894531
2007-03-19,72.81999969482422
2007-04-20,74.56999969482422
2007-07-25,74.0999984741211
2008-03-05,74.05999755859375
2007-11-30,74.0999984741211
2007-10-29,72.27999877929688
2008-05-08,75.05999755859375
2008-06-09,74.98999786376953
2008-06-18,76.77999877929688
2007-11-13,77.11000061035156
2007-03-02,78.0
2007-04-03,78.08999633789062
2007-06-06,76.80999755859375
2007-10-12,75.86000061035156
2007-09-10,75.61000061035156
2007-08-09,75.0
2008-04-21,75.29000091552734
2008-03-20,74.23999786376953
2008-01-16,72.9800033569336
2008-06-24,73.5
2008-03-03,79.48999786376953
2008-01-31,79.87000274658203
2007-04-18,78.55000305175781
2007-06-21,80.0999984741211
2007-11-28,79.12000274658203
2007-09-25,80.19999694824219
2007-08-24,79.91000366210938
2007-07-23,79.86000061035156
2008-04-04,79.13999938964844
2008-05-06,79.0
2008-06-30,80.2699966430664
2008-07-03,80.83000183105469
2007-08-07,81.31999969482422
2007-07-06,79.0199966430664
2008-03-18,82.0
2008-02-15,83.70999908447266
2007-02-28,83.3499984741211
2007-05-03,83.93000030517578
2007-06-04,84.08000183105469
2008-01-14,85.77999877929688
2007-12-13,83.5999984741211
2007-10-10,80.95999908447266
2008-07-09,81.01000213623047
2007-11-26,81.68000030517578
2007-10-25,85.55000305175781
2007-08-22,86.29000091552734
2008-04-02,81.4800033569336
2007-05-18,79.23999786376953
2007-03-15,77.4800033569336
2007-04-16,76.83999633789062
2007-06-19,76.94000244140625
2008-01-29,75.30000305175781
2007-12-28,73.77999877929688
2008-07-15,73.55000305175781
2008-02-11,72.98999786376953
2008-07-18,73.0999984741211
2008-07-21,71.75
2008-02-13,72.0199966430664
2007-12-11,73.12999725341797
2007-11-09,73.54000091552734
2007-10-08,71.20999908447266
2007-09-06,70.45999908447266
2007-03-30,69.76000213623047
2007-05-01,70.27999877929688
2008-04-17,68.30000305175781
2008-05-19,67.18000030517578
2008-06-20,66.91000366210938
2008-07-24,67.45999908447266
2007-08-20,67.12000274658203
2007-07-19,66.31999969482422
2008-03-31,66.69999694824219
2008-02-28,66.6500015258789
2007-12-26,67.0199966430664
2007-10-23,70.69999694824219
2007-03-13,68.0
2007-05-16,67.66999816894531
2007-09-21,68.4800033569336
2008-05-02,69.58000183105469
2008-07-30,67.94999694824219
2008-08-05,68.52999877929688
