Dates,PSA
2019-01-08,237.08999633789062
2018-12-07,239.52000427246094
2019-08-20,239.3699951171875
2018-11-05,244.14999389648438
2019-07-19,247.9199981689453
2018-10-04,247.1699981689453
2019-06-17,248.08999633789062
2019-05-16,248.3699951171875
2018-08-01,249.88999938964844
2019-03-13,250.38999938964844
2019-12-03,249.3800048828125
2020-02-20,251.27999877929688
2019-12-06,250.6699981689453
2020-05-12,250.24000549316406
2019-12-09,249.0500030517578
2020-02-26,249.41000366210938
2020-05-15,244.8000030517578
2019-03-28,244.74000549316406
2018-09-17,244.7899932861328
2018-08-16,242.57000732421875
2018-10-19,242.99000549316406
2019-04-29,243.5500030517578
2019-01-23,244.99000549316406
2019-09-04,247.3000030517578
2018-11-20,247.82000732421875
2019-07-02,251.3699951171875
2019-05-31,250.75999450683594
2019-12-12,251.97999572753906
2020-05-18,256.0400085449219
2019-09-27,256.3999938964844
2020-03-03,258.7099914550781
2020-05-21,259.2900085449219
2019-05-14,259.1600036621094
2018-08-31,260.1700134277344
2018-07-30,260.29998779296875
2018-10-02,261.05999755859375
2019-04-12,261.7200012207031
2019-03-11,262.9700012207031
2019-02-07,262.8399963378906
2019-07-17,262.5
2019-09-19,264.55999755859375
2019-10-21,261.55999755859375
2019-12-18,264.6300048828125
2020-03-06,264.1600036621094
2019-10-03,263.05999755859375
2020-03-09,265.29998779296875
2020-05-27,266.760009765625
2019-12-24,264.19000244140625
2020-03-12,263.2900085449219
2018-12-20,259.3500061035156
2019-08-01,257.94000244140625
2018-08-14,254.74000549316406
2018-07-13,249.72000122070312
2018-10-17,253.88999938964844
2019-05-29,248.92999267578125
2019-03-26,247.5
2019-02-22,251.02999877929688
2019-10-04,251.88999938964844
2019-11-05,252.77999877929688
2019-12-27,251.92999267578125
2020-06-02,248.4499969482422
2019-12-30,248.3699951171875
2020-03-18,248.6199951171875
2020-06-05,247.5800018310547
2019-07-15,247.25999450683594
2018-12-03,247.27999877929688
2019-06-13,243.72999572753906
2019-01-04,243.33999633789062
2018-08-29,246.47000122070312
2019-02-05,248.47999572753906
2018-11-01,247.6699981689453
2019-08-16,248.2899932861328
2019-04-10,249.02999877929688
2019-09-17,248.22999572753906
2019-10-15,247.9199981689453
2020-01-02,246.47999572753906
2020-06-08,246.72999572753906
2019-10-18,243.02999877929688
2020-03-24,243.69000244140625
2020-06-11,242.13999938964844
2020-01-08,243.86000061035156
2019-04-25,245.58999633789062
2019-07-30,241.9499969482422
2019-02-20,241.97999572753906
2018-07-11,240.2899932861328
2018-09-13,234.66000366210938
2018-10-15,235.36000061035156
2019-06-28,226.57000732421875
2018-12-18,226.66000366210938
2018-11-16,224.47999572753906
2019-10-02,219.0800018310547
2020-03-27,215.72999572753906
2020-01-10,216.7100067138672
2019-10-24,215.97000122070312
2020-03-30,214.13999938964844
2020-06-17,213.30999755859375
2020-01-14,213.3300018310547
2020-04-02,213.1699981689453
2019-01-02,213.5800018310547
2019-08-14,213.64999389648438
2018-10-30,215.52000427246094
2019-06-11,214.6699981689453
2019-05-10,214.64999389648438
2019-04-08,213.16000366210938
2018-08-27,210.85000610351562
2018-07-26,210.57000732421875
2018-09-28,212.14999389648438
2019-03-07,212.27999877929688
2019-10-30,212.72999572753906
2020-01-17,211.2899932861328
2020-06-23,212.47999572753906
2020-04-08,213.07000732421875
2020-06-26,213.6699981689453
2019-03-22,214.77000427246094
2019-01-17,213.9600067138672
2019-08-29,213.6699981689453
2018-11-14,211.97999572753906
2019-06-26,209.05999755859375
2018-09-11,205.7100067138672
2018-07-09,206.80999755859375
2018-08-10,206.6199951171875
2019-04-23,208.89999389648438
2019-09-30,210.27000427246094
2020-01-23,212.14999389648438
2019-11-08,213.0
2020-04-14,210.97000122070312
2019-11-11,211.3699951171875
2020-01-29,212.27999877929688
2020-04-17,212.08999633789062
2018-07-24,212.97000122070312
2018-09-26,214.16000366210938
2019-05-08,213.8800048828125
2019-03-05,214.92999267578125
2019-02-01,214.64999389648438
2018-12-31,214.17999267578125
2018-11-29,214.75999450683594
2019-08-12,216.3800048828125
2019-07-11,217.9199981689453
2019-09-13,216.72999572753906
2019-11-14,218.6999969482422
2020-04-20,220.11000061035156
2020-02-04,221.0500030517578
2020-04-23,223.24000549316406
2018-12-14,223.50999450683594
2019-08-27,223.41000366210938
2018-08-08,224.8000030517578
2018-10-11,225.82000732421875
2018-11-12,225.02999877929688
2019-07-26,224.0
2019-06-24,224.22999572753906
2019-05-23,224.7100067138672
2019-03-20,225.39999389648438
2019-01-15,225.25
2019-11-20,223.14999389648438
2020-02-07,224.85000610351562
2020-02-10,225.9499969482422
2020-04-29,226.49000549316406
2019-11-26,228.24000549316406
2020-02-13,229.2899932861328
2019-01-30,229.55999755859375
2018-08-23,233.0
2018-09-24,233.3699951171875
2018-11-27,231.35000610351562
2018-10-26,222.60000610351562
2019-07-09,227.3800048828125
2019-06-07,227.6999969482422
2019-05-06,227.1699981689453
2019-04-04,229.9600067138672
2019-09-11,229.02999877929688
2019-11-29,212.6999969482422
2020-05-05,219.8000030517578
2019-12-02,221.1300048828125
2020-02-19,226.32000732421875
2020-05-08,229.5800018310547
2019-05-21,230.0399932861328
2019-03-18,227.7899932861328
2018-09-07,229.9600067138672
2018-08-06,228.0
2018-10-09,218.58999633789062
2019-02-14,213.4499969482422
2018-12-12,206.0
2019-07-24,205.7899932861328
2019-09-26,203.39999389648438
2019-10-28,193.5800018310547
2019-12-05,190.0
2020-05-11,173.17999267578125
2019-07-03,170.44000244140625
2020-02-25,187.0800018310547
2020-05-14,189.33999633789062
2020-02-28,197.9499969482422
2019-08-08,202.99000549316406
2019-06-05,201.6699981689453
2018-07-20,197.11000061035156
2018-08-21,196.1699981689453
2018-10-24,197.0
2019-04-02,204.8800048828125
2019-03-01,212.3000030517578
2019-01-28,201.64999389648438
2018-12-27,209.52000427246094
2019-09-09,207.8699951171875
2020-03-02,210.27000427246094
2020-05-20,204.47000122070312
2019-12-17,200.0
2020-03-05,198.13999938964844
2019-02-12,196.7100067138672
2019-01-11,192.6699981689453
2018-12-10,195.10000610351562
2019-08-23,193.55999755859375
2018-11-08,189.7899932861328
2019-07-22,193.5500030517578
2019-06-20,197.92999267578125
2018-09-05,193.67999267578125
2019-04-17,186.19000244140625
2019-09-24,186.7100067138672
2019-12-20,184.25999450683594
2020-05-26,183.4499969482422
2019-04-30,181.02000427246094
2019-12-23,184.22000122070312
2020-03-11,191.64999389648438
2020-05-29,190.2899932861328
2019-12-26,187.83999633789062
2020-06-01,179.97999572753906
2019-05-02,179.0
2019-02-27,176.8699951171875
2018-11-23,185.4499969482422
2019-08-06,184.4600067138672
2018-07-18,185.41000366210938
2018-09-20,184.32000732421875
2018-10-22,186.55999755859375
2019-07-05,193.2100067138672
2019-06-03,197.72999572753906
2019-10-09,201.30999755859375
2019-10-11,204.1300048828125
2020-03-17,206.24000549316406
2020-06-04,209.07000732421875
2019-10-14,213.61000061035156
2020-03-20,207.49000549316406
2018-11-06,207.66000366210938
2019-06-18,210.94000244140625
2019-05-17,211.67999267578125
2019-04-15,211.74000549316406
2019-03-14,202.58999633789062
2019-01-09,199.00999450683594
2018-08-02,200.42999267578125
2018-10-05,205.25
2019-08-21,200.27000427246094
2019-10-17,197.0800018310547
2020-03-23,198.80999755859375
2020-06-10,192.1199951171875
2019-02-25,192.47999572753906
2020-01-07,190.9199981689453
2020-03-26,191.13999938964844
2019-10-23,193.2899932861328
