Dates,PSA
2020-02-20,248.25999450683594
2019-12-06,248.3800048828125
2020-05-12,247.0
2019-12-09,246.27999877929688
2020-02-26,243.99000549316406
2020-05-15,242.36000061035156
2019-03-28,241.99000549316406
2018-09-17,241.6300048828125
2018-08-16,239.1699981689453
2018-10-19,238.2899932861328
2019-04-29,239.97999572753906
2019-01-23,240.8300018310547
2019-09-04,242.08999633789062
2018-11-20,242.0
2019-07-02,246.38999938964844
2019-05-31,242.83999633789062
2019-12-12,243.77999877929688
2020-05-18,248.83999633789062
2019-09-27,252.00999450683594
2020-03-03,254.9499969482422
2020-05-21,255.99000549316406
2019-05-14,255.22000122070312
2018-08-31,255.22999572753906
2018-07-30,255.2100067138672
2018-10-02,258.6499938964844
2019-04-12,257.5899963378906
2019-03-11,260.2099914550781
2019-02-07,259.17999267578125
2019-07-17,260.54998779296875
2019-09-19,258.32000732421875
2019-10-21,259.0299987792969
2019-12-18,261.5
2020-03-06,261.1499938964844
2019-10-03,260.7300109863281
2020-03-09,262.3699951171875
2020-05-27,261.9200134277344
2019-12-24,260.70001220703125
2020-03-12,257.8299865722656
2018-12-20,256.3299865722656
2019-08-01,254.22000122070312
2018-08-14,248.10000610351562
2018-07-13,245.75
2018-10-17,248.69000244140625
2019-05-29,243.41000366210938
2019-03-26,243.8000030517578
2019-02-22,246.8000030517578
2019-10-04,247.86000061035156
2019-11-05,249.75
2019-12-27,247.72999572753906
2020-06-02,245.22999572753906
2019-12-30,245.33999633789062
2020-03-18,245.88999938964844
2020-06-05,244.82000732421875
2019-07-15,244.44000244140625
2018-12-03,244.89999389648438
2019-06-13,237.2100067138672
2019-01-04,240.80999755859375
2018-08-29,242.27999877929688
2019-02-05,244.8000030517578
2018-11-01,244.97999572753906
2019-08-16,244.88999938964844
2019-04-10,246.64999389648438
2019-09-17,245.6199951171875
2019-10-15,245.72999572753906
2020-01-02,245.0800018310547
2020-06-08,242.0
2019-10-18,240.6300048828125
2020-03-24,240.6300048828125
2020-06-11,238.66000366210938
2020-01-08,241.0
2019-04-25,240.44000244140625
2019-07-30,238.24000549316406
2019-02-20,239.5800018310547
2018-07-11,233.9199981689453
2018-09-13,232.60000610351562
2018-10-15,232.6699981689453
2019-06-28,218.24000549316406
2018-12-18,222.5
2018-11-16,218.63999938964844
2019-10-02,215.38999938964844
2020-03-27,213.61000061035156
2020-01-10,213.25999450683594
2019-10-24,212.07000732421875
2020-03-30,210.86000061035156
2020-06-17,211.38999938964844
2020-01-14,208.6699981689453
2020-04-02,209.94000244140625
2019-01-02,211.66000366210938
2019-08-14,211.6699981689453
2018-10-30,212.64999389648438
2019-06-11,210.9199981689453
2019-05-10,211.42999267578125
2019-04-08,210.25999450683594
2018-08-27,207.82000732421875
2018-07-26,208.25999450683594
2018-09-28,208.0500030517578
2019-03-07,210.25999450683594
2019-10-30,210.52999877929688
2020-01-17,208.86000061035156
2020-06-23,208.1699981689453
2020-04-08,210.3300018310547
2020-06-26,212.13999938964844
2019-03-22,212.50999450683594
2019-01-17,211.22000122070312
2019-08-29,210.02999877929688
2018-11-14,209.08999633789062
2019-06-26,203.86000061035156
2018-09-11,203.02000427246094
2018-07-09,202.83999633789062
2018-08-10,204.47999572753906
2019-04-23,204.92999267578125
2019-09-30,207.1300048828125
2020-01-23,210.35000610351562
2019-11-08,209.30999755859375
2020-04-14,209.14999389648438
2019-11-11,208.5500030517578
2020-01-29,210.7899932861328
2020-04-17,209.83999633789062
2018-07-24,210.30999755859375
2018-09-26,210.60000610351562
2019-05-08,210.75999450683594
2019-03-05,212.52999877929688
2019-02-01,211.77000427246094
2018-12-31,212.1199951171875
2018-11-29,213.1199951171875
2019-08-12,213.9499969482422
2019-07-11,215.74000549316406
2019-09-13,214.42999267578125
2019-11-14,216.82000732421875
2020-04-20,218.3699951171875
2020-02-04,219.0
2020-04-23,220.3699951171875
2018-12-14,220.0
2019-08-27,220.75
2018-08-08,222.92999267578125
2018-10-11,223.77000427246094
2018-11-12,222.69000244140625
2019-07-26,220.25
2019-06-24,220.69000244140625
2019-05-23,222.5399932861328
2019-03-20,223.7100067138672
2019-01-15,221.9600067138672
2019-11-20,220.16000366210938
2020-02-07,222.14999389648438
2020-02-10,223.85000610351562
2020-04-29,225.0800018310547
2019-11-26,225.5800018310547
2020-02-13,225.22000122070312
2019-01-30,226.94000244140625
2018-08-23,228.64999389648438
2018-09-24,230.64999389648438
2018-11-27,218.44000244140625
2018-10-26,218.30999755859375
2019-07-09,221.77999877929688
2019-06-07,224.07000732421875
2019-05-06,219.33999633789062
2019-04-04,219.0
2019-09-11,211.19000244140625
2019-11-29,204.39999389648438
2020-05-05,209.94000244140625
2019-12-02,213.9499969482422
2020-02-19,219.1699981689453
2020-05-08,221.63999938964844
2019-05-21,222.42999267578125
2019-03-18,220.0
2018-09-07,218.5399932861328
2018-08-06,220.05999755859375
2018-10-09,201.19000244140625
2019-02-14,202.77000427246094
2018-12-12,186.8000030517578
2019-07-24,190.49000549316406
2019-09-26,187.05999755859375
2019-10-28,184.05999755859375
2019-12-05,169.14999389648438
2020-05-11,155.3699951171875
2019-07-03,159.0800018310547
2020-02-25,165.00999450683594
2020-05-14,174.0
2020-02-28,183.5399932861328
2019-08-08,190.32000732421875
2019-06-05,192.10000610351562
2018-07-20,190.13999938964844
2018-08-21,184.72999572753906
2018-10-24,190.9600067138672
2019-04-02,197.0
2019-03-01,196.9600067138672
2019-01-28,193.3000030517578
2018-12-27,200.2899932861328
2019-09-09,200.22000122070312
2020-03-02,201.72999572753906
2020-05-20,192.27000427246094
2019-12-17,193.77000427246094
2020-03-05,194.05999755859375
2019-02-12,192.41000366210938
2019-01-11,187.72999572753906
2018-12-10,191.97999572753906
2019-08-23,187.1699981689453
2018-11-08,186.86000061035156
2019-07-22,187.5800018310547
2019-06-20,190.66000366210938
2018-09-05,186.67999267578125
2019-04-17,180.47000122070312
2019-09-24,176.0
2019-12-20,178.64999389648438
2020-05-26,178.94000244140625
2019-04-30,175.8000030517578
2019-12-23,177.1999969482422
2020-03-11,184.94000244140625
2020-05-29,186.30999755859375
2019-12-26,174.82000732421875
2020-06-01,176.13999938964844
2019-05-02,172.11000061035156
2019-02-27,173.16000366210938
2018-11-23,179.67999267578125
2019-08-06,181.52000427246094
2018-07-18,181.3300018310547
2018-09-20,181.75999450683594
2018-10-22,183.0
2019-07-05,188.85000610351562
2019-06-03,193.25
2019-10-09,197.0
2019-10-11,198.14999389648438
2020-03-17,200.67999267578125
2020-06-04,203.60000610351562
2019-10-14,207.5
2020-03-20,198.92999267578125
2018-11-06,203.42999267578125
2019-06-18,205.10000610351562
2019-05-17,202.1199951171875
2019-04-15,205.38999938964844
2019-03-14,194.58999633789062
2019-01-09,191.58999633789062
2018-08-02,191.58999633789062
2018-10-05,197.38999938964844
2019-08-21,196.92999267578125
2019-10-17,192.75
2020-03-23,190.4600067138672
2020-06-10,187.10000610351562
2019-02-25,188.05999755859375
2020-01-07,186.36000061035156
2020-03-26,186.92999267578125
2019-10-23,188.6300048828125
