Dates,PSA
2019-12-24,264.07000732421875
2020-03-12,258.260009765625
2018-12-20,257.5
2019-08-01,254.80999755859375
2018-08-14,250.0
2018-07-13,249.69000244140625
2018-10-17,249.5800018310547
2019-05-29,243.4499969482422
2019-03-26,247.35000610351562
2019-02-22,250.8300018310547
2019-10-04,250.47000122070312
2019-11-05,250.38999938964844
2019-12-27,247.8000030517578
2020-06-02,245.4499969482422
2019-12-30,247.7899932861328
2020-03-18,246.0
2020-06-05,246.47000122070312
2019-07-15,245.00999450683594
2018-12-03,245.27000427246094
2019-06-13,240.22000122070312
2019-01-04,242.27999877929688
2018-08-29,245.86000061035156
2019-02-05,246.82000732421875
2018-11-01,246.6199951171875
2019-08-16,246.82000732421875
2019-04-10,247.3300018310547
2019-09-17,246.6999969482422
2019-10-15,245.9600067138672
2020-01-02,245.3300018310547
2020-06-08,242.88999938964844
2019-10-18,242.0500030517578
2020-03-24,240.69000244140625
2020-06-11,241.5500030517578
2020-01-08,243.7899932861328
2019-04-25,240.5399932861328
2019-07-30,240.4199981689453
2019-02-20,241.3699951171875
2018-07-11,234.0
2018-09-13,232.60000610351562
2018-10-15,234.6999969482422
2019-06-28,223.25999450683594
2018-12-18,222.86000061035156
2018-11-16,219.25999450683594
2019-10-02,216.1199951171875
2020-03-27,215.27000427246094
2020-01-10,214.49000549316406
2019-10-24,214.47000122070312
2020-03-30,211.35000610351562
2020-06-17,211.47000122070312
2020-01-14,209.1699981689453
2020-04-02,211.67999267578125
2019-01-02,212.9499969482422
2019-08-14,213.2100067138672
2018-10-30,213.5399932861328
2019-06-11,213.74000549316406
2019-05-10,213.49000549316406
2019-04-08,210.83999633789062
2018-08-27,209.02000427246094
2018-07-26,208.41000366210938
2018-09-28,212.11000061035156
2019-03-07,212.1199951171875
2019-10-30,210.67999267578125
2020-01-17,209.02999877929688
2020-06-23,211.94000244140625
2020-04-08,212.9499969482422
2020-06-26,213.4600067138672
2019-03-22,213.85000610351562
2019-01-17,213.36000061035156
2019-08-29,211.35000610351562
2018-11-14,209.9199981689453
2019-06-26,204.25
2018-09-11,205.42999267578125
2018-07-09,206.17999267578125
2018-08-10,205.24000549316406
2019-04-23,208.2100067138672
2019-09-30,210.1199951171875
2020-01-23,211.5
2019-11-08,210.22999572753906
2020-04-14,209.86000061035156
2019-11-11,211.36000061035156
2020-01-29,211.63999938964844
2020-04-17,211.2100067138672
2018-07-24,212.9600067138672
2018-09-26,211.4199981689453
2019-05-08,213.6999969482422
2019-03-05,214.4600067138672
2019-02-01,213.61000061035156
2018-12-31,214.0
2018-11-29,214.08999633789062
2019-08-12,215.82000732421875
2019-07-11,216.77999877929688
2019-09-13,216.30999755859375
2019-11-14,218.25
2020-04-20,220.02000427246094
2020-02-04,220.75
2020-04-23,222.64999389648438
2018-12-14,220.99000549316406
2019-08-27,223.1999969482422
2018-08-08,224.47000122070312
2018-10-11,224.25999450683594
2018-11-12,223.77999877929688
2019-07-26,222.0800018310547
2019-06-24,224.10000610351562
2019-05-23,223.75999450683594
2019-03-20,224.17999267578125
2019-01-15,223.14999389648438
2019-11-20,222.13999938964844
2020-02-07,224.02999877929688
2020-02-10,225.22999572753906
2020-04-29,226.4199981689453
2019-11-26,226.36000061035156
2020-02-13,227.25
2019-01-30,228.55999755859375
2018-08-23,232.82000732421875
2018-09-24,231.75999450683594
2018-11-27,218.8000030517578
2018-10-26,222.3800048828125
2019-07-09,225.77000427246094
2019-06-07,226.47000122070312
2019-05-06,220.8800048828125
2019-04-04,228.22999572753906
2019-09-11,211.30999755859375
2019-11-29,209.1199951171875
2020-05-05,219.25
2019-12-02,217.72000122070312
2020-02-19,226.0800018310547
2020-05-08,229.05999755859375
2019-05-21,228.94000244140625
2019-03-18,223.55999755859375
2018-09-07,229.88999938964844
2018-08-06,220.44000244140625
2018-10-09,201.50999450683594
2019-02-14,211.33999633789062
2018-12-12,186.97000122070312
2019-07-24,198.36000061035156
2019-09-26,189.9600067138672
2019-10-28,187.60000610351562
2019-12-05,171.22000122070312
2020-05-11,160.61000061035156
2019-07-03,168.64999389648438
2020-02-25,176.5399932861328
2020-05-14,187.77000427246094
2020-02-28,191.52000427246094
2019-08-08,201.6300048828125
2019-06-05,198.61000061035156
2018-07-20,196.6199951171875
2018-08-21,192.8699951171875
2018-10-24,194.0800018310547
2019-04-02,203.72999572753906
2019-03-01,197.25999450683594
2019-01-28,199.07000732421875
2018-12-27,208.58999633789062
2019-09-09,201.42999267578125
2020-03-02,204.8699951171875
2020-05-20,195.3000030517578
2019-12-17,193.9600067138672
2020-03-05,196.47999572753906
2019-02-12,193.32000732421875
2019-01-11,190.89999389648438
2018-12-10,193.00999450683594
2019-08-23,187.5
2018-11-08,187.22999572753906
2019-07-22,192.9600067138672
2019-06-20,191.00999450683594
2018-09-05,186.72000122070312
2019-04-17,185.4499969482422
2019-09-24,184.36000061035156
2019-12-20,181.08999633789062
2020-05-26,179.44000244140625
2019-04-30,176.08999633789062
2019-12-23,183.50999450683594
2020-03-11,190.33999633789062
2020-05-29,186.92999267578125
2019-12-26,178.47000122070312
2020-06-01,176.60000610351562
2019-05-02,179.0
2019-02-27,175.97000122070312
2018-11-23,183.36000061035156
2019-08-06,183.5800018310547
2018-07-18,183.9199981689453
2018-09-20,182.77000427246094
2018-10-22,186.47000122070312
2019-07-05,192.47999572753906
2019-06-03,196.97000122070312
2019-10-09,201.19000244140625
2019-10-11,202.74000549316406
2020-03-17,204.77000427246094
2020-06-04,207.74000549316406
2019-10-14,207.9600067138672
2020-03-20,200.63999938964844
2018-11-06,206.3699951171875
2019-06-18,206.67999267578125
2019-05-17,211.3699951171875
2019-04-15,205.47000122070312
2019-03-14,195.92999267578125
2019-01-09,196.47000122070312
2018-08-02,199.19000244140625
2018-10-05,198.86000061035156
2019-08-21,197.75999450683594
2019-10-17,196.27000427246094
2020-03-23,190.58999633789062
2020-06-10,190.27000427246094
2019-02-25,188.24000549316406
2020-01-07,189.4499969482422
2020-03-26,191.02999877929688
2019-10-23,189.27999877929688
