Dates,ROL
2019-12-11,37.869998931884766
2019-11-27,37.689998626708984
2020-02-14,36.869998931884766
2020-05-06,35.439998626708984
2019-01-08,36.869998931884766
2018-12-07,36.61000061035156
2019-08-20,36.56999969482422
2018-11-05,37.060001373291016
2019-07-19,37.2400016784668
2018-10-04,37.220001220703125
2019-06-17,37.20000076293945
2019-05-16,37.04999923706055
2018-08-01,37.5
2019-03-13,37.380001068115234
2019-12-03,37.56999969482422
2020-02-20,37.86000061035156
2019-12-06,38.099998474121094
2020-05-12,38.2400016784668
2019-12-09,38.099998474121094
2020-02-26,38.099998474121094
2020-05-15,38.279998779296875
2019-03-28,38.34000015258789
2018-09-17,37.529998779296875
2018-08-16,34.65999984741211
2018-10-19,34.4900016784668
2019-04-29,34.689998626708984
2019-01-23,34.290000915527344
2019-09-04,34.209999084472656
2018-11-20,34.08000183105469
2019-07-02,33.13999938964844
2019-05-31,32.7400016784668
2019-12-12,32.970001220703125
2020-05-18,32.849998474121094
2019-09-27,33.2599983215332
2020-03-03,33.380001068115234
2020-05-21,32.88999938964844
2019-05-14,32.869998931884766
2018-08-31,32.540000915527344
2018-07-30,32.61000061035156
2018-10-02,33.540000915527344
2019-04-12,33.47999954223633
2019-03-11,33.290000915527344
2019-02-07,33.470001220703125
2019-07-17,33.400001525878906
2019-09-19,32.880001068115234
2019-10-21,32.290000915527344
2019-12-18,32.58000183105469
2020-03-06,32.0099983215332
2019-10-03,32.70000076293945
2020-03-09,32.9900016784668
2020-05-27,33.16999816894531
2019-12-24,33.65999984741211
2020-03-12,34.630001068115234
2018-12-20,34.369998931884766
2019-08-01,34.34000015258789
2018-08-14,34.7599983215332
2018-07-13,34.95000076293945
2018-10-17,34.869998931884766
2019-05-29,34.970001220703125
2019-03-26,34.75
2019-02-22,35.040000915527344
2019-10-04,34.9900016784668
2019-11-05,34.86000061035156
2019-12-27,35.06999969482422
2020-06-02,34.75
2019-12-30,34.279998779296875
2020-03-18,34.470001220703125
2020-06-05,34.13999938964844
2019-07-15,33.84000015258789
2018-12-03,34.16999816894531
2019-06-13,34.40999984741211
2019-01-04,33.59000015258789
2018-08-29,34.060001373291016
2019-02-05,34.66999816894531
2018-11-01,34.47999954223633
2019-08-16,34.43000030517578
2019-04-10,34.630001068115234
2019-09-17,34.84000015258789
2019-10-15,35.5099983215332
2020-01-02,35.15999984741211
2020-06-08,35.40999984741211
2019-10-18,35.459999084472656
2020-03-24,35.790000915527344
2020-06-11,36.25
2020-01-08,36.630001068115234
2019-04-25,36.439998626708984
2019-07-30,40.06999969482422
2019-02-20,38.68000030517578
2018-07-11,38.7599983215332
2018-09-13,38.97999954223633
2018-10-15,38.25
2019-06-28,38.470001220703125
2018-12-18,38.40999984741211
2018-11-16,38.70000076293945
2019-10-02,38.9900016784668
2020-03-27,38.810001373291016
2020-01-10,39.09000015258789
2019-10-24,39.08000183105469
2020-03-30,38.970001220703125
2020-06-17,38.58000183105469
2020-01-14,38.38999938964844
2020-04-02,37.81999969482422
2019-01-02,37.5099983215332
2019-08-14,37.83000183105469
2018-10-30,36.970001220703125
2019-06-11,37.08000183105469
2019-05-10,36.869998931884766
2019-04-08,36.689998626708984
2018-08-27,35.849998474121094
2018-07-26,35.689998626708984
2018-09-28,35.95000076293945
2019-03-07,36.0
2019-10-30,36.189998626708984
2020-01-17,36.0
2020-06-23,35.540000915527344
2020-04-08,35.86000061035156
2020-06-26,35.13999938964844
2019-03-22,34.88999938964844
2019-01-17,35.0099983215332
2019-08-29,34.61000061035156
2018-11-14,33.72999954223633
2019-06-26,33.5099983215332
2018-09-11,33.220001220703125
2018-07-09,33.63999938964844
2018-08-10,33.20000076293945
2019-04-23,33.16999816894531
2019-09-30,33.09000015258789
2020-01-23,33.400001525878906
2019-11-08,33.54999923706055
2020-04-14,33.34000015258789
2019-11-11,33.29999923706055
2020-01-29,33.08000183105469
2020-04-17,33.09000015258789
2018-07-24,33.189998626708984
2018-09-26,33.59000015258789
2019-05-08,33.2599983215332
2019-03-05,33.290000915527344
2019-02-01,33.400001525878906
2018-12-31,33.34000015258789
2018-11-29,33.880001068115234
2019-08-12,35.15999984741211
2019-07-11,35.09000015258789
2019-09-13,35.2400016784668
2019-11-14,35.290000915527344
2020-04-20,35.72999954223633
2020-02-04,35.959999084472656
2020-04-23,36.08000183105469
2018-12-14,36.29999923706055
2019-08-27,36.65999984741211
2018-08-08,36.90999984741211
2018-10-11,36.439998626708984
2018-11-12,36.7400016784668
2019-07-26,38.09000015258789
2019-06-24,38.2400016784668
2019-05-23,38.4900016784668
2019-03-20,38.939998626708984
2019-01-15,39.27000045776367
2019-11-20,39.4900016784668
2020-02-07,39.34000015258789
2020-02-10,39.2400016784668
2020-04-29,39.040000915527344
2019-11-26,39.560001373291016
2020-02-13,40.09000015258789
2019-01-30,39.970001220703125
2018-08-23,40.150001525878906
2018-09-24,39.79999923706055
2018-11-27,39.900001525878906
2018-10-26,40.06999969482422
2019-07-09,40.470001220703125
2019-06-07,40.33000183105469
2019-05-06,39.84000015258789
2019-04-04,39.560001373291016
2019-09-11,38.9900016784668
2019-11-29,37.630001068115234
2020-05-05,39.18000030517578
2019-12-02,39.900001525878906
2020-02-19,40.099998474121094
2020-05-08,40.869998931884766
2019-05-21,40.459999084472656
2019-03-18,39.220001220703125
2018-09-07,40.380001068115234
2018-08-06,39.720001220703125
2018-10-09,38.099998474121094
2019-02-14,37.81999969482422
2018-12-12,36.880001068115234
2019-07-24,38.4900016784668
2019-09-26,37.22999954223633
2019-10-28,37.119998931884766
2019-12-05,36.189998626708984
2020-05-11,34.779998779296875
2019-07-03,34.779998779296875
2020-02-25,33.65999984741211
2020-05-14,34.0099983215332
2020-02-28,35.209999084472656
2019-08-08,36.81999969482422
2019-06-05,37.720001220703125
2018-07-20,35.709999084472656
2018-08-21,35.77000045776367
2018-10-24,36.72999954223633
2019-04-02,37.45000076293945
2019-03-01,37.7400016784668
2019-01-28,36.33000183105469
2018-12-27,36.45000076293945
2019-09-09,36.36000061035156
2020-03-02,37.779998779296875
2020-05-20,37.709999084472656
2019-12-17,38.400001525878906
2020-03-05,39.54999923706055
2019-02-12,38.939998626708984
2019-01-11,37.79999923706055
2018-12-10,37.970001220703125
2019-08-23,37.93000030517578
2018-11-08,38.290000915527344
2019-07-22,39.66999816894531
2019-06-20,40.88999938964844
2018-09-05,40.939998626708984
2019-04-17,40.08000183105469
2019-09-24,40.150001525878906
2019-12-20,40.810001373291016
2020-05-26,41.83000183105469
2019-04-30,41.90999984741211
2019-12-23,41.9900016784668
2020-03-11,42.47999954223633
2020-05-29,42.79999923706055
2019-12-26,42.689998626708984
2020-06-01,41.56999969482422
2019-05-02,40.2599983215332
2019-02-27,40.79999923706055
2018-11-23,41.0
2019-08-06,39.959999084472656
2018-07-18,39.970001220703125
2018-09-20,39.20000076293945
2018-10-22,38.849998474121094
2019-07-05,39.400001525878906
2019-06-03,39.72999954223633
2019-10-09,40.560001373291016
2019-10-11,41.88999938964844
2020-03-17,42.68000030517578
2020-06-04,42.959999084472656
2019-10-14,44.79999923706055
2020-03-20,46.95000076293945
2018-11-06,43.88999938964844
2019-06-18,44.59000015258789
2019-05-17,44.5099983215332
2019-04-15,44.130001068115234
2019-03-14,43.380001068115234
2019-01-09,42.7400016784668
2018-08-02,42.150001525878906
2018-10-05,43.04999923706055
2019-08-21,42.84000015258789
2019-10-17,42.599998474121094
2020-03-23,43.06999969482422
2020-06-10,42.0
2019-02-25,42.349998474121094
2020-01-07,41.790000915527344
2020-03-26,41.810001373291016
2019-10-23,42.22999954223633
