Dates,ROL
2020-06-09,37.380001068115234
2019-02-15,37.959999084472656
2019-01-14,38.470001220703125
2018-07-06,39.04999923706055
2018-08-07,39.06999969482422
2018-10-10,40.040000915527344
2018-12-13,40.130001068115234
2019-08-26,39.709999084472656
2019-07-25,39.33000183105469
2019-05-22,39.63999938964844
2019-03-19,39.369998931884766
2020-01-06,39.189998626708984
2020-03-25,39.0099983215332
2020-06-12,39.279998779296875
2019-10-22,39.95000076293945
2020-01-09,40.040000915527344
2020-06-15,40.25
2019-10-25,40.20000076293945
2020-03-31,40.099998474121094
2020-06-18,39.77000045776367
2019-04-03,40.150001525878906
2018-08-22,40.79999923706055
2018-10-25,40.88999938964844
2019-01-29,41.02000045776367
2018-12-28,40.63999938964844
2018-11-26,40.4900016784668
2019-08-09,41.04999923706055
2019-07-08,40.720001220703125
2019-06-06,40.47999954223633
2019-09-10,40.939998626708984
2020-01-15,40.349998474121094
2020-04-03,40.66999816894531
2019-10-31,41.0
2020-04-06,41.31999969482422
2020-06-24,41.7400016784668
2018-11-09,41.84000015258789
2019-07-23,42.0
2019-06-21,42.029998779296875
2019-05-20,42.18000030517578
2019-04-18,41.779998779296875
2018-09-06,41.689998626708984
2018-10-08,41.68000030517578
2019-02-13,41.70000076293945
2018-12-11,42.02000045776367
2019-09-25,42.5
2020-01-21,43.04999923706055
2020-04-09,43.209999084472656
2019-11-06,43.209999084472656
2020-01-24,42.900001525878906
2020-01-27,43.29999923706055
2020-04-15,43.529998779296875
2018-12-26,41.849998474121094
2019-08-07,39.36000061035156
2019-06-04,39.34000015258789
2018-09-21,39.11000061035156
2018-07-19,38.970001220703125
2018-08-20,38.68000030517578
2018-10-23,37.15999984741211
2019-05-03,37.630001068115234
2019-04-01,37.380001068115234
2019-02-28,37.25
2019-11-12,36.68000030517578
2020-01-30,36.369998931884766
2019-11-15,36.349998474121094
2020-04-21,35.88999938964844
2019-04-16,35.849998474121094
2019-03-15,35.790000915527344
2019-02-11,36.41999816894531
2019-01-10,36.58000183105469
2019-08-22,36.7400016784668
2018-11-07,37.2599983215332
2018-08-03,37.5099983215332
2018-09-04,37.27000045776367
2019-06-19,37.119998931884766
2019-09-23,37.150001525878906
2019-11-18,36.38999938964844
2020-02-05,37.0
2020-04-24,37.33000183105469
2019-03-29,37.52000045776367
2019-11-21,37.43000030517578
2020-04-27,38.15999984741211
2020-02-11,37.97999954223633
2020-04-30,38.209999084472656
2019-05-01,38.65999984741211
2019-02-26,38.290000915527344
2019-01-25,37.56999969482422
2018-12-24,37.900001525878906
2019-09-06,37.70000076293945
2018-07-17,37.72999954223633
2018-09-19,37.599998474121094
2019-08-05,37.66999816894531
2019-10-08,38.0
2019-12-11,37.849998474121094
2019-11-27,37.43000030517578
2020-02-14,36.66999816894531
2020-05-06,34.779998779296875
2019-01-08,35.40999984741211
2018-12-07,36.61000061035156
2019-08-20,36.11000061035156
2018-11-05,36.22999954223633
2019-07-19,36.849998474121094
2018-10-04,37.0
2019-06-17,37.09000015258789
2019-05-16,36.91999816894531
2018-08-01,36.9900016784668
2019-03-13,37.279998779296875
2019-12-03,37.29999923706055
2020-02-20,37.459999084472656
2019-12-06,37.630001068115234
2020-05-12,37.779998779296875
2019-12-09,37.77000045776367
2020-02-26,38.06999969482422
2020-05-15,37.810001373291016
2019-03-28,38.2400016784668
2018-09-17,37.529998779296875
2018-08-16,33.689998626708984
2018-10-19,34.189998626708984
2019-04-29,34.2599983215332
2019-01-23,33.79999923706055
2019-09-04,34.0
2018-11-20,33.56999969482422
2019-07-02,32.93000030517578
2019-05-31,32.5099983215332
2019-12-12,32.33000183105469
2020-05-18,32.220001220703125
2019-09-27,32.93000030517578
2020-03-03,33.22999954223633
2020-05-21,32.77000045776367
2019-05-14,32.29999923706055
2018-08-31,32.15999984741211
2018-07-30,32.34000015258789
2018-10-02,32.7599983215332
2019-04-12,33.380001068115234
2019-03-11,33.08000183105469
2019-02-07,33.43000030517578
2019-07-17,33.189998626708984
2019-09-19,32.77000045776367
2019-10-21,32.040000915527344
2019-12-18,32.0099983215332
2020-03-06,31.43000030517578
2019-10-03,32.310001373291016
2020-03-09,32.83000183105469
2020-05-27,32.560001373291016
2019-12-24,33.40999984741211
2020-03-12,33.93000030517578
2018-12-20,34.209999084472656
2019-08-01,34.04999923706055
2018-08-14,34.220001220703125
2018-07-13,34.63999938964844
2018-10-17,34.79999923706055
2019-05-29,34.93000030517578
2019-03-26,34.369998931884766
2019-02-22,34.689998626708984
2019-10-04,34.9900016784668
2019-11-05,34.619998931884766
2019-12-27,34.849998474121094
2020-06-02,34.529998779296875
2019-12-30,34.18000030517578
2020-03-18,34.2599983215332
2020-06-05,34.0
2019-07-15,33.84000015258789
2018-12-03,33.47999954223633
2019-06-13,34.189998626708984
2019-01-04,33.25
2018-08-29,33.380001068115234
2019-02-05,34.13999938964844
2018-11-01,34.43000030517578
2019-08-16,33.97999954223633
2019-04-10,34.33000183105469
2019-09-17,34.47999954223633
2019-10-15,35.189998626708984
2020-01-02,35.040000915527344
2020-06-08,35.209999084472656
2019-10-18,35.27000045776367
2020-03-24,35.52000045776367
2020-06-11,35.65999984741211
2020-01-08,36.150001525878906
2019-04-25,36.13999938964844
2019-07-30,37.25
2019-02-20,38.529998779296875
2018-07-11,38.529998779296875
2018-09-13,38.52000045776367
2018-10-15,37.939998626708984
2019-06-28,38.16999816894531
2018-12-18,38.060001373291016
2018-11-16,38.29999923706055
2019-10-02,38.869998931884766
2020-03-27,38.65999984741211
2020-01-10,39.02000045776367
2019-10-24,38.349998474121094
2020-03-30,38.79999923706055
2020-06-17,38.400001525878906
2020-01-14,38.34000015258789
2020-04-02,37.310001373291016
2019-01-02,37.439998626708984
2019-08-14,37.63999938964844
2018-10-30,36.84000015258789
2019-06-11,36.880001068115234
2019-05-10,36.630001068115234
2019-04-08,36.68000030517578
2018-08-27,35.7599983215332
2018-07-26,35.65999984741211
2018-09-28,35.29999923706055
2019-03-07,35.93000030517578
2019-10-30,35.88999938964844
2020-01-17,35.790000915527344
2020-06-23,35.13999938964844
2020-04-08,35.40999984741211
2020-06-26,35.06999969482422
2019-03-22,34.689998626708984
2019-01-17,34.209999084472656
2019-08-29,34.61000061035156
2018-11-14,33.630001068115234
2019-06-26,33.34000015258789
2018-09-11,33.18000030517578
2018-07-09,33.15999984741211
2018-08-10,33.08000183105469
2019-04-23,33.04999923706055
2019-09-30,32.939998626708984
2020-01-23,32.90999984741211
2019-11-08,33.38999938964844
2020-04-14,33.31999969482422
2019-11-11,33.060001373291016
2020-01-29,32.90999984741211
2020-04-17,32.75
2018-07-24,32.88999938964844
2018-09-26,33.2400016784668
2019-05-08,32.9900016784668
2019-03-05,33.09000015258789
2019-02-01,33.15999984741211
2018-12-31,33.220001220703125
2018-11-29,33.279998779296875
2019-08-12,33.810001373291016
2019-07-11,34.7400016784668
2019-09-13,34.900001525878906
2019-11-14,35.08000183105469
2020-04-20,35.290000915527344
2020-02-04,35.779998779296875
2020-04-23,35.84000015258789
2018-12-14,36.040000915527344
2019-08-27,36.02000045776367
2018-08-08,36.68000030517578
2018-10-11,36.099998474121094
2018-11-12,36.43000030517578
2019-07-26,36.959999084472656
2019-06-24,37.7599983215332
2019-05-23,38.209999084472656
2019-03-20,38.0
2019-01-15,38.88999938964844
2019-11-20,39.31999969482422
2020-02-07,39.02000045776367
2020-02-10,39.189998626708984
2020-04-29,38.560001373291016
2019-11-26,39.08000183105469
2020-02-13,39.5099983215332
2019-01-30,39.5
2018-08-23,39.880001068115234
2018-09-24,39.77000045776367
2018-11-27,39.52000045776367
2018-10-26,39.68000030517578
2019-07-09,39.81999969482422
2019-06-07,39.38999938964844
2019-05-06,39.70000076293945
2019-04-04,38.880001068115234
2019-09-11,38.369998931884766
2019-11-29,36.849998474121094
2020-05-05,37.540000915527344
2019-12-02,39.16999816894531
2020-02-19,38.90999984741211
2020-05-08,39.290000915527344
2019-05-21,39.880001068115234
2019-03-18,37.470001220703125
2018-09-07,39.15999984741211
2018-08-06,39.45000076293945
2018-10-09,35.9900016784668
2019-02-14,35.540000915527344
2018-12-12,34.959999084472656
2019-07-24,36.43000030517578
2019-09-26,35.900001525878906
2019-10-28,37.119998931884766
2019-12-05,35.900001525878906
2020-05-11,34.5
2019-07-03,32.61000061035156
2020-02-25,33.529998779296875
2020-05-14,32.849998474121094
2020-02-28,32.77000045776367
2019-08-08,34.939998626708984
2019-06-05,35.88999938964844
2018-07-20,35.20000076293945
2018-08-21,34.31999969482422
2018-10-24,35.31999969482422
2019-04-02,36.880001068115234
2019-03-01,37.439998626708984
2019-01-28,36.09000015258789
2018-12-27,35.95000076293945
2019-09-09,35.72999954223633
2020-03-02,36.540000915527344
2020-05-20,37.2599983215332
2019-12-17,36.970001220703125
2020-03-05,39.029998779296875
2019-02-12,38.939998626708984
2019-01-11,37.79999923706055
2018-12-10,37.40999984741211
2019-08-23,37.630001068115234
2018-11-08,37.83000183105469
2019-07-22,38.41999816894531
2019-06-20,39.47999954223633
2018-09-05,40.880001068115234
2019-04-17,39.630001068115234
2019-09-24,39.459999084472656
2019-12-20,39.939998626708984
2020-05-26,41.0
2019-04-30,41.58000183105469
2019-12-23,41.83000183105469
2020-03-11,42.0
2020-05-29,42.369998931884766
2019-12-26,42.529998779296875
2020-06-01,41.08000183105469
2019-05-02,39.709999084472656
2019-02-27,40.09000015258789
2018-11-23,40.880001068115234
2019-08-06,39.279998779296875
2018-07-18,39.970001220703125
2018-09-20,38.959999084472656
2018-10-22,38.619998931884766
2019-07-05,39.130001068115234
2019-06-03,39.04999923706055
2019-10-09,40.0099983215332
2019-10-11,40.0
2020-03-17,41.939998626708984
2020-06-04,42.439998626708984
2019-10-14,43.16999816894531
2020-03-20,44.27000045776367
2018-11-06,43.779998779296875
2019-06-18,43.060001373291016
2019-05-17,44.189998626708984
2019-04-15,43.689998626708984
2019-03-14,42.75
2019-01-09,42.720001220703125
2018-08-02,40.810001373291016
2018-10-05,42.779998779296875
2019-08-21,42.43000030517578
2019-10-17,42.279998779296875
2020-03-23,42.900001525878906
2020-06-10,41.849998474121094
2019-02-25,42.349998474121094
2020-01-07,41.5
2020-03-26,41.119998931884766
2019-10-23,41.88999938964844
