Dates,ALB
2019-05-28,94.0077896118164
2019-04-26,92.4519271850586
2020-04-28,91.18599700927734
2019-11-25,91.89144134521484
2020-02-12,92.81915283203125
2020-05-01,93.87247467041016
2020-05-04,93.08007049560547
2019-06-12,92.4519271850586
2019-04-09,92.41327667236328
2019-03-08,93.98844909667969
2019-02-04,92.92544555664062
2018-07-27,90.4902114868164
2018-08-28,92.20068359375
2019-01-03,92.03639221191406
2019-08-15,91.95909881591797
2018-10-31,93.85316467285156
2019-09-16,95.88252258300781
2020-02-18,101.87397003173828
2020-05-07,102.85966491699219
2018-08-17,102.63739013671875
2019-12-04,104.16425323486328
2020-02-21,104.35752868652344
2018-12-17,102.308837890625
2019-08-30,98.93622589111328
2018-11-15,94.77120971679688
2019-07-29,95.86319732666016
2019-06-27,96.57831573486328
2019-04-24,99.2454605102539
2018-07-10,97.58332824707031
2018-09-12,96.25940704345703
2019-02-19,92.51957702636719
2019-01-18,92.3069839477539
2020-02-24,93.51493072509766
2020-05-13,93.36031341552734
2019-12-10,92.22000122070312
2020-02-27,93.3699722290039
2019-12-13,93.17671203613281
2020-05-19,93.08007049560547
2019-03-06,95.14807891845703
2018-11-30,90.05535888671875
2019-08-13,88.12263488769531
2019-07-12,85.6680679321289
2019-06-10,86.04495239257812
2019-05-09,86.0835952758789
2018-07-25,85.7936782836914
2018-09-27,85.3038330078125
2018-10-29,82.42286682128906
2019-10-16,78.0965576171875
2019-12-16,78.6009750366211
2020-03-04,77.40785217285156
2020-05-22,73.87696838378906
2019-10-01,72.59652709960938
2019-12-19,70.93778228759766
2018-09-10,73.99336242675781
2019-05-24,74.90518951416016
2018-08-09,74.4395751953125
2019-04-22,74.75968170166016
2019-03-21,75.76851654052734
2019-01-16,70.510986328125
2019-08-28,73.95455932617188
2018-11-13,74.28437805175781
2018-10-12,75.01187896728516
2019-06-25,74.53657531738281
2020-03-10,74.95368194580078
2020-05-28,75.08949279785156
2019-10-07,74.66268920898438
2020-03-13,71.43251037597656
2019-10-10,71.71381378173828
2020-03-16,73.03305053710938
2020-06-03,74.33287048339844
2018-11-28,73.11064147949219
2018-09-25,71.70410919189453
2018-07-23,71.80110168457031
2018-08-24,74.28437805175781
2019-07-10,74.7790756225586
2019-05-07,75.97221374511719
2019-04-05,77.80554962158203
2019-03-04,78.30996704101562
2019-01-31,78.86288452148438
2019-09-12,79.48369598388672
2019-12-31,78.88227844238281
2020-03-19,79.72620391845703
2020-01-03,78.22265625
2020-06-09,78.58157348632812
2019-02-15,78.43608093261719
2019-01-14,78.03836059570312
2018-07-06,79.2800064086914
2018-08-07,78.00926208496094
2018-10-10,78.9307861328125
2018-12-13,80.63802337646484
2019-08-26,80.3276138305664
2019-07-25,86.58426666259766
2019-05-22,86.50666046142578
2019-03-19,88.82501983642578
2020-01-06,88.27210235595703
2020-03-25,89.51373291015625
2020-06-12,88.55340576171875
2019-10-22,88.06839752197266
2020-01-09,85.83735656738281
2020-06-15,85.29412841796875
2019-10-25,83.78089904785156
2020-03-31,82.06395721435547
2020-06-18,80.4828109741211
2019-04-03,82.94667053222656
2018-08-22,82.90786743164062
2018-10-25,83.62569427490234
2019-01-29,82.54193115234375
2018-12-28,83.21410369873047
2018-11-26,84.1980209350586
2019-08-09,83.02900695800781
2019-07-08,82.25941467285156
2019-06-06,83.3017807006836
2019-09-10,80.58383178710938
2020-01-15,79.47327423095703
2020-04-03,78.94721221923828
2019-10-31,78.0802001953125
2020-04-06,79.07386016845703
2020-06-24,79.8629379272461
2018-11-09,82.0256118774414
2019-07-23,80.75918579101562
2019-06-21,82.03535461425781
2019-05-20,83.34074401855469
2019-04-18,83.91551208496094
2018-09-06,84.69485473632812
2018-10-08,82.59062957763672
2019-02-13,83.34074401855469
2018-12-11,80.57408142089844
2019-09-25,81.49956512451172
2020-01-21,80.13571166992188
2020-04-09,81.06116485595703
2019-11-06,79.97984313964844
2020-01-24,80.43769836425781
2020-01-27,80.04802703857422
2020-04-15,77.00859832763672
2018-12-26,74.81671905517578
2019-08-07,72.93656158447266
2019-06-04,73.60873413085938
2018-09-21,73.75485229492188
2018-07-19,73.12163543701172
2018-08-20,72.15721130371094
2018-10-23,74.12503814697266
2019-05-03,75.06025695800781
2019-04-01,75.06025695800781
2019-02-28,73.89124298095703
2019-11-12,70.7056884765625
2020-01-30,70.73490905761719
2019-11-15,70.75439453125
2020-04-21,66.7797622680664
2019-04-16,68.4066390991211
2019-03-15,67.78316497802734
2019-02-11,67.6175537109375
2019-01-10,66.01016235351562
2019-08-22,66.02963256835938
2018-11-07,66.73104858398438
2018-08-03,66.20498657226562
2018-09-04,64.62681579589844
2019-06-19,65.074951171875
2019-09-23,65.68868255615234
2019-11-18,64.10077667236328
2020-02-05,63.876712799072266
2020-04-24,61.66533279418945
2019-03-29,63.370147705078125
2019-11-21,65.79583740234375
2020-04-27,65.63024139404297
2020-02-11,66.69208526611328
2020-04-30,67.29607391357422
2019-05-01,69.0982894897461
2019-02-26,71.53373718261719
2019-01-25,70.31602478027344
2018-12-24,71.2437744140625
2019-09-06,69.40294647216797
2018-07-17,69.75544738769531
2018-09-19,69.29523468017578
2019-08-05,67.50337982177734
2019-10-08,68.04191589355469
2019-12-11,66.91587829589844
2019-11-27,66.59275817871094
2020-02-14,66.3773422241211
2020-05-06,67.71878814697266
2019-01-08,68.0712890625
2018-12-07,68.94274139404297
2019-08-20,68.86441040039062
2018-11-05,68.41398620605469
2019-07-19,70.0491943359375
2018-10-04,69.04065704345703
2019-06-17,68.72732543945312
2019-05-16,69.14837646484375
2018-08-01,69.02106475830078
2019-03-13,69.10919952392578
2019-12-03,71.1164779663086
2020-02-20,70.91085815429688
2019-12-06,71.52772521972656
2020-05-12,71.12627410888672
2019-12-09,71.47876739501953
2020-02-26,72.91813659667969
2020-05-15,71.65502166748047
2019-03-28,73.02584838867188
2018-09-17,73.9560546875
2018-08-16,73.05521392822266
2018-10-19,73.02584838867188
2019-04-29,71.56689453125
2019-01-23,72.0662612915039
2019-09-04,71.43960571289062
2018-11-20,68.13982391357422
2019-07-02,67.24879455566406
2019-05-31,64.04693603515625
2019-12-12,64.08609771728516
2020-05-18,66.18151092529297
2019-09-27,71.95855712890625
2020-03-03,68.78607177734375
2020-05-21,66.00525665283203
2019-05-14,67.0235824584961
2018-08-31,62.950279235839844
2018-07-30,60.37508010864258
2018-10-02,61.77528381347656
2019-04-12,63.567142486572266
2019-03-11,62.83277130126953
2019-02-07,64.5365219116211
2019-07-17,61.90257263183594
2019-09-19,58.70071029663086
2019-10-21,59.54279327392578
2019-12-18,58.06425857543945
2020-03-06,58.08384323120117
2019-10-03,59.22946548461914
2020-03-09,60.44362258911133
2020-05-27,58.974876403808594
2019-12-24,60.032379150390625
2020-03-12,61.65778350830078
2018-12-20,61.91236114501953
2019-08-01,63.99797821044922
2018-08-14,66.85713195800781
2018-07-13,67.80691528320312
2018-10-17,68.19869995117188
2019-05-29,68.19869995117188
2019-03-26,67.76557159423828
2019-02-22,66.70242309570312
2019-10-04,66.3480453491211
2019-11-05,67.22415924072266
2019-12-27,67.7852554321289
2020-06-02,67.15524291992188
2019-12-30,66.83039855957031
2020-03-18,67.23400115966797
2020-06-05,66.14132690429688
2019-07-15,67.07649993896484
2018-12-03,68.4349594116211
2019-06-13,67.24383544921875
2019-01-04,65.53099822998047
2018-08-29,66.18070220947266
2019-02-05,65.28490447998047
2018-11-01,64.65489196777344
2019-08-16,62.70579528808594
2019-04-10,62.60735321044922
2019-09-17,64.43832397460938
2019-10-15,67.83448791503906
2020-01-02,66.50554656982422
2020-06-08,66.81070709228516
2019-10-18,66.52523803710938
2020-03-24,67.15524291992188
2020-06-11,66.0822525024414
2020-01-08,66.19053649902344
2019-04-25,65.74756622314453
2019-07-30,66.4071044921875
2019-02-20,68.36605072021484
2018-07-11,62.59750747680664
2018-09-13,62.74517059326172
2018-10-15,62.04624557495117
2019-06-28,61.69186782836914
2018-12-18,59.7919921875
2018-11-16,63.48345947265625
2019-10-02,66.64335632324219
2020-03-27,66.31851196289062
2020-01-10,65.67865753173828
2019-10-24,70.27577209472656
2020-03-30,66.91899871826172
2020-06-17,66.67289733886719
2020-01-14,64.29066467285156
2020-04-02,64.1626968383789
2019-01-02,64.51707458496094
2019-08-14,65.10770416259766
2018-10-30,66.05272674560547
2019-06-11,65.42271423339844
2019-05-10,64.03472900390625
2019-04-08,64.11347198486328
2018-08-27,63.887062072753906
2018-07-26,64.12332153320312
2018-09-28,64.5662841796875
2019-03-07,64.47769165039062
2019-10-30,64.35956573486328
2020-01-17,64.0248794555664
2020-06-23,62.65657043457031
2020-04-08,61.937965393066406
2020-06-26,62.68610763549805
2019-03-22,63.29643249511719
2019-01-17,63.70987319946289
2019-08-29,64.28082275390625
2018-11-14,64.6450424194336
2019-06-26,67.33570098876953
2018-09-11,65.95967864990234
2018-07-09,65.53401184082031
2018-08-10,68.07815551757812
2019-04-23,68.20684814453125
2019-09-30,68.75131225585938
2020-01-23,69.65216064453125
2019-11-08,71.70133209228516
2020-04-14,71.59243774414062
2019-11-11,71.76072692871094
2020-01-29,71.28556823730469
2020-04-17,71.20636749267578
2018-07-24,72.3051986694336
2018-09-26,71.87952423095703
2019-05-08,70.84999084472656
2019-03-05,70.77079010009766
2019-02-01,71.70133209228516
2018-12-31,70.46391296386719
2018-11-29,72.00821685791016
2019-08-12,71.3746566772461
2019-07-11,75.09683227539062
2019-09-13,77.39348602294922
2019-11-14,79.31398010253906
2020-04-20,79.61095428466797
2020-02-04,80.08612823486328
2020-04-23,80.50189971923828
2018-12-14,80.56129455566406
2019-08-27,81.0760726928711
2018-08-08,80.36331176757812
2018-10-11,78.1458511352539
2018-11-12,79.3931655883789
2019-07-26,79.91783905029297
2019-06-24,79.96733856201172
2019-05-23,79.47236633300781
2019-03-20,79.97723388671875
2019-01-15,89.52025604248047
2019-11-20,86.69892883300781
2020-02-07,86.07526397705078
2020-02-10,81.70963287353516
2020-04-29,82.41248321533203
2019-11-26,83.85779571533203
2020-02-13,85.95647430419922
2019-01-30,87.04540252685547
2018-08-23,88.73819732666016
2018-09-24,87.80765533447266
2018-11-27,88.44121551513672
2018-10-26,93.36121368408203
2019-07-09,91.50012969970703
2019-06-07,88.70850372314453
2019-05-06,84.9665298461914
2019-04-04,84.78833770751953
2019-09-11,79.98713684082031
2019-11-29,81.02657318115234
2020-05-05,83.45191955566406
2019-12-02,81.95711517333984
2020-02-19,85.402099609375
2020-05-08,83.91719055175781
2019-05-21,81.7690200805664
2019-03-18,72.22599792480469
2018-09-07,74.4335708618164
2018-08-06,69.36507415771484
2018-10-09,64.4925537109375
2019-02-14,67.69776916503906
2018-12-12,58.68931579589844
2019-07-24,66.75212860107422
2019-09-26,68.32487487792969
2019-10-28,61.65563201904297
2019-12-05,53.204612731933594
2020-05-11,50.66632080078125
2019-07-03,55.77276611328125
2020-02-25,59.744449615478516
2020-05-14,60.18242645263672
2020-02-28,54.76740264892578
2019-08-08,55.3447380065918
2019-06-05,56.1112060546875
2018-07-20,54.58823013305664
2018-08-21,53.41364669799805
2018-10-24,52.45805740356445
2019-04-02,56.668636322021484
2019-03-01,56.738311767578125
2019-01-28,61.53618621826172
2018-12-27,66.71231079101562
2019-09-09,63.019344329833984
2020-03-02,63.38764572143555
2020-05-20,57.982574462890625
2019-12-17,58.30110549926758
2020-03-05,61.18779373168945
2019-02-12,59.72454071044922
2019-01-11,57.594364166259766
2018-12-10,59.177066802978516
2019-08-23,60.38151168823242
2018-11-08,61.24751663208008
2019-07-22,61.964210510253906
2019-06-20,64.0147476196289
2018-09-05,64.37310028076172
2019-04-17,61.14797592163086
2019-09-24,57.176292419433594
2019-12-20,56.99711990356445
2020-05-26,58.20156478881836
2019-04-30,57.66404342651367
2019-12-23,59.465736389160156
2020-03-11,63.95502853393555
2020-05-29,64.11429595947266
2019-12-26,58.987937927246094
2020-06-01,59.64490509033203
2019-05-02,59.43587112426758
2019-02-27,61.06834030151367
2018-11-23,63.636497497558594
2019-08-06,63.21842575073242
2018-07-18,67.8271713256836
2018-09-20,67.65795135498047
2018-10-22,67.79730987548828
2019-07-05,74.58599853515625
2019-06-03,74.69549560546875
2019-10-09,75.58140563964844
2019-10-11,76.16869354248047
2020-03-17,77.06456756591797
2020-06-04,78.22918701171875
2019-10-14,78.57759094238281
2020-03-20,79.60285949707031
2018-11-06,83.92292785644531
2019-06-18,86.3417739868164
2019-05-17,84.6097640991211
2019-04-15,83.4749984741211
2019-03-14,74.5199966430664
2019-01-09,77.31999969482422
2018-08-02,76.41000366210938
2018-10-05,79.2300033569336
2019-08-21,79.16999816894531
2019-10-17,78.80999755859375
2020-03-23,78.3499984741211
2020-06-10,75.77999877929688
2019-02-25,76.12000274658203
2020-01-07,73.31999969482422
2020-03-26,73.94999694824219
2019-10-23,74.63999938964844
