Dates,ALB
2019-02-28,76.5199966430664
2019-11-12,72.02999877929688
2020-01-30,71.54000091552734
2019-11-15,72.7300033569336
2020-04-21,71.27999877929688
2019-04-16,68.86000061035156
2019-03-15,69.27999877929688
2019-02-11,70.0999984741211
2019-01-10,68.73999786376953
2019-08-22,67.55000305175781
2018-11-07,68.08999633789062
2018-08-03,68.08000183105469
2018-09-04,66.5
2019-06-19,66.97000122070312
2019-09-23,67.06999969482422
2019-11-18,66.5
2020-02-05,65.5999984741211
2020-04-24,65.0
2019-03-29,63.209999084472656
2019-11-21,65.43000030517578
2020-04-27,68.30999755859375
2020-02-11,67.13999938964844
2020-04-30,68.97000122070312
2019-05-01,69.83000183105469
2019-02-26,72.23999786376953
2019-01-25,73.37000274658203
2018-12-24,72.0999984741211
2019-09-06,72.7300033569336
2018-07-17,70.69000244140625
2018-09-19,71.83999633789062
2019-08-05,71.12000274658203
2019-10-08,69.91999816894531
2019-12-11,69.01000213623047
2019-11-27,68.2699966430664
2020-02-14,68.1500015258789
2020-05-06,68.22000122070312
2019-01-08,69.61000061035156
2018-12-07,70.0
2019-08-20,71.19999694824219
2018-11-05,70.68000030517578
2019-07-19,70.19000244140625
2018-10-04,71.25
2019-06-17,70.43000030517578
2019-05-16,69.75
2018-08-01,70.93000030517578
2019-03-13,70.3499984741211
2019-12-03,70.80000305175781
2020-02-20,72.83999633789062
2019-12-06,72.0
2020-05-12,73.0199966430664
2019-12-09,72.4800033569336
2020-02-26,73.26000213623047
2020-05-15,74.55000305175781
2019-03-28,73.76000213623047
2018-09-17,74.3499984741211
2018-08-16,74.91999816894531
2018-10-19,74.61000061035156
2019-04-29,74.37000274658203
2019-01-23,72.66999816894531
2019-09-04,73.4800033569336
2018-11-20,72.55000305175781
2019-07-02,68.98999786376953
2019-05-31,67.19999694824219
2019-12-12,65.80000305175781
2020-05-18,64.5999984741211
2019-09-27,74.70999908447266
2020-03-03,71.9000015258789
2020-05-21,69.80000305175781
2019-05-14,67.4000015258789
2018-08-31,66.45999908447266
2018-07-30,64.33999633789062
2018-10-02,62.279998779296875
2019-04-12,64.20999908447266
2019-03-11,64.44999694824219
2019-02-07,65.31999969482422
2019-07-17,64.70999908447266
2019-09-19,62.56999969482422
2019-10-21,60.849998474121094
2019-12-18,61.43000030517578
2020-03-06,59.060001373291016
2019-10-03,60.58000183105469
2020-03-09,61.290000915527344
2020-05-27,61.0
2019-12-24,61.599998474121094
2020-03-12,62.33000183105469
2018-12-20,63.040000915527344
2019-08-01,63.4900016784668
2018-08-14,65.48999786376953
2018-07-13,68.80000305175781
2018-10-17,69.19999694824219
2019-05-29,69.88999938964844
2019-03-26,68.91999816894531
2019-02-22,68.19000244140625
2019-10-04,67.3499984741211
2019-11-05,67.4000015258789
2019-12-27,68.66999816894531
2020-06-02,67.97000122070312
2019-12-30,68.5
2020-03-18,67.81999969482422
2020-06-05,68.0999984741211
2019-07-15,67.37000274658203
2018-12-03,68.25
2019-06-13,69.94999694824219
2019-01-04,67.37999725341797
2018-08-29,66.05000305175781
2019-02-05,67.05000305175781
2018-11-01,65.87999725341797
2019-08-16,65.0
2019-04-10,64.36000061035156
2019-09-17,64.01000213623047
2019-10-15,66.52999877929688
2020-01-02,68.2300033569336
2020-06-08,67.9000015258789
2019-10-18,67.86000061035156
2020-03-24,68.3499984741211
2020-06-11,68.2300033569336
2020-01-08,67.91000366210938
2019-04-25,67.23999786376953
2019-07-30,67.38999938964844
2019-02-20,68.16999816894531
2018-07-11,63.790000915527344
2018-09-13,62.75
2018-10-15,63.45000076293945
2019-06-28,62.86000061035156
2018-12-18,62.310001373291016
2018-11-16,61.459999084472656
2019-10-02,65.16000366210938
2020-03-27,68.37000274658203
2020-01-10,66.79000091552734
2019-10-24,67.63999938964844
2020-03-30,69.4800033569336
2020-06-17,67.48999786376953
2020-01-14,67.0
2020-04-02,63.720001220703125
2019-01-02,64.37000274658203
2019-08-14,66.0999984741211
2018-10-30,66.12000274658203
2019-06-11,67.76000213623047
2019-05-10,65.70999908447266
2019-04-08,65.29000091552734
2018-08-27,64.11000061035156
2018-07-26,65.11000061035156
2018-09-28,65.1500015258789
2019-03-07,65.7300033569336
2019-10-30,65.31999969482422
2020-01-17,65.66999816894531
2020-06-23,63.65999984741211
2020-04-08,64.19999694824219
2020-06-26,63.27000045776367
2019-03-22,64.29000091552734
2019-01-17,64.25
2019-08-29,64.61000061035156
2018-11-14,65.33999633789062
2019-06-26,65.69999694824219
2018-09-11,68.2699966430664
2018-07-09,67.55999755859375
2018-08-10,66.30000305175781
2019-04-23,68.9000015258789
2019-09-30,69.0
2020-01-23,70.37000274658203
2019-11-08,70.36000061035156
2020-04-14,72.41000366210938
2019-11-11,72.33000183105469
2020-01-29,72.55999755859375
2020-04-17,72.0999984741211
2018-07-24,71.61000061035156
2018-09-26,73.5
2019-05-08,71.41000366210938
2019-03-05,71.0
2019-02-01,71.6500015258789
2018-12-31,70.5999984741211
2018-11-29,71.31999969482422
2019-08-12,73.01000213623047
2019-07-11,72.94999694824219
2019-09-13,76.22000122070312
2019-11-14,78.9000015258789
2020-04-20,80.36000061035156
2020-02-04,80.9800033569336
2020-04-23,80.79000091552734
2018-12-14,81.18000030517578
2019-08-27,80.33000183105469
2018-08-08,82.0
2018-10-11,78.62999725341797
2018-11-12,79.69999694824219
2019-07-26,80.83000183105469
2019-06-24,80.08999633789062
2019-05-23,79.80000305175781
2019-03-20,80.79000091552734
2019-01-15,82.5
2019-11-20,88.76000213623047
2020-02-07,87.56999969482422
2020-02-10,85.5199966430664
2020-04-29,83.11000061035156
2019-11-26,83.7699966430664
2020-02-13,87.0199966430664
2019-01-30,85.94000244140625
2018-08-23,88.54000091552734
2018-09-24,88.79000091552734
2018-11-27,89.0
2018-10-26,89.0
2019-07-09,92.1500015258789
2019-06-07,87.87000274658203
2019-05-06,90.38999938964844
2019-04-04,85.19000244140625
2019-09-11,83.11000061035156
2019-11-29,78.11000061035156
2020-05-05,82.48999786376953
2019-12-02,83.70999908447266
2020-02-19,85.05999755859375
2020-05-08,83.83000183105469
2019-05-21,82.36000061035156
2019-03-18,75.5
2018-09-07,77.11000061035156
2018-08-06,73.37999725341797
2018-10-09,63.970001220703125
2019-02-14,69.45999908447266
2018-12-12,61.34000015258789
2019-07-24,60.290000915527344
2019-09-26,62.40999984741211
2019-10-28,66.55000305175781
2019-12-05,62.68000030517578
2020-05-11,52.380001068115234
2019-07-03,53.88999938964844
2020-02-25,56.38999938964844
2020-05-14,60.0
2020-02-28,58.0
2019-08-08,55.61000061035156
2019-06-05,55.52000045776367
2018-07-20,54.2599983215332
2018-08-21,54.880001068115234
2018-10-24,53.630001068115234
2019-04-02,55.130001068115234
2019-03-01,58.310001373291016
2019-01-28,57.61000061035156
2018-12-27,62.349998474121094
2019-09-09,66.77999877929688
2020-03-02,64.75
2020-05-20,61.439998626708984
2019-12-17,58.2599983215332
2020-03-05,60.58000183105469
2019-02-12,60.0
2019-01-11,58.5
2018-12-10,58.959999084472656
2019-08-23,60.66999816894531
2018-11-08,61.11000061035156
2019-07-22,61.81999969482422
2019-06-20,64.0
2018-09-05,64.05999755859375
2019-04-17,63.79999923706055
2019-09-24,60.5
2019-12-20,56.81999969482422
2020-05-26,58.369998931884766
2019-04-30,59.16999816894531
2019-12-23,59.900001525878906
2020-03-11,60.630001068115234
2020-05-29,63.15999984741211
2019-12-26,63.0
2020-06-01,59.02000045776367
2019-05-02,59.0
2019-02-27,59.5
2018-11-23,64.0
2019-08-06,63.81999969482422
2018-07-18,65.19000244140625
2018-09-20,67.81999969482422
2018-10-22,67.80000305175781
2019-07-05,70.66000366210938
2019-06-03,76.38999938964844
2019-10-09,76.4800033569336
2019-10-11,75.44999694824219
2020-03-17,76.66000366210938
2020-06-04,78.31999969482422
2019-10-14,79.62999725341797
2020-03-20,78.0
2018-11-06,81.72000122070312
2019-06-18,84.62000274658203
2019-05-17,85.0
2019-04-15,85.31999969482422
2019-03-14,78.94999694824219
2019-01-09,78.0
2018-08-02,74.18000030517578
2018-10-05,79.7699966430664
2019-08-21,79.25
2019-10-17,78.25
2020-03-23,80.22000122070312
2020-06-10,75.51000213623047
2019-02-25,76.83999633789062
2020-01-07,75.41000366210938
2020-03-26,73.26000213623047
2019-10-23,74.93000030517578
