Dates,ALB
2018-08-21,52.95000076293945
2018-10-24,52.689998626708984
2019-04-02,54.47999954223633
2019-03-01,56.4900016784668
2019-01-28,57.31999969482422
2018-12-27,62.16999816894531
2019-09-09,61.66999816894531
2020-03-02,63.25
2020-05-20,57.86000061035156
2019-12-17,56.70000076293945
2020-03-05,60.5
2019-02-12,59.5
2019-01-11,57.709999084472656
2018-12-10,58.599998474121094
2019-08-23,60.2599983215332
2018-11-08,59.68000030517578
2019-07-22,61.650001525878906
2019-06-20,63.25
2018-09-05,64.05999755859375
2019-04-17,61.11000061035156
2019-09-24,56.939998626708984
2019-12-20,55.75
2020-05-26,58.310001373291016
2019-04-30,57.79999923706055
2019-12-23,57.38999938964844
2020-03-11,60.20000076293945
2020-05-29,62.880001068115234
2019-12-26,59.0099983215332
2020-06-01,57.77000045776367
2019-05-02,56.16999816894531
2019-02-27,59.41999816894531
2018-11-23,63.25
2019-08-06,63.0
2018-07-18,65.01000213623047
2018-09-20,67.41000366210938
2018-10-22,66.87000274658203
2019-07-05,70.51000213623047
2019-06-03,74.04000091552734
2019-10-09,75.55000305175781
2019-10-11,74.3499984741211
2020-03-17,76.5199966430664
2020-06-04,77.02999877929688
2019-10-14,78.8499984741211
2020-03-20,77.7300033569336
2018-11-06,80.77999877929688
2019-06-18,84.25
2019-05-17,84.06999969482422
2019-04-15,83.69999694824219
2019-03-14,74.0199966430664
2019-01-09,75.36000061035156
2018-08-02,74.0
2018-10-05,77.26000213623047
2019-08-21,78.81999969482422
2019-10-17,77.54000091552734
2020-03-23,77.62999725341797
2020-06-10,74.66000366210938
2019-02-25,76.01000213623047
2020-01-07,72.38999938964844
2020-03-26,72.58999633789062
2019-10-23,73.19999694824219
