Dates,SNPS
2020-02-18,90.29000091552734
2020-05-07,90.83000183105469
2018-08-17,90.12000274658203
2019-12-04,90.5
2020-02-21,93.44000244140625
2018-12-17,94.3499984741211
2019-08-30,94.44000244140625
2018-11-15,93.08999633789062
2019-07-29,91.02999877929688
2019-06-27,91.16999816894531
2019-04-24,91.9000015258789
2018-07-10,90.88999938964844
2018-09-12,90.22000122070312
2019-02-19,86.01000213623047
2019-01-18,87.62000274658203
2020-02-24,86.2300033569336
2020-05-13,88.41999816894531
2019-12-10,88.87000274658203
2020-02-27,90.44999694824219
2019-12-13,90.5
2020-05-19,91.95999908447266
2019-03-06,93.8499984741211
2018-11-30,92.83999633789062
2019-08-13,93.1500015258789
2019-07-12,90.4800033569336
2019-06-10,89.7300033569336
2019-05-09,90.97000122070312
2018-07-25,91.26000213623047
2018-09-27,90.58999633789062
2018-10-29,89.19999694824219
2019-10-16,87.8499984741211
2019-12-16,87.2300033569336
2020-03-04,86.5
2020-05-22,85.06999969482422
2019-10-01,85.0
2019-12-19,81.37999725341797
2018-09-10,82.83999633789062
2019-05-24,83.68000030517578
2018-08-09,84.6500015258789
2019-04-22,84.47000122070312
2019-03-21,84.7300033569336
2019-01-16,83.26000213623047
2019-08-28,84.70999908447266
2018-11-13,86.16999816894531
2018-10-12,87.33999633789062
2019-06-25,87.69999694824219
2020-03-10,88.08000183105469
2020-05-28,87.98999786376953
2019-10-07,87.83999633789062
2020-03-13,88.54000091552734
2019-10-10,89.33000183105469
2020-03-16,89.70999908447266
2020-06-03,91.83999633789062
2018-11-28,91.38999938964844
2018-09-25,91.22000122070312
2018-07-23,91.48999786376953
2018-08-24,93.83999633789062
2019-07-10,92.38999938964844
2019-05-07,91.52999877929688
2019-04-05,92.5
2019-03-04,93.80999755859375
2019-01-31,94.87999725341797
2019-09-12,97.58999633789062
2019-12-31,98.80999755859375
2020-03-19,99.81999969482422
2020-01-03,99.0999984741211
2020-06-09,99.5
2019-02-15,99.86000061035156
2019-01-14,101.70999908447266
2018-07-06,102.27999877929688
2018-08-07,101.33000183105469
2018-10-10,101.73999786376953
2018-12-13,101.9000015258789
2019-08-26,103.7300033569336
2019-07-25,104.19999694824219
2019-05-22,102.83000183105469
2019-03-19,103.68000030517578
2020-01-06,103.13999938964844
2020-03-25,102.69999694824219
2020-06-12,103.06999969482422
2019-10-22,103.38999938964844
2020-01-09,103.94000244140625
2020-06-15,103.5199966430664
2019-10-25,104.18000030517578
2020-03-31,103.80000305175781
2020-06-18,103.30000305175781
2019-04-03,105.5
2018-08-22,107.26000213623047
2018-10-25,108.33000183105469
2019-01-29,108.2300033569336
2018-12-28,110.1500015258789
2018-11-26,109.69000244140625
2019-08-09,110.13999938964844
2019-07-08,110.01000213623047
2019-06-06,112.93000030517578
2019-09-10,112.5
2020-01-15,111.37999725341797
2020-04-03,113.06999969482422
2019-10-31,113.0
2020-04-06,114.08000183105469
2020-06-24,115.20999908447266
2018-11-09,117.77999877929688
2019-07-23,117.66000366210938
2019-06-21,119.2300033569336
2019-05-20,117.7699966430664
2019-04-18,116.73999786376953
2018-09-06,116.66999816894531
2018-10-08,117.01000213623047
2019-02-13,117.7300033569336
2018-12-11,118.2699966430664
2019-09-25,119.20999908447266
2020-01-21,118.94000244140625
2020-04-09,118.51000213623047
2019-11-06,117.56999969482422
2020-01-24,116.55000305175781
2020-01-27,117.45999908447266
2020-04-15,120.75
2018-12-26,121.37000274658203
2019-08-07,120.43000030517578
2019-06-04,120.12000274658203
2018-09-21,120.9800033569336
2018-07-19,121.18000030517578
2018-08-20,121.44999694824219
2018-10-23,121.0
2019-05-03,122.36000061035156
2019-04-01,121.83000183105469
2019-02-28,120.88999938964844
2019-11-12,120.1500015258789
2020-01-30,119.25
2019-11-15,120.26000213623047
2020-04-21,118.47000122070312
2019-04-16,118.37999725341797
2019-03-15,120.33000183105469
2019-02-11,124.12000274658203
2019-01-10,123.80000305175781
2019-08-22,121.51000213623047
2018-11-07,117.12999725341797
2018-08-03,115.41999816894531
2018-09-04,119.87000274658203
2019-06-19,118.47000122070312
2019-09-23,119.37999725341797
2019-11-18,117.56999969482422
2020-02-05,117.98999786376953
2020-04-24,117.19999694824219
2019-03-29,117.02999877929688
2019-11-21,118.12000274658203
2020-04-27,120.98999786376953
2020-02-11,122.2300033569336
2020-04-30,124.12999725341797
2019-05-01,126.87000274658203
2019-02-26,127.91000366210938
2019-01-25,127.43000030517578
2018-12-24,127.38999938964844
2019-09-06,126.1500015258789
2018-07-17,125.79000091552734
2018-09-19,126.51000213623047
2019-08-05,128.0
2019-10-08,130.63999938964844
2019-12-11,130.50999450683594
2019-11-27,129.55999755859375
2020-02-14,128.36000061035156
2020-05-06,126.7699966430664
2019-01-08,125.86000061035156
2018-12-07,128.83999633789062
2019-08-20,132.08999633789062
2018-11-05,133.5
2019-07-19,135.25
2018-10-04,135.5399932861328
2019-06-17,135.67999267578125
2019-05-16,135.97000122070312
2018-08-01,137.8800048828125
2019-03-13,137.85000610351562
2019-12-03,137.72999572753906
2020-02-20,137.69000244140625
2019-12-06,137.52000427246094
2020-05-12,137.10000610351562
2019-12-09,136.52000427246094
2020-02-26,136.86000061035156
2020-05-15,136.41000366210938
2019-03-28,136.2899932861328
2018-09-17,137.77999877929688
2018-08-16,138.25
2018-10-19,138.72000122070312
2019-04-29,137.38999938964844
2019-01-23,136.36000061035156
2019-09-04,135.64999389648438
2018-11-20,135.6699981689453
2019-07-02,132.07000732421875
2019-05-31,126.75
2019-12-12,127.19999694824219
2020-05-18,127.58000183105469
2019-09-27,132.36000061035156
2020-03-03,131.7100067138672
2020-05-21,130.5
2019-05-14,132.86000061035156
2018-08-31,129.80999755859375
2018-07-30,128.0399932861328
2018-10-02,130.0
2019-04-12,131.3699951171875
2019-03-11,130.97999572753906
2019-02-07,132.42999267578125
2019-07-17,142.0
2019-09-19,140.82000732421875
2019-10-21,136.9600067138672
2019-12-18,137.8000030517578
2020-03-06,137.22000122070312
2019-10-03,142.3699951171875
2020-03-09,142.94000244140625
2020-05-27,141.2899932861328
2019-12-24,143.0
2020-03-12,146.27000427246094
2018-12-20,146.66000366210938
2019-08-01,146.5
2018-08-14,140.5399932861328
2018-07-13,136.77000427246094
2018-10-17,138.6199951171875
2019-05-29,138.0800018310547
2019-03-26,134.14999389648438
2019-02-22,136.8800048828125
2019-10-04,137.07000732421875
2019-11-05,138.72999572753906
2019-12-27,137.99000549316406
2020-06-02,137.41000366210938
2019-12-30,139.3699951171875
2020-03-18,139.67999267578125
2020-06-05,141.4499969482422
2019-07-15,141.14999389648438
2018-12-03,138.27000427246094
2019-06-13,138.22999572753906
2019-01-04,135.35000610351562
2018-08-29,136.07000732421875
2019-02-05,139.1999969482422
2018-11-01,139.9600067138672
2019-08-16,137.60000610351562
2019-04-10,136.6199951171875
2019-09-17,138.3800048828125
2019-10-15,141.05999755859375
2020-01-02,139.75999450683594
2020-06-08,141.89999389648438
2019-10-18,140.0
2020-03-24,139.8699951171875
2020-06-11,137.52000427246094
2020-01-08,137.36000061035156
2019-04-25,138.25
2019-07-30,134.7899932861328
2019-02-20,137.83999633789062
2018-07-11,138.47000122070312
2018-09-13,138.69000244140625
2018-10-15,138.41000366210938
2019-06-28,137.9199981689453
2018-12-18,137.83999633789062
2018-11-16,138.25999450683594
2019-10-02,137.5800018310547
2020-03-27,136.41000366210938
2020-01-10,137.0500030517578
2019-10-24,138.0800018310547
2020-03-30,136.83999633789062
2020-06-17,138.85000610351562
2020-01-14,140.2899932861328
2020-04-02,139.86000061035156
2019-01-02,138.80999755859375
2019-08-14,139.7100067138672
2018-10-30,139.8699951171875
2019-06-11,142.10000610351562
2019-05-10,141.77999877929688
2019-04-08,141.13999938964844
2018-08-27,139.24000549316406
2018-07-26,138.44000244140625
2018-09-28,140.5399932861328
2019-03-07,141.77000427246094
2019-10-30,143.0
2020-01-17,144.24000549316406
2020-06-23,135.64999389648438
2020-04-08,137.1999969482422
2020-06-26,135.5
2019-03-22,134.8800048828125
2019-01-17,134.92999267578125
2019-08-29,133.2899932861328
2018-11-14,132.25
2019-06-26,136.3300018310547
2018-09-11,137.5500030517578
2018-07-09,138.86000061035156
2018-08-10,137.3800048828125
2019-04-23,139.24000549316406
2019-09-30,140.22000122070312
2020-01-23,141.00999450683594
2019-11-08,141.27999877929688
2020-04-14,140.25999450683594
2019-11-11,140.3000030517578
2020-01-29,140.7899932861328
2020-04-17,140.2899932861328
2018-07-24,140.24000549316406
2018-09-26,142.92999267578125
2019-05-08,142.08999633789062
2019-03-05,142.16000366210938
2019-02-01,143.47999572753906
2018-12-31,146.60000610351562
2018-11-29,149.3000030517578
2019-08-12,150.52999877929688
2019-07-11,150.42999267578125
2019-09-13,149.58999633789062
2019-11-14,150.02999877929688
2020-04-20,149.75
2020-02-04,151.99000549316406
2020-04-23,154.07000732421875
2018-12-14,155.6999969482422
2019-08-27,155.36000061035156
2018-08-08,156.97000122070312
2018-10-11,151.4499969482422
2018-11-12,152.7100067138672
2019-07-26,153.3699951171875
2019-06-24,150.8699951171875
2019-05-23,150.5
2019-03-20,150.85000610351562
2019-01-15,155.9199981689453
2019-11-20,158.0
2020-02-07,156.1300048828125
2020-02-10,155.17999267578125
2020-04-29,157.11000061035156
2019-11-26,159.52999877929688
2020-02-13,160.02000427246094
2019-01-30,161.92999267578125
2018-08-23,164.10000610351562
2018-09-24,164.49000549316406
2018-11-27,166.8699951171875
2018-10-26,160.5
2019-07-09,154.24000549316406
2019-06-07,146.92999267578125
2019-05-06,148.02999877929688
2019-04-04,145.8300018310547
2019-09-11,141.75999450683594
2019-11-29,138.07000732421875
2020-05-05,141.72999572753906
2019-12-02,144.3300018310547
2020-02-19,146.9600067138672
2020-05-08,145.32000732421875
2019-05-21,139.75999450683594
2019-03-18,132.6699981689453
2018-09-07,135.2899932861328
2018-08-06,135.3300018310547
2018-10-09,129.0399932861328
2019-02-14,129.97000122070312
2018-12-12,125.37999725341797
2019-07-24,120.6500015258789
2019-09-26,115.68000030517578
2019-10-28,117.30000305175781
2019-12-05,119.55999755859375
2020-05-11,112.4800033569336
2019-07-03,121.47000122070312
2020-02-25,125.62999725341797
2020-05-14,128.33999633789062
2020-02-28,128.35000610351562
2019-08-08,130.4600067138672
2019-06-05,131.0
2018-07-20,127.80999755859375
2018-08-21,128.7899932861328
2018-10-24,128.63999938964844
2019-04-02,136.55999755859375
2019-03-01,140.77000427246094
2019-01-28,139.6300048828125
2018-12-27,141.02999877929688
2019-09-09,140.52000427246094
2020-03-02,147.8300018310547
2020-05-20,147.88999938964844
2019-12-17,152.0500030517578
2020-03-05,156.08999633789062
2019-02-12,154.6699981689453
2019-01-11,149.9199981689453
2018-12-10,151.32000732421875
2019-08-23,152.77999877929688
2018-11-08,153.44000244140625
2019-07-22,155.60000610351562
2019-06-20,155.89999389648438
2018-09-05,158.13999938964844
2019-04-17,158.9600067138672
2019-09-24,155.49000549316406
2019-12-20,151.85000610351562
2020-05-26,155.16000366210938
2019-04-30,157.97000122070312
2019-12-23,160.07000732421875
2020-03-11,161.99000549316406
2020-05-29,163.3000030517578
2019-12-26,162.85000610351562
2020-06-01,160.88999938964844
2019-05-02,158.0
2019-02-27,159.5800018310547
2018-11-23,161.89999389648438
2019-08-06,164.33999633789062
2018-07-18,167.1999969482422
2018-09-20,169.44000244140625
2018-10-22,171.47000122070312
2019-07-05,172.6999969482422
2019-06-03,170.5500030517578
2019-10-09,178.3300018310547
2019-10-11,181.97000122070312
2020-03-17,184.0800018310547
2020-06-04,183.72999572753906
2019-10-14,184.5399932861328
2020-03-20,184.49000549316406
2018-11-06,184.41000366210938
2019-06-18,187.58999633789062
2019-05-17,192.3800048828125
2019-04-15,192.0
2019-03-14,189.10000610351562
2019-01-09,185.64999389648438
2018-08-02,184.3800048828125
2018-10-05,189.38999938964844
2019-08-21,190.5
2019-10-17,190.9499969482422
2020-03-23,193.36000061035156
2020-06-10,193.27000427246094
2019-02-25,197.66000366210938
2020-01-07,193.8699951171875
2020-03-26,191.42999267578125
2019-10-23,192.0800018310547
