Dates,SNPS
2019-04-05,92.43000030517578
2019-03-04,93.3499984741211
2019-01-31,94.79000091552734
2019-09-12,97.55999755859375
2019-12-31,98.70999908447266
2020-03-19,99.73999786376953
2020-01-03,98.44999694824219
2020-06-09,99.41999816894531
2019-02-15,98.87000274658203
2019-01-14,101.58999633789062
2018-07-06,100.66000366210938
2018-08-07,100.61000061035156
2018-10-10,101.6500015258789
2018-12-13,101.86000061035156
2019-08-26,102.9800033569336
2019-07-25,101.47000122070312
2019-05-22,102.30000305175781
2019-03-19,102.88999938964844
2020-01-06,102.56999969482422
2020-03-25,102.62999725341797
2020-06-12,101.68000030517578
2019-10-22,103.19000244140625
2020-01-09,103.0
2020-06-15,103.37999725341797
2019-10-25,103.68000030517578
2020-03-31,103.26000213623047
2020-06-18,103.19999694824219
2019-04-03,105.41000366210938
2018-08-22,106.9000015258789
2018-10-25,107.62999725341797
2019-01-29,108.0
2018-12-28,109.16999816894531
2018-11-26,109.30999755859375
2019-08-09,109.19000244140625
2019-07-08,109.2699966430664
2019-06-06,112.91000366210938
2019-09-10,110.30999755859375
2020-01-15,111.36000061035156
2020-04-03,112.4000015258789
2019-10-31,112.48999786376953
2020-04-06,113.93000030517578
2020-06-24,115.1500015258789
2018-11-09,117.56999969482422
2019-07-23,117.51000213623047
2019-06-21,117.41999816894531
2019-05-20,115.26000213623047
2019-04-18,116.58999633789062
2018-09-06,116.43000030517578
2018-10-08,116.69000244140625
2019-02-13,117.27999877929688
2018-12-11,117.76000213623047
2019-09-25,118.19000244140625
2020-01-21,117.56999969482422
2020-04-09,116.7300033569336
2019-11-06,116.04000091552734
2020-01-24,115.9800033569336
2020-01-27,116.98999786376953
2020-04-15,119.88999938964844
2018-12-26,119.87000274658203
2019-08-07,119.69999694824219
2019-06-04,120.12000274658203
2018-09-21,119.86000061035156
2018-07-19,121.08000183105469
2018-08-20,120.08999633789062
2018-10-23,120.69999694824219
2019-05-03,121.6500015258789
2019-04-01,121.52999877929688
2019-02-28,119.56999969482422
2019-11-12,119.36000061035156
2020-01-30,118.9000015258789
2019-11-15,119.81999969482422
2020-04-21,115.9000015258789
2019-04-16,117.73999786376953
2019-03-15,120.2300033569336
2019-02-11,123.16999816894531
2019-01-10,121.38999938964844
2019-08-22,115.01000213623047
2018-11-07,115.77999877929688
2018-08-03,115.08999633789062
2018-09-04,117.01000213623047
2019-06-19,116.70999908447266
2019-09-23,117.87999725341797
2019-11-18,116.22000122070312
2020-02-05,117.04000091552734
2020-04-24,116.44000244140625
2019-03-29,113.41000366210938
2019-11-21,118.05000305175781
2020-04-27,120.9800033569336
2020-02-11,122.12000274658203
2020-04-30,123.9000015258789
2019-05-01,126.22000122070312
2019-02-26,126.13999938964844
2019-01-25,126.73999786376953
2018-12-24,125.9800033569336
2019-09-06,124.80000305175781
2018-07-17,124.5199966430664
2018-09-19,125.86000061035156
2019-08-05,127.6500015258789
2019-10-08,130.00999450683594
2019-12-11,128.83999633789062
2019-11-27,128.11000061035156
2020-02-14,124.63999938964844
2020-05-06,123.9800033569336
2019-01-08,125.62000274658203
2018-12-07,128.69000244140625
2019-08-20,131.42999267578125
2018-11-05,133.4600067138672
2019-07-19,134.88999938964844
2018-10-04,135.39999389648438
2019-06-17,135.60000610351562
2019-05-16,135.86000061035156
2018-08-01,137.57000732421875
2019-03-13,136.44000244140625
2019-12-03,137.41000366210938
2020-02-20,137.4600067138672
2019-12-06,135.91000366210938
2020-05-12,135.75
2019-12-09,136.0399932861328
2020-02-26,134.99000549316406
2020-05-15,135.4199981689453
2019-03-28,136.16000366210938
2018-09-17,137.6199951171875
2018-08-16,137.5
2018-10-19,137.08999633789062
2019-04-29,136.2100067138672
2019-01-23,135.3699951171875
2019-09-04,132.75999450683594
2018-11-20,132.52000427246094
2019-07-02,129.35000610351562
2019-05-31,124.7699966430664
2019-12-12,126.2300033569336
2020-05-18,127.04000091552734
2019-09-27,131.97000122070312
2020-03-03,131.0
2020-05-21,128.16000366210938
2019-05-14,132.1199951171875
2018-08-31,126.70999908447266
2018-07-30,127.29000091552734
2018-10-02,128.97999572753906
2019-04-12,129.94000244140625
2019-03-11,129.9600067138672
2019-02-07,131.83999633789062
2019-07-17,139.0
2019-09-19,135.0500030517578
2019-10-21,136.6199951171875
2019-12-18,136.69000244140625
2020-03-06,136.75
2019-10-03,141.30999755859375
2020-03-09,141.80999755859375
2020-05-27,139.27000427246094
2019-12-24,141.52000427246094
2020-03-12,145.9499969482422
2018-12-20,145.50999450683594
2019-08-01,141.25999450683594
2018-08-14,135.25
2018-07-13,134.63999938964844
2018-10-17,137.38999938964844
2019-05-29,134.63999938964844
2019-03-26,133.24000549316406
2019-02-22,136.6999969482422
2019-10-04,136.5
2019-11-05,137.1300048828125
2019-12-27,135.72000122070312
2020-06-02,137.11000061035156
2019-12-30,136.47999572753906
2020-03-18,139.38999938964844
2020-06-05,140.74000549316406
2019-07-15,136.2100067138672
2018-12-03,137.25
2019-06-13,135.99000549316406
2019-01-04,133.30999755859375
2018-08-29,136.02999877929688
2019-02-05,138.77999877929688
2018-11-01,137.88999938964844
2019-08-16,133.94000244140625
2019-04-10,135.7899932861328
2019-09-17,138.22000122070312
2019-10-15,138.61000061035156
2020-01-02,138.85000610351562
2020-06-08,140.66000366210938
2019-10-18,138.74000549316406
2020-03-24,136.8300018310547
2020-06-11,134.9499969482422
2020-01-08,136.67999267578125
2019-04-25,132.1199951171875
2019-07-30,133.9600067138672
2019-02-20,137.72000122070312
2018-07-11,137.13999938964844
2018-09-13,137.2899932861328
2018-10-15,136.67999267578125
2019-06-28,137.61000061035156
2018-12-18,135.75
2018-11-16,136.10000610351562
2019-10-02,135.77000427246094
2020-03-27,135.6300048828125
2020-01-10,136.57000732421875
2019-10-24,135.22999572753906
2020-03-30,136.2100067138672
2020-06-17,137.80999755859375
2020-01-14,138.88999938964844
2020-04-02,139.1999969482422
2019-01-02,138.1300048828125
2019-08-14,139.7100067138672
2018-10-30,139.22999572753906
2019-06-11,141.75
2019-05-10,140.83999633789062
2019-04-08,138.77000427246094
2018-08-27,135.3800048828125
2018-07-26,138.19000244140625
2018-09-28,140.07000732421875
2019-03-07,141.77000427246094
2019-10-30,141.0399932861328
2020-01-17,135.49000549316406
2020-06-23,135.2100067138672
2020-04-08,136.00999450683594
2020-06-26,131.8800048828125
2019-03-22,134.2100067138672
2019-01-17,132.24000549316406
2019-08-29,131.61000061035156
2018-11-14,132.0800018310547
2019-06-26,135.8800048828125
2018-09-11,136.6999969482422
2018-07-09,136.60000610351562
2018-08-10,136.94000244140625
2019-04-23,138.10000610351562
2019-09-30,139.5
2020-01-23,139.8800048828125
2019-11-08,139.91000366210938
2020-04-14,138.2100067138672
2019-11-11,140.07000732421875
2020-01-29,140.6199951171875
2020-04-17,139.10000610351562
2018-07-24,139.1999969482422
2018-09-26,142.8699951171875
2019-05-08,141.75999450683594
2019-03-05,141.97999572753906
2019-02-01,142.9600067138672
2018-12-31,145.86000061035156
2018-11-29,148.6699981689453
2019-08-12,148.4600067138672
2019-07-11,149.92999267578125
2019-09-13,148.19000244140625
2019-11-14,147.91000366210938
2020-04-20,149.69000244140625
2020-02-04,151.86000061035156
2020-04-23,153.5800018310547
2018-12-14,153.42999267578125
2019-08-27,154.9600067138672
2018-08-08,154.0500030517578
2018-10-11,150.3800048828125
2018-11-12,152.0500030517578
2019-07-26,150.44000244140625
2019-06-24,150.82000732421875
2019-05-23,147.50999450683594
2019-03-20,150.25999450683594
2019-01-15,155.80999755859375
2019-11-20,154.2100067138672
2020-02-07,154.77000427246094
2020-02-10,154.27999877929688
2020-04-29,156.9199981689453
2019-11-26,158.22000122070312
2020-02-13,159.52000427246094
2019-01-30,161.3699951171875
2018-08-23,163.35000610351562
2018-09-24,162.9199981689453
2018-11-27,164.99000549316406
2018-10-26,155.0800018310547
2019-07-09,149.3300018310547
2019-06-07,145.94000244140625
2019-05-06,142.16000366210938
2019-04-04,142.0399932861328
2019-09-11,136.8300018310547
2019-11-29,137.92999267578125
2020-05-05,141.6300048828125
2019-12-02,140.1199951171875
2020-02-19,146.82000732421875
2020-05-08,142.63999938964844
2019-05-21,137.72000122070312
2019-03-18,127.69999694824219
2018-09-07,135.19000244140625
2018-08-06,131.74000549316406
2018-10-09,119.1500015258789
2019-02-14,129.8800048828125
2018-12-12,112.75
2019-07-24,119.62000274658203
2019-09-26,114.2300033569336
2019-10-28,114.95999908447266
2019-12-05,110.0
2020-05-11,108.4800033569336
2019-07-03,120.62999725341797
2020-02-25,121.31999969482422
2020-05-14,127.97000122070312
2020-02-28,124.37999725341797
2019-08-08,129.30999755859375
2019-06-05,128.7899932861328
2018-07-20,125.95999908447266
2018-08-21,128.64999389648438
2018-10-24,124.55000305175781
2019-04-02,135.91000366210938
2019-03-01,135.50999450683594
2019-01-28,138.85000610351562
2018-12-27,136.5800018310547
2019-09-09,140.1300048828125
2020-03-02,147.42999267578125
2020-05-20,146.1699981689453
2019-12-17,151.8300018310547
2020-03-05,154.97999572753906
2019-02-12,151.00999450683594
2019-01-11,144.83999633789062
2018-12-10,150.72000122070312
2019-08-23,151.99000549316406
2018-11-08,153.02999877929688
2019-07-22,154.13999938964844
2019-06-20,151.8300018310547
2018-09-05,158.00999450683594
2019-04-17,157.1199951171875
2019-09-24,149.63999938964844
2019-12-20,151.0800018310547
2020-05-26,154.24000549316406
2019-04-30,156.8300018310547
2019-12-23,158.94000244140625
2020-03-11,160.1699981689453
2020-05-29,161.5800018310547
2019-12-26,158.57000732421875
2020-06-01,156.1999969482422
2019-05-02,157.8300018310547
2019-02-27,158.72999572753906
2018-11-23,159.8699951171875
2019-08-06,162.02000427246094
2018-07-18,165.47000122070312
2018-09-20,168.49000549316406
2018-10-22,171.11000061035156
2019-07-05,168.52999877929688
2019-06-03,170.4199981689453
2019-10-09,174.0500030517578
2019-10-11,180.91000366210938
2020-03-17,182.60000610351562
2020-06-04,183.02000427246094
2019-10-14,184.2100067138672
2020-03-20,182.4499969482422
2018-11-06,182.97000122070312
2019-06-18,186.82000732421875
2019-05-17,189.6199951171875
2019-04-15,189.4199981689453
2019-03-14,179.52000427246094
2019-01-09,179.60000610351562
2018-08-02,184.0500030517578
2018-10-05,186.14999389648438
2019-08-21,188.97000122070312
2019-10-17,189.8800048828125
2020-03-23,184.4499969482422
2020-06-10,193.27000427246094
2019-02-25,192.8699951171875
2020-01-07,189.1999969482422
2020-03-26,189.69000244140625
2019-10-23,190.4199981689453
