Dates,SNPS
2019-01-31,92.9000015258789
2019-09-12,94.87000274658203
2019-12-31,97.70999908447266
2020-03-19,98.25
2020-01-03,97.76000213623047
2020-06-09,97.4800033569336
2019-02-15,98.72000122070312
2019-01-14,99.0999984741211
2018-07-06,100.5999984741211
2018-08-07,100.27999877929688
2018-10-10,100.81999969482422
2018-12-13,100.62999725341797
2019-08-26,102.36000061035156
2019-07-25,98.63999938964844
2019-05-22,101.02999877929688
2019-03-19,102.66999816894531
2020-01-06,102.01000213623047
2020-03-25,101.47000122070312
2020-06-12,101.6500015258789
2019-10-22,101.8499984741211
2020-01-09,101.31999969482422
2020-06-15,102.58000183105469
2019-10-25,102.80999755859375
2020-03-31,102.55000305175781
2020-06-18,100.6500015258789
2019-04-03,103.5199966430664
2018-08-22,105.79000091552734
2018-10-25,107.3499984741211
2019-01-29,107.11000061035156
2018-12-28,108.0
2018-11-26,108.73999786376953
2019-08-09,108.73999786376953
2019-07-08,108.33999633789062
2019-06-06,109.05000305175781
2019-09-10,110.29000091552734
2020-01-15,109.11000061035156
2020-04-03,111.83999633789062
2019-10-31,110.9000015258789
2020-04-06,112.23999786376953
2020-06-24,114.0
2018-11-09,115.83999633789062
2019-07-23,115.73999786376953
2019-06-21,116.94000244140625
2019-05-20,114.4800033569336
2019-04-18,115.0199966430664
2018-09-06,114.83000183105469
2018-10-08,116.05999755859375
2019-02-13,116.69000244140625
2018-12-11,116.86000061035156
2019-09-25,117.38999938964844
2020-01-21,117.02999877929688
2020-04-09,116.12000274658203
2019-11-06,115.97000122070312
2020-01-24,113.80999755859375
2020-01-27,115.01000213623047
2020-04-15,118.02999877929688
2018-12-26,119.77999877929688
2019-08-07,118.41000366210938
2019-06-04,118.19000244140625
2018-09-21,119.83999633789062
2018-07-19,119.66000366210938
2018-08-20,120.05000305175781
2018-10-23,119.19000244140625
2019-05-03,120.5
2019-04-01,118.37000274658203
2019-02-28,118.58999633789062
2019-11-12,118.30000305175781
2020-01-30,116.88999938964844
2019-11-15,116.61000061035156
2020-04-21,115.66000366210938
2019-04-16,116.37000274658203
2019-03-15,117.16999816894531
2019-02-11,120.52999877929688
2019-01-10,121.0999984741211
2019-08-22,113.94000244140625
2018-11-07,115.05000305175781
2018-08-03,113.94999694824219
2018-09-04,115.51000213623047
2019-06-19,116.4000015258789
2019-09-23,117.0999984741211
2019-11-18,115.83999633789062
2020-02-05,116.61000061035156
2020-04-24,115.55000305175781
2019-03-29,112.75
2019-11-21,113.5199966430664
2020-04-27,119.01000213623047
2020-02-11,120.3499984741211
2020-04-30,122.47000122070312
2019-05-01,124.5199966430664
2019-02-26,124.58999633789062
2019-01-25,125.44000244140625
2018-12-24,125.5
2019-09-06,123.4000015258789
2018-07-17,124.18000030517578
2018-09-19,125.41000366210938
2019-08-05,126.0
2019-10-08,128.33999633789062
2019-12-11,128.75
2019-11-27,127.87999725341797
2020-02-14,124.55999755859375
2020-05-06,123.58000183105469
2019-01-08,124.02999877929688
2018-12-07,125.66999816894531
2019-08-20,130.13999938964844
2018-11-05,131.67999267578125
2019-07-19,133.07000732421875
2018-10-04,132.3699951171875
2019-06-17,134.4499969482422
2019-05-16,134.55999755859375
2018-08-01,136.11000061035156
2019-03-13,136.3300018310547
2019-12-03,135.5800018310547
2020-02-20,135.80999755859375
2019-12-06,135.77999877929688
2020-05-12,135.6699981689453
2019-12-09,134.66000366210938
2020-02-26,134.86000061035156
2020-05-15,135.07000732421875
2019-03-28,134.19000244140625
2018-09-17,135.0500030517578
2018-08-16,136.42999267578125
2018-10-19,137.02000427246094
2019-04-29,133.85000610351562
2019-01-23,134.85000610351562
2019-09-04,131.07000732421875
2018-11-20,131.77999877929688
2019-07-02,128.05999755859375
2019-05-31,123.8499984741211
2019-12-12,125.04000091552734
2020-05-18,124.0999984741211
2019-09-27,127.80999755859375
2020-03-03,129.30999755859375
2020-05-21,127.31999969482422
2019-05-14,127.0
2018-08-31,125.98999786376953
2018-07-30,126.18000030517578
2018-10-02,128.35000610351562
2019-04-12,128.67999267578125
2019-03-11,128.6199951171875
2019-02-07,130.57000732421875
2019-07-17,134.25
2019-09-19,134.50999450683594
2019-10-21,134.85000610351562
2019-12-18,135.6999969482422
2020-03-06,134.7899932861328
2019-10-03,138.5
2020-03-09,140.69000244140625
2020-05-27,138.47000122070312
2019-12-24,140.49000549316406
2020-03-12,143.22999572753906
2018-12-20,145.32000732421875
2019-08-01,140.6300048828125
2018-08-14,134.38999938964844
2018-07-13,133.75
2018-10-17,135.1300048828125
2019-05-29,134.1300048828125
2019-03-26,132.52999877929688
2019-02-22,132.50999450683594
2019-10-04,133.63999938964844
2019-11-05,136.4600067138672
2019-12-27,135.6300048828125
2020-06-02,133.1199951171875
2019-12-30,135.14999389648438
2020-03-18,134.5500030517578
2020-06-05,139.02999877929688
2019-07-15,134.44000244140625
2018-12-03,136.11000061035156
2019-06-13,135.50999450683594
2019-01-04,131.58999633789062
2018-08-29,131.5800018310547
2019-02-05,136.27999877929688
2018-11-01,137.6999969482422
2019-08-16,133.7899932861328
2019-04-10,134.97000122070312
2019-09-17,135.19000244140625
2019-10-15,138.50999450683594
2020-01-02,138.07000732421875
2020-06-08,139.11000061035156
2019-10-18,136.6300048828125
2020-03-24,136.57000732421875
2020-06-11,133.49000549316406
2020-01-08,134.80999755859375
2019-04-25,131.60000610351562
2019-07-30,131.6199951171875
2019-02-20,133.72000122070312
2018-07-11,136.22999572753906
2018-09-13,136.94000244140625
2018-10-15,136.60000610351562
2019-06-28,135.88999938964844
2018-12-18,135.1300048828125
2018-11-16,135.67999267578125
2019-10-02,135.14999389648438
2020-03-27,133.83999633789062
2020-01-10,135.0
2019-10-24,134.88999938964844
2020-03-30,134.22000122070312
2020-06-17,135.30999755859375
2020-01-14,137.58999633789062
2020-04-02,138.35000610351562
2019-01-02,137.0
2019-08-14,137.27999877929688
2018-10-30,138.49000549316406
2019-06-11,139.63999938964844
2019-05-10,139.42999267578125
2019-04-08,138.5500030517578
2018-08-27,134.7899932861328
2018-07-26,135.80999755859375
2018-09-28,138.41000366210938
2019-03-07,139.6300048828125
2019-10-30,140.75999450683594
2020-01-17,135.13999938964844
2020-06-23,132.52000427246094
2020-04-08,135.32000732421875
2020-06-26,131.50999450683594
2019-03-22,132.1300048828125
2019-01-17,132.10000610351562
2019-08-29,131.27000427246094
2018-11-14,130.72000122070312
2019-06-26,132.08999633789062
2018-09-11,135.50999450683594
2018-07-09,136.60000610351562
2018-08-10,134.63999938964844
2019-04-23,137.5500030517578
2019-09-30,137.5
2020-01-23,138.97999572753906
2019-11-08,139.2100067138672
2020-04-14,137.5
2019-11-11,138.61000061035156
2020-01-29,139.22999572753906
2020-04-17,137.82000732421875
2018-07-24,138.4499969482422
2018-09-26,139.83999633789062
2019-05-08,140.0500030517578
2019-03-05,139.6999969482422
2019-02-01,140.32000732421875
2018-12-31,142.55999755859375
2018-11-29,146.52000427246094
2019-08-12,147.22000122070312
2019-07-11,148.64999389648438
2019-09-13,147.25999450683594
2019-11-14,147.4600067138672
2020-04-20,148.22999572753906
2020-02-04,149.11000061035156
2020-04-23,151.0
2018-12-14,153.30999755859375
2019-08-27,152.11000061035156
2018-08-08,153.3000030517578
2018-10-11,149.27000427246094
2018-11-12,150.85000610351562
2019-07-26,150.33999633789062
2019-06-24,148.63999938964844
2019-05-23,147.13999938964844
2019-03-20,148.5
2019-01-15,152.02000427246094
2019-11-20,153.57000732421875
2020-02-07,154.1999969482422
2020-02-10,153.35000610351562
2020-04-29,153.55999755859375
2019-11-26,157.14999389648438
2020-02-13,156.9499969482422
2019-01-30,158.27999877929688
2018-08-23,162.00999450683594
2018-09-24,162.3800048828125
2018-11-27,164.52000427246094
2018-10-26,151.0500030517578
2019-07-09,148.16000366210938
2019-06-07,141.3000030517578
2019-05-06,141.55999755859375
2019-04-04,141.10000610351562
2019-09-11,136.1199951171875
2019-11-29,131.50999450683594
2020-05-05,135.41000366210938
2019-12-02,138.19000244140625
2020-02-19,141.6199951171875
2020-05-08,141.30999755859375
2019-05-21,133.7100067138672
2019-03-18,126.0
2018-09-07,128.07000732421875
2018-08-06,128.82000732421875
2018-10-09,119.05999755859375
2019-02-14,116.47000122070312
2018-12-12,109.12999725341797
2019-07-24,111.0999984741211
2019-09-26,108.5199966430664
2019-10-28,108.79000091552734
2019-12-05,109.20999908447266
2020-05-11,104.9000015258789
2019-07-03,114.01000213623047
2020-02-25,117.91000366210938
2020-05-14,121.55999755859375
2020-02-28,120.16999816894531
2019-08-08,124.43000030517578
2019-06-05,126.7300033569336
2018-07-20,122.51000213623047
2018-08-21,124.0
2018-10-24,123.94000244140625
2019-04-02,129.11000061035156
2019-03-01,135.33999633789062
2019-01-28,135.27999877929688
2018-12-27,136.10000610351562
2019-09-09,133.27000427246094
2020-03-02,142.02999877929688
2020-05-20,144.27999877929688
2019-12-17,147.02999877929688
2020-03-05,153.07000732421875
2019-02-12,150.99000549316406
2019-01-11,142.86000061035156
2018-12-10,147.00999450683594
2019-08-23,149.36000061035156
2018-11-08,150.14999389648438
2019-07-22,153.52999877929688
2019-06-20,151.4499969482422
2018-09-05,152.4199981689453
2019-04-17,156.63999938964844
2019-09-24,148.1999969482422
2019-12-20,147.97999572753906
2020-05-26,151.61000061035156
2019-04-30,154.58999633789062
2019-12-23,157.27999877929688
2020-03-11,158.69000244140625
2020-05-29,158.33999633789062
2019-12-26,158.50999450683594
2020-06-01,153.97999572753906
2019-05-02,153.6699981689453
2019-02-27,151.52000427246094
2018-11-23,158.60000610351562
2019-08-06,160.52999877929688
2018-07-18,164.1999969482422
2018-09-20,164.86000061035156
2018-10-22,167.05999755859375
2019-07-05,168.3300018310547
2019-06-03,163.0
2019-10-09,169.44000244140625
2019-10-11,175.22999572753906
2020-03-17,180.10000610351562
2020-06-04,179.8300018310547
2019-10-14,181.8800048828125
2020-03-20,180.1999969482422
2018-11-06,179.00999450683594
2019-06-18,179.80999755859375
2019-05-17,186.17999267578125
2019-04-15,187.30999755859375
2019-03-14,179.27999877929688
2019-01-09,176.52000427246094
2018-08-02,176.14999389648438
2018-10-05,184.22000122070312
2019-08-21,187.1199951171875
2019-10-17,188.1300048828125
2020-03-23,184.39999389648438
2020-06-10,184.52000427246094
2019-02-25,192.27000427246094
2020-01-07,187.35000610351562
2020-03-26,185.60000610351562
2019-10-23,187.3300018310547
