Dates,ECL
2018-11-08,174.94000244140625
2019-07-22,180.52000427246094
2019-06-20,191.25999450683594
2018-09-05,196.66000366210938
2019-04-17,192.0500030517578
2019-09-24,187.83999633789062
2019-12-20,185.85000610351562
2020-05-26,192.92999267578125
2019-04-30,192.22000122070312
2019-12-23,193.47999572753906
2020-03-11,194.86000061035156
2020-05-29,193.49000549316406
2019-12-26,194.17999267578125
2020-06-01,190.13999938964844
2019-05-02,186.22999572753906
2019-02-27,189.35000610351562
2018-11-23,199.52999877929688
2019-08-06,201.08999633789062
2018-07-18,201.77000427246094
2018-09-20,199.6999969482422
2018-10-22,199.02000427246094
2019-07-05,202.1999969482422
2019-06-03,202.35000610351562
2019-10-09,205.1300048828125
2019-10-11,208.1999969482422
2020-03-17,207.8300018310547
2020-06-04,209.30999755859375
2019-10-14,215.07000732421875
2020-03-20,217.11000061035156
2018-11-06,224.9499969482422
2019-06-18,225.5500030517578
2019-05-17,225.88999938964844
2019-04-15,223.69000244140625
2019-03-14,201.8699951171875
2019-01-09,199.19000244140625
2018-08-02,196.69000244140625
2018-10-05,203.17999267578125
2019-08-21,203.63999938964844
2019-10-17,203.11000061035156
2020-03-23,199.41000366210938
2020-06-10,196.52000427246094
2019-02-25,199.72000122070312
2020-01-07,196.52999877929688
2020-03-26,192.3000030517578
2019-10-23,190.97999572753906
