Dates,ECL
2019-05-09,155.27000427246094
2018-07-25,154.89999389648438
2018-09-27,155.0399932861328
2018-10-29,154.47000122070312
2019-10-16,149.63999938964844
2019-12-16,148.99000549316406
2020-03-04,147.4199981689453
2020-05-22,145.7100067138672
2019-10-01,143.9600067138672
2019-12-19,137.89999389648438
2018-09-10,142.8300018310547
2019-05-24,144.89999389648438
2018-08-09,144.3699951171875
2019-04-22,147.35000610351562
2019-03-21,144.9199981689453
2019-01-16,141.5399932861328
2019-08-28,146.6699981689453
2018-11-13,147.10000610351562
2018-10-12,148.88999938964844
2019-06-25,148.7100067138672
2020-03-10,149.6300048828125
2020-05-28,149.57000732421875
2019-10-07,148.75999450683594
2020-03-13,150.02999877929688
2019-10-10,150.25999450683594
2020-03-16,152.52000427246094
2020-06-03,154.5
2018-11-28,152.9199981689453
2018-09-25,152.97000122070312
2018-07-23,151.9199981689453
2018-08-24,153.88999938964844
2019-07-10,154.97999572753906
2019-05-07,155.00999450683594
2019-04-05,156.8800048828125
2019-03-04,158.1699981689453
2019-01-31,158.9600067138672
2019-09-12,159.17999267578125
2019-12-31,158.66000366210938
2020-03-19,159.1699981689453
2020-01-03,158.61000061035156
2020-06-09,159.1699981689453
2019-02-15,160.10000610351562
2019-01-14,162.3800048828125
2018-07-06,162.64999389648438
2018-08-07,161.61000061035156
2018-10-10,163.47999572753906
2018-12-13,167.30999755859375
2019-08-26,165.2899932861328
2019-07-25,167.08999633789062
2019-05-22,167.00999450683594
2019-03-19,168.22000122070312
2020-01-06,168.22000122070312
2020-03-25,168.49000549316406
2020-06-12,168.91000366210938
2019-10-22,170.16000366210938
2020-01-09,169.5800018310547
2020-06-15,170.52000427246094
2019-10-25,170.3300018310547
2020-03-31,169.60000610351562
2020-06-18,169.57000732421875
2019-04-03,170.2100067138672
2018-08-22,170.99000549316406
2018-10-25,173.1199951171875
2019-01-29,173.60000610351562
2018-12-28,174.47000122070312
2018-11-26,175.14999389648438
2019-08-09,175.0500030517578
2019-07-08,174.47000122070312
2019-06-06,175.82000732421875
2019-09-10,173.3800048828125
2020-01-15,174.08999633789062
2020-04-03,175.35000610351562
2019-10-31,175.24000549316406
2020-04-06,175.9499969482422
2020-06-24,176.5399932861328
2018-11-09,178.6699981689453
2019-07-23,178.13999938964844
2019-06-21,181.4499969482422
2019-05-20,182.55999755859375
2019-04-18,181.7100067138672
2018-09-06,181.24000549316406
2018-10-08,181.5
2019-02-13,182.5800018310547
2018-12-11,182.97999572753906
2019-09-25,185.08999633789062
2020-01-21,183.77000427246094
2020-04-09,185.36000061035156
2019-11-06,182.9600067138672
2020-01-24,183.1999969482422
2020-01-27,182.8699951171875
2020-04-15,184.38999938964844
2018-12-26,184.5399932861328
2019-08-07,183.38999938964844
2019-06-04,184.88999938964844
2018-09-21,184.41000366210938
2018-07-19,184.0800018310547
2018-08-20,182.3800048828125
2018-10-23,184.32000732421875
2019-05-03,185.0
2019-04-01,183.63999938964844
2019-02-28,179.61000061035156
2019-11-12,181.30999755859375
2020-01-30,180.75
2019-11-15,181.07000732421875
2020-04-21,178.22999572753906
2019-04-16,179.25
2019-03-15,179.86000061035156
2019-02-11,182.17999267578125
2019-01-10,181.52999877929688
2019-08-22,180.97000122070312
2018-11-07,183.14999389648438
2018-08-03,183.74000549316406
2018-09-04,182.47999572753906
2019-06-19,182.47999572753906
2019-09-23,182.0
2019-11-18,182.58999633789062
2020-02-05,183.3800048828125
2020-04-24,184.08999633789062
2019-03-29,185.63999938964844
2019-11-21,190.39999389648438
2020-04-27,193.1199951171875
2020-02-11,196.77000427246094
2020-04-30,198.75
2019-05-01,199.69000244140625
2019-02-26,197.63999938964844
2019-01-25,199.1199951171875
2018-12-24,198.75999450683594
2019-09-06,198.8699951171875
2018-07-17,190.44000244140625
2018-09-19,188.97999572753906
2019-08-05,188.57000732421875
2019-10-08,192.36000061035156
2019-12-11,189.58999633789062
2019-11-27,191.63999938964844
2020-02-14,191.6300048828125
2020-05-06,188.25
2019-01-08,192.1999969482422
2018-12-07,197.44000244140625
2019-08-20,195.75999450683594
2018-11-05,197.97000122070312
2019-07-19,199.77999877929688
2018-10-04,197.07000732421875
2019-06-17,197.5500030517578
2019-05-16,195.86000061035156
2018-08-01,198.1300048828125
2019-03-13,199.55999755859375
2019-12-03,199.8000030517578
2020-02-20,198.92999267578125
2019-12-06,197.92999267578125
2020-05-12,195.9499969482422
2019-12-09,197.69000244140625
2020-02-26,197.27999877929688
2020-05-15,197.24000549316406
2019-03-28,199.9600067138672
2018-09-17,197.9499969482422
2018-08-16,198.3300018310547
2018-10-19,199.6199951171875
2019-04-29,200.6199951171875
2019-01-23,205.67999267578125
2019-09-04,201.72999572753906
2018-11-20,200.92999267578125
2019-07-02,199.99000549316406
2019-05-31,194.35000610351562
2019-12-12,196.72999572753906
2020-05-18,200.19000244140625
2019-09-27,205.0399932861328
2020-03-03,205.97000122070312
2020-05-21,204.8699951171875
2019-05-14,207.4600067138672
2018-08-31,201.63999938964844
2018-07-30,203.6699981689453
2018-10-02,206.80999755859375
2019-04-12,208.57000732421875
2019-03-11,206.60000610351562
2019-02-07,207.10000610351562
2019-07-17,206.8800048828125
2019-09-19,201.82000732421875
2019-10-21,202.89999389648438
2019-12-18,204.72000122070312
2020-03-06,204.77999877929688
2019-10-03,207.0
2020-03-09,206.30999755859375
2020-05-27,204.49000549316406
2019-12-24,206.8300018310547
2020-03-12,205.3300018310547
2018-12-20,206.69000244140625
2019-08-01,200.77999877929688
2018-08-14,197.25999450683594
2018-07-13,197.19000244140625
2018-10-17,197.77000427246094
2019-05-29,198.88999938964844
2019-03-26,192.11000061035156
2019-02-22,194.82000732421875
2019-10-04,196.05999755859375
2019-11-05,196.5
2019-12-27,196.05999755859375
2020-06-02,195.8300018310547
2019-12-30,194.86000061035156
2020-03-18,197.3000030517578
2020-06-05,198.42999267578125
2019-07-15,197.7899932861328
2018-12-03,198.0399932861328
2019-06-13,195.86000061035156
2019-01-04,191.8300018310547
2018-08-29,192.8300018310547
2019-02-05,194.6199951171875
2018-11-01,191.11000061035156
2019-08-16,189.64999389648438
2019-04-10,191.30999755859375
2019-09-17,193.19000244140625
2019-10-15,194.74000549316406
2020-01-02,194.00999450683594
2020-06-08,194.64999389648438
2019-10-18,195.22999572753906
2020-03-24,194.0399932861328
2020-06-11,193.82000732421875
2020-01-08,191.61000061035156
2019-04-25,188.39999389648438
2019-07-30,188.35000610351562
2019-02-20,190.8300018310547
2018-07-11,191.94000244140625
2018-09-13,191.58999633789062
2018-10-15,194.52000427246094
2019-06-28,193.7100067138672
2018-12-18,192.07000732421875
2018-11-16,190.97999572753906
2019-10-02,189.83999633789062
2020-03-27,192.97000122070312
2020-01-10,192.9600067138672
2019-10-24,190.8000030517578
2020-03-30,190.38999938964844
2020-06-17,188.83999633789062
2020-01-14,188.32000732421875
2020-04-02,190.39999389648438
2019-01-02,191.75999450683594
2019-08-14,191.74000549316406
2018-10-30,191.25999450683594
2019-06-11,189.42999267578125
2019-05-10,186.22000122070312
2019-04-08,183.02000427246094
2018-08-27,182.50999450683594
2018-07-26,182.05999755859375
2018-09-28,186.22999572753906
2019-03-07,186.9499969482422
2019-10-30,186.6699981689453
2020-01-17,185.16000366210938
2020-06-23,185.33999633789062
2020-04-08,183.8800048828125
2020-06-26,185.0500030517578
2019-03-22,186.41000366210938
2019-01-17,185.1999969482422
2019-08-29,185.14999389648438
2018-11-14,185.11000061035156
2019-06-26,185.17999267578125
2018-09-11,185.5
2018-07-09,185.97999572753906
2018-08-10,186.89999389648438
2019-04-23,185.69000244140625
2019-09-30,191.77999877929688
2020-01-23,191.22000122070312
2019-11-08,192.1999969482422
2020-04-14,191.4499969482422
2019-11-11,191.63999938964844
2020-01-29,191.67999267578125
2020-04-17,191.6199951171875
2018-07-24,192.99000549316406
2018-09-26,190.22999572753906
2019-05-08,189.32000732421875
2019-03-05,187.7100067138672
2019-02-01,187.47000122070312
2018-12-31,187.5399932861328
2018-11-29,190.0399932861328
2019-08-12,188.92999267578125
2019-07-11,191.41000366210938
2019-09-13,189.9600067138672
2019-11-14,191.4499969482422
2020-04-20,193.0
2020-02-04,195.5800018310547
2020-04-23,195.5399932861328
2018-12-14,196.39999389648438
2019-08-27,198.3000030517578
2018-08-08,198.00999450683594
2018-10-11,196.75
2018-11-12,198.17999267578125
2019-07-26,197.80999755859375
2019-06-24,199.47999572753906
2019-05-23,196.11000061035156
2019-03-20,201.52999877929688
2019-01-15,203.4499969482422
2019-11-20,206.3000030517578
2020-02-07,207.11000061035156
2020-02-10,205.63999938964844
2020-04-29,204.94000244140625
2019-11-26,204.6199951171875
2020-02-13,206.82000732421875
2019-01-30,207.05999755859375
2018-08-23,207.30999755859375
2018-09-24,207.67999267578125
2018-11-27,210.30999755859375
2018-10-26,206.30999755859375
2019-07-09,207.5
2019-06-07,202.52000427246094
2019-05-06,194.77999877929688
2019-04-04,194.42999267578125
2019-09-11,183.47999572753906
2019-11-29,180.4499969482422
2020-05-05,191.22000122070312
2019-12-02,193.9199981689453
2020-02-19,204.33999633789062
2020-05-08,198.91000366210938
2019-05-21,194.41000366210938
2019-03-18,183.83999633789062
2018-09-07,190.85000610351562
2018-08-06,186.5800018310547
2018-10-09,165.05999755859375
2019-02-14,180.07000732421875
2018-12-12,166.1199951171875
2019-07-24,169.5
2019-09-26,156.52999877929688
2019-10-28,159.5800018310547
2019-12-05,141.8800048828125
2020-05-11,125.22000122070312
2019-07-03,152.97000122070312
2020-02-25,151.77999877929688
2020-05-14,161.69000244140625
2020-02-28,157.47999572753906
2019-08-08,161.39999389648438
2019-06-05,155.8300018310547
2018-07-20,146.6999969482422
2018-08-21,152.16000366210938
2018-10-24,147.25999450683594
2019-04-02,157.38999938964844
2019-03-01,159.11000061035156
2019-01-28,170.80999755859375
2018-12-27,179.86000061035156
2019-09-09,174.66000366210938
2020-03-02,180.8000030517578
2020-05-20,174.66000366210938
2019-12-17,172.49000549316406
2020-03-05,178.75
2019-02-12,172.9600067138672
2019-01-11,170.16000366210938
2018-12-10,174.75999450683594
2019-08-23,175.0399932861328
2018-11-08,180.0800018310547
2019-07-22,187.50999450683594
2019-06-20,197.5800018310547
2018-09-05,197.5800018310547
2019-04-17,193.5
2019-09-24,190.0
2019-12-20,191.52000427246094
2020-05-26,193.32000732421875
2019-04-30,193.02999877929688
2019-12-23,194.1199951171875
2020-03-11,197.75999450683594
2020-05-29,196.0800018310547
2019-12-26,194.1999969482422
2020-06-01,191.97000122070312
2019-05-02,192.44000244140625
2019-02-27,194.75
2018-11-23,204.88999938964844
2019-08-06,201.24000549316406
2018-07-18,202.4499969482422
2018-09-20,200.39999389648438
2018-10-22,200.5
2019-07-05,204.58999633789062
2019-06-03,207.35000610351562
2019-10-09,211.41000366210938
2019-10-11,212.5800018310547
2020-03-17,209.0500030517578
2020-06-04,212.13999938964844
2019-10-14,220.86000061035156
2020-03-20,222.0
2018-11-06,229.55999755859375
2019-06-18,230.11000061035156
2019-05-17,226.7100067138672
2019-04-15,225.91000366210938
2019-03-14,202.5399932861328
2019-01-09,204.05999755859375
2018-08-02,199.88999938964844
2018-10-05,206.22999572753906
2019-08-21,205.05999755859375
2019-10-17,205.24000549316406
2020-03-23,199.75
2020-06-10,201.64999389648438
2019-02-25,199.80999755859375
2020-01-07,196.6699981689453
2020-03-26,196.02999877929688
2019-10-23,191.75
