Dates,ECL
2018-08-14,1978500.0
2018-07-13,1335000.0
2018-10-17,1036000.0
2019-05-29,948800.0
2019-03-26,1396700.0
2019-02-22,1095900.0
2019-10-04,820200.0
2019-11-05,764100.0
2019-12-27,1585700.0
2020-06-02,541400.0
2019-12-30,1075500.0
2020-03-18,752600.0
2020-06-05,746100.0
2019-07-15,985000.0
2018-12-03,786700.0
2019-06-13,965600.0
2019-01-04,946000.0
2018-08-29,775100.0
2019-02-05,783200.0
2018-11-01,1328900.0
2019-08-16,1103100.0
2019-04-10,833400.0
2019-09-17,695800.0
2019-10-15,794100.0
2020-01-02,691200.0
2020-06-08,644700.0
2019-10-18,784900.0
2020-03-24,739600.0
2020-06-11,673300.0
2020-01-08,1111700.0
2019-04-25,1151800.0
2019-07-30,1588400.0
2019-02-20,1416400.0
2018-07-11,573200.0
2018-09-13,923800.0
2018-10-15,2174300.0
2019-06-28,1341600.0
2018-12-18,796900.0
2018-11-16,927200.0
2019-10-02,885100.0
2020-03-27,1325200.0
2020-01-10,739400.0
2019-10-24,775800.0
2020-03-30,587800.0
2020-06-17,502700.0
2020-01-14,685000.0
2020-04-02,737800.0
2019-01-02,584900.0
2019-08-14,750500.0
2018-10-30,757300.0
2019-06-11,1850900.0
2019-05-10,2228700.0
2019-04-08,2366800.0
2018-08-27,1627200.0
2018-07-26,1418600.0
2018-09-28,2211500.0
2019-03-07,745400.0
2019-10-30,458200.0
2020-01-17,996800.0
2020-06-23,1110600.0
2020-04-08,1128800.0
2020-06-26,1432500.0
2019-03-22,690600.0
2019-01-17,645400.0
2019-08-29,790000.0
2018-11-14,1087200.0
2019-06-26,895300.0
2018-09-11,653300.0
2018-07-09,1274800.0
2018-08-10,909900.0
2019-04-23,1717800.0
2019-09-30,1790300.0
2020-01-23,2500800.0
2019-11-08,948700.0
2020-04-14,249500.0
2019-11-11,454300.0
2020-01-29,646100.0
2020-04-17,523000.0
2018-07-24,775100.0
2018-09-26,1590500.0
2019-05-08,1251100.0
2019-03-05,1294800.0
2019-02-01,1556700.0
2018-12-31,1185900.0
2018-11-29,1115600.0
2019-08-12,828600.0
2019-07-11,645400.0
2019-09-13,1212600.0
2019-11-14,657000.0
2020-04-20,1393700.0
2020-02-04,1157300.0
2020-04-23,1273100.0
2018-12-14,1408200.0
2019-08-27,1253300.0
2018-08-08,891100.0
2018-10-11,1156700.0
2018-11-12,894900.0
2019-07-26,587700.0
2019-06-24,654100.0
2019-05-23,1095000.0
2019-03-20,1612700.0
2019-01-15,1388800.0
2019-11-20,1443900.0
2020-02-07,1235600.0
2020-02-10,832200.0
2020-04-29,877500.0
2019-11-26,901100.0
2020-02-13,1100000.0
2019-01-30,1088300.0
2018-08-23,1377300.0
2018-09-24,1355800.0
2018-11-27,1200800.0
2018-10-26,1200200.0
2019-07-09,1053800.0
2019-06-07,1307000.0
2019-05-06,1285800.0
2019-04-04,1716300.0
2019-09-11,2116600.0
2019-11-29,3424800.0
2020-05-05,1778700.0
2019-12-02,3065700.0
2020-02-19,1897700.0
2020-05-08,1599100.0
2019-05-21,1864400.0
2019-03-18,2081600.0
2018-09-07,2935700.0
2018-08-06,2145400.0
2018-10-09,2583500.0
2019-02-14,1908600.0
2018-12-12,2419400.0
2019-07-24,2791100.0
2019-09-26,2395700.0
2019-10-28,2084600.0
2019-12-05,2746200.0
2020-05-11,3445300.0
2019-07-03,3078900.0
2020-02-25,2236400.0
2020-05-14,2426000.0
2020-02-28,1800600.0
2019-08-08,1773800.0
2019-06-05,2442800.0
2018-07-20,2659600.0
2018-08-21,2486500.0
2018-10-24,1635000.0
2019-04-02,1708100.0
2019-03-01,1464700.0
2019-01-28,1723200.0
2018-12-27,2170900.0
2019-09-09,1287800.0
2020-03-02,1748400.0
2020-05-20,1069800.0
2019-12-17,921300.0
2020-03-05,1265900.0
2019-02-12,1011100.0
2019-01-11,875200.0
2018-12-10,985400.0
2019-08-23,1296900.0
2018-11-08,1272900.0
2019-07-22,1783300.0
2019-06-20,2385200.0
2018-09-05,1638100.0
2019-04-17,2138400.0
2019-09-24,1356600.0
2019-12-20,1101800.0
2020-05-26,1092700.0
2019-04-30,1185300.0
2019-12-23,1014400.0
2020-03-11,1052600.0
2020-05-29,1191600.0
2019-12-26,919100.0
2020-06-01,1433000.0
2019-05-02,1748900.0
2019-02-27,3032000.0
2018-11-23,3021800.0
2019-08-06,2594400.0
2018-07-18,3473400.0
2018-09-20,3440600.0
2018-10-22,1656100.0
2019-07-05,5241700.0
2019-06-03,10254900.0
2019-10-09,14058400.0
2019-10-11,21059600.0
2020-03-17,24301200.0
2020-06-04,38401500.0
2019-10-14,27343300.0
2020-03-20,5127500.0
2018-11-06,14131100.0
2019-06-18,5622300.0
2019-05-17,9422300.0
2019-04-15,4439400.0
2019-03-14,2292000.0
2019-01-09,2066500.0
2018-08-02,3616200.0
2018-10-05,1848400.0
2019-08-21,1421000.0
2019-10-17,1374400.0
2020-03-23,2531800.0
2020-06-10,1211700.0
2019-02-25,1004100.0
2020-01-07,1296200.0
2020-03-26,1098500.0
2019-10-23,3866400.0
