Dates,AVGO
2020-05-22,244.39999389648438
2019-10-01,241.88999938964844
2019-12-19,242.0
2018-09-10,237.77999877929688
2019-05-24,245.0
2018-08-09,253.0
2019-04-22,257.8299865722656
2019-03-21,248.85000610351562
2019-01-16,244.55999755859375
2019-08-28,234.2899932861328
2018-11-13,233.64999389648438
2018-10-12,240.11000061035156
2019-06-25,238.4199981689453
2020-03-10,245.57000732421875
2020-05-28,249.42999267578125
2019-10-07,248.11000061035156
2020-03-13,252.75999450683594
2019-10-10,257.20001220703125
2020-03-16,250.05999755859375
2020-06-03,259.1300048828125
2018-11-28,258.0
2018-09-25,259.5400085449219
2018-07-23,261.0899963378906
2018-08-24,265.1700134277344
2019-07-10,261.55999755859375
2019-05-07,267.3500061035156
2019-04-05,270.0
2019-03-04,270.55999755859375
2019-01-31,269.1499938964844
2019-09-12,267.5
2019-12-31,271.9599914550781
2020-03-19,273.2699890136719
2020-01-03,272.8599853515625
2020-06-09,267.3299865722656
2019-02-15,274.3999938964844
2019-01-14,278.6499938964844
2018-07-06,280.0
2018-08-07,280.6000061035156
2018-10-10,284.0899963378906
2018-12-13,281.1499938964844
2019-08-26,283.25
2019-07-25,283.239990234375
2019-05-22,279.95001220703125
2019-03-19,280.7799987792969
2020-01-06,277.92999267578125
2020-03-25,273.2200012207031
2020-06-12,269.9700012207031
2019-10-22,277.7300109863281
2020-01-09,275.0
2020-06-15,275.5
2019-10-25,276.6600036621094
2020-03-31,270.17999267578125
2020-06-18,261.55999755859375
2019-04-03,264.8900146484375
2018-08-22,269.760009765625
2018-10-25,270.510009765625
2019-01-29,272.0899963378906
2018-12-28,286.4599914550781
2018-11-26,290.2300109863281
2019-08-09,294.1600036621094
2019-07-08,298.0
2019-06-06,291.8800048828125
2019-09-10,295.9200134277344
2020-01-15,292.20001220703125
2020-04-03,294.3699951171875
2019-10-31,297.57000732421875
2020-04-06,297.1099853515625
2020-06-24,301.2200012207031
2018-11-09,303.1099853515625
2019-07-23,306.1600036621094
2019-06-21,306.2200012207031
2019-05-20,304.75
2019-04-18,304.0
2018-09-06,304.1400146484375
2018-10-08,302.5799865722656
2019-02-13,303.6000061035156
2018-12-11,308.1499938964844
2019-09-25,311.3500061035156
2020-01-21,317.0299987792969
2020-04-09,320.0
2019-11-06,320.239990234375
2020-01-24,321.0400085449219
2020-01-27,317.32000732421875
2020-04-15,316.760009765625
2018-12-26,314.5799865722656
2019-08-07,312.95001220703125
2019-06-04,309.1499938964844
2018-09-21,311.239990234375
2018-07-19,313.32000732421875
2018-08-20,320.5
2018-10-23,319.9800109863281
2019-05-03,314.95001220703125
2019-04-01,306.7900085449219
2019-02-28,308.6499938964844
2019-11-12,305.29998779296875
2020-01-30,300.0
2019-11-15,303.2300109863281
2020-04-21,293.82000732421875
2019-04-16,295.69000244140625
2019-03-15,300.2699890136719
2019-02-11,299.75
2019-01-10,292.7799987792969
2019-08-22,278.0
2018-11-07,277.0899963378906
2018-08-03,270.4800109863281
2018-09-04,264.5799865722656
2019-06-19,262.70001220703125
2019-09-23,256.57000732421875
2019-11-18,252.74000549316406
2020-02-05,254.66000366210938
2020-04-24,253.0399932861328
2019-03-29,252.5500030517578
2019-11-21,256.9599914550781
2020-04-27,269.010009765625
2020-02-11,267.0199890136719
2020-04-30,274.7799987792969
2019-05-01,276.7300109863281
2019-02-26,290.489990234375
2019-01-25,281.6700134277344
2018-12-24,281.5199890136719
2019-09-06,258.1099853515625
2018-07-17,264.8399963378906
2018-09-19,268.1499938964844
2019-08-05,278.7799987792969
2019-10-08,282.510009765625
2019-12-11,276.6099853515625
2019-11-27,275.5199890136719
2020-02-14,279.1600036621094
2020-05-06,278.5799865722656
2019-01-08,282.92999267578125
2018-12-07,287.8599853515625
2019-08-20,301.67999267578125
2018-11-05,298.8800048828125
2019-07-19,283.70001220703125
2018-10-04,283.6499938964844
2019-06-17,280.0
2019-05-16,273.45001220703125
2018-08-01,277.8599853515625
2019-03-13,275.239990234375
2019-12-03,276.3800048828125
2020-02-20,291.1000061035156
2019-12-06,286.989990234375
2020-05-12,285.55999755859375
2019-12-09,286.17999267578125
2020-02-26,291.8299865722656
2020-05-15,293.0
2019-03-28,299.5
2018-09-17,301.20001220703125
2018-08-16,302.1300048828125
2018-10-19,301.5899963378906
2019-04-29,301.2300109863281
2019-01-23,299.0899963378906
2019-09-04,300.0299987792969
2018-11-20,289.1300048828125
2019-07-02,282.07000732421875
2019-05-31,271.95001220703125
2019-12-12,270.1300048828125
2020-05-18,264.0299987792969
2019-09-27,270.3800048828125
2020-03-03,269.5799865722656
2020-05-21,273.3800048828125
2019-05-14,275.29998779296875
2018-08-31,278.7900085449219
2018-07-30,272.0
2018-10-02,272.1499938964844
2019-04-12,279.5
2019-03-11,278.1600036621094
2019-02-07,284.6400146484375
2019-07-17,288.3900146484375
2019-09-19,283.989990234375
2019-10-21,276.95001220703125
2019-12-18,279.1499938964844
2020-03-06,274.3299865722656
2019-10-03,281.489990234375
2020-03-09,285.3599853515625
2020-05-27,280.0
2019-12-24,278.7900085449219
2020-03-12,288.3599853515625
2018-12-20,291.8500061035156
2019-08-01,295.0
2018-08-14,291.3500061035156
2018-07-13,296.32000732421875
2018-10-17,301.42999267578125
2019-05-29,297.6499938964844
2019-03-26,286.79998779296875
2019-02-22,288.0199890136719
2019-10-04,288.489990234375
2019-11-05,288.5
2019-12-27,287.6700134277344
2020-06-02,283.6199951171875
2019-12-30,287.32000732421875
2020-03-18,271.75
2020-06-05,275.260009765625
2019-07-15,276.6300048828125
2018-12-03,275.7900085449219
2019-06-13,278.2699890136719
2019-01-04,273.4599914550781
2018-08-29,270.0
2019-02-05,278.489990234375
2018-11-01,280.010009765625
2019-08-16,274.05999755859375
2019-04-10,273.67999267578125
2019-09-17,274.55999755859375
2019-10-15,279.489990234375
2020-01-02,280.4200134277344
2020-06-08,282.6400146484375
2019-10-18,289.0
2020-03-24,290.1400146484375
2020-06-11,289.5
2020-01-08,288.44000244140625
2019-04-25,289.5899963378906
2019-07-30,282.9599914550781
2019-02-20,282.8900146484375
2018-07-11,283.260009765625
2018-09-13,291.1600036621094
2018-10-15,292.2799987792969
2019-06-28,290.010009765625
2018-12-18,289.79998779296875
2018-11-16,292.989990234375
2019-10-02,299.5199890136719
2020-03-27,305.0
2020-01-10,312.05999755859375
2019-10-24,315.5799865722656
2020-03-30,309.8699951171875
2020-06-17,311.20001220703125
2020-01-14,314.0
2020-04-02,312.4800109863281
2019-01-02,310.75
2019-08-14,312.2699890136719
2018-10-30,311.82000732421875
2019-06-11,316.6499938964844
2019-05-10,315.8999938964844
2019-04-08,311.1400146484375
2018-08-27,316.6400146484375
2018-07-26,316.6099853515625
2018-09-28,319.0
2019-03-07,317.94000244140625
2019-10-30,316.8500061035156
2020-01-17,317.7200012207031
2020-06-23,305.82000732421875
2020-04-08,309.75
2020-06-26,310.5899963378906
2019-03-22,314.6400146484375
2019-01-17,316.0
2019-08-29,315.1000061035156
2018-11-14,315.17999267578125
2019-06-26,319.7300109863281
2018-09-11,318.05999755859375
2018-07-09,317.9700012207031
2018-08-10,323.739990234375
2019-04-23,324.3999938964844
2019-09-30,329.2099914550781
2020-01-23,322.4700012207031
2019-11-08,320.5400085449219
2020-04-14,320.0
2019-11-11,321.2699890136719
2020-01-29,319.29998779296875
2020-04-17,316.5199890136719
2018-07-24,313.1199951171875
2018-09-26,319.32000732421875
2019-05-08,317.510009765625
2019-03-05,310.8500061035156
2019-02-01,315.25
2018-12-31,312.9800109863281
2018-11-29,312.32000732421875
2019-08-12,305.45001220703125
2019-07-11,300.0199890136719
2019-09-13,302.0
2019-11-14,307.30999755859375
2020-04-20,305.0
2020-02-04,308.6600036621094
2020-04-23,307.79998779296875
2018-12-14,310.79998779296875
2019-08-27,315.17999267578125
2018-08-08,330.5
2018-10-11,316.4100036621094
2018-11-12,313.5299987792969
2019-07-26,320.82000732421875
2019-06-24,314.32000732421875
2019-05-23,314.1600036621094
2019-03-20,305.6300048828125
2019-01-15,311.7900085449219
2019-11-20,317.5
2020-02-07,318.8399963378906
2020-02-10,318.32000732421875
2020-04-29,312.3699951171875
2019-11-26,316.6499938964844
2020-02-13,322.0400085449219
2019-01-30,321.4800109863281
2018-08-23,324.8399963378906
2018-09-24,315.0
2018-11-27,313.0
2018-10-26,313.9599914550781
2019-07-09,308.5
2019-06-07,294.20001220703125
2019-05-06,294.1099853515625
2019-04-04,284.3500061035156
2019-09-11,280.29998779296875
2019-11-29,263.3299865722656
2020-05-05,276.760009765625
2019-12-02,284.6499938964844
2020-02-19,277.5400085449219
2020-05-08,277.260009765625
2019-05-21,266.9800109863281
2019-03-18,251.0800018310547
2018-09-07,256.5899963378906
2018-08-06,253.8800048828125
2018-10-09,226.99000549316406
2019-02-14,225.50999450683594
2018-12-12,208.17999267578125
2019-07-24,191.82000732421875
2019-09-26,185.66000366210938
2019-10-28,167.63999938964844
2019-12-05,202.0
2020-05-11,192.8800048828125
2019-07-03,205.63999938964844
2020-02-25,212.19000244140625
2020-05-14,226.02999877929688
2020-02-28,233.0
2019-08-08,232.1999969482422
2019-06-05,238.0
2018-07-20,227.99000549316406
2018-08-21,222.39999389648438
2018-10-24,236.63999938964844
2019-04-02,244.5800018310547
2019-03-01,261.8399963378906
2019-01-28,256.7699890136719
2018-12-27,265.7900085449219
2019-09-09,253.5
2020-03-02,266.1199951171875
2020-05-20,261.0
2019-12-17,261.760009765625
2020-03-05,263.2200012207031
2019-02-12,260.0
2019-01-11,254.55999755859375
2018-12-10,254.77000427246094
2019-08-23,260.25
2018-11-08,259.80999755859375
2019-07-22,264.3500061035156
2019-06-20,274.239990234375
2018-09-05,271.0799865722656
2019-04-17,273.5299987792969
2019-09-24,266.0
2019-12-20,259.2099914550781
2020-05-26,266.54998779296875
2019-04-30,268.3299865722656
2019-12-23,270.0
2020-03-11,272.20001220703125
2020-05-29,273.3699951171875
2019-12-26,276.5799865722656
2020-06-01,270.07000732421875
2019-05-02,260.9599914550781
2019-02-27,259.4200134277344
2018-11-23,268.6199951171875
2019-08-06,273.5299987792969
2018-07-18,276.9700012207031
2018-09-20,278.9200134277344
2018-10-22,273.739990234375
2019-07-05,285.0
2019-06-03,283.0199890136719
2019-10-09,285.0
2019-10-11,282.8999938964844
2020-03-17,290.4200134277344
2020-06-04,291.0299987792969
2019-10-14,301.04998779296875
2020-03-20,305.75
2018-11-06,319.70001220703125
2019-06-18,317.5
2019-05-17,312.0
2019-04-15,316.6499938964844
2019-03-14,307.6199951171875
2019-01-09,302.82000732421875
2018-08-02,295.0
2018-10-05,310.0
2019-08-21,313.4200134277344
2019-10-17,312.1199951171875
2020-03-23,317.67999267578125
2020-06-10,305.5
2019-02-25,315.05999755859375
2020-01-07,309.20001220703125
2020-03-26,306.05999755859375
2019-10-23,313.57000732421875
