Dates,AVGO
2019-10-01,251.74000549316406
2019-12-19,243.6999969482422
2018-09-10,248.5
2019-05-24,251.22999572753906
2018-08-09,258.05999755859375
2019-04-22,258.5
2019-03-21,254.6999969482422
2019-01-16,246.5399932861328
2019-08-28,236.4499969482422
2018-11-13,240.24000549316406
2018-10-12,241.89999389648438
2019-06-25,246.67999267578125
2020-03-10,250.57000732421875
2020-05-28,252.9199981689453
2019-10-07,251.5800018310547
2020-03-13,262.2200012207031
2019-10-10,257.3500061035156
2020-03-16,257.3500061035156
2020-06-03,261.94000244140625
2018-11-28,259.4599914550781
2018-09-25,260.9100036621094
2018-07-23,266.75
2018-08-24,268.30999755859375
2019-07-10,268.8500061035156
2019-05-07,267.6000061035156
2019-04-05,273.75
2019-03-04,271.0
2019-01-31,269.6000061035156
2019-09-12,272.1400146484375
2019-12-31,274.6300048828125
2020-03-19,280.0
2020-01-03,274.57000732421875
2020-06-09,274.2900085449219
2019-02-15,276.0
2019-01-14,280.3900146484375
2018-07-06,282.1600036621094
2018-08-07,282.8399963378906
2018-10-10,284.0899963378906
2018-12-13,282.8299865722656
2019-08-26,286.6300048828125
2019-07-25,283.3500061035156
2019-05-22,280.0
2019-03-19,280.8299865722656
2020-01-06,278.010009765625
2020-03-25,275.1000061035156
2020-06-12,275.7099914550781
2019-10-22,278.1600036621094
2020-01-09,276.5799865722656
2020-06-15,280.44000244140625
2019-10-25,276.92999267578125
2020-03-31,270.3299865722656
2020-06-18,264.760009765625
2019-04-03,270.54998779296875
2018-08-22,270.0299987792969
2018-10-25,273.0799865722656
2019-01-29,272.260009765625
2018-12-28,299.54998779296875
2018-11-26,296.9800109863281
2019-08-09,300.9800109863281
2019-07-08,299.0
2019-06-06,299.3699951171875
2019-09-10,296.44000244140625
2020-01-15,294.17999267578125
2020-04-03,299.4700012207031
2019-10-31,298.67999267578125
2020-04-06,303.29998779296875
2020-06-24,302.6700134277344
2018-11-09,306.75
2019-07-23,307.3500061035156
2019-06-21,307.3999938964844
2019-05-20,306.0
2019-04-18,304.44000244140625
2018-09-06,305.29998779296875
2018-10-08,304.1099853515625
2019-02-13,307.7699890136719
2018-12-11,310.19000244140625
2019-09-25,317.44000244140625
2020-01-21,317.5199890136719
2020-04-09,320.010009765625
2019-11-06,320.94000244140625
2020-01-24,322.45001220703125
2020-01-27,317.8900146484375
2020-04-15,318.0899963378906
2018-12-26,317.010009765625
2019-08-07,312.95001220703125
2019-06-04,310.95001220703125
2018-09-21,314.6700134277344
2018-07-19,318.4200134277344
2018-08-20,323.20001220703125
2018-10-23,322.19000244140625
2019-05-03,316.6499938964844
2019-04-01,311.92999267578125
2019-02-28,309.6199951171875
2019-11-12,307.6600036621094
2020-01-30,305.8500061035156
2019-11-15,305.3999938964844
2020-04-21,295.67999267578125
2019-04-16,304.6000061035156
2019-03-15,307.7699890136719
2019-02-11,303.1000061035156
2019-01-10,293.57000732421875
2019-08-22,279.95001220703125
2018-11-07,279.7799987792969
2018-08-03,275.05999755859375
2018-09-04,265.489990234375
2019-06-19,265.739990234375
2019-09-23,257.7300109863281
2019-11-18,256.3699951171875
2020-02-05,257.3399963378906
2020-04-24,255.74000549316406
2019-03-29,258.3299865722656
2019-11-21,266.0
2020-04-27,271.510009765625
2020-02-11,275.0
2020-04-30,277.8699951171875
2019-05-01,284.7699890136719
2019-02-26,291.75
2019-01-25,283.1600036621094
2018-12-24,282.8900146484375
2019-09-06,268.0899963378906
2018-07-17,268.70001220703125
2018-09-19,283.0199890136719
2019-08-05,279.07000732421875
2019-10-08,285.45001220703125
2019-12-11,281.0
2019-11-27,279.45001220703125
2020-02-14,282.8800048828125
2020-05-06,284.0299987792969
2019-01-08,288.45001220703125
2018-12-07,289.29998779296875
2019-08-20,305.75
2018-11-05,300.6700134277344
2019-07-19,288.7799987792969
2018-10-04,285.44000244140625
2019-06-17,281.19000244140625
2019-05-16,275.9800109863281
2018-08-01,278.79998779296875
2019-03-13,277.45001220703125
2019-12-03,285.92999267578125
2020-02-20,294.489990234375
2019-12-06,287.7900085449219
2020-05-12,287.2900085449219
2019-12-09,290.29998779296875
2020-02-26,293.1600036621094
2020-05-15,299.989990234375
2019-03-28,302.3599853515625
2018-09-17,304.8800048828125
2018-08-16,302.1300048828125
2018-10-19,303.0199890136719
2019-04-29,302.54998779296875
2019-01-23,300.92999267578125
2019-09-04,300.8299865722656
2018-11-20,297.82000732421875
2019-07-02,283.8399963378906
2019-05-31,272.239990234375
2019-12-12,272.17999267578125
2020-05-18,272.7200012207031
2019-09-27,272.55999755859375
2020-03-03,280.54998779296875
2020-05-21,278.2099914550781
2019-05-14,285.5
2018-08-31,280.1499938964844
2018-07-30,272.7799987792969
2018-10-02,275.75
2019-04-12,280.07000732421875
2019-03-11,284.9599914550781
2019-02-07,288.260009765625
2019-07-17,289.4100036621094
2019-09-19,285.4800109863281
2019-10-21,277.95001220703125
2019-12-18,280.2200012207031
2020-03-06,276.4100036621094
2019-10-03,285.489990234375
2020-03-09,285.8999938964844
2020-05-27,280.8500061035156
2019-12-24,284.3500061035156
2020-03-12,293.67999267578125
2018-12-20,293.29998779296875
2019-08-01,297.20001220703125
2018-08-14,294.45001220703125
2018-07-13,298.7799987792969
2018-10-17,302.3299865722656
2019-05-29,297.989990234375
2019-03-26,290.2699890136719
2019-02-22,289.29998779296875
2019-10-04,290.760009765625
2019-11-05,291.95001220703125
2019-12-27,288.3999938964844
2020-06-02,287.1600036621094
2019-12-30,288.8999938964844
2020-03-18,277.2099914550781
2020-06-05,278.6600036621094
2019-07-15,281.2799987792969
2018-12-03,276.7200012207031
2019-06-13,279.6499938964844
2019-01-04,273.79998779296875
2018-08-29,274.5
2019-02-05,281.70001220703125
2018-11-01,281.0199890136719
2019-08-16,274.8999938964844
2019-04-10,274.9100036621094
2019-09-17,278.7799987792969
2019-10-15,284.0799865722656
2020-01-02,282.6499938964844
2020-06-08,290.6199951171875
2019-10-18,290.1000061035156
2020-03-24,291.7099914550781
2020-06-11,289.94000244140625
2020-01-08,291.8999938964844
2019-04-25,290.8599853515625
2019-07-30,283.5400085449219
2019-02-20,283.5
2018-07-11,291.3699951171875
2018-09-13,292.4800109863281
2018-10-15,293.70001220703125
2019-06-28,290.9700012207031
2018-12-18,294.0799865722656
2018-11-16,296.5899963378906
2019-10-02,305.4599914550781
2020-03-27,316.7799987792969
2020-01-10,314.2799987792969
2019-10-24,319.5
2020-03-30,313.6000061035156
2020-06-17,313.239990234375
2020-01-14,316.3999938964844
2020-04-02,315.7099914550781
2019-01-02,311.8399963378906
2019-08-14,313.05999755859375
2018-10-30,313.4100036621094
2019-06-11,325.6700134277344
2019-05-10,316.8299865722656
2019-04-08,315.70001220703125
2018-08-27,319.4800109863281
2018-07-26,320.17999267578125
2018-09-28,320.17999267578125
2019-03-07,319.94000244140625
2019-10-30,317.7900085449219
2020-01-17,317.92999267578125
2020-06-23,309.0
2020-04-08,311.3699951171875
2020-06-26,312.4599914550781
2019-03-22,316.3399963378906
2019-01-17,317.1499938964844
2019-08-29,315.9100036621094
2018-11-14,321.3500061035156
2019-06-26,330.1600036621094
2018-09-11,319.7699890136719
2018-07-09,327.6000061035156
2018-08-10,324.95001220703125
2019-04-23,331.20001220703125
2019-09-30,329.260009765625
2020-01-23,322.4700012207031
2019-11-08,322.3299865722656
2020-04-14,320.67999267578125
2019-11-11,321.739990234375
2020-01-29,319.3500061035156
2020-04-17,317.3299865722656
2018-07-24,316.3599853515625
2018-09-26,322.5
2019-05-08,320.0
2019-03-05,313.9200134277344
2019-02-01,316.5799865722656
2018-12-31,313.489990234375
2018-11-29,312.989990234375
2019-08-12,305.54998779296875
2019-07-11,303.79998779296875
2019-09-13,309.1499938964844
2019-11-14,307.8800048828125
2020-04-20,307.8599853515625
2020-02-04,308.94000244140625
2020-04-23,309.510009765625
2018-12-14,317.9200134277344
2019-08-27,319.79998779296875
2018-08-08,331.5799865722656
2018-10-11,319.8800048828125
2018-11-12,319.2300109863281
2019-07-26,325.42999267578125
2019-06-24,315.5199890136719
2019-05-23,314.5799865722656
2019-03-20,306.6000061035156
2019-01-15,314.57000732421875
2019-11-20,319.80999755859375
2020-02-07,319.8800048828125
2020-02-10,318.5199890136719
2020-04-29,314.6000061035156
2019-11-26,320.7900085449219
2020-02-13,325.0899963378906
2019-01-30,325.4599914550781
2018-08-23,325.70001220703125
2018-09-24,315.010009765625
2018-11-27,316.8299865722656
2018-10-26,315.69000244140625
2019-07-09,309.45001220703125
2019-06-07,298.79998779296875
2019-05-06,295.7300109863281
2019-04-04,288.20001220703125
2019-09-11,285.30999755859375
2019-11-29,274.1300048828125
2020-05-05,285.3999938964844
2019-12-02,288.4800109863281
2020-02-19,285.7200012207031
2020-05-08,283.0899963378906
2019-05-21,270.92999267578125
2019-03-18,260.2699890136719
2018-09-07,263.67999267578125
2018-08-06,256.489990234375
2018-10-09,242.75999450683594
2019-02-14,234.47000122070312
2018-12-12,218.8000030517578
2019-07-24,200.00999450683594
2019-09-26,187.47999572753906
2019-10-28,207.47000122070312
2019-12-05,208.67999267578125
2020-05-11,195.97000122070312
2019-07-03,218.7100067138672
2020-02-25,244.0
2020-05-14,244.8000030517578
2020-02-28,242.08999633789062
2019-08-08,241.36000061035156
2019-06-05,252.7100067138672
2018-07-20,234.41000366210938
2018-08-21,237.9499969482422
2018-10-24,242.5500030517578
2019-04-02,253.41000366210938
2019-03-01,265.5
2019-01-28,262.20001220703125
2018-12-27,267.5
2019-09-09,261.5199890136719
2020-03-02,268.3800048828125
2020-05-20,262.32000732421875
2019-12-17,261.760009765625
2020-03-05,267.42999267578125
2019-02-12,265.260009765625
2019-01-11,254.7899932861328
2018-12-10,262.2200012207031
2019-08-23,265.20001220703125
2018-11-08,265.07000732421875
2019-07-22,271.2200012207031
2019-06-20,276.4100036621094
2018-09-05,276.989990234375
2019-04-17,274.04998779296875
2019-09-24,267.8500061035156
2019-12-20,262.42999267578125
2020-05-26,268.94000244140625
2019-04-30,270.4800109863281
2019-12-23,270.4700012207031
2020-03-11,275.54998779296875
2020-05-29,276.739990234375
2019-12-26,277.7200012207031
2020-06-01,270.3299865722656
2019-05-02,266.95001220703125
2019-02-27,264.05999755859375
2018-11-23,276.7300109863281
2019-08-06,276.0299987792969
2018-07-18,281.30999755859375
2018-09-20,279.5
2018-10-22,277.25
2019-07-05,287.0899963378906
2019-06-03,287.79998779296875
2019-10-09,289.29998779296875
2019-10-11,292.0
2020-03-17,291.1000061035156
2020-06-04,298.32000732421875
2019-10-14,310.8500061035156
2020-03-20,313.0
2018-11-06,328.1099853515625
2019-06-18,318.8399963378906
2019-05-17,318.8800048828125
2019-04-15,319.2099914550781
2019-03-14,308.54998779296875
2019-01-09,303.95001220703125
2018-08-02,306.75
2018-10-05,314.54998779296875
2019-08-21,316.7099914550781
2019-10-17,319.1199951171875
2020-03-23,318.1000061035156
2020-06-10,314.17999267578125
2019-02-25,317.44000244140625
2020-01-07,310.9700012207031
2020-03-26,309.4800109863281
2019-10-23,315.7799987792969
