Dates,IRR
2019-04-24,3.9018983840942383
2018-07-10,3.918189764022827
2018-09-12,3.9996488094329834
2019-02-19,3.877460241317749
2019-01-18,3.885606050491333
2020-02-24,3.83673095703125
2020-05-13,3.9507739543914795
2019-12-10,3.9100441932678223
2020-02-27,3.9426279067993164
2019-12-13,4.007795333862305
2020-05-19,4.048524379730225
2019-03-06,4.121838092803955
2018-11-30,4.064815998077393
2019-08-13,3.9263360500335693
2019-07-12,3.9263360500335693
2019-06-10,3.885606050491333
2019-05-09,3.893752098083496
2018-07-25,3.9507739543914795
2018-09-27,3.853022575378418
2018-10-29,3.763417959213257
2019-10-16,3.698249340057373
2019-12-16,3.633082628250122
2020-03-04,3.633082628250122
2020-05-22,3.5190393924713135
2019-10-01,3.388704776763916
2019-12-19,3.404996633529663
2018-09-10,3.5271856784820557
2019-05-24,3.5516231060028076
2018-08-09,3.5786964893341064
2019-04-22,3.620997905731201
2019-03-21,3.6717593669891357
2019-01-16,3.6971397399902344
2019-08-28,3.756361961364746
2018-11-13,3.908647060394287
2018-10-12,3.9932503700256348
2019-06-25,4.044011116027832
2020-03-10,3.9932503700256348
2020-05-28,4.077852725982666
2019-10-07,4.069392204284668
2020-03-13,4.094772815704346
2019-10-10,4.12861442565918
2020-03-16,4.103233337402344
2020-06-03,4.069392204284668
2018-11-28,3.934027671813965
2018-09-25,3.9763295650482178
2018-07-23,4.086313247680664
2018-08-24,4.145534515380859
2019-07-10,4.12015438079834
2019-05-07,4.145534515380859
2019-04-05,4.170914649963379
2019-03-04,4.170914649963379
2019-01-31,4.238597869873047
2019-09-12,4.238597869873047
2019-12-31,4.2893595695495605
2020-03-19,4.238597869873047
2020-01-03,4.162456035614014
2020-06-09,4.187835693359375
2019-02-15,4.230137825012207
2019-01-14,4.2978196144104
2018-07-06,4.365501403808594
2018-08-07,4.390882968902588
2018-10-10,4.416263103485107
2018-12-13,4.441644191741943
2019-08-26,4.534707546234131
2019-07-25,4.526247024536133
2019-05-22,4.4331841468811035
2019-03-19,4.4670257568359375
2020-01-06,4.458564758300781
2020-03-25,4.517786979675293
2020-06-12,4.653151512145996
2019-10-22,4.543167591094971
2020-01-09,4.500866413116455
2020-06-15,4.526247024536133
2019-10-25,4.450104236602783
2020-03-31,4.357041835784912
2020-06-18,4.247057914733887
2019-04-03,4.280898571014404
2018-08-22,4.2978196144104
2018-10-25,4.306280136108398
2019-01-29,4.357041835784912
2018-12-28,4.441644191741943
2018-11-26,4.560088157653809
2019-08-09,4.602389812469482
2019-07-08,4.424723148345947
2019-06-06,4.500866413116455
2019-09-10,4.407803535461426
2020-01-15,4.4331841468811035
2020-04-03,4.458564758300781
2019-10-31,4.441644191741943
2020-04-06,4.517786979675293
2020-06-24,4.5770087242126465
2018-11-09,4.683410167694092
2019-07-23,4.596195697784424
2019-06-21,4.5787529945373535
2019-05-20,4.526424407958984
2019-04-18,4.5787529945373535
2018-09-06,4.570031642913818
2018-10-08,4.570031642913818
2019-02-13,4.596195697784424
2018-12-11,4.587474822998047
2019-09-25,4.613638877868652
2020-01-21,4.570031642913818
2020-04-09,4.561309814453125
2019-11-06,4.552588939666748
2020-01-24,4.5787529945373535
2020-01-27,4.596195697784424
2020-04-15,4.657245635986328
2018-12-26,4.587474822998047
2019-08-07,4.570031642913818
2019-06-04,4.526424407958984
2018-09-21,4.526424407958984
2018-07-19,4.48281717300415
2018-08-20,4.421767711639404
2018-10-23,4.325831413269043
2019-05-03,4.360716819763184
2019-04-01,4.386881351470947
2019-02-28,4.386881351470947
2019-11-12,4.378159523010254
2020-01-30,4.35199499130249
2019-11-15,4.334553241729736
2020-04-21,4.273502826690674
2019-04-16,4.308388710021973
2019-03-15,4.308388710021973
2019-02-11,4.343274116516113
2019-01-10,4.317110061645508
2019-08-22,4.360716819763184
2018-11-07,4.343274116516113
2018-08-03,4.256059646606445
2018-09-04,4.186288356781006
2019-06-19,4.142681121826172
2019-09-23,4.116517066955566
2019-11-18,4.081630706787109
2020-02-05,4.081630706787109
2020-04-24,4.01185941696167
2019-03-29,4.05546760559082
2019-11-21,4.046745300292969
2020-04-27,4.029302597045898
2020-02-11,4.072909832000732
2020-04-30,4.107795238494873
2019-05-01,4.125237941741943
2019-02-26,4.107795238494873
2019-01-25,4.046745300292969
2018-12-24,4.090352535247803
2019-09-06,4.099073886871338
2018-07-17,4.107795238494873
2018-09-19,4.256059646606445
2019-08-05,4.334553241729736
2019-10-08,4.395602703094482
2019-12-11,4.404324054718018
2019-11-27,4.456653118133545
2020-02-14,4.48281717300415
2020-05-06,4.526424407958984
2019-01-08,4.5002593994140625
2018-12-07,4.561309814453125
2019-08-20,4.491107940673828
2018-11-05,4.464107513427734
2019-07-19,4.455107688903809
2018-10-04,4.473107814788818
2019-06-17,4.455107688903809
2019-05-16,4.446107387542725
2018-08-01,4.446107387542725
2019-03-13,4.446107387542725
2019-12-03,4.482108116149902
2020-02-20,4.509109020233154
2019-12-06,4.491107940673828
2020-05-12,4.473107814788818
2019-12-09,4.419106483459473
2020-02-26,4.392106056213379
2020-05-15,4.392106056213379
2019-03-28,4.446107387542725
2018-09-17,4.428107261657715
2018-08-16,4.356104850769043
2018-10-19,4.320104598999023
2019-04-29,4.2931036949157715
2019-01-23,4.2841033935546875
2019-09-04,4.257102966308594
2018-11-20,4.212101936340332
2019-07-02,4.158100128173828
2019-05-31,4.023097038269043
2019-12-12,4.023097038269043
2020-05-18,4.023097038269043
2019-09-27,4.158100128173828
2020-03-03,4.16710090637207
2020-05-21,4.086098670959473
2019-05-14,4.068098068237305
2018-08-31,3.969095468521118
2018-07-30,3.9150946140289307
2018-10-02,3.9240951538085938
2019-04-12,3.969095468521118
2019-03-11,3.996096611022949
2019-02-07,4.014096736907959
2019-07-17,3.9240951538085938
2019-09-19,3.879093647003174
2019-10-21,3.888093948364258
2019-12-18,3.861093044281006
2020-03-06,3.870093584060669
2019-10-03,3.870093584060669
2020-03-09,3.8250925540924072
2020-05-27,3.8250925540924072
2019-12-24,3.870093584060669
2020-03-12,3.888093948364258
2018-12-20,3.879093647003174
2019-08-01,3.906094551086426
2018-08-14,3.9330947399139404
2018-07-13,3.9330947399139404
2018-10-17,3.9600958824157715
2019-05-29,3.9600958824157715
2019-03-26,4.068098068237305
2019-02-22,3.9240951538085938
2019-10-04,3.9240951538085938
2019-11-05,3.906094551086426
2019-12-27,3.8970940113067627
2020-06-02,3.8970940113067627
2019-12-30,3.681088924407959
2020-03-18,3.528085470199585
2020-06-05,3.5550858974456787
2019-07-15,3.5820863246917725
2018-12-03,3.528085470199585
2019-06-13,3.470247745513916
2019-01-04,3.3417201042175293
2018-08-29,3.3417201042175293
2019-02-05,3.360081195831299
2018-11-01,3.3417201042175293
2019-08-16,3.2866365909576416
2019-04-10,3.3417201042175293
2019-09-17,3.4059839248657227
2019-10-15,3.424344778060913
2020-01-02,3.396803379058838
2020-06-08,3.470247745513916
2019-10-18,3.4886085987091064
2020-03-24,3.4977893829345703
2020-06-11,3.5161502361297607
2020-01-08,3.5161502361297607
2019-04-25,3.5253310203552246
2019-07-30,3.5345113277435303
2019-02-20,3.5161502361297607
2018-07-11,3.506969690322876
2018-09-13,3.4886085987091064
2018-10-15,3.4794280529022217
2019-06-28,3.424344778060913
2018-12-18,3.387622833251953
2018-11-16,3.461066961288452
2019-10-02,3.5161502361297607
2020-03-27,3.543691873550415
2020-01-10,3.5161502361297607
2019-10-24,3.5345113277435303
2020-03-30,3.4977893829345703
2020-06-17,3.506969690322876
2020-01-14,3.470247745513916
2020-04-02,3.461066961288452
2019-01-02,3.4886085987091064
2019-08-14,3.5345113277435303
2018-10-30,3.4977893829345703
2019-06-11,3.4518866539001465
2019-05-10,3.4886085987091064
2019-04-08,3.506969690322876
2018-08-27,3.4886085987091064
2018-07-26,3.470247745513916
2018-09-28,3.4518866539001465
2019-03-07,3.4794280529022217
2019-10-30,3.461066961288452
2020-01-17,3.4518866539001465
2020-06-23,3.424344778060913
2020-04-08,3.461066961288452
2020-06-26,3.4886085987091064
2019-03-22,3.5253310203552246
2019-01-17,3.543691873550415
2019-08-29,3.552872657775879
2018-11-14,3.589594841003418
2019-06-26,3.672219753265381
2018-09-11,3.6538584232330322
2018-07-09,3.7364838123321533
2018-08-10,3.7273030281066895
2019-04-23,3.7364838123321533
2019-09-30,3.7640252113342285
2020-01-23,3.7732059955596924
2019-11-08,3.8099281787872314
2020-04-14,3.865011215209961
2019-11-11,3.8833725452423096
2020-01-29,3.8741915225982666
2020-04-17,3.796577215194702
2018-07-24,3.852684259414673
2018-09-26,3.9274935722351074
2019-05-08,3.9274935722351074
2019-03-05,3.936844825744629
2019-02-01,3.946195602416992
2018-12-31,3.8620352745056152
2018-11-29,3.852684259414673
2019-08-12,3.8059284687042236
2019-07-11,3.8246307373046875
2019-09-13,3.83398175239563
2019-11-14,3.8059284687042236
2020-04-20,3.815279245376587
2020-02-04,3.777874708175659
2020-04-23,3.7217676639556885
2018-12-14,3.7217676639556885
2019-08-27,3.73111891746521
2018-08-08,3.6937143802642822
2018-10-11,3.6376073360443115
2018-11-12,3.6376073360443115
2019-07-26,3.6376073360443115
2019-06-24,3.6002023220062256
2019-05-23,3.5347442626953125
2019-03-20,3.5160419940948486
2019-01-15,3.5534465312957764
2019-11-20,3.62825608253479
2020-02-07,3.590851306915283
2020-02-10,3.5721487998962402
2020-04-29,3.5721487998962402
2019-11-26,3.6376073360443115
2020-02-13,3.665660858154297
2019-01-30,3.665660858154297
2018-08-23,3.6563096046447754
2018-09-24,3.609553575515747
2018-11-27,3.6563096046447754
2018-10-26,3.6376073360443115
2019-07-09,3.609553575515747
2019-06-07,3.506690740585327
2019-05-06,3.3664231300354004
2019-04-04,3.2916135787963867
2019-09-11,3.170048475265503
2019-11-29,3.0952389240264893
2020-05-05,3.188750743865967
2019-12-02,3.1606974601745605
2020-02-19,3.235506534576416
2020-05-08,3.132643699645996
2019-05-21,2.94562029838562
2019-03-18,2.5154662132263184
2018-09-07,2.5154662132263184
2018-08-06,2.3284425735473633
2018-10-09,1.9356931447982788
2019-02-14,1.9076396226882935
2018-12-12,1.617753267288208
2019-07-24,1.7580209970474243
2019-09-26,1.327866792678833
2019-10-28,1.5709973573684692
2019-12-05,1.6271045207977295
2020-05-11,1.4774856567382812
2019-07-03,1.739318609237671
2020-02-25,1.8608838319778442
2020-05-14,1.9918004274368286
2020-02-28,1.973097801208496
2019-08-08,1.9543956518173218
2019-06-05,2.0198538303375244
2018-07-20,1.939370036125183
2018-08-21,2.1139132976531982
2018-10-24,1.9587637186050415
2019-04-02,2.1042165756225586
2019-03-01,2.09451961517334
2019-01-28,2.1720943450927734
2018-12-27,2.191488027572632
2019-09-09,2.2108817100524902
2020-03-02,2.2690627574920654
2020-05-20,2.2399723529815674
2019-12-17,2.162397623062134
2020-03-05,2.2690627574920654
2019-02-12,2.123610258102417
2019-01-11,2.1430039405822754
2018-12-10,2.249669075012207
2019-08-23,2.346637725830078
2018-11-08,2.3272440433502197
2019-07-22,2.3272440433502197
2019-06-20,2.31754732131958
2018-09-05,2.453303098678589
2019-04-17,2.3951220512390137
2019-09-24,2.259366035461426
2019-12-20,2.3660314083099365
2020-05-26,2.414515733718872
2019-04-30,2.3369410037994385
2019-12-23,2.4048187732696533
2020-03-11,2.4920904636383057
2020-05-29,2.4339094161987305
2019-12-26,2.4048187732696533
2020-06-01,2.3078503608703613
2019-05-02,2.3369410037994385
2019-02-27,2.3369410037994385
2018-11-23,2.5308778285980225
2019-08-06,2.4726967811584473
2018-07-18,2.5308778285980225
2018-09-20,2.5308778285980225
2018-10-22,2.5017871856689453
2019-07-05,2.579362154006958
2019-06-03,2.608452796936035
2019-10-09,2.5599684715270996
2019-10-11,2.5308778285980225
2020-03-17,2.608452796936035
2020-06-04,2.5987558364868164
2019-10-14,2.618149518966675
2020-03-20,2.5987558364868164
2018-11-06,2.705421209335327
2019-06-18,2.773298978805542
2019-05-17,2.6957242488861084
2019-04-15,2.618149518966675
2019-03-14,2.4048187732696533
2019-01-09,2.511484146118164
2018-08-02,2.5017871856689453
2018-10-05,2.55027174949646
2019-08-21,2.5211808681488037
2019-10-17,2.540574550628662
2020-03-23,2.5017871856689453
2020-06-10,2.5211808681488037
2019-02-25,2.4920904636383057
2020-01-07,2.4048187732696533
2020-03-26,2.4048187732696533
2019-10-23,2.385425090789795
