Dates,CHD
2018-10-16,59.189998626708984
2019-07-31,59.79999923706055
2019-05-28,59.41999816894531
2019-04-26,55.959999084472656
2020-04-28,54.869998931884766
2019-11-25,56.06999969482422
2020-02-12,57.04999923706055
2020-05-01,58.5099983215332
2020-05-04,58.5099983215332
2019-06-12,59.06999969482422
2019-04-09,60.33000183105469
2019-03-08,59.88999938964844
2019-02-04,59.459999084472656
2018-07-27,59.91999816894531
2018-08-28,59.279998779296875
2019-01-03,58.029998779296875
2019-08-15,58.880001068115234
2018-10-31,60.22999954223633
2019-09-16,59.369998931884766
2020-02-18,64.87000274658203
2020-05-07,66.05999755859375
2018-08-17,66.58999633789062
2019-12-04,67.87999725341797
2020-02-21,66.11000061035156
2018-12-17,64.43000030517578
2019-08-30,65.55000305175781
2018-11-15,66.01000213623047
2019-07-29,65.54000091552734
2019-06-27,65.4800033569336
2019-04-24,65.80999755859375
2018-07-10,65.4000015258789
2018-09-12,64.81999969482422
2019-02-19,64.41999816894531
2019-01-18,65.52999877929688
2020-02-24,65.94000244140625
2020-05-13,65.63999938964844
2019-12-10,66.20999908447266
2020-02-27,66.3499984741211
2019-12-13,65.95999908447266
2020-05-19,66.19000244140625
2019-03-06,66.41000366210938
2018-11-30,66.5999984741211
2019-08-13,66.72000122070312
2019-07-12,66.80999755859375
2019-06-10,66.58000183105469
2019-05-09,68.4000015258789
2018-07-25,67.83999633789062
2018-09-27,69.18000030517578
2018-10-29,68.7300033569336
2019-10-16,65.47000122070312
2019-12-16,65.5199966430664
2020-03-04,64.76000213623047
2020-05-22,64.66000366210938
2019-10-01,64.9000015258789
2019-12-19,62.65999984741211
2018-09-10,64.86000061035156
2019-05-24,65.70999908447266
2018-08-09,65.75
2019-04-22,65.76000213623047
2019-03-21,64.43000030517578
2019-01-16,64.29000091552734
2019-08-28,65.05999755859375
2018-11-13,65.87999725341797
2018-10-12,65.72000122070312
2019-06-25,65.81999969482422
2020-03-10,67.02999877929688
2020-05-28,67.1500015258789
2019-10-07,66.69000244140625
2020-03-13,67.37999725341797
2019-10-10,67.37000274658203
2020-03-16,67.38999938964844
2020-06-03,68.36000061035156
2018-11-28,66.23999786376953
2018-09-25,65.51000213623047
2018-07-23,64.30000305175781
2018-08-24,63.59000015258789
2019-07-10,63.619998931884766
2019-05-07,63.720001220703125
2019-04-05,63.20000076293945
2019-03-04,64.61000061035156
2019-01-31,64.66999816894531
2019-09-12,65.37000274658203
2019-12-31,60.459999084472656
2020-03-19,62.779998779296875
2020-01-03,62.58000183105469
2020-06-09,63.34000015258789
2019-02-15,64.18000030517578
2019-01-14,64.1500015258789
2018-07-06,64.81999969482422
2018-08-07,64.3499984741211
2018-10-10,64.69000244140625
2018-12-13,64.95999908447266
2019-08-26,64.94000244140625
2019-07-25,66.1500015258789
2019-05-22,66.27999877929688
2019-03-19,65.30000305175781
2020-01-06,65.5999984741211
2020-03-25,65.73999786376953
2020-06-12,65.80000305175781
2019-10-22,65.58000183105469
2020-01-09,65.88999938964844
2020-06-15,65.62999725341797
2019-10-25,65.36000061035156
2020-03-31,65.62999725341797
2020-06-18,65.6500015258789
2019-04-03,66.44999694824219
2018-08-22,66.4000015258789
2018-10-25,66.94000244140625
2019-01-29,66.93000030517578
2018-12-28,67.4000015258789
2018-11-26,66.86000061035156
2019-08-09,66.37999725341797
2019-07-08,65.81999969482422
2019-06-06,66.7699966430664
2019-09-10,67.0999984741211
2020-01-15,68.01000213623047
2020-04-03,68.7699966430664
2019-10-31,69.3499984741211
2020-04-06,71.94999694824219
2020-06-24,71.2300033569336
2018-11-09,71.97000122070312
2019-07-23,72.01000213623047
2019-06-21,72.13999938964844
2019-05-20,72.6500015258789
2019-04-18,72.30999755859375
2018-09-06,72.36000061035156
2018-10-08,73.01000213623047
2019-02-13,73.22000122070312
2018-12-11,73.69999694824219
2019-09-25,73.88999938964844
2020-01-21,73.7699966430664
2020-04-09,73.56999969482422
2019-11-06,73.6500015258789
2020-01-24,73.83000183105469
2020-01-27,73.75
2020-04-15,73.44000244140625
2018-12-26,73.27999877929688
2019-08-07,73.4000015258789
2019-06-04,74.12000274658203
2018-09-21,73.79000091552734
2018-07-19,74.94999694824219
2018-08-20,73.63999938964844
2018-10-23,74.66000366210938
2019-05-03,74.33999633789062
2019-04-01,73.8499984741211
2019-02-28,72.87999725341797
2019-11-12,73.18000030517578
2020-01-30,72.6500015258789
2019-11-15,73.51000213623047
2020-04-21,73.91000366210938
2019-04-16,72.47000122070312
2019-03-15,73.61000061035156
2019-02-11,74.0999984741211
2019-01-10,73.87999725341797
2019-08-22,73.97000122070312
2018-11-07,74.0
2018-08-03,74.13999938964844
2018-09-04,75.18000030517578
2019-06-19,74.70999908447266
2019-09-23,73.08999633789062
2019-11-18,73.37000274658203
2020-02-05,74.87000274658203
2020-04-24,74.41000366210938
2019-03-29,75.97000122070312
2019-11-21,75.11000061035156
2020-04-27,77.0199966430664
2020-02-11,77.81999969482422
2020-04-30,77.9800033569336
2019-05-01,77.29000091552734
2019-02-26,76.69000244140625
2019-01-25,76.79000091552734
2018-12-24,76.94000244140625
2019-09-06,77.16000366210938
2018-07-17,77.33000183105469
2018-09-19,76.33000183105469
2019-08-05,76.19000244140625
2019-10-08,76.36000061035156
2019-12-11,75.94000244140625
2019-11-27,76.12000274658203
2020-02-14,75.2699966430664
2020-05-06,72.72000122070312
2019-01-08,73.13999938964844
2018-12-07,73.05999755859375
2019-08-20,73.55000305175781
2018-11-05,73.86000061035156
2019-07-19,75.04000091552734
2018-10-04,74.33000183105469
2019-06-17,74.06999969482422
2019-05-16,73.69000244140625
2018-08-01,74.37000274658203
2019-03-13,75.0999984741211
2019-12-03,75.29000091552734
2020-02-20,75.27999877929688
2019-12-06,75.3499984741211
2020-05-12,75.41000366210938
2019-12-09,76.62999725341797
2020-02-26,75.5199966430664
2020-05-15,75.36000061035156
2019-03-28,75.0
2018-09-17,74.01000213623047
2018-08-16,74.4800033569336
2018-10-19,75.83999633789062
2019-04-29,76.12000274658203
2019-01-23,76.62999725341797
2019-09-04,75.44000244140625
2018-11-20,74.33000183105469
2019-07-02,74.31999969482422
2019-05-31,74.13999938964844
2019-12-12,74.66000366210938
2020-05-18,75.87999725341797
2019-09-27,77.19999694824219
2020-03-03,76.69000244140625
2020-05-21,77.01000213623047
2019-05-14,78.43000030517578
2018-08-31,77.66999816894531
2018-07-30,78.98999786376953
2018-10-02,79.69999694824219
2019-04-12,79.69000244140625
2019-03-11,78.23999786376953
2019-02-07,78.88999938964844
2019-07-17,79.31999969482422
2019-09-19,78.5
2019-10-21,79.1500015258789
2019-12-18,79.72000122070312
2020-03-06,80.27999877929688
2019-10-03,79.93000030517578
2020-03-09,79.77999877929688
2020-05-27,79.87000274658203
2019-12-24,80.19000244140625
2020-03-12,77.5
2018-12-20,75.9000015258789
2019-08-01,73.63999938964844
2018-08-14,71.58000183105469
2018-07-13,71.87000274658203
2018-10-17,72.6500015258789
2019-05-29,71.9800033569336
2019-03-26,72.37999725341797
2019-02-22,72.75
2019-10-04,72.80999755859375
2019-11-05,72.7699966430664
2019-12-27,72.80000305175781
2020-06-02,73.3499984741211
2019-12-30,73.83999633789062
2020-03-18,73.41999816894531
2020-06-05,74.63999938964844
2019-07-15,75.66000366210938
2018-12-03,75.23999786376953
2019-06-13,75.55999755859375
2019-01-04,74.8499984741211
2018-08-29,75.13999938964844
2019-02-05,76.05000305175781
2018-11-01,76.05000305175781
2019-08-16,75.66999816894531
2019-04-10,75.91999816894531
2019-09-17,75.62999725341797
2019-10-15,74.12000274658203
2020-01-02,73.68000030517578
2020-06-08,72.80000305175781
2019-10-18,72.98999786376953
2020-03-24,73.76000213623047
2020-06-11,73.88999938964844
2020-01-08,73.69999694824219
2019-04-25,74.18000030517578
2019-07-30,75.27999877929688
2019-02-20,75.75
2018-07-11,74.88999938964844
2018-09-13,74.5999984741211
2018-10-15,73.6500015258789
2019-06-28,75.41000366210938
2018-12-18,69.94000244140625
2018-11-16,68.77999877929688
2019-10-02,67.16000366210938
2020-03-27,67.2699966430664
2020-01-10,67.51000213623047
2019-10-24,67.19000244140625
2020-03-30,67.58000183105469
2020-06-17,67.52999877929688
2020-01-14,67.05000305175781
2020-04-02,68.37000274658203
2019-01-02,68.0199966430664
2019-08-14,67.36000061035156
2018-10-30,68.0199966430664
2019-06-11,68.9000015258789
2019-05-10,69.68000030517578
2019-04-08,68.95999908447266
2018-08-27,68.83999633789062
2018-07-26,68.79000091552734
2018-09-28,69.5
2019-03-07,70.19999694824219
2019-10-30,70.23999786376953
2020-01-17,69.80999755859375
2020-06-23,69.12000274658203
2020-04-08,70.13999938964844
2020-06-26,69.73999786376953
2019-03-22,70.25
2019-01-17,70.3499984741211
2019-08-29,69.3499984741211
2018-11-14,69.4000015258789
2019-06-26,69.55000305175781
2018-09-11,69.98999786376953
2018-07-09,68.91999816894531
2018-08-10,68.73999786376953
2019-04-23,68.61000061035156
2019-09-30,69.48999786376953
2020-01-23,70.25
2019-11-08,70.1500015258789
2020-04-14,70.3499984741211
2019-11-11,70.37000274658203
2020-01-29,70.69999694824219
2020-04-17,70.3499984741211
2018-07-24,70.3499984741211
2018-09-26,70.02999877929688
2019-05-08,70.2699966430664
2019-03-05,70.54000091552734
2019-02-01,69.86000061035156
2018-12-31,69.2300033569336
2018-11-29,69.75
2019-08-12,70.0999984741211
2019-07-11,70.81999969482422
2019-09-13,71.16999816894531
2019-11-14,71.83999633789062
2020-04-20,71.68000030517578
2020-02-04,72.0
2020-04-23,72.5
2018-12-14,72.22000122070312
2019-08-27,70.9800033569336
2018-08-08,71.30999755859375
2018-10-11,72.37999725341797
2018-11-12,72.0199966430664
2019-07-26,72.69999694824219
2019-06-24,72.77999877929688
2019-05-23,74.22000122070312
2019-03-20,75.11000061035156
2019-01-15,74.73999786376953
2019-11-20,74.26000213623047
2020-02-07,73.95999908447266
2020-02-10,74.48999786376953
2020-04-29,75.55000305175781
2019-11-26,74.77999877929688
2020-02-13,75.68000030517578
2019-01-30,75.72000122070312
2018-08-23,76.43000030517578
2018-09-24,76.1500015258789
2018-11-27,75.77999877929688
2018-10-26,76.30999755859375
2019-07-09,76.61000061035156
2019-06-07,75.51000213623047
2019-05-06,74.76000213623047
2019-04-04,74.43000030517578
2019-09-11,71.86000061035156
2019-11-29,69.5199966430664
2020-05-05,74.95999908447266
2019-12-02,73.05999755859375
2020-02-19,76.47000122070312
2020-05-08,75.02999877929688
2019-05-21,74.68000030517578
2019-03-18,70.73999786376953
2018-09-07,72.7699966430664
2018-08-06,68.41000366210938
2018-10-09,63.40999984741211
2019-02-14,63.290000915527344
2018-12-12,60.43000030517578
2019-07-24,68.69000244140625
2019-09-26,69.37999725341797
2019-10-28,66.69999694824219
2019-12-05,65.75
2020-05-11,60.869998931884766
2019-07-03,62.75
2020-02-25,60.29999923706055
2020-05-14,62.900001525878906
2020-02-28,61.970001220703125
2019-08-08,64.80999755859375
2019-06-05,64.18000030517578
2018-07-20,63.79999923706055
2018-08-21,66.2699966430664
2018-10-24,67.6500015258789
2019-04-02,68.86000061035156
2019-03-01,67.01000213623047
2019-01-28,68.61000061035156
2018-12-27,68.38999938964844
2019-09-09,68.0999984741211
2020-03-02,72.13999938964844
2020-05-20,72.0
2019-12-17,72.6500015258789
2020-03-05,73.55000305175781
2019-02-12,72.66999816894531
2019-01-11,70.55000305175781
2018-12-10,71.41000366210938
2019-08-23,70.66000366210938
2018-11-08,71.3499984741211
2019-07-22,71.4800033569336
2019-06-20,69.41999816894531
2018-09-05,68.37000274658203
2019-04-17,69.98999786376953
2019-09-24,71.22000122070312
2019-12-20,71.93000030517578
2020-05-26,73.43000030517578
2019-04-30,71.8499984741211
2019-12-23,72.37999725341797
2020-03-11,73.3499984741211
2020-05-29,73.98999786376953
2019-12-26,73.37999725341797
2020-06-01,73.44999694824219
2019-05-02,72.80000305175781
2019-02-27,73.5999984741211
2018-11-23,73.08999633789062
2019-08-06,72.11000061035156
2018-07-18,72.1500015258789
2018-09-20,70.97000122070312
2018-10-22,71.93000030517578
2019-07-05,70.30000305175781
2019-06-03,72.91999816894531
2019-10-09,74.04000091552734
2019-10-11,75.06999969482422
2020-03-17,75.30000305175781
2020-06-04,75.87000274658203
2019-10-14,75.13999938964844
2020-03-20,74.2699966430664
2018-11-06,73.79000091552734
2019-06-18,74.75
2019-05-17,74.93000030517578
2019-04-15,75.5
2019-03-14,74.41999816894531
2019-01-09,73.08000183105469
2018-08-02,73.87000274658203
2018-10-05,74.73999786376953
2019-08-21,75.37000274658203
2019-10-17,77.81999969482422
2020-03-23,77.5199966430664
2020-06-10,77.55000305175781
2019-02-25,77.11000061035156
2020-01-07,76.25
2020-03-26,76.73999786376953
2019-10-23,76.1500015258789
