Dates,TGT
2018-06-20,74.5
2018-06-21,75.23999786376953
2018-06-25,75.58000183105469
2018-06-22,76.08999633789062
2018-06-26,76.23999786376953
2018-06-27,76.36000061035156
2018-06-28,75.0
2018-06-29,76.04000091552734
2018-07-02,74.77999877929688
2018-07-03,75.95999908447266
2018-07-05,75.58999633789062
2018-07-16,75.44999694824219
2018-09-18,77.0999984741211
2019-01-24,77.75
2019-09-05,76.95999908447266
2018-11-21,75.9800033569336
2020-01-13,76.95999908447266
2020-04-01,76.19000244140625
2020-06-19,76.87000274658203
2019-10-29,76.62000274658203
2020-01-16,77.04000091552734
2020-06-22,77.62999725341797
2018-10-03,77.87999725341797
2018-07-31,78.8499984741211
2019-03-12,79.16000366210938
2019-02-08,79.54000091552734
2019-01-07,79.66000366210938
2018-12-06,80.19000244140625
2019-08-19,80.52999877929688
2019-07-18,78.33999633789062
2019-05-15,78.80999755859375
2019-09-20,81.01000213623047
2019-11-01,81.08000183105469
2020-04-07,81.80000305175781
2020-06-25,81.68000030517578
2020-06-16,82.2300033569336
2019-11-04,82.2300033569336
2020-01-22,81.6500015258789
2019-11-07,82.01000213623047
2020-04-13,79.37000274658203
2019-07-01,81.11000061035156
2019-05-30,82.3499984741211
2018-08-15,82.52999877929688
2018-10-18,82.44000244140625
2019-03-27,84.4800033569336
2019-01-22,85.8499984741211
2018-12-21,86.13999938964844
2019-09-03,86.22000122070312
2018-11-19,86.44999694824219
2019-08-02,86.20999908447266
2020-01-28,86.7699966430664
2020-04-16,86.80000305175781
2019-11-13,87.41000366210938
2020-01-31,88.1500015258789
2018-12-04,88.80000305175781
2018-11-02,88.20999908447266
2019-07-16,88.91999816894531
2018-08-30,88.7300033569336
2018-10-01,88.2699966430664
2019-06-14,87.94999694824219
2019-05-13,87.54000091552734
2019-04-11,87.13999938964844
2019-02-06,86.6500015258789
2019-09-18,86.37999725341797
2020-02-03,86.72000122070312
2020-04-22,87.05999755859375
2019-11-19,87.04000091552734
2020-02-06,86.86000061035156
2019-11-22,87.26000213623047
2019-03-25,87.37999725341797
2019-02-21,87.4800033569336
2018-12-19,88.20999908447266
2018-07-12,86.41999816894531
2018-09-14,85.6500015258789
2018-08-13,84.41999816894531
2018-10-16,83.80999755859375
2019-07-31,84.16999816894531
2019-05-28,85.48999786376953
2019-04-26,85.06999969482422
2020-04-28,82.69999694824219
2019-11-25,83.7699966430664
2020-02-12,84.31999969482422
2020-05-01,84.55000305175781
2020-05-04,83.54000091552734
2019-06-12,82.0
2019-04-09,81.91999816894531
2019-03-08,82.5
2019-02-04,81.06999969482422
2018-07-27,82.11000061035156
2018-08-28,82.6500015258789
2019-01-03,81.80999755859375
2019-08-15,82.51000213623047
2018-10-31,84.55000305175781
2019-09-16,83.5199966430664
2020-02-18,82.9800033569336
2020-05-07,83.45999908447266
2018-08-17,84.11000061035156
2019-12-04,84.93000030517578
2020-02-21,85.76000213623047
2018-12-17,86.79000091552734
2019-08-30,86.66999816894531
2018-11-15,85.23999786376953
2019-07-29,83.94000244140625
2019-06-27,82.61000061035156
2019-04-24,80.06999969482422
2018-07-10,78.20999908447266
2018-09-12,77.55999755859375
2019-02-19,66.12000274658203
2019-01-18,68.08000183105469
2020-02-24,67.20999908447266
2020-05-13,68.06999969482422
2019-12-10,68.68000030517578
2020-02-27,69.81999969482422
2019-12-13,69.76000213623047
2020-05-19,70.33999633789062
2019-03-06,70.80999755859375
2018-11-30,68.5
2019-08-13,67.3499984741211
2019-07-12,67.33000183105469
2019-06-10,66.56999969482422
2019-05-09,66.06999969482422
2018-07-25,67.25
2018-09-27,65.95999908447266
2018-10-29,66.0199966430664
