Dates,TGT
2018-08-29,104.83611297607422
2019-02-05,107.27460479736328
2018-11-01,106.14385223388672
2019-08-16,106.70431518554688
2019-04-10,108.5135269165039
2019-09-17,108.72001647949219
2019-10-15,109.95893859863281
2020-01-02,109.29032135009766
2020-06-08,110.01792907714844
2019-10-18,110.31291198730469
2020-03-24,111.33551025390625
2020-06-11,110.92253875732422
2020-01-08,111.7779769897461
2019-04-25,111.29618072509766
2019-07-30,109.49679565429688
2019-02-20,108.40536499023438
2018-07-11,107.19593811035156
2018-09-13,107.88423919677734
2018-10-15,106.34049987792969
2019-06-28,106.12417602539062
2018-12-18,105.12125396728516
2018-11-16,106.01602172851562
2019-10-02,106.95012664794922
2020-03-27,108.21855163574219
2020-01-10,108.66102600097656
2019-10-24,108.73967742919922
2020-03-30,108.30705261230469
2020-06-17,108.60202026367188
2020-01-14,106.53715515136719
2020-04-02,106.76331329345703
2019-01-02,109.2509765625
2019-08-14,111.31584167480469
2018-10-30,110.08676147460938
2019-06-11,109.64166259765625
2019-05-10,125.05183410644531
2019-04-08,126.25853729248047
2018-08-27,125.6353988647461
2018-07-26,123.82535552978516
2018-09-28,125.5068130493164
2019-03-07,124.5276107788086
2019-10-30,123.6473159790039
2020-01-17,122.62854766845703
2020-06-23,122.68788146972656
2020-04-08,123.16265106201172
2020-06-26,123.32090759277344
2019-03-22,123.6670913696289
2019-01-17,125.07160949707031
2019-08-29,124.3990249633789
2018-11-14,124.42870330810547
2019-06-26,126.12995147705078
2018-09-11,125.83322143554688
2018-07-09,124.58695983886719
2018-08-10,126.98057556152344
2019-04-23,126.68384552001953
2019-09-30,127.29708099365234
2020-01-23,127.74217987060547
2019-11-08,126.94100952148438
2020-04-14,127.14872741699219
2019-11-11,127.48502349853516
2020-01-29,127.8015365600586
2020-04-17,127.48502349853516
2018-07-24,126.81243896484375
2018-09-26,124.69575500488281
2019-05-08,123.40003967285156
2019-03-05,122.23290252685547
2019-02-01,122.45050048828125
2018-12-31,122.05485534667969
2018-11-29,122.15377044677734
2019-08-12,123.370361328125
2019-07-11,122.51974487304688
2019-09-13,123.89458465576172
2019-11-14,115.72461700439453
2020-04-20,115.05203247070312
2020-02-04,115.64549255371094
2020-04-23,112.79689025878906
2018-12-14,112.65841674804688
2019-08-27,114.27064514160156
2018-08-08,113.07383728027344
2018-10-11,114.5179214477539
2018-11-12,114.18162536621094
2019-07-26,113.02438354492188
2019-06-24,113.4200210571289
2019-05-23,109.5328598022461
2019-03-20,111.2835693359375
2019-01-15,112.0155029296875
2019-11-20,114.27064514160156
2020-02-07,113.88490295410156
2020-02-10,114.34977722167969
2020-04-29,115.70484161376953
2019-11-26,115.41800689697266
2020-02-13,116.82252502441406
2019-01-30,116.99066925048828
2018-08-23,115.35865020751953
2018-09-24,117.20885467529297
2018-11-27,116.77117156982422
2018-10-26,117.63658905029297
2019-07-09,116.39318084716797
2019-06-07,113.1801986694336
2019-05-06,111.13106536865234
2019-04-04,110.07665252685547
2019-09-11,105.06322479248047
2019-11-29,102.45703125
2020-05-05,108.4850845336914
2019-12-02,105.28205871582031
2020-02-19,107.25161743164062
2020-05-08,105.411376953125
2019-05-21,105.3914794921875
2019-03-18,103.48159790039062
2018-09-07,107.7589340209961
2018-08-06,105.02342987060547
2018-10-09,92.13175201416016
2019-02-14,100.48746490478516
2018-12-12,93.29558563232422
2019-07-24,103.08370971679688
2019-09-26,102.2779769897461
2019-10-28,99.97020721435547
2019-12-05,96.88655090332031
2020-05-11,96.1802978515625
2019-07-03,100.02989196777344
2020-02-25,90.5600814819336
2020-05-14,95.56356048583984
2020-02-28,94.24057006835938
2019-08-08,95.5038833618164
2019-06-05,92.47990417480469
2018-07-20,94.76777648925781
2018-08-21,93.86257934570312
2018-10-24,92.0820083618164
2019-04-02,96.9959716796875
2019-03-01,97.74201965332031
2019-01-28,104.07843780517578
2018-12-27,103.65070343017578
2019-09-09,104.128173828125
2020-03-02,107.80867004394531
2020-05-20,105.67994689941406
2019-12-17,108.72382354736328
2020-03-05,112.82209777832031
2019-02-12,108.40550994873047
2019-01-11,106.33647155761719
2018-12-10,106.27678680419922
2019-08-23,103.3125
2018-11-08,107.25161743164062
2019-07-22,109.3007583618164
2019-06-20,111.40958404541016
2018-09-05,111.5090560913086
2019-04-17,109.1614990234375
2019-09-24,107.65946197509766
2019-12-20,111.1211166381836
2020-05-26,111.17085266113281
2019-04-30,112.98126220703125
2019-12-23,112.76242065429688
2020-03-11,115.21939849853516
2020-05-29,119.54646301269531
2019-12-26,118.76062774658203
2020-06-01,118.51194763183594
2019-05-02,119.30773162841797
2019-02-27,120.30245971679688
2018-11-23,124.54000091552734
2019-08-06,123.16999816894531
2018-07-18,119.62999725341797
2018-09-20,118.68000030517578
2018-10-22,117.48999786376953
2019-07-05,115.12000274658203
2019-06-03,117.41000366210938
2019-10-09,118.43000030517578
2019-10-11,122.33000183105469
2020-03-17,119.48999786376953
2020-06-04,118.8499984741211
2019-10-14,121.7300033569336
2020-03-20,119.95999908447266
2018-11-06,121.52999877929688
2019-06-18,122.37000274658203
2019-05-17,120.72000122070312
2019-04-15,120.0
2019-03-14,118.01000213623047
2019-01-09,116.9000015258789
2018-08-02,118.1500015258789
2018-10-05,119.20999908447266
2019-08-21,118.2699966430664
2019-10-17,117.30000305175781
2020-03-23,120.55999755859375
2020-06-10,122.43000030517578
2019-02-25,121.5
2020-01-07,119.72000122070312
2020-03-26,119.80999755859375
2019-10-23,117.0199966430664
