Dates,TGT
2018-06-20,77.16000366210938
2018-06-21,75.38999938964844
2018-06-25,76.7300033569336
2018-06-22,76.12000274658203
2018-06-26,76.6500015258789
2018-06-27,76.36000061035156
2018-06-28,76.73999786376953
2018-06-29,76.33000183105469
2018-07-02,75.75
2018-07-03,75.9800033569336
2018-07-05,76.7300033569336
2018-07-16,76.19999694824219
2018-09-18,77.1500015258789
2019-01-24,78.02999877929688
2019-09-05,77.88999938964844
2018-11-21,78.18000030517578
2020-01-13,76.95999908447266
2020-04-01,77.5
2020-06-19,77.02999877929688
2019-10-29,77.41999816894531
2020-01-16,77.08999633789062
2020-06-22,78.27999877929688
2018-10-03,77.94999694824219
2018-07-31,78.94999694824219
2019-03-12,79.5999984741211
2019-02-08,79.95999908447266
2019-01-07,80.44999694824219
2018-12-06,80.19000244140625
2019-08-19,81.0199966430664
2019-07-18,80.5999984741211
2019-05-15,78.93000030517578
2019-09-20,81.04000091552734
2019-11-01,81.19000244140625
2020-04-07,81.95999908447266
2020-06-25,82.23999786376953
2020-06-16,82.51000213623047
2019-11-04,82.30000305175781
2020-01-22,82.98999786376953
2019-11-07,82.0999984741211
2020-04-13,82.01000213623047
2019-07-01,82.08999633789062
2019-05-30,82.44999694824219
2018-08-15,83.19999694824219
2018-10-18,83.37999725341797
2019-03-27,88.05000305175781
2019-01-22,86.25
2018-12-21,86.44000244140625
2019-09-03,87.37999725341797
2018-11-19,86.95999908447266
2019-08-02,86.91999816894531
2020-01-28,87.01000213623047
2020-04-16,86.80000305175781
2019-11-13,87.41000366210938
2020-01-31,88.93000030517578
2018-12-04,89.19999694824219
2018-11-02,88.9800033569336
2019-07-16,89.4000015258789
2018-08-30,89.38999938964844
2018-10-01,88.94000244140625
2019-06-14,88.62999725341797
2019-05-13,88.12000274658203
2019-04-11,88.18000030517578
2019-02-06,86.95999908447266
2019-09-18,87.68000030517578
2020-02-03,87.37000274658203
2020-04-22,87.52999877929688
2019-11-19,87.20999908447266
2020-02-06,87.41999816894531
2019-11-22,87.44999694824219
2019-03-25,87.83999633789062
2019-02-21,87.66000366210938
2018-12-19,88.33000183105469
2018-07-12,88.36000061035156
2018-09-14,86.7300033569336
2018-08-13,85.83999633789062
2018-10-16,84.8499984741211
2019-07-31,84.38999938964844
2019-05-28,85.48999786376953
2019-04-26,85.66999816894531
2020-04-28,85.41999816894531
2019-11-25,84.08999633789062
2020-02-12,84.55999755859375
2020-05-01,85.13999938964844
2020-05-04,85.55999755859375
2019-06-12,83.58999633789062
2019-04-09,83.7300033569336
2019-03-08,82.5
2019-02-04,81.27999877929688
2018-07-27,82.58999633789062
2018-08-28,83.18000030517578
2019-01-03,83.72000122070312
2019-08-15,82.77999877929688
2018-10-31,84.80000305175781
2019-09-16,86.47000122070312
2020-02-18,83.51000213623047
2020-05-07,84.76000213623047
2018-08-17,84.55999755859375
2019-12-04,85.44000244140625
2020-02-21,87.51000213623047
2018-12-17,87.0
2019-08-30,87.44000244140625
2018-11-15,87.16999816894531
2019-07-29,85.62000274658203
2019-06-27,84.5199966430664
2019-04-24,82.8499984741211
2018-07-10,79.44999694824219
2018-09-12,79.93000030517578
2019-02-19,67.98999786376953
2019-01-18,70.0
2020-02-24,69.19000244140625
2020-05-13,68.06999969482422
2019-12-10,69.08999633789062
2020-02-27,71.38999938964844
2019-12-13,71.44999694824219
2020-05-19,70.94000244140625
2019-03-06,72.43000030517578
2018-11-30,72.05999755859375
2019-08-13,68.69999694824219
2019-07-12,69.16999816894531
2019-06-10,67.76000213623047
2019-05-09,68.73999786376953
2018-07-25,67.8499984741211
2018-09-27,67.41999816894531
2018-10-29,66.19999694824219
2019-10-16,66.69999694824219
2019-12-16,64.72000122070312
2020-03-04,65.83999633789062
2020-05-22,62.650001525878906
2019-10-01,61.77000045776367
2019-12-19,60.709999084472656
2018-09-10,62.400001525878906
2019-05-24,64.37000274658203
2018-08-09,65.18000030517578
2019-04-22,65.33000183105469
2019-03-21,65.05999755859375
2019-01-16,66.12999725341797
2019-08-28,66.23999786376953
2018-11-13,66.80999755859375
2018-10-12,70.18000030517578
2019-06-25,69.37999725341797
2020-03-10,67.94999694824219
2020-05-28,68.30000305175781
2019-10-07,69.1500015258789
2020-03-13,68.76000213623047
2019-10-10,68.05999755859375
2020-03-16,67.51000213623047
2020-06-03,69.97000122070312
2018-11-28,70.37999725341797
2018-09-25,70.83999633789062
2018-07-23,70.55000305175781
2018-08-24,71.05000305175781
2019-07-10,72.0199966430664
2019-05-07,72.12000274658203
2019-04-05,72.30000305175781
2019-03-04,72.30999755859375
2019-01-31,73.0999984741211
2019-09-12,71.20999908447266
2019-12-31,72.70999908447266
2020-03-19,72.62999725341797
2020-01-03,72.04000091552734
2020-06-09,71.69999694824219
2019-02-15,70.77999877929688
2019-01-14,70.69999694824219
2018-07-06,70.61000061035156
2018-08-07,71.7300033569336
2018-10-10,72.55999755859375
2018-12-13,72.93000030517578
2019-08-26,73.43000030517578
2019-07-25,72.76000213623047
2019-05-22,72.20999908447266
2019-03-19,72.83000183105469
2020-01-06,72.91999816894531
2020-03-25,72.30999755859375
2020-06-12,73.12000274658203
2019-10-22,73.58999633789062
2020-01-09,73.44999694824219
2020-06-15,76.48999786376953
2019-10-25,76.81999969482422
2020-03-31,76.33000183105469
2020-06-18,75.87999725341797
2019-04-03,75.81999969482422
2018-08-22,76.44000244140625
2018-10-25,76.26000213623047
2019-01-29,76.66000366210938
2018-12-28,76.7300033569336
2018-11-26,76.91999816894531
2019-08-09,78.33000183105469
2019-07-08,78.43000030517578
2019-06-06,78.19999694824219
2019-09-10,79.1500015258789
2020-01-15,78.30999755859375
2020-04-03,79.16000366210938
2019-10-31,79.68000030517578
2020-04-06,80.08999633789062
2020-06-24,80.73999786376953
2018-11-09,80.61000061035156
2019-07-23,79.5999984741211
2019-06-21,79.73999786376953
2019-05-20,79.18000030517578
2019-04-18,81.05999755859375
2018-09-06,80.91000366210938
2018-10-08,81.18000030517578
2019-02-13,80.93000030517578
2018-12-11,80.69999694824219
2019-09-25,81.0
2020-01-21,80.83999633789062
2020-04-09,82.38999938964844
2019-11-06,82.4000015258789
2020-01-24,82.76000213623047
2020-01-27,83.16000366210938
2020-04-15,81.63999938964844
2018-12-26,81.66999816894531
2019-08-07,82.79000091552734
2019-06-04,77.12000274658203
2018-09-21,78.41999816894531
2018-07-19,78.05999755859375
2018-08-20,77.80000305175781
2018-10-23,76.08000183105469
2019-05-03,75.97000122070312
2019-04-01,75.0
2019-02-28,75.44999694824219
2019-11-12,75.12000274658203
2020-01-30,74.94999694824219
2019-11-15,74.66000366210938
2020-04-21,73.29000091552734
2019-04-16,70.97000122070312
2019-03-15,70.94000244140625
2019-02-11,71.48999786376953
2019-01-10,70.13999938964844
2019-08-22,71.41999816894531
2018-11-07,71.26000213623047
2018-08-03,77.01000213623047
2018-09-04,77.80999755859375
2019-06-19,79.5999984741211
2019-09-23,81.77999877929688
2019-11-18,80.02999877929688
2020-02-05,80.01000213623047
2020-04-24,79.79000091552734
2019-03-29,80.5999984741211
2019-11-21,83.3499984741211
2020-04-27,86.37999725341797
2020-02-11,85.4800033569336
2020-04-30,86.26000213623047
2019-05-01,87.33999633789062
2019-02-26,88.0
2019-01-25,87.91000366210938
2018-12-24,88.45999908447266
2019-09-06,88.33000183105469
2018-07-17,87.45999908447266
2018-09-19,87.51000213623047
2019-08-05,86.54000091552734
2019-10-08,86.66000366210938
2019-12-11,86.36000061035156
2019-11-27,87.45999908447266
2020-02-14,87.13999938964844
2020-05-06,86.05999755859375
2019-01-08,85.61000061035156
2018-12-07,85.80000305175781
2019-08-20,87.55000305175781
2018-11-05,86.91000366210938
2019-07-19,87.5
2018-10-04,87.75
2019-06-17,88.55000305175781
2019-05-16,88.47000122070312
2018-08-01,87.8499984741211
2019-03-13,86.4000015258789
2019-12-03,87.05000305175781
2020-02-20,87.55000305175781
2019-12-06,87.41999816894531
2020-05-12,88.05000305175781
2019-12-09,87.51000213623047
2020-02-26,88.83999633789062
2020-05-15,88.25
2019-03-28,87.75
2018-09-17,88.0199966430664
2018-08-16,88.81999969482422
2018-10-19,87.83999633789062
2019-04-29,87.16000366210938
2019-01-23,87.2699966430664
2019-09-04,86.83000183105469
2018-11-20,86.19000244140625
2019-07-02,82.52999877929688
2019-05-31,81.30000305175781
2019-12-12,81.16000366210938
2020-05-18,81.94000244140625
2019-09-27,83.7300033569336
2020-03-03,83.5
2020-05-21,81.31999969482422
2019-05-14,81.5999984741211
2018-08-31,81.86000061035156
2018-07-30,83.36000061035156
2018-10-02,83.30000305175781
2019-04-12,86.5
2019-03-11,86.2300033569336
2019-02-07,99.87000274658203
2019-07-17,105.38999938964844
2019-09-19,104.7699966430664
2019-10-21,104.91000366210938
2019-12-18,105.01000213623047
2020-03-06,104.66999816894531
2019-10-03,107.98999786376953
2020-03-09,108.5
2020-05-27,106.7699966430664
2019-12-24,107.0
2020-03-12,109.23999786376953
2018-12-20,108.94999694824219
2019-08-01,109.5999984741211
2018-08-14,107.41000366210938
2018-07-13,108.69999694824219
2018-10-17,109.43000030517578
2019-05-29,109.06999969482422
2019-03-26,107.25
2019-02-22,106.62999725341797
2019-10-04,107.12000274658203
