Dates,VAR
2019-10-10,125.19000244140625
2020-03-16,124.1500015258789
2020-06-03,125.04000091552734
2018-11-28,123.47000122070312
2018-09-25,125.01000213623047
2018-07-23,126.43000030517578
2018-08-24,128.2899932861328
2019-07-10,129.3699951171875
2019-05-07,129.88999938964844
2019-04-05,130.6199951171875
2019-03-04,131.36000061035156
2019-01-31,131.3000030517578
2019-09-12,131.16000366210938
2019-12-31,132.24000549316406
2020-03-19,132.24000549316406
2020-01-03,129.9199981689453
2020-06-09,129.42999267578125
2019-02-15,130.94000244140625
2019-01-14,131.4600067138672
2018-07-06,131.92999267578125
2018-08-07,130.10000610351562
2018-10-10,132.10000610351562
2018-12-13,131.10000610351562
2019-08-26,131.35000610351562
2019-07-25,131.05999755859375
2019-05-22,131.9499969482422
2019-03-19,132.89999389648438
2020-01-06,131.6300048828125
2020-03-25,130.63999938964844
2020-06-12,132.5500030517578
2019-10-22,135.19000244140625
2020-01-09,134.24000549316406
2020-06-15,133.82000732421875
2019-10-25,133.22999572753906
2020-03-31,132.10000610351562
2020-06-18,130.85000610351562
2019-04-03,133.5399932861328
2018-08-22,134.75999450683594
2018-10-25,134.97999572753906
2019-01-29,135.3300018310547
2018-12-28,136.2100067138672
2018-11-26,133.99000549316406
2019-08-09,135.6199951171875
2019-07-08,135.5800018310547
2019-06-06,134.7100067138672
2019-09-10,138.13999938964844
2020-01-15,137.8800048828125
2020-04-03,138.42999267578125
2019-10-31,137.5
2020-04-06,138.94000244140625
2020-06-24,140.42999267578125
2018-11-09,140.72999572753906
2019-07-23,140.64999389648438
2019-06-21,138.85000610351562
2019-05-20,139.1999969482422
2019-04-18,139.6999969482422
2018-09-06,139.66000366210938
2018-10-08,140.80999755859375
2019-02-13,140.32000732421875
2018-12-11,139.8800048828125
2019-09-25,141.0
2020-01-21,140.49000549316406
2020-04-09,136.6199951171875
2019-11-06,131.35000610351562
2020-01-24,129.05999755859375
2020-01-27,129.97999572753906
2020-04-15,130.47999572753906
2018-12-26,132.75999450683594
2019-08-07,126.05000305175781
2019-06-04,133.0399932861328
2018-09-21,133.3800048828125
2018-07-19,134.35000610351562
2018-08-20,134.35000610351562
2018-10-23,134.72999572753906
2019-05-03,138.02000427246094
2019-04-01,134.99000549316406
2019-02-28,133.17999267578125
2019-11-12,133.07000732421875
2020-01-30,132.72000122070312
2019-11-15,131.32000732421875
2020-04-21,128.86000061035156
2019-04-16,129.74000549316406
2019-03-15,128.3000030517578
2019-02-11,130.38999938964844
2019-01-10,129.3800048828125
2019-08-22,129.1999969482422
2018-11-07,126.0199966430664
2018-08-03,127.37000274658203
2018-09-04,126.1500015258789
2019-06-19,127.16000366210938
2019-09-23,125.6500015258789
2019-11-18,124.7300033569336
2020-02-05,126.06999969482422
2020-04-24,125.29000091552734
2019-03-29,124.7699966430664
2019-11-21,125.5
2020-04-27,127.18000030517578
2020-02-11,127.44000244140625
2020-04-30,130.11000061035156
2019-05-01,130.4199981689453
2019-02-26,129.00999450683594
2019-01-25,130.66000366210938
2018-12-24,130.92999267578125
2019-09-06,130.61000061035156
2018-07-17,130.9199981689453
2018-09-19,131.61000061035156
2019-08-05,133.89999389648438
2019-10-08,135.0800018310547
2019-12-11,134.77999877929688
2019-11-27,135.86000061035156
2020-02-14,135.22000122070312
2020-05-06,132.0500030517578
2019-01-08,131.1300048828125
2018-12-07,132.85000610351562
2019-08-20,137.19000244140625
2018-11-05,137.9499969482422
2019-07-19,138.17999267578125
2018-10-04,136.9199981689453
2019-06-17,136.9600067138672
2019-05-16,135.8699951171875
2018-08-01,136.47000122070312
2019-03-13,131.35000610351562
2019-12-03,133.92999267578125
2020-02-20,134.36000061035156
2019-12-06,134.6999969482422
2020-05-12,133.8300018310547
2019-12-09,134.47999572753906
2020-02-26,132.75
2020-05-15,131.92999267578125
2019-03-28,131.5
2018-09-17,132.8699951171875
2018-08-16,120.12000274658203
2018-10-19,120.25
2019-04-29,118.2699966430664
2019-01-23,118.19000244140625
2019-09-04,116.55999755859375
2018-11-20,117.16000366210938
2019-07-02,115.19999694824219
2019-05-31,110.94000244140625
2019-12-12,111.66000366210938
2020-05-18,110.29000091552734
2019-09-27,112.45999908447266
2020-03-03,110.6500015258789
2020-05-21,109.41000366210938
2019-05-14,109.3499984741211
2018-08-31,107.36000061035156
2018-07-30,107.01000213623047
2018-10-02,107.6500015258789
2019-04-12,108.61000061035156
2019-03-11,108.01000213623047
2019-02-07,108.25
2019-07-17,108.12000274658203
2019-09-19,105.77999877929688
2019-10-21,104.80000305175781
2019-12-18,105.1500015258789
2020-03-06,104.73999786376953
2019-10-03,105.45999908447266
2020-03-09,105.69999694824219
2020-05-27,103.91999816894531
2019-12-24,104.12999725341797
2020-03-12,105.81999969482422
2018-12-20,108.33000183105469
2019-08-01,108.5
2018-08-14,108.33000183105469
2018-07-13,111.0
2018-10-17,117.76000213623047
2019-05-29,116.80000305175781
2019-03-26,115.38999938964844
2019-02-22,116.22000122070312
2019-10-04,115.94000244140625
2019-11-05,115.75
2019-12-27,115.8499984741211
2020-06-02,116.7300033569336
2019-12-30,116.06999969482422
2020-03-18,116.44000244140625
2020-06-05,116.66000366210938
2019-07-15,116.69000244140625
2018-12-03,117.16999816894531
2019-06-13,115.5999984741211
2019-01-04,112.7300033569336
2018-08-29,111.87000274658203
2019-02-05,112.62999725341797
2018-11-01,112.27999877929688
2019-08-16,107.83999633789062
2019-04-10,108.1500015258789
2019-09-17,107.5999984741211
2019-10-15,109.93000030517578
2020-01-02,112.06999969482422
2020-06-08,113.30000305175781
2019-10-18,112.0
2020-03-24,113.91000366210938
2020-06-11,113.19000244140625
2020-01-08,115.33000183105469
2019-04-25,114.16999816894531
2019-07-30,115.2300033569336
2019-02-20,124.54000091552734
2018-07-11,120.16999816894531
2018-09-13,120.37000274658203
2018-10-15,120.37000274658203
2019-06-28,119.9000015258789
2018-12-18,119.37000274658203
2018-11-16,121.58999633789062
2019-10-02,123.80999755859375
2020-03-27,123.12999725341797
2020-01-10,122.69000244140625
2019-10-24,122.94999694824219
2020-03-30,123.2300033569336
2020-06-17,123.5999984741211
2020-01-14,124.16000366210938
2020-04-02,122.87999725341797
2019-01-02,123.33999633789062
2019-08-14,125.0
2018-10-30,127.79000091552734
2019-06-11,127.87999725341797
2019-05-10,127.27999877929688
2019-04-08,127.7699966430664
2018-08-27,129.41000366210938
2018-07-26,131.49000549316406
2018-09-28,132.0
2019-03-07,132.72999572753906
2019-10-30,133.0500030517578
2020-01-17,133.64999389648438
2020-06-23,131.80999755859375
2020-04-08,133.25999450683594
2020-06-26,137.08999633789062
2019-03-22,138.42999267578125
2019-01-17,137.61000061035156
2019-08-29,138.25999450683594
2018-11-14,138.6999969482422
2019-06-26,139.05999755859375
2018-09-11,140.7100067138672
2018-07-09,141.5
2018-08-10,142.1199951171875
2019-04-23,141.89999389648438
2019-09-30,140.6699981689453
2020-01-23,141.88999938964844
2019-11-08,141.16000366210938
2020-04-14,142.0
2019-11-11,141.3300018310547
2020-01-29,141.36000061035156
2020-04-17,141.2100067138672
2018-07-24,140.83999633789062
2018-09-26,142.77999877929688
2019-05-08,142.3800048828125
2019-03-05,144.17999267578125
2019-02-01,145.3800048828125
2018-12-31,145.91000366210938
2018-11-29,145.83999633789062
2019-08-12,146.27999877929688
2019-07-11,145.6699981689453
2019-09-13,145.6699981689453
2019-11-14,146.9600067138672
2020-04-20,147.38999938964844
2020-02-04,148.3300018310547
2020-04-23,147.66000366210938
2018-12-14,148.07000732421875
2019-08-27,147.66000366210938
2018-08-08,147.27999877929688
2018-10-11,143.4499969482422
2018-11-12,146.0399932861328
2019-07-26,147.25999450683594
2019-06-24,139.42999267578125
2019-05-23,140.0
2019-03-20,139.67999267578125
2019-01-15,141.19000244140625
2019-11-20,141.33999633789062
2020-02-07,140.8699951171875
2020-02-10,140.3300018310547
2020-04-29,139.97000122070312
2019-11-26,142.8800048828125
2020-02-13,145.25
2019-01-30,146.55999755859375
2018-08-23,145.82000732421875
2018-09-24,145.4600067138672
2018-11-27,146.4499969482422
2018-10-26,143.5399932861328
2019-07-09,142.27000427246094
2019-06-07,134.8000030517578
2019-05-06,131.8000030517578
2019-04-04,129.05999755859375
2019-09-11,125.62999725341797
2019-11-29,119.81999969482422
2020-05-05,120.9800033569336
2019-12-02,123.41999816894531
2020-02-19,127.0
2020-05-08,124.0
2019-05-21,121.06999969482422
2019-03-18,114.62999725341797
2018-09-07,114.0199966430664
2018-08-06,111.30999755859375
2018-10-09,102.63999938964844
2019-02-14,106.2300033569336
2018-12-12,103.01000213623047
2019-07-24,100.9800033569336
2019-09-26,103.51000213623047
2019-10-28,103.7300033569336
2019-12-05,98.30999755859375
2020-05-11,89.62000274658203
2019-07-03,93.06999969482422
2020-02-25,101.20999908447266
2020-05-14,104.69000244140625
2020-02-28,100.33000183105469
2019-08-08,100.72000122070312
2019-06-05,101.86000061035156
2018-07-20,92.56999969482422
2018-08-21,92.23999786376953
2018-10-24,95.02999877929688
2019-04-02,99.23999786376953
2019-03-01,105.83000183105469
2019-01-28,106.20999908447266
2018-12-27,111.62000274658203
2019-09-09,108.37000274658203
2020-03-02,111.41000366210938
2020-05-20,107.05000305175781
2019-12-17,107.02999877929688
2020-03-05,110.5
2019-02-12,111.7699966430664
2019-01-11,103.66999816894531
2018-12-10,104.5
2019-08-23,107.3499984741211
2018-11-08,106.9000015258789
2019-07-22,109.26000213623047
2019-06-20,108.73999786376953
2018-09-05,110.43000030517578
2019-04-17,112.81999969482422
2019-09-24,110.26000213623047
2019-12-20,109.61000061035156
2020-05-26,113.33999633789062
2019-04-30,115.05000305175781
2019-12-23,116.30000305175781
2020-03-11,117.86000061035156
2020-05-29,118.0199966430664
2019-12-26,119.04000091552734
2020-06-01,115.23999786376953
2019-05-02,111.97000122070312
2019-02-27,112.9800033569336
2018-11-23,116.86000061035156
2019-08-06,116.25
2018-07-18,116.77999877929688
2018-09-20,115.1500015258789
2018-10-22,114.33999633789062
2019-07-05,117.1500015258789
2019-06-03,119.29000091552734
2019-10-09,121.91999816894531
2019-10-11,120.37000274658203
2020-03-17,120.76000213623047
2020-06-04,121.3499984741211
2019-10-14,124.41000366210938
2020-03-20,126.5199966430664
2018-11-06,129.1699981689453
2019-06-18,131.39999389648438
2019-05-17,127.5
2019-04-15,121.94999694824219
2019-03-14,112.37999725341797
2019-01-09,113.13999938964844
2018-08-02,111.80000305175781
2018-10-05,116.95999908447266
2019-08-21,117.81999969482422
2019-10-17,117.22000122070312
2020-03-23,118.66000366210938
2020-06-10,117.02999877929688
2019-02-25,119.18000030517578
2020-01-07,114.30000305175781
2020-03-26,113.30999755859375
2019-10-23,114.33000183105469
