Dates,VAR
2018-06-20,118.63999938964844
2018-06-21,117.23999786376953
2018-06-25,118.4000015258789
2018-06-22,116.16000366210938
2018-06-26,117.23999786376953
2018-06-27,115.9800033569336
2018-06-28,114.44000244140625
2018-06-29,113.72000122070312
2018-07-02,114.02999877929688
2018-07-03,113.83999633789062
2018-07-05,115.5999984741211
2018-07-16,116.56999969482422
2018-09-18,118.20999908447266
2019-01-24,118.0999984741211
2019-09-05,116.58999633789062
2018-11-21,116.8499984741211
2020-01-13,116.36000061035156
2020-04-01,114.58999633789062
2020-06-19,116.02999877929688
2019-10-29,117.01000213623047
2020-01-16,116.19999694824219
2020-06-22,116.41000366210938
2018-10-03,116.33000183105469
2018-07-31,117.43000030517578
2019-03-12,119.06999969482422
2019-02-08,116.44999694824219
2019-01-07,114.12999725341797
2018-12-06,112.5999984741211
2019-08-19,115.44999694824219
2019-07-18,114.47000122070312
2019-05-15,114.81999969482422
2019-09-20,114.7699966430664
2019-11-01,113.62999725341797
2020-04-07,113.6500015258789
2020-06-25,111.4000015258789
2020-06-16,111.37999725341797
2019-11-04,111.18000030517578
2020-01-22,110.75
2019-11-07,110.69000244140625
2020-04-13,109.31999969482422
2019-07-01,110.36000061035156
2019-05-30,111.20999908447266
2018-08-15,111.83000183105469
2018-10-18,112.3499984741211
2019-03-27,112.69999694824219
2019-01-22,112.29000091552734
2018-12-21,112.45999908447266
2019-09-03,112.58000183105469
2018-11-19,112.2699966430664
2019-08-02,112.75
2020-01-28,112.2300033569336
2020-04-16,112.0199966430664
2019-11-13,111.5
2020-01-31,110.4000015258789
2018-12-04,109.05000305175781
2018-11-02,106.55000305175781
2019-07-16,109.20999908447266
2018-08-30,108.94000244140625
2018-10-01,109.7300033569336
2019-06-14,112.05999755859375
2019-05-13,111.73999786376953
2019-04-11,110.05000305175781
2019-02-06,111.38999938964844
2019-09-18,109.9800033569336
2020-02-03,111.68000030517578
2020-04-22,112.4800033569336
2019-11-19,112.54000091552734
2020-02-06,112.58000183105469
2019-11-22,112.29000091552734
2019-03-25,112.73999786376953
2019-02-21,111.93000030517578
2018-12-19,113.05000305175781
2018-07-12,113.12000274658203
2018-09-14,111.41000366210938
2018-08-13,108.6500015258789
2018-10-16,108.05999755859375
2019-07-31,107.66000366210938
2019-05-28,107.91000366210938
2019-04-26,104.62999725341797
2020-04-28,103.97000122070312
2019-11-25,105.29000091552734
2020-02-12,104.94999694824219
2020-05-01,108.01000213623047
2020-05-04,108.6500015258789
2019-06-12,105.8499984741211
2019-04-09,104.19000244140625
2019-03-08,104.47000122070312
2019-02-04,104.33000183105469
2018-07-27,112.4000015258789
2018-08-28,113.55000305175781
2019-01-03,110.94000244140625
2019-08-15,110.47000122070312
2018-10-31,112.20999908447266
2019-09-16,119.37000274658203
2020-02-18,120.5
2020-05-07,120.30999755859375
2018-08-17,120.9000015258789
2019-12-04,120.75
2020-02-21,122.4000015258789
2018-12-17,124.43000030517578
2019-08-30,119.37000274658203
2018-11-15,117.93000030517578
2019-07-29,117.41999816894531
2019-06-27,114.69999694824219
2019-04-24,116.91999816894531
2018-07-10,118.76000213623047
2018-09-12,115.36000061035156
2019-02-19,114.55999755859375
2019-01-18,114.98999786376953
2020-02-24,115.58000183105469
2020-05-13,117.38999938964844
2019-12-10,117.58999633789062
2020-02-27,121.72000122070312
2019-12-13,121.19000244140625
2020-05-19,123.38999938964844
2019-03-06,125.81999969482422
2018-11-30,121.41999816894531
2019-08-13,120.83999633789062
2019-07-12,118.80999755859375
2019-06-10,119.5
2019-05-09,119.1500015258789
2018-07-25,120.86000061035156
2018-09-27,121.4800033569336
2018-10-29,119.0999984741211
2019-10-16,115.63999938964844
2019-12-16,115.48999786376953
2020-03-04,113.91999816894531
2020-05-22,110.44999694824219
2019-10-01,107.4800033569336
2019-12-19,106.9000015258789
2018-09-10,110.31999969482422
2019-05-24,111.58999633789062
2018-08-09,111.98999786376953
2019-04-22,113.30999755859375
2019-03-21,112.66999816894531
2019-01-16,109.80000305175781
2019-08-28,118.6500015258789
2018-11-13,121.93000030517578
2018-10-12,122.62000274658203
2019-06-25,123.33000183105469
2020-03-10,124.04000091552734
2020-05-28,125.6500015258789
2019-10-07,123.72000122070312
2020-03-13,124.68000030517578
2019-10-10,125.3499984741211
2020-03-16,126.05000305175781
2020-06-03,127.83999633789062
2018-11-28,125.4800033569336
2018-09-25,126.72000122070312
2018-07-23,128.82000732421875
2018-08-24,130.9600067138672
2019-07-10,130.97999572753906
2019-05-07,130.86000061035156
2019-04-05,132.47000122070312
2019-03-04,132.02999877929688
2019-01-31,132.30999755859375
2019-09-12,132.6699981689453
2019-12-31,132.92999267578125
2020-03-19,132.75
2020-01-03,130.42999267578125
2020-06-09,131.36000061035156
2019-02-15,131.08999633789062
2019-01-14,132.86000061035156
2018-07-06,132.72000122070312
2018-08-07,131.77000427246094
2018-10-10,132.74000549316406
2018-12-13,131.7100067138672
2019-08-26,132.63999938964844
2019-07-25,131.7100067138672
2019-05-22,133.02000427246094
2019-03-19,133.19000244140625
2020-01-06,131.72999572753906
2020-03-25,133.4499969482422
2020-06-12,134.36000061035156
2019-10-22,136.72000122070312
2020-01-09,135.50999450683594
2020-06-15,135.44000244140625
2019-10-25,133.82000732421875
2020-03-31,132.94000244140625
2020-06-18,133.50999450683594
2019-04-03,134.60000610351562
2018-08-22,135.61000061035156
2018-10-25,136.07000732421875
2019-01-29,136.30999755859375
2018-12-28,136.60000610351562
2018-11-26,135.57000732421875
2019-08-09,136.63999938964844
2019-07-08,135.82000732421875
2019-06-06,137.77999877929688
2019-09-10,138.58999633789062
2020-01-15,138.7100067138672
2020-04-03,139.1199951171875
2019-10-31,139.00999450683594
2020-04-06,140.27999877929688
2020-06-24,141.72000122070312
2018-11-09,141.58999633789062
2019-07-23,141.97999572753906
2019-06-21,139.5399932861328
2019-05-20,139.89999389648438
2019-04-18,140.75999450683594
2018-09-06,141.97000122070312
2018-10-08,141.0
2019-02-13,140.58999633789062
2018-12-11,140.52000427246094
2019-09-25,141.5
2020-01-21,141.0399932861328
2020-04-09,137.1199951171875
2019-11-06,131.66000366210938
2020-01-24,130.77999877929688
2020-01-27,130.47000122070312
2020-04-15,132.91000366210938
2018-12-26,133.27000427246094
2019-08-07,133.6999969482422
2019-06-04,134.27999877929688
2018-09-21,135.11000061035156
2018-07-19,136.1699981689453
2018-08-20,134.86000061035156
2018-10-23,137.80999755859375
2019-05-03,139.1300048828125
2019-04-01,137.50999450683594
2019-02-28,134.02000427246094
2019-11-12,134.4199981689453
2020-01-30,134.69000244140625
2019-11-15,134.77999877929688
2020-04-21,129.44000244140625
2019-04-16,130.1699981689453
2019-03-15,130.19000244140625
2019-02-11,130.89999389648438
2019-01-10,130.64999389648438
2019-08-22,130.50999450683594
2018-11-07,127.94000244140625
2018-08-03,128.4600067138672
2018-09-04,127.19999694824219
2019-06-19,128.07000732421875
2019-09-23,125.88999938964844
2019-11-18,126.01000213623047
2020-02-05,127.1500015258789
2020-04-24,126.26000213623047
2019-03-29,125.3499984741211
2019-11-21,126.9800033569336
2020-04-27,128.0399932861328
2020-02-11,129.66000366210938
2020-04-30,130.69000244140625
2019-05-01,131.32000732421875
2019-02-26,130.6699981689453
2019-01-25,132.0
2018-12-24,132.0800018310547
2019-09-06,130.8800048828125
2018-07-17,131.49000549316406
2018-09-19,134.25
2019-08-05,135.9199981689453
2019-10-08,136.36000061035156
2019-12-11,137.22000122070312
2019-11-27,136.1999969482422
2020-02-14,135.32000732421875
2020-05-06,132.2100067138672
2019-01-08,133.02000427246094
2018-12-07,136.1300048828125
2019-08-20,139.6300048828125
2018-11-05,139.7899932861328
2019-07-19,138.8699951171875
2018-10-04,139.44000244140625
2019-06-17,137.30999755859375
2019-05-16,138.10000610351562
2018-08-01,136.58999633789062
2019-03-13,135.14999389648438
2019-12-03,134.8699951171875
2020-02-20,135.25
2019-12-06,134.89999389648438
2020-05-12,134.85000610351562
2019-12-09,135.36000061035156
2020-02-26,132.8000030517578
2020-05-15,132.1699981689453
2019-03-28,132.9600067138672
2018-09-17,133.80999755859375
2018-08-16,121.08999633789062
2018-10-19,120.76000213623047
2019-04-29,119.66999816894531
2019-01-23,118.9000015258789
2019-09-04,117.37000274658203
2018-11-20,118.69000244140625
2019-07-02,116.30999755859375
2019-05-31,111.62999725341797
2019-12-12,112.6500015258789
2020-05-18,112.44000244140625
2019-09-27,114.0
2020-03-03,111.37000274658203
2020-05-21,109.55000305175781
2019-05-14,110.56999969482422
2018-08-31,107.52999877929688
2018-07-30,107.31999969482422
2018-10-02,108.94999694824219
2019-04-12,108.70999908447266
2019-03-11,108.05999755859375
2019-02-07,108.55000305175781
2019-07-17,108.23999786376953
2019-09-19,106.12000274658203
2019-10-21,105.62999725341797
2019-12-18,105.48999786376953
2020-03-06,106.06999969482422
2019-10-03,106.6500015258789
2020-03-09,105.93000030517578
2020-05-27,105.19000244140625
2019-12-24,105.06999969482422
2020-03-12,108.08999633789062
2018-12-20,109.55000305175781
2019-08-01,109.62000274658203
2018-08-14,111.23999786376953
2018-07-13,115.19000244140625
2018-10-17,119.55000305175781
2019-05-29,117.38999938964844
2019-03-26,117.20999908447266
2019-02-22,118.08999633789062
2019-10-04,117.44000244140625
2019-11-05,115.95999908447266
2019-12-27,117.52999877929688
2020-06-02,117.97000122070312
2019-12-30,117.26000213623047
2020-03-18,117.81999969482422
2020-06-05,116.7300033569336
2019-07-15,118.16000366210938
2018-12-03,119.08999633789062
2019-06-13,115.5999984741211
2019-01-04,112.9800033569336
2018-08-29,114.79000091552734
2019-02-05,113.81999969482422
2018-11-01,112.30000305175781
2019-08-16,107.94999694824219
2019-04-10,109.91999816894531
2019-09-17,108.9800033569336
2019-10-15,110.81999969482422
2020-01-02,112.81999969482422
2020-06-08,113.5199966430664
2019-10-18,113.47000122070312
2020-03-24,114.12000274658203
2020-06-11,114.62000274658203
2020-01-08,116.31999969482422
2019-04-25,114.68000030517578
2019-07-30,117.4000015258789
2019-02-20,126.33000183105469
2018-07-11,120.30000305175781
2018-09-13,122.19999694824219
2018-10-15,121.44000244140625
2019-06-28,122.48999786376953
2018-12-18,120.80999755859375
2018-11-16,123.30000305175781
2019-10-02,125.97000122070312
2020-03-27,123.73999786376953
2020-01-10,124.41999816894531
2019-10-24,123.45999908447266
2020-03-30,124.76000213623047
2020-06-17,125.36000061035156
2020-01-14,124.4800033569336
2020-04-02,124.54000091552734
2019-01-02,125.0
2019-08-14,128.50999450683594
2018-10-30,128.8800048828125
2019-06-11,128.47999572753906
2019-05-10,129.00999450683594
2019-04-08,129.97000122070312
2018-08-27,131.5800018310547
2018-07-26,133.49000549316406
2018-09-28,133.27999877929688
2019-03-07,133.5500030517578
2019-10-30,133.72999572753906
2020-01-17,134.52999877929688
2020-06-23,135.3699951171875
2020-04-08,138.5399932861328
2020-06-26,139.22999572753906
2019-03-22,138.50999450683594
2019-01-17,138.99000549316406
2019-08-29,139.00999450683594
2018-11-14,139.22000122070312
2019-06-26,141.86000061035156
2018-09-11,141.52999877929688
2018-07-09,143.25999450683594
2018-08-10,142.80999755859375
2019-04-23,142.10000610351562
2019-09-30,141.86000061035156
2020-01-23,142.00999450683594
2019-11-08,142.8000030517578
2020-04-14,142.89999389648438
2019-11-11,141.66000366210938
2020-01-29,142.24000549316406
2020-04-17,141.4499969482422
2018-07-24,142.00999450683594
2018-09-26,144.80999755859375
2019-05-08,144.92999267578125
2019-03-05,146.2100067138672
2019-02-01,146.22999572753906
2018-12-31,146.0
2018-11-29,146.2899932861328
2019-08-12,146.6199951171875
2019-07-11,146.44000244140625
2019-09-13,148.5
2019-11-14,147.6999969482422
2020-04-20,148.75
2020-02-04,149.0
2020-04-23,148.07000732421875
2018-12-14,149.57000732421875
2019-08-27,149.41000366210938
2018-08-08,148.2899932861328
2018-10-11,145.5500030517578
2018-11-12,147.2100067138672
2019-07-26,147.33999633789062
2019-06-24,142.91000366210938
2019-05-23,140.57000732421875
2019-03-20,140.22000122070312
2019-01-15,141.42999267578125
2019-11-20,141.50999450683594
2020-02-07,142.4600067138672
2020-02-10,140.80999755859375
2020-04-29,142.1999969482422
2019-11-26,145.4499969482422
2020-02-13,147.3800048828125
2019-01-30,146.91000366210938
2018-08-23,146.9199981689453
2018-09-24,145.89999389648438
2018-11-27,146.60000610351562
2018-10-26,145.07000732421875
2019-07-09,143.44000244140625
2019-06-07,135.5500030517578
2019-05-06,131.97999572753906
2019-04-04,130.1699981689453
2019-09-11,126.0999984741211
2019-11-29,122.97000122070312
2020-05-05,126.55000305175781
2019-12-02,125.5199966430664
2020-02-19,131.38999938964844
2020-05-08,125.75
2019-05-21,124.30999755859375
2019-03-18,115.68000030517578
2018-09-07,120.66000366210938
2018-08-06,113.04000091552734
2018-10-09,104.25
2019-02-14,113.13999938964844
2018-12-12,103.5199966430664
2019-07-24,111.26000213623047
2019-09-26,110.31999969482422
2019-10-28,107.9000015258789
2019-12-05,99.5199966430664
2020-05-11,89.80999755859375
2019-07-03,102.31999969482422
2020-02-25,104.8499984741211
2020-05-14,108.22000122070312
2020-02-28,100.97000122070312
2019-08-08,103.72000122070312
2019-06-05,102.66000366210938
2018-07-20,94.44000244140625
2018-08-21,97.62000274658203
2018-10-24,96.3499984741211
2019-04-02,104.19000244140625
2019-03-01,107.12000274658203
2019-01-28,115.2300033569336
2018-12-27,113.1500015258789
2019-09-09,110.2300033569336
2020-03-02,112.69999694824219
2020-05-20,109.4800033569336
2019-12-17,108.37999725341797
2020-03-05,115.75
2019-02-12,112.04000091552734
2019-01-11,104.0999984741211
2018-12-10,107.22000122070312
2019-08-23,107.94999694824219
2018-11-08,108.68000030517578
2019-07-22,110.97000122070312
2019-06-20,108.86000061035156
2018-09-05,115.69999694824219
2019-04-17,114.37999725341797
2019-09-24,111.37000274658203
2019-12-20,114.37000274658203
2020-05-26,115.02999877929688
2019-04-30,116.05999755859375
2019-12-23,116.94000244140625
2020-03-11,118.69999694824219
2020-05-29,121.36000061035156
2019-12-26,119.06999969482422
2020-06-01,116.62000274658203
2019-05-02,114.04000091552734
2019-02-27,114.02999877929688
2018-11-23,118.97000122070312
2019-08-06,116.26000213623047
2018-07-18,119.91000366210938
2018-09-20,115.76000213623047
2018-10-22,115.41000366210938
2019-07-05,118.51000213623047
2019-06-03,121.73999786376953
2019-10-09,124.05000305175781
2019-10-11,121.38999938964844
2020-03-17,122.54000091552734
2020-06-04,124.19999694824219
2019-10-14,128.85000610351562
2020-03-20,127.0999984741211
2018-11-06,132.3699951171875
2019-06-18,134.1999969482422
2019-05-17,127.63999938964844
2019-04-15,123.11000061035156
2019-03-14,113.25
2019-01-09,115.29000091552734
2018-08-02,117.0199966430664
2018-10-05,117.83000183105469
2019-08-21,118.4000015258789
2019-10-17,119.47000122070312
2020-03-23,119.47000122070312
2020-06-10,118.69999694824219
2019-02-25,121.31999969482422
2020-01-07,115.41000366210938
2020-03-26,115.97000122070312
2019-10-23,116.72000122070312
