Dates,VAR
2020-01-21,629900.0
2020-04-09,614600.0
2019-11-06,719800.0
2020-01-24,1287500.0
2020-01-27,723300.0
2020-04-15,936900.0
2018-12-26,1035400.0
2019-08-07,1706700.0
2019-06-04,653600.0
2018-09-21,613700.0
2018-07-19,354400.0
2018-08-20,454100.0
2018-10-23,632600.0
2019-05-03,380700.0
2019-04-01,623800.0
2019-02-28,472300.0
2019-11-12,508500.0
2020-01-30,544300.0
2019-11-15,533000.0
2020-04-21,633600.0
2019-04-16,394300.0
2019-03-15,339300.0
2019-02-11,423800.0
2019-01-10,643300.0
2019-08-22,421900.0
2018-11-07,856100.0
2018-08-03,413800.0
2018-09-04,588600.0
2019-06-19,456600.0
2019-09-23,869600.0
2019-11-18,523200.0
2020-02-05,352100.0
2020-04-24,482600.0
2019-03-29,393900.0
2019-11-21,497800.0
2020-04-27,366100.0
2020-02-11,464800.0
2020-04-30,310000.0
2019-05-01,232100.0
2019-02-26,520100.0
2019-01-25,324500.0
2018-12-24,294200.0
2019-09-06,518400.0
2018-07-17,254400.0
2018-09-19,459200.0
2019-08-05,388900.0
2019-10-08,407300.0
2019-12-11,765600.0
2019-11-27,348700.0
2020-02-14,316900.0
2020-05-06,349800.0
2019-01-08,588300.0
2018-12-07,728400.0
2019-08-20,564000.0
2018-11-05,704300.0
2019-07-19,564000.0
2018-10-04,359700.0
2019-06-17,324400.0
2019-05-16,458400.0
2018-08-01,846800.0
2019-03-13,1103900.0
2019-12-03,407100.0
2020-02-20,289400.0
2019-12-06,347800.0
2020-05-12,546400.0
2019-12-09,365000.0
2020-02-26,531000.0
2020-05-15,615000.0
2019-03-28,475400.0
2018-09-17,597000.0
2018-08-16,1970000.0
2018-10-19,889100.0
2019-04-29,824300.0
2019-01-23,716900.0
2019-09-04,616000.0
2018-11-20,1153600.0
2019-07-02,523100.0
2019-05-31,804000.0
2019-12-12,851900.0
2020-05-18,625000.0
2019-09-27,728800.0
2020-03-03,940600.0
2020-05-21,815200.0
2019-05-14,851500.0
2018-08-31,998300.0
2018-07-30,666900.0
2018-10-02,644500.0
2019-04-12,592400.0
2019-03-11,605400.0
2019-02-07,601900.0
2019-07-17,668200.0
2019-09-19,951100.0
2019-10-21,1037000.0
2019-12-18,1098400.0
2020-03-06,640000.0
2019-10-03,605400.0
2020-03-09,365400.0
2020-05-27,661700.0
2019-12-24,471200.0
2020-03-12,806100.0
2018-12-20,768600.0
2019-08-01,711400.0
2018-08-14,719100.0
2018-07-13,1228600.0
2018-10-17,1612100.0
2019-05-29,1268600.0
2019-03-26,625000.0
2019-02-22,748900.0
2019-10-04,524200.0
2019-11-05,489100.0
2019-12-27,1297100.0
2020-06-02,497200.0
2019-12-30,831300.0
2020-03-18,435000.0
2020-06-05,512100.0
2019-07-15,575000.0
2018-12-03,569600.0
2019-06-13,831900.0
2019-01-04,661000.0
2018-08-29,464900.0
2019-02-05,574700.0
2018-11-01,634300.0
2019-08-16,698900.0
2019-04-10,391600.0
2019-09-17,503900.0
2019-10-15,409100.0
2020-01-02,558300.0
2020-06-08,416100.0
2019-10-18,299100.0
2020-03-24,375200.0
2020-06-11,439200.0
2020-01-08,777100.0
2019-04-25,544900.0
2019-07-30,588200.0
2019-02-20,1904500.0
2018-07-11,987900.0
2018-09-13,728700.0
2018-10-15,720700.0
2019-06-28,622400.0
2018-12-18,705500.0
2018-11-16,705800.0
2019-10-02,927800.0
2020-03-27,600400.0
2020-01-10,665100.0
2019-10-24,585300.0
2020-03-30,499800.0
2020-06-17,500800.0
2020-01-14,407100.0
2020-04-02,503000.0
2019-01-02,556800.0
2019-08-14,994300.0
2018-10-30,738500.0
2019-06-11,587800.0
2019-05-10,597100.0
2019-04-08,641500.0
2018-08-27,690000.0
2018-07-26,719000.0
2018-09-28,651700.0
2019-03-07,502000.0
2019-10-30,235200.0
2020-01-17,1106200.0
2020-06-23,864000.0
2020-04-08,1014200.0
2020-06-26,507400.0
2019-03-22,637800.0
2019-01-17,588200.0
2019-08-29,548700.0
2018-11-14,573900.0
2019-06-26,812100.0
2018-09-11,586000.0
2018-07-09,560300.0
2018-08-10,689700.0
2019-04-23,763700.0
2019-09-30,789600.0
2020-01-23,1240500.0
2019-11-08,382900.0
2020-04-14,124900.0
2019-11-11,341400.0
2020-01-29,674600.0
2020-04-17,321800.0
2018-07-24,371500.0
2018-09-26,667600.0
2019-05-08,682400.0
2019-03-05,588700.0
2019-02-01,566200.0
2018-12-31,609400.0
2018-11-29,522200.0
2019-08-12,293000.0
2019-07-11,688400.0
2019-09-13,473300.0
2019-11-14,414100.0
2020-04-20,303300.0
2020-02-04,524000.0
2020-04-23,669900.0
2018-12-14,781200.0
2019-08-27,618500.0
2018-08-08,1039000.0
2018-10-11,663600.0
2018-11-12,843400.0
2019-07-26,755000.0
2019-06-24,1521800.0
2019-05-23,782300.0
2019-03-20,642900.0
2019-01-15,484300.0
2019-11-20,379500.0
2020-02-07,597000.0
2020-02-10,439600.0
2020-04-29,454500.0
2019-11-26,565800.0
2020-02-13,609000.0
2019-01-30,481900.0
2018-08-23,452400.0
2018-09-24,481700.0
2018-11-27,367500.0
2018-10-26,336200.0
2019-07-09,427800.0
2019-06-07,862100.0
2019-05-06,1109200.0
2019-04-04,733400.0
2019-09-11,878000.0
2019-11-29,1048700.0
2020-05-05,711300.0
2019-12-02,914600.0
2020-02-19,649300.0
2020-05-08,726300.0
2019-05-21,562500.0
2019-03-18,1187400.0
2018-09-07,992100.0
2018-08-06,887300.0
2018-10-09,1170500.0
2019-02-14,2243600.0
2018-12-12,1826900.0
2019-07-24,1698500.0
2019-09-26,1296100.0
2019-10-28,1127300.0
2019-12-05,2001900.0
2020-05-11,1259800.0
2019-07-03,1134300.0
2020-02-25,1145200.0
2020-05-14,1078300.0
2020-02-28,984400.0
2019-08-08,995700.0
2019-06-05,1138100.0
2018-07-20,861400.0
2018-08-21,939800.0
2018-10-24,851000.0
2019-04-02,772700.0
2019-03-01,1035100.0
2019-01-28,964100.0
2018-12-27,829200.0
2019-09-09,659500.0
2020-03-02,654500.0
2020-05-20,683900.0
2019-12-17,621200.0
2020-03-05,877100.0
2019-02-12,902000.0
2019-01-11,1571900.0
2018-12-10,1814300.0
2019-08-23,1091800.0
2018-11-08,654600.0
2019-07-22,514200.0
2019-06-20,872700.0
2018-09-05,958500.0
2019-04-17,1157100.0
2019-09-24,835700.0
2019-12-20,1221700.0
2020-05-26,1645600.0
2019-04-30,756100.0
2019-12-23,779400.0
2020-03-11,590100.0
2020-05-29,605800.0
2019-12-26,612400.0
2020-06-01,760200.0
2019-05-02,689900.0
2019-02-27,388800.0
2018-11-23,917900.0
2019-08-06,713400.0
2018-07-18,581400.0
2018-09-20,1108200.0
2018-10-22,391900.0
2019-07-05,626800.0
2019-06-03,609100.0
2019-10-09,584800.0
2019-10-11,1195300.0
2020-03-17,330900.0
2020-06-04,419600.0
2019-10-14,633300.0
2020-03-20,411100.0
2018-11-06,545100.0
2019-06-18,697200.0
2019-05-17,775700.0
2019-04-15,868500.0
2019-03-14,997500.0
2019-01-09,712600.0
2018-08-02,832000.0
2018-10-05,602000.0
2019-08-21,349200.0
2019-10-17,505900.0
2020-03-23,909900.0
2020-06-10,450600.0
2019-02-25,412000.0
2020-01-07,780400.0
2020-03-26,855200.0
2019-10-23,2293900.0
