Dates,DHI
2019-07-08,39.900001525878906
2019-06-06,40.84000015258789
2019-09-10,41.439998626708984
2020-01-15,42.25
2020-04-03,42.040000915527344
2019-10-31,43.36000061035156
2020-04-06,42.7400016784668
2020-06-24,42.31999969482422
2018-11-09,41.849998474121094
2019-07-23,41.849998474121094
2019-06-21,42.560001373291016
2019-05-20,43.0
2019-04-18,43.599998474121094
2018-09-06,43.79999923706055
2018-10-08,43.79999923706055
2019-02-13,44.0
2018-12-11,44.959999084472656
2019-09-25,45.400001525878906
2020-01-21,45.68000030517578
2020-04-09,45.86000061035156
2019-11-06,45.95000076293945
2020-01-24,46.5099983215332
2020-01-27,46.349998474121094
2020-04-15,46.619998931884766
2018-12-26,47.02000045776367
2019-08-07,44.959999084472656
2019-06-04,44.33000183105469
