Dates,AON
2018-12-13,170.88999938964844
2019-08-26,171.66000366210938
2019-07-25,171.9499969482422
2019-05-22,171.3800048828125
2019-03-19,170.99000549316406
2020-01-06,170.6300048828125
2020-03-25,170.1699981689453
2020-06-12,170.66000366210938
2019-10-22,170.8800048828125
2020-01-09,169.75
2020-06-15,156.08999633789062
2019-10-25,163.30999755859375
2020-03-31,161.75
2020-06-18,160.2899932861328
2019-04-03,162.66000366210938
2018-08-22,164.44000244140625
2018-10-25,166.66000366210938
2019-01-29,167.05999755859375
2018-12-28,167.9499969482422
2018-11-26,168.80999755859375
2019-08-09,167.74000549316406
2019-07-08,165.6699981689453
2019-06-06,165.3300018310547
2019-09-10,165.91000366210938
2020-01-15,165.22000122070312
2020-04-03,166.02000427246094
2019-10-31,166.89999389648438
2020-04-06,167.9199981689453
2020-06-24,169.52999877929688
2018-11-09,171.2899932861328
2019-07-23,172.88999938964844
2019-06-21,171.8300018310547
2019-05-20,171.60000610351562
2019-04-18,171.94000244140625
2018-09-06,171.6199951171875
2018-10-08,171.38999938964844
2019-02-13,171.9499969482422
2018-12-11,171.88999938964844
2019-09-25,174.64999389648438
2020-01-21,175.6699981689453
2020-04-09,175.85000610351562
2019-11-06,173.83999633789062
2020-01-24,173.32000732421875
2020-01-27,174.5
2020-04-15,174.74000549316406
2018-12-26,177.9600067138672
2019-08-07,176.91000366210938
2019-06-04,177.08999633789062
2018-09-21,177.97999572753906
2018-07-19,176.35000610351562
2018-08-20,175.52000427246094
2018-10-23,174.25999450683594
2019-05-03,177.02000427246094
2019-04-01,176.69000244140625
2019-02-28,176.0800018310547
2019-11-12,176.25
2020-01-30,174.85000610351562
2019-11-15,175.14999389648438
2020-04-21,175.3300018310547
2019-04-16,176.60000610351562
2019-03-15,176.5800018310547
2019-02-11,179.1300048828125
2019-01-10,179.52000427246094
2019-08-22,178.10000610351562
2018-11-07,179.14999389648438
2018-08-03,178.47999572753906
2018-09-04,177.39999389648438
2019-06-19,176.75
2019-09-23,177.50999450683594
2019-11-18,177.00999450683594
2020-02-05,179.58999633789062
2020-04-24,179.64999389648438
2019-03-29,179.92999267578125
2019-11-21,180.75
2020-04-27,182.9600067138672
2020-02-11,186.66000366210938
2020-04-30,187.22999572753906
2019-05-01,190.50999450683594
2019-02-26,188.69000244140625
2019-01-25,188.91000366210938
2018-12-24,188.52000427246094
2019-09-06,188.69000244140625
2018-07-17,188.52000427246094
2018-09-19,188.77000427246094
2019-08-05,189.6699981689453
2019-10-08,191.97000122070312
2019-12-11,191.88999938964844
2019-11-27,192.3800048828125
2020-02-14,193.08999633789062
2020-05-06,189.52999877929688
2019-01-08,189.42999267578125
2018-12-07,191.94000244140625
2019-08-20,192.9600067138672
2018-11-05,194.42999267578125
2019-07-19,196.08999633789062
2018-10-04,195.74000549316406
2019-06-17,196.44000244140625
2019-05-16,194.9199981689453
2018-08-01,196.1300048828125
2019-03-13,196.10000610351562
2019-12-03,196.25
2020-02-20,197.1199951171875
2019-12-06,196.69000244140625
2020-05-12,194.72999572753906
2019-12-09,194.10000610351562
2020-02-26,194.6699981689453
2020-05-15,193.8699951171875
2019-03-28,193.3699951171875
2018-09-17,193.36000061035156
2018-08-16,195.6999969482422
2018-10-19,192.97000122070312
2019-04-29,194.0800018310547
2019-01-23,192.42999267578125
2019-09-04,187.8699951171875
2018-11-20,188.38999938964844
2019-07-02,188.77000427246094
2019-05-31,181.88999938964844
2019-12-12,183.27999877929688
2020-05-18,183.3300018310547
2019-09-27,187.05999755859375
2020-03-03,187.3000030517578
2020-05-21,185.58999633789062
2019-05-14,185.1999969482422
2018-08-31,186.8699951171875
2018-07-30,186.2899932861328
2018-10-02,188.86000061035156
2019-04-12,192.5
2019-03-11,191.11000061035156
2019-02-07,191.99000549316406
2019-07-17,191.72999572753906
2019-09-19,188.17999267578125
2019-10-21,188.8800048828125
2019-12-18,190.07000732421875
2020-03-06,189.0800018310547
2019-10-03,191.11000061035156
2020-03-09,193.47999572753906
2020-05-27,191.42999267578125
2019-12-24,193.11000061035156
2020-03-12,195.0500030517578
2018-12-20,195.16000366210938
2019-08-01,192.4600067138672
2018-08-14,185.3000030517578
2018-07-13,187.44000244140625
2018-10-17,188.33999633789062
2019-05-29,188.39999389648438
2019-03-26,188.6699981689453
2019-02-22,190.00999450683594
2019-10-04,191.72999572753906
2019-11-05,193.4199981689453
2019-12-27,191.8300018310547
2020-06-02,191.22999572753906
2019-12-30,191.63999938964844
2020-03-18,191.83999633789062
2020-06-05,193.3699951171875
2019-07-15,192.11000061035156
2018-12-03,193.11000061035156
2019-06-13,189.6699981689453
2019-01-04,184.52000427246094
2018-08-29,184.5500030517578
2019-02-05,187.83999633789062
2018-11-01,189.6699981689453
2019-08-16,185.64999389648438
2019-04-10,185.50999450683594
2019-09-17,185.99000549316406
2019-10-15,190.2899932861328
2020-01-02,190.14999389648438
2020-06-08,191.5800018310547
2019-10-18,190.3800048828125
2020-03-24,192.6300048828125
2020-06-11,192.49000549316406
2020-01-08,192.94000244140625
2019-04-25,190.89999389648438
2019-07-30,190.25
2019-02-20,190.1300048828125
2018-07-11,188.07000732421875
2018-09-13,187.64999389648438
2018-10-15,187.60000610351562
2019-06-28,187.5800018310547
2018-12-18,191.6699981689453
2018-11-16,193.77999877929688
2019-10-02,194.4199981689453
2020-03-27,191.99000549316406
2020-01-10,192.41000366210938
2019-10-24,193.5
2020-03-30,191.2100067138672
2020-06-17,192.52000427246094
2020-01-14,193.38999938964844
2020-04-02,193.89999389648438
2019-01-02,195.22999572753906
2019-08-14,197.11000061035156
2018-10-30,196.66000366210938
2019-06-11,198.00999450683594
2019-05-10,199.0
2019-04-08,198.55999755859375
2018-08-27,197.8300018310547
2018-07-26,199.69000244140625
2018-09-28,200.24000549316406
2019-03-07,202.36000061035156
2019-10-30,202.41000366210938
2020-01-17,201.22000122070312
2020-06-23,198.60000610351562
2020-04-08,199.5399932861328
2020-06-26,200.61000061035156
2019-03-22,204.10000610351562
2019-01-17,204.13999938964844
2019-08-29,203.99000549316406
2018-11-14,204.22000122070312
2019-06-26,204.25
2018-09-11,202.83999633789062
2018-07-09,205.17999267578125
2018-08-10,206.67999267578125
2019-04-23,205.27999877929688
2019-09-30,206.2899932861328
2020-01-23,208.92999267578125
2019-11-08,207.25
2020-04-14,206.2100067138672
2019-11-11,206.9199981689453
2020-01-29,205.4199981689453
2020-04-17,205.97000122070312
2018-07-24,207.0
2018-09-26,207.88999938964844
2019-05-08,207.00999450683594
2019-03-05,206.77000427246094
2019-02-01,205.47000122070312
2018-12-31,206.5
2018-11-29,208.10000610351562
2019-08-12,207.55999755859375
2019-07-11,207.5500030517578
2019-09-13,206.74000549316406
2019-11-14,206.97000122070312
2020-04-20,209.11000061035156
2020-02-04,210.36000061035156
2020-04-23,210.1699981689453
2018-12-14,211.39999389648438
2019-08-27,210.1699981689453
2018-08-08,211.7899932861328
2018-10-11,210.64999389648438
2018-11-12,212.25
2019-07-26,216.27000427246094
2019-06-24,214.55999755859375
2019-05-23,219.75999450683594
2019-03-20,221.42999267578125
2019-01-15,226.47999572753906
2019-11-20,226.57000732421875
2020-02-07,227.91000366210938
2020-02-10,228.8800048828125
2020-04-29,229.13999938964844
2019-11-26,231.11000061035156
2020-02-13,230.0500030517578
2019-01-30,230.75999450683594
2018-08-23,233.75
2018-09-24,232.5399932861328
2018-11-27,235.35000610351562
2018-10-26,232.30999755859375
2019-07-09,230.69000244140625
2019-06-07,223.07000732421875
2019-05-06,221.47000122070312
2019-04-04,222.19000244140625
2019-09-11,212.0500030517578
2019-11-29,202.33999633789062
2020-05-05,208.60000610351562
2019-12-02,211.55999755859375
2020-02-19,216.7100067138672
2020-05-08,213.77000427246094
2019-05-21,206.47000122070312
2019-03-18,173.42999267578125
2018-09-07,175.25
2018-08-06,177.66000366210938
2018-10-09,169.52999877929688
2019-02-14,168.0500030517578
2018-12-12,154.50999450683594
2019-07-24,160.8300018310547
2019-09-26,145.0500030517578
2019-10-28,148.0
2019-12-05,145.75
2020-05-11,143.92999267578125
2019-07-03,150.25
2020-02-25,160.61000061035156
2020-05-14,161.5
2020-02-28,158.22999572753906
2019-08-08,162.11000061035156
2019-06-05,164.00999450683594
2018-07-20,152.08999633789062
2018-08-21,152.0
2018-10-24,151.0399932861328
2019-04-02,158.80999755859375
2019-03-01,173.3800048828125
2019-01-28,175.75999450683594
2018-12-27,186.67999267578125
2019-09-09,184.52000427246094
2020-03-02,187.85000610351562
2020-05-20,182.75
2019-12-17,181.97000122070312
2020-03-05,188.6199951171875
2019-02-12,183.05999755859375
2019-01-11,177.92999267578125
2018-12-10,176.82000732421875
2019-08-23,174.0
2018-11-08,173.17999267578125
2019-07-22,171.55999755859375
2019-06-20,171.89999389648438
2018-09-05,170.10000610351562
2019-04-17,167.4499969482422
2019-09-24,169.2899932861328
2019-12-20,176.08999633789062
2020-05-26,177.07000732421875
2019-04-30,176.3800048828125
2019-12-23,178.91000366210938
2020-03-11,185.19000244140625
2020-05-29,188.49000549316406
2019-12-26,191.57000732421875
2020-06-01,189.3300018310547
2019-05-02,186.22999572753906
2019-02-27,190.44000244140625
2018-11-23,195.3300018310547
2019-08-06,195.36000061035156
2018-07-18,194.91000366210938
2018-09-20,192.10000610351562
2018-10-22,190.69000244140625
2019-07-05,194.75
2019-06-03,195.97000122070312
2019-10-09,196.0
2019-10-11,195.1999969482422
2020-03-17,194.6699981689453
2020-06-04,194.0500030517578
2019-10-14,195.3300018310547
2020-03-20,195.89999389648438
2018-11-06,199.4600067138672
2019-06-18,196.63999938964844
2019-05-17,193.69000244140625
2019-04-15,191.1999969482422
2019-03-14,179.89999389648438
2019-01-09,177.85000610351562
2018-08-02,177.2100067138672
2018-10-05,184.27000427246094
2019-08-21,186.4199981689453
2019-10-17,190.1300048828125
2020-03-23,186.2100067138672
2020-06-10,185.02000427246094
2019-02-25,188.49000549316406
2020-01-07,185.77000427246094
2020-03-26,187.25
2019-10-23,189.22999572753906
