Dates,AON
2019-03-29,182.22999572753906
2019-11-21,183.25
2020-04-27,187.47999572753906
2020-02-11,188.3000030517578
2020-04-30,191.60000610351562
2019-05-01,192.7899932861328
2019-02-26,191.97000122070312
2019-01-25,191.5800018310547
2018-12-24,190.25999450683594
2019-09-06,191.7100067138672
2018-07-17,191.47999572753906
2018-09-19,190.8699951171875
2019-08-05,192.25
2019-10-08,194.0
2019-12-11,194.0
2019-11-27,194.14999389648438
2020-02-14,194.50999450683594
2020-05-06,194.25999450683594
2019-01-08,192.75999450683594
2018-12-07,193.69000244140625
2019-08-20,195.14999389648438
2018-11-05,196.5
2019-07-19,198.61000061035156
2018-10-04,198.0500030517578
2019-06-17,197.6699981689453
2019-05-16,196.60000610351562
2018-08-01,197.9499969482422
2019-03-13,197.9499969482422
2019-12-03,197.60000610351562
2020-02-20,197.99000549316406
2019-12-06,197.9600067138672
2020-05-12,197.3000030517578
2019-12-09,197.44000244140625
2020-02-26,197.39999389648438
2020-05-15,195.7100067138672
2019-03-28,195.00999450683594
2018-09-17,195.9199981689453
2018-08-16,197.38999938964844
2018-10-19,198.0
2019-04-29,197.0399932861328
2019-01-23,195.13999938964844
2019-09-04,194.1300048828125
2018-11-20,193.36000061035156
2019-07-02,192.2899932861328
2019-05-31,189.3000030517578
2019-12-12,187.50999450683594
2020-05-18,187.16000366210938
2019-09-27,190.35000610351562
2020-03-03,191.11000061035156
2020-05-21,189.07000732421875
2019-05-14,191.2899932861328
2018-08-31,190.66000366210938
2018-07-30,189.92999267578125
2018-10-02,192.2899932861328
2019-04-12,195.47000122070312
2019-03-11,194.5800018310547
2019-02-07,193.9199981689453
2019-07-17,194.72999572753906
2019-09-19,194.6300048828125
2019-10-21,191.58999633789062
2019-12-18,193.10000610351562
2020-03-06,190.75999450683594
2019-10-03,193.8000030517578
2020-03-09,195.5
2020-05-27,194.11000061035156
2019-12-24,195.47000122070312
2020-03-12,198.08999633789062
2018-12-20,196.83999633789062
2019-08-01,196.39999389648438
2018-08-14,193.17999267578125
2018-07-13,191.1699981689453
2018-10-17,190.72000122070312
2019-05-29,192.0
2019-03-26,191.32000732421875
2019-02-22,194.52999877929688
2019-10-04,194.57000732421875
2019-11-05,195.64999389648438
2019-12-27,195.0
2020-06-02,193.83999633789062
2019-12-30,194.8800048828125
2020-03-18,194.75
2020-06-05,195.5500030517578
2019-07-15,195.9499969482422
2018-12-03,194.3800048828125
2019-06-13,195.3000030517578
2019-01-04,189.35000610351562
2018-08-29,187.5
2019-02-05,192.08999633789062
2018-11-01,191.85000610351562
2019-08-16,189.19000244140625
2019-04-10,188.8000030517578
2019-09-17,189.92999267578125
2019-10-15,192.72999572753906
2020-01-02,192.6699981689453
2020-06-08,193.3699951171875
2019-10-18,192.9499969482422
2020-03-24,195.07000732421875
2020-06-11,193.97999572753906
2020-01-08,195.05999755859375
2019-04-25,196.75
2019-07-30,194.38999938964844
2019-02-20,192.05999755859375
2018-07-11,193.9499969482422
2018-09-13,189.97999572753906
2018-10-15,192.25
2019-06-28,194.8300018310547
2018-12-18,195.83999633789062
2018-11-16,196.4499969482422
2019-10-02,197.24000549316406
2020-03-27,195.75999450683594
2020-01-10,194.85000610351562
2019-10-24,195.82000732421875
2020-03-30,194.5800018310547
2020-06-17,194.88999938964844
2020-01-14,195.49000549316406
2020-04-02,197.22999572753906
2019-01-02,198.8000030517578
2019-08-14,199.75999450683594
2018-10-30,198.8800048828125
2019-06-11,201.0
2019-05-10,201.77999877929688
2019-04-08,201.1699981689453
2018-08-27,199.69000244140625
2018-07-26,202.0
2018-09-28,204.0
2019-03-07,205.8699951171875
2019-10-30,204.5
2020-01-17,204.1199951171875
2020-06-23,201.17999267578125
2020-04-08,202.27000427246094
2020-06-26,204.02000427246094
2019-03-22,206.77999877929688
2019-01-17,206.25
2019-08-29,205.91000366210938
2018-11-14,206.19000244140625
2019-06-26,206.07000732421875
2018-09-11,206.55999755859375
2018-07-09,208.0
2018-08-10,208.30999755859375
2019-04-23,208.16000366210938
2019-09-30,209.82000732421875
2020-01-23,212.64999389648438
2019-11-08,210.82000732421875
2020-04-14,207.97000122070312
2019-11-11,208.3300018310547
2020-01-29,208.36000061035156
2020-04-17,208.36000061035156
2018-07-24,208.41000366210938
2018-09-26,209.8800048828125
2019-05-08,208.91000366210938
2019-03-05,208.57000732421875
2019-02-01,208.50999450683594
2018-12-31,209.10000610351562
2018-11-29,209.5399932861328
2019-08-12,209.8300018310547
2019-07-11,209.4600067138672
2019-09-13,209.24000549316406
2019-11-14,210.32000732421875
2020-04-20,210.97999572753906
2020-02-04,211.9600067138672
2020-04-23,212.27999877929688
2018-12-14,212.8300018310547
2019-08-27,213.2899932861328
2018-08-08,214.83999633789062
2018-10-11,213.22000122070312
2018-11-12,217.72000122070312
2019-07-26,218.44000244140625
2019-06-24,219.85000610351562
2019-05-23,227.7100067138672
2019-03-20,225.75
2019-01-15,228.6300048828125
2019-11-20,229.64999389648438
2020-02-07,230.0399932861328
2020-02-10,230.60000610351562
2020-04-29,231.22999572753906
2019-11-26,233.6300048828125
2020-02-13,232.0399932861328
2019-01-30,234.58999633789062
2018-08-23,235.80999755859375
2018-09-24,235.4600067138672
2018-11-27,238.19000244140625
2018-10-26,237.3800048828125
2019-07-09,234.75
2019-06-07,230.14999389648438
2019-05-06,228.1699981689453
2019-04-04,226.3000030517578
2019-09-11,221.72000122070312
2019-11-29,208.67999267578125
2020-05-05,221.22999572753906
2019-12-02,223.1300048828125
2020-02-19,225.55999755859375
2020-05-08,221.66000366210938
2019-05-21,216.00999450683594
2019-03-18,198.4499969482422
2018-09-07,189.6699981689453
2018-08-06,189.9499969482422
2018-10-09,181.3699951171875
2019-02-14,183.08999633789062
2018-12-12,176.25999450683594
2019-07-24,177.41000366210938
2019-09-26,158.94000244140625
2019-10-28,155.83999633789062
2019-12-05,155.39999389648438
2020-05-11,156.35000610351562
2019-07-03,167.5500030517578
2020-02-25,167.99000549316406
2020-05-14,167.44000244140625
2020-02-28,171.52999877929688
2019-08-08,173.00999450683594
2019-06-05,170.0
2018-07-20,167.50999450683594
2018-08-21,159.57000732421875
2018-10-24,158.3000030517578
2019-04-02,174.5399932861328
2019-03-01,179.6999969482422
2019-01-28,190.91000366210938
2018-12-27,193.60000610351562
2019-09-09,189.99000549316406
2020-03-02,194.32000732421875
2020-05-20,192.44000244140625
2019-12-17,186.97999572753906
2020-03-05,193.97999572753906
2019-02-12,188.30999755859375
2019-01-11,182.67999267578125
2018-12-10,182.44000244140625
2019-08-23,181.39999389648438
2018-11-08,177.94000244140625
2019-07-22,177.0399932861328
2019-06-20,175.97999572753906
2018-09-05,175.25
2019-04-17,173.86000061035156
2019-09-24,179.85000610351562
2019-12-20,178.82000732421875
2020-05-26,184.02000427246094
2019-04-30,184.7100067138672
2019-12-23,186.35000610351562
2020-03-11,189.77000427246094
2020-05-29,194.07000732421875
2019-12-26,194.9499969482422
2020-06-01,195.0
2019-05-02,194.27000427246094
2019-02-27,193.42999267578125
2018-11-23,200.30999755859375
2019-08-06,197.97000122070312
2018-07-18,199.35000610351562
2018-09-20,195.5500030517578
2018-10-22,193.41000366210938
2019-07-05,197.36000061035156
2019-06-03,200.14999389648438
2019-10-09,201.52999877929688
2019-10-11,199.05999755859375
2020-03-17,197.5800018310547
2020-06-04,197.5500030517578
2019-10-14,201.47000122070312
2020-03-20,198.52999877929688
2018-11-06,204.39999389648438
2019-06-18,200.44000244140625
2019-05-17,197.4499969482422
2019-04-15,194.99000549316406
2019-03-14,190.27999877929688
2019-01-09,185.3800048828125
2018-08-02,185.35000610351562
2018-10-05,188.8300018310547
2019-08-21,193.4199981689453
2019-10-17,194.86000061035156
2020-03-23,194.02000427246094
2020-06-10,190.25999450683594
2019-02-25,191.3800048828125
2020-01-07,188.7100067138672
2020-03-26,194.89999389648438
2019-10-23,196.41000366210938
