Dates,AON
2019-07-25,172.39999389648438
2019-05-22,172.05999755859375
2019-03-19,171.1699981689453
2020-01-06,171.35000610351562
2020-03-25,171.19000244140625
2020-06-12,171.52999877929688
2019-10-22,171.64999389648438
2020-01-09,170.6300048828125
2020-06-15,157.25
2019-10-25,164.0
2020-03-31,162.5500030517578
2020-06-18,162.0399932861328
2019-04-03,164.7100067138672
2018-08-22,166.47999572753906
2018-10-25,167.08999633789062
2019-01-29,168.5800018310547
2018-12-28,170.0
2018-11-26,169.1999969482422
2019-08-09,167.9600067138672
2019-07-08,165.7100067138672
2019-06-06,168.1999969482422
2019-09-10,166.30999755859375
2020-01-15,166.63999938964844
2020-04-03,167.75999450683594
2019-10-31,167.97999572753906
2020-04-06,169.1699981689453
2020-06-24,170.6999969482422
2018-11-09,173.44000244140625
2019-07-23,173.13999938964844
2019-06-21,172.74000549316406
2019-05-20,172.5399932861328
2019-04-18,172.58999633789062
2018-09-06,172.7899932861328
2018-10-08,172.0
2019-02-13,172.83999633789062
2018-12-11,173.88999938964844
2019-09-25,176.1199951171875
2020-01-21,175.9600067138672
2020-04-09,176.92999267578125
2019-11-06,175.3699951171875
2020-01-24,175.1699981689453
2020-01-27,174.88999938964844
2020-04-15,178.3800048828125
2018-12-26,178.2899932861328
2019-08-07,179.61000061035156
2019-06-04,180.1699981689453
2018-09-21,178.57000732421875
2018-07-19,180.13999938964844
2018-08-20,175.72000122070312
2018-10-23,176.47999572753906
2019-05-03,178.75
2019-04-01,179.67999267578125
2019-02-28,176.7899932861328
2019-11-12,177.4199981689453
2020-01-30,176.50999450683594
2019-11-15,179.10000610351562
2020-04-21,176.22999572753906
2019-04-16,178.0500030517578
2019-03-15,178.8800048828125
2019-02-11,181.6999969482422
2019-01-10,180.5399932861328
2019-08-22,178.52999877929688
2018-11-07,180.35000610351562
2018-08-03,180.9600067138672
2018-09-04,178.25
2019-06-19,177.7899932861328
2019-09-23,179.30999755859375
2019-11-18,179.1199951171875
2020-02-05,181.75999450683594
2020-04-24,180.07000732421875
2019-03-29,182.10000610351562
2019-11-21,182.80999755859375
2020-04-27,187.4600067138672
2020-02-11,187.74000549316406
2020-04-30,190.24000549316406
2019-05-01,190.8699951171875
2019-02-26,189.4499969482422
2019-01-25,189.22999572753906
2018-12-24,189.67999267578125
2019-09-06,190.75999450683594
2018-07-17,188.80999755859375
2018-09-19,190.1300048828125
2019-08-05,192.0
2019-10-08,193.52000427246094
2019-12-11,192.02000427246094
2019-11-27,193.52000427246094
2020-02-14,193.25
2020-05-06,189.88999938964844
2019-01-08,192.57000732421875
2018-12-07,192.97999572753906
2019-08-20,195.13999938964844
2018-11-05,195.92999267578125
2019-07-19,198.47999572753906
2018-10-04,197.5800018310547
2019-06-17,196.47000122070312
2019-05-16,196.5500030517578
2018-08-01,197.82000732421875
2019-03-13,196.63999938964844
2019-12-03,197.47000122070312
2020-02-20,197.52999877929688
2019-12-06,197.0800018310547
2020-05-12,194.75999450683594
2019-12-09,197.0399932861328
2020-02-26,194.91000366210938
2020-05-15,194.14999389648438
2019-03-28,194.6999969482422
2018-09-17,195.88999938964844
2018-08-16,196.85000610351562
2018-10-19,194.55999755859375
2019-04-29,195.7899932861328
2019-01-23,193.1699981689453
2019-09-04,189.25
2018-11-20,189.97000122070312
2019-07-02,191.0399932861328
2019-05-31,183.25
2019-12-12,187.38999938964844
2020-05-18,186.3699951171875
2019-09-27,189.6999969482422
2020-03-03,189.42999267578125
2020-05-21,186.2100067138672
2019-05-14,190.97999572753906
2018-08-31,187.16000366210938
2018-07-30,189.17999267578125
2018-10-02,191.50999450683594
2019-04-12,194.3000030517578
2019-03-11,191.3300018310547
2019-02-07,193.1699981689453
2019-07-17,194.1199951171875
2019-09-19,189.1199951171875
2019-10-21,191.52000427246094
2019-12-18,191.13999938964844
2020-03-06,190.5500030517578
2019-10-03,192.19000244140625
2020-03-09,194.85000610351562
2020-05-27,192.61000061035156
2019-12-24,195.39999389648438
2020-03-12,195.60000610351562
2018-12-20,195.27999877929688
2019-08-01,193.42999267578125
2018-08-14,187.2899932861328
2018-07-13,188.3800048828125
2018-10-17,189.75999450683594
2019-05-29,190.8800048828125
2019-03-26,191.1199951171875
2019-02-22,194.52000427246094
2019-10-04,194.11000061035156
2019-11-05,194.22000122070312
2019-12-27,193.0
2020-06-02,192.75999450683594
2019-12-30,192.60000610351562
2020-03-18,194.41000366210938
2020-06-05,194.72999572753906
2019-07-15,193.47000122070312
2018-12-03,193.57000732421875
2019-06-13,189.72000122070312
2019-01-04,186.0
2018-08-29,187.24000549316406
2019-02-05,192.0
2018-11-01,190.42999267578125
2019-08-16,185.7100067138672
2019-04-10,186.63999938964844
2019-09-17,188.88999938964844
2019-10-15,191.10000610351562
2020-01-02,191.27999877929688
2020-06-08,192.2899932861328
2019-10-18,192.92999267578125
2020-03-24,193.4499969482422
2020-06-11,192.91000366210938
2020-01-08,195.02999877929688
2019-04-25,193.4199981689453
2019-07-30,191.44000244140625
2019-02-20,191.33999633789062
2018-07-11,188.64999389648438
2018-09-13,187.7899932861328
2018-10-15,188.57000732421875
2019-06-28,194.64999389648438
2018-12-18,193.16000366210938
2018-11-16,195.85000610351562
2019-10-02,194.64999389648438
2020-03-27,193.1300048828125
2020-01-10,194.74000549316406
2019-10-24,194.39999389648438
2020-03-30,194.57000732421875
2020-06-17,194.3800048828125
2020-01-14,195.0
2020-04-02,196.44000244140625
2019-01-02,198.35000610351562
2019-08-14,198.7100067138672
2018-10-30,197.89999389648438
2019-06-11,199.6199951171875
2019-05-10,201.52999877929688
2019-04-08,198.8000030517578
2018-08-27,199.5800018310547
2018-07-26,200.47999572753906
2018-09-28,203.22999572753906
2019-03-07,204.27000427246094
2019-10-30,203.61000061035156
2020-01-17,201.60000610351562
2020-06-23,199.99000549316406
2020-04-08,202.2100067138672
2020-06-26,203.4499969482422
2019-03-22,205.99000549316406
2019-01-17,205.50999450683594
2019-08-29,205.1999969482422
2018-11-14,205.1699981689453
2019-06-26,205.8800048828125
2018-09-11,206.14999389648438
2018-07-09,207.00999450683594
2018-08-10,207.60000610351562
2019-04-23,206.02999877929688
2019-09-30,209.72999572753906
2020-01-23,209.92999267578125
2019-11-08,207.8000030517578
2020-04-14,207.6999969482422
2019-11-11,207.9499969482422
2020-01-29,207.50999450683594
2020-04-17,207.63999938964844
2018-07-24,208.2899932861328
2018-09-26,208.7899932861328
2019-05-08,207.97000122070312
2019-03-05,208.57000732421875
2019-02-01,206.8000030517578
2018-12-31,207.64999389648438
2018-11-29,209.10000610351562
2019-08-12,208.05999755859375
2019-07-11,209.07000732421875
2019-09-13,207.64999389648438
2019-11-14,209.02999877929688
2020-04-20,210.14999389648438
2020-02-04,211.85000610351562
2020-04-23,211.25999450683594
2018-12-14,211.91000366210938
2019-08-27,213.10000610351562
2018-08-08,213.4199981689453
2018-10-11,211.9499969482422
2018-11-12,216.55999755859375
2019-07-26,216.5800018310547
2019-06-24,219.6300048828125
2019-05-23,220.25
2019-03-20,225.02999877929688
2019-01-15,226.63999938964844
2019-11-20,228.3000030517578
2020-02-07,229.60000610351562
2020-02-10,230.1300048828125
2020-04-29,231.07000732421875
2019-11-26,231.22000122070312
2020-02-13,230.9199981689453
2019-01-30,234.5800018310547
2018-08-23,235.72999572753906
2018-09-24,235.27000427246094
2018-11-27,237.42999267578125
2018-10-26,234.3300018310547
2019-07-09,231.50999450683594
2019-06-07,223.3000030517578
2019-05-06,222.44000244140625
2019-04-04,222.49000549316406
2019-09-11,212.22000122070312
2019-11-29,208.0
2020-05-05,221.05999755859375
2019-12-02,214.8000030517578
2020-02-19,225.47999572753906
2020-05-08,216.77999877929688
2019-05-21,214.80999755859375
2019-03-18,178.92999267578125
2018-09-07,183.10000610351562
2018-08-06,184.97999572753906
2018-10-09,173.49000549316406
2019-02-14,177.4499969482422
2018-12-12,170.52999877929688
2019-07-24,164.47000122070312
2019-09-26,155.9199981689453
2019-10-28,151.0800018310547
2019-12-05,149.5500030517578
2020-05-11,145.47999572753906
2019-07-03,166.0399932861328
2020-02-25,163.14999389648438
2020-05-14,165.6999969482422
2020-02-28,165.4199981689453
2019-08-08,171.02999877929688
2019-06-05,165.0399932861328
2018-07-20,153.67999267578125
2018-08-21,157.25999450683594
2018-10-24,154.13999938964844
2019-04-02,173.14999389648438
2019-03-01,175.9199981689453
2019-01-28,187.9600067138672
2018-12-27,192.0500030517578
2019-09-09,186.3800048828125
2020-03-02,194.02999877929688
2020-05-20,183.94000244140625
2019-12-17,186.24000549316406
2020-03-05,190.80999755859375
2019-02-12,185.69000244140625
2019-01-11,178.17999267578125
2018-12-10,181.58999633789062
2019-08-23,174.77000427246094
2018-11-08,175.5399932861328
2019-07-22,172.92999267578125
2019-06-20,172.3300018310547
2018-09-05,170.61000061035156
2019-04-17,172.6699981689453
2019-09-24,178.2100067138672
2019-12-20,177.67999267578125
2020-05-26,182.92999267578125
2019-04-30,177.24000549316406
2019-12-23,184.8300018310547
2020-03-11,189.75999450683594
2020-05-29,192.00999450683594
2019-12-26,193.22000122070312
2020-06-01,190.22999572753906
2019-05-02,193.92999267578125
2019-02-27,191.6699981689453
2018-11-23,196.83999633789062
2019-08-06,195.5399932861328
2018-07-18,195.27000427246094
2018-09-20,193.3300018310547
2018-10-22,191.97000122070312
2019-07-05,195.05999755859375
2019-06-03,197.83999633789062
2019-10-09,198.69000244140625
2019-10-11,196.9499969482422
2020-03-17,196.13999938964844
2020-06-04,194.8300018310547
2019-10-14,198.97000122070312
2020-03-20,197.99000549316406
2018-11-06,200.1999969482422
2019-06-18,198.00999450683594
2019-05-17,194.2899932861328
2019-04-15,193.17999267578125
2019-03-14,180.64999389648438
2019-01-09,181.9499969482422
2018-08-02,184.10000610351562
2018-10-05,186.1199951171875
2019-08-21,191.92999267578125
2019-10-17,190.99000549316406
2020-03-23,186.7899932861328
2020-06-10,188.77999877929688
2019-02-25,189.00999450683594
2020-01-07,187.52999877929688
2020-03-26,194.38999938964844
2019-10-23,190.02000427246094
