Dates,HSIC
2018-06-20,56.313724517822266
2018-06-21,56.298038482666016
2018-06-25,55.960784912109375
2018-06-22,58.01568603515625
2018-06-26,58.172550201416016
2018-06-27,57.77254867553711
2018-06-28,55.43529510498047
2018-06-29,56.541175842285156
2018-07-02,56.541175842285156
2018-07-03,57.64706039428711
2018-07-05,58.0313720703125
2018-07-16,58.90196228027344
2018-09-18,59.380393981933594
2019-01-24,58.97254943847656
2019-09-05,57.874507904052734
2018-11-21,58.172550201416016
2020-01-13,58.64313888549805
2020-04-01,57.92156982421875
2020-06-19,57.75686264038086
2019-10-29,57.56078338623047
2020-01-16,57.427452087402344
2020-06-22,58.117645263671875
2018-10-03,59.02745056152344
2018-07-31,59.874507904052734
2019-03-12,59.70980453491211
2019-02-08,60.125492095947266
2019-01-07,59.976470947265625
2018-12-06,60.603919982910156
2019-08-19,61.521568298339844
2019-07-18,61.505882263183594
2019-05-15,60.415687561035156
2019-09-20,61.639217376708984
2019-11-01,63.43529510498047
2020-04-07,61.19215774536133
2020-06-25,61.49803924560547
2020-06-16,61.22352981567383
2019-11-04,60.48627471923828
2020-01-22,60.48627471923828
2019-11-07,60.79999923706055
2020-04-13,60.48627471923828
2019-07-01,61.1529426574707
2019-05-30,61.976470947265625
2018-08-15,62.90980529785156
2018-10-18,63.701961517333984
2019-03-27,63.59215545654297
2019-01-22,63.639217376708984
2018-12-21,63.13725662231445
2019-09-03,63.599998474121094
2018-11-19,63.05882263183594
2019-08-02,63.2156867980957
2020-01-28,60.21176528930664
2020-04-16,60.13333511352539
2019-11-13,59.670589447021484
2020-01-31,60.01568603515625
2018-12-04,62.79215621948242
2018-11-02,62.7529411315918
2019-07-16,62.64313888549805
2018-08-30,62.141178131103516
2018-10-01,63.36470413208008
2019-06-14,64.80000305175781
2019-05-13,64.94902038574219
2019-04-11,65.22352600097656
2019-02-06,65.49803924560547
2019-09-18,65.70980072021484
2020-02-03,66.29019927978516
2020-04-22,66.83137512207031
2019-11-19,64.93333435058594
2020-02-06,65.56078338623047
2019-11-22,65.8431396484375
2019-03-25,66.66666412353516
2019-02-21,65.79608154296875
2018-12-19,66.6196060180664
2018-07-12,67.4745101928711
2018-09-14,67.23136901855469
2018-08-13,67.4431381225586
2018-10-16,68.6509780883789
2019-07-31,67.6627426147461
2019-05-28,67.937255859375
2019-04-26,67.68627166748047
2020-04-28,65.27843475341797
2019-11-25,64.92549133300781
2020-02-12,65.5999984741211
2020-05-01,66.3686294555664
