Dates,HSIC
2019-02-07,61.31999969482422
2019-07-17,60.709999084472656
2019-09-19,59.459999084472656
2019-10-21,60.709999084472656
2019-12-18,60.459999084472656
2020-03-06,60.5
2019-10-03,61.349998474121094
2020-03-09,61.619998931884766
2020-05-27,61.560001373291016
2019-12-24,61.060001373291016
2020-03-12,61.83000183105469
2018-12-20,61.560001373291016
2019-08-01,62.61000061035156
2018-08-14,63.900001525878906
2018-07-13,65.83999633789062
2018-10-17,65.02999877929688
2019-05-29,64.31999969482422
2019-03-26,65.12000274658203
2019-02-22,62.7599983215332
2019-10-04,62.869998931884766
2019-11-05,63.150001525878906
2019-12-27,62.849998474121094
2020-06-02,62.33000183105469
2019-12-30,61.060001373291016
2020-03-18,62.22999954223633
2020-06-05,61.619998931884766
2019-07-15,62.58000183105469
2018-12-03,63.5
2019-06-13,63.04999923706055
2019-01-04,61.779998779296875
2018-08-29,61.849998474121094
2019-02-05,62.93000030517578
2018-11-01,62.880001068115234
2019-08-16,62.130001068115234
2019-04-10,62.11000061035156
2019-09-17,62.380001068115234
2019-10-15,62.939998626708984
2020-01-02,61.36000061035156
2020-06-08,61.84000015258789
2019-10-18,62.45000076293945
2020-03-24,63.54999923706055
2020-06-11,62.810001373291016
2020-01-08,62.900001525878906
2019-04-25,62.4900016784668
2019-07-30,63.25
2019-02-20,61.939998626708984
2018-07-11,62.25
2018-09-13,62.119998931884766
2018-10-15,63.119998931884766
2019-06-28,62.79999923706055
2018-12-18,62.59000015258789
2018-11-16,63.29999923706055
2019-10-02,65.7300033569336
2020-03-27,67.7300033569336
2020-01-10,68.5999984741211
2019-10-24,68.73999786376953
2020-03-30,68.91000366210938
2020-06-17,67.4000015258789
2020-01-14,67.87999725341797
2020-04-02,68.27999877929688
2019-01-02,68.18000030517578
2019-08-14,68.45999908447266
2018-10-30,68.69000244140625
2019-06-11,69.5
2019-05-10,68.3499984741211
2019-04-08,68.44000244140625
2018-08-27,69.30000305175781
2018-07-26,70.36000061035156
2018-09-28,69.9800033569336
2019-03-07,69.95999908447266
2019-10-30,68.9000015258789
2020-01-17,69.08000183105469
2020-06-23,68.83999633789062
2020-04-08,69.1500015258789
2020-06-26,69.16999816894531
2019-03-22,69.41999816894531
2019-01-17,68.68000030517578
2019-08-29,68.33000183105469
2018-11-14,69.0999984741211
2019-06-26,68.81999969482422
2018-09-11,68.48999786376953
2018-07-09,68.69000244140625
2018-08-10,68.1500015258789
2019-04-23,68.36000061035156
2019-09-30,69.05999755859375
2020-01-23,66.66000366210938
2019-11-08,66.37999725341797
2020-04-14,66.52999877929688
2019-11-11,66.2699966430664
2020-01-29,66.58000183105469
2020-04-17,66.44000244140625
2018-07-24,66.72000122070312
2018-09-26,67.12000274658203
2019-05-08,66.55999755859375
2019-03-05,67.29000091552734
2019-02-01,67.73999786376953
2018-12-31,67.93000030517578
2018-11-29,66.19999694824219
2019-08-12,66.62000274658203
2019-07-11,66.22000122070312
2019-09-13,67.47000122070312
2019-11-14,68.5
2020-04-20,69.37999725341797
2020-02-04,69.29000091552734
2020-04-23,69.61000061035156
2018-12-14,70.73999786376953
2019-08-27,71.0
2018-08-08,71.19999694824219
2018-10-11,70.79000091552734
2018-11-12,70.41000366210938
2019-07-26,70.44999694824219
2019-06-24,71.47000122070312
2019-05-23,68.94000244140625
2019-03-20,69.62000274658203
2019-01-15,69.75
2019-11-20,71.11000061035156
2020-02-07,70.97000122070312
2020-02-10,69.97000122070312
2020-04-29,70.18000030517578
2019-11-26,70.88999938964844
2020-02-13,71.86000061035156
2019-01-30,71.51000213623047
2018-08-23,72.12999725341797
2018-09-24,72.98999786376953
2018-11-27,73.70999908447266
2018-10-26,68.91999816894531
2019-07-09,67.54000091552734
2019-06-07,64.93000030517578
2019-05-06,63.130001068115234
2019-04-04,63.18000030517578
2019-09-11,62.52000045776367
2019-11-29,60.939998626708984
2020-05-05,62.91999816894531
2019-12-02,60.560001373291016
2020-02-19,61.630001068115234
2020-05-08,59.25
2019-05-21,57.689998626708984
2019-03-18,54.5099983215332
2018-09-07,57.869998931884766
2018-08-06,57.68000030517578
2018-10-09,55.060001373291016
2019-02-14,56.709999084472656
2018-12-12,51.650001525878906
2019-07-24,54.61000061035156
2019-09-26,50.7400016784668
2019-10-28,49.810001373291016
2019-12-05,45.0099983215332
2020-05-11,43.18000030517578
2019-07-03,46.97999954223633
2020-02-25,50.029998779296875
2020-05-14,53.560001373291016
2020-02-28,50.0
2019-08-08,52.09000015258789
2019-06-05,50.52000045776367
2018-07-20,48.56999969482422
2018-08-21,48.439998626708984
2018-10-24,46.349998474121094
2019-04-02,47.13999938964844
2019-03-01,49.29999923706055
2019-01-28,52.369998931884766
2018-12-27,52.25
2019-09-09,51.70000076293945
2020-03-02,53.54999923706055
2020-05-20,52.15999984741211
2019-12-17,52.58000183105469
2020-03-05,53.63999938964844
2019-02-12,53.150001525878906
2019-01-11,52.029998779296875
2018-12-10,51.709999084472656
2019-08-23,51.630001068115234
2018-11-08,52.38999938964844
2019-07-22,54.86000061035156
2019-06-20,55.27000045776367
2018-09-05,56.95000076293945
2019-04-17,54.560001373291016
2019-09-24,52.150001525878906
2019-12-20,52.4900016784668
2020-05-26,53.70000076293945
2019-04-30,52.689998626708984
2019-12-23,53.88999938964844
2020-03-11,54.029998779296875
2020-05-29,55.470001220703125
2019-12-26,53.060001373291016
2020-06-01,51.130001068115234
2019-05-02,52.0
2019-02-27,51.7599983215332
2018-11-23,56.40999984741211
2019-08-06,57.04999923706055
2018-07-18,57.779998779296875
2018-09-20,57.18000030517578
2018-10-22,56.709999084472656
2019-07-05,59.56999969482422
2019-06-03,62.2400016784668
2019-10-09,61.45000076293945
2019-10-11,60.720001220703125
2020-03-17,61.130001068115234
2020-06-04,63.220001220703125
2019-10-14,63.2400016784668
2020-03-20,63.279998779296875
2018-11-06,65.83000183105469
2019-06-18,66.95999908447266
2019-05-17,61.15999984741211
2019-04-15,58.81999969482422
2019-03-14,55.81999969482422
2019-01-09,56.630001068115234
2018-08-02,58.18000030517578
2018-10-05,59.790000915527344
2019-08-21,59.77000045776367
2019-10-17,59.369998931884766
2020-03-23,60.41999816894531
2020-06-10,59.5
2019-02-25,59.349998474121094
2020-01-07,56.18000030517578
2020-03-26,56.400001525878906
2019-10-23,56.66999816894531
