Dates,DIS
2018-06-20,105.80999755859375
2018-06-21,105.79000091552734
2018-06-25,105.80999755859375
2018-06-22,103.73999786376953
2018-06-26,103.91000366210938
2018-06-27,103.4800033569336
2018-06-28,103.68000030517578
2018-06-29,104.6500015258789
2018-07-02,103.9000015258789
2018-07-03,103.5
2018-07-05,104.43000030517578
2018-07-16,104.04000091552734
2018-09-18,104.75
2019-01-24,104.83000183105469
2019-09-05,105.31999969482422
2018-11-21,107.81999969482422
2020-01-13,107.66000366210938
2020-04-01,108.7699966430664
2020-06-19,110.08999633789062
2019-10-29,109.6500015258789
2020-01-16,111.30000305175781
2020-06-22,110.83000183105469
2018-10-03,110.33999633789062
2018-07-31,110.54000091552734
2019-03-12,109.62999725341797
2019-02-08,111.68000030517578
2019-01-07,111.91999816894531
2018-12-06,112.05000305175781
2019-08-19,112.36000061035156
2019-07-18,112.58999633789062
2019-05-15,111.68000030517578
2019-09-20,112.4000015258789
2019-11-01,114.16000366210938
2020-04-07,116.23999786376953
2020-06-25,113.9000015258789
2020-06-16,112.80999755859375
2019-11-04,112.4000015258789
2020-01-22,111.72000122070312
2019-11-07,111.94999694824219
2020-04-13,111.47000122070312
2019-07-01,112.4000015258789
2019-05-30,111.88999938964844
2018-08-15,111.91000366210938
2018-10-18,112.0
2019-03-27,111.94000244140625
2019-01-22,111.52999877929688
2018-12-21,111.44000244140625
2019-09-03,112.06999969482422
2018-11-19,112.19999694824219
2019-08-02,112.0199966430664
2020-01-28,111.58999633789062
2020-04-16,111.55999755859375
2019-11-13,110.6500015258789
2020-01-31,109.69999694824219
2018-12-04,109.36000061035156
2018-11-02,110.01000213623047
2019-07-16,110.37000274658203
2018-08-30,109.51000213623047
2018-10-01,109.18000030517578
2019-06-14,109.37000274658203
2019-05-13,108.87999725341797
2019-04-11,108.61000061035156
2019-02-06,108.2300033569336
2019-09-18,109.4800033569336
2020-02-03,109.94000244140625
2020-04-22,110.4000015258789
2019-11-19,111.69999694824219
2020-02-06,112.6500015258789
2019-11-22,114.01000213623047
2019-03-25,115.0999984741211
2019-02-21,115.3499984741211
2018-12-19,115.68000030517578
2018-07-12,115.30000305175781
2018-09-14,116.73999786376953
2018-08-13,115.12000274658203
2018-10-16,114.7300033569336
2019-07-31,114.12000274658203
2019-05-28,116.04000091552734
2019-04-26,112.7300033569336
2020-04-28,110.31999969482422
2019-11-25,111.2300033569336
2020-02-12,111.88999938964844
2020-05-01,113.83999633789062
2020-05-04,115.43000030517578
2019-06-12,115.58000183105469
2019-04-09,117.22000122070312
2019-03-08,117.72000122070312
2019-02-04,115.41000366210938
2018-07-27,111.25
2018-08-28,112.12000274658203
2019-01-03,112.0999984741211
2019-08-15,111.95999908447266
2018-10-31,112.41000366210938
2019-09-16,114.68000030517578
2020-02-18,114.9000015258789
2020-05-07,114.37000274658203
2018-08-17,115.12000274658203
2019-12-04,115.44999694824219
2020-02-21,115.16000366210938
2018-12-17,115.20999908447266
2019-08-30,117.18000030517578
2018-11-15,116.5999984741211
2019-07-29,116.18000030517578
2019-06-27,116.44000244140625
2019-04-24,115.69999694824219
2018-07-10,115.98999786376953
2018-09-12,114.79000091552734
2019-02-19,111.5199966430664
2019-01-18,112.30000305175781
2020-02-24,111.73999786376953
2020-05-13,111.91999816894531
2019-12-10,112.41000366210938
2020-02-27,114.05000305175781
2019-12-13,115.20999908447266
2020-05-19,115.05999755859375
2019-03-06,114.91000366210938
2018-11-30,112.66000366210938
2019-08-13,111.16000366210938
2019-07-12,111.61000061035156
2019-06-10,109.52999877929688
2019-05-09,111.43000030517578
2018-07-25,112.1500015258789
2018-09-27,112.33999633789062
2018-10-29,112.05000305175781
2019-10-16,110.02999877929688
2019-12-16,108.9000015258789
2020-03-04,108.94999694824219
2020-05-22,106.12999725341797
2019-10-01,103.86000061035156
2019-12-19,100.3499984741211
2018-09-10,100.37999725341797
2019-05-24,102.80000305175781
2018-08-09,106.19000244140625
2019-04-22,107.55000305175781
2019-03-21,107.7300033569336
2019-01-16,105.94000244140625
2019-08-28,107.25
2018-11-13,109.30000305175781
2018-10-12,111.16999816894531
2019-06-25,111.55999755859375
2020-03-10,111.5
2020-05-28,111.7300033569336
2019-10-07,111.43000030517578
2020-03-13,110.61000061035156
2019-10-10,110.80999755859375
2020-03-16,110.16000366210938
2020-06-03,110.83000183105469
2018-11-28,109.75
2018-09-25,110.0
2018-07-23,109.93000030517578
2018-08-24,110.66000366210938
2019-07-10,109.94999694824219
2019-05-07,110.0
2019-04-05,108.95999908447266
2019-03-04,110.01000213623047
2019-01-31,110.93000030517578
2019-09-12,110.68000030517578
2019-12-31,111.44999694824219
2020-03-19,111.06999969482422
2020-01-03,109.80999755859375
2020-06-09,110.05999755859375
2019-02-15,109.25
2019-01-14,109.1500015258789
2018-07-06,109.2300033569336
2018-08-07,109.54000091552734
2018-10-10,111.02999877929688
2018-12-13,112.83000183105469
2019-08-26,113.29000091552734
2019-07-25,112.87000274658203
2019-05-22,113.94999694824219
2019-03-19,113.45999908447266
2020-01-06,112.8499984741211
2020-03-25,112.45999908447266
2020-06-12,112.75
2019-10-22,113.44999694824219
2020-01-09,113.08999633789062
2020-06-15,113.76000213623047
2019-10-25,114.0
2020-03-31,113.47000122070312
2020-06-18,112.9000015258789
2019-04-03,114.02999877929688
2018-08-22,114.04000091552734
2018-10-25,113.72000122070312
2019-01-29,113.93000030517578
2018-12-28,113.68000030517578
2018-11-26,112.45999908447266
2019-08-09,109.80000305175781
2019-07-08,108.05000305175781
2019-06-06,108.37000274658203
2019-09-10,107.51000213623047
2020-01-15,107.31999969482422
2020-04-03,108.2699966430664
2019-10-31,109.7300033569336
2020-04-06,110.23999786376953
2020-06-24,110.38999938964844
2018-11-09,111.37999725341797
2019-07-23,111.91999816894531
2019-06-21,112.20999908447266
2019-05-20,113.02999877929688
2019-04-18,114.30999755859375
2018-09-06,114.63999938964844
2018-10-08,115.27999877929688
2019-02-13,116.27999877929688
2018-12-11,116.31999969482422
2019-09-25,126.36000061035156
2020-01-21,129.7899932861328
2020-04-09,129.55999755859375
2019-11-06,129.27999877929688
2020-01-24,131.11000061035156
2020-01-27,131.02999877929688
2020-04-15,132.64999389648438
2018-12-26,132.72000122070312
2019-08-07,134.83999633789062
2019-06-04,137.50999450683594
2018-09-21,137.61000061035156
2018-07-19,136.02999877929688
2018-08-20,136.24000549316406
2018-10-23,132.3800048828125
2019-05-03,133.77999877929688
2019-04-01,132.3000030517578
2019-02-28,132.75999450683594
2019-11-12,133.30999755859375
2020-01-30,132.83999633789062
2019-11-15,131.22999572753906
2020-04-21,130.5500030517578
2019-04-16,132.0500030517578
2019-03-15,132.0399932861328
2019-02-11,134.80999755859375
2019-01-10,134.02999877929688
2019-08-22,133.25
2018-11-07,133.11000061035156
2018-08-03,133.38999938964844
2018-09-04,131.9499969482422
2019-06-19,132.22000122070312
2019-09-23,132.58999633789062
2019-11-18,130.77999877929688
2020-02-05,131.33999633789062
2020-04-24,130.77999877929688
2019-03-29,131.49000549316406
2019-11-21,132.9199981689453
2020-04-27,134.94000244140625
2020-02-11,135.72999572753906
2020-04-30,137.3300018310547
2019-05-01,136.07000732421875
2019-02-26,134.94000244140625
2019-01-25,134.82000732421875
2018-12-24,137.61000061035156
2019-09-06,140.52999877929688
2018-07-17,139.11000061035156
2018-09-19,138.97000122070312
2019-08-05,138.5800018310547
2019-10-08,139.91000366210938
2019-12-11,140.0
2019-11-27,137.8000030517578
2020-02-14,138.6699981689453
2020-05-06,139.50999450683594
2019-01-08,138.9199981689453
2018-12-07,138.61000061035156
2019-08-20,139.22000122070312
2018-11-05,141.27000427246094
2019-07-19,142.0
2018-10-04,140.6999969482422
2019-06-17,140.97000122070312
2019-05-16,139.75
2018-08-01,142.00999450683594
2019-03-13,143.5399932861328
2019-12-03,144.0
2020-02-20,143.97000122070312
2019-12-06,143.80999755859375
2020-05-12,142.3699951171875
2019-12-09,140.1699981689453
2020-02-26,139.74000549316406
2020-05-15,140.00999450683594
2019-03-28,140.27000427246094
2018-09-17,140.39999389648438
2018-08-16,141.0399932861328
2018-10-19,143.0500030517578
2019-04-29,145.1699981689453
2019-01-23,144.61000061035156
2019-09-04,142.33999633789062
2018-11-20,141.25999450683594
2019-07-02,139.94000244140625
2019-05-31,137.02999877929688
2019-12-12,138.3699951171875
2020-05-18,132.25999450683594
2019-09-27,136.00999450683594
2020-03-03,136.75999450683594
2020-05-21,135.22999572753906
2019-05-14,135.0
2018-08-31,132.67999267578125
2018-07-30,132.47000122070312
2018-10-02,133.8300018310547
2019-04-12,134.27999877929688
2019-03-11,133.25999450683594
2019-02-07,134.0500030517578
2019-07-17,134.69000244140625
2019-09-19,131.02000427246094
2019-10-21,132.5500030517578
2019-12-18,134.19000244140625
2020-03-06,133.52000427246094
2019-10-03,137.4199981689453
2020-03-09,136.75999450683594
2020-05-27,135.05999755859375
2019-12-24,136.38999938964844
2020-03-12,138.32000732421875
2018-12-20,138.25
2019-08-01,138.47999572753906
2018-08-14,134.5800018310547
2018-07-13,134.92999267578125
2018-10-17,136.5399932861328
2019-05-29,137.11000061035156
2019-03-26,135.3000030517578
2019-02-22,135.6699981689453
2019-10-04,135.72000122070312
2019-11-05,133.0
2019-12-27,131.61000061035156
2020-06-02,131.88999938964844
2019-12-30,131.5
2020-03-18,131.22000122070312
2020-06-05,129.05999755859375
2019-07-15,128.9199981689453
2018-12-03,129.82000732421875
2019-06-13,129.50999450683594
2019-01-04,127.56999969482422
2018-08-29,127.54000091552734
2019-02-05,128.61000061035156
2018-11-01,129.0399932861328
2019-08-16,128.3699951171875
2019-04-10,128.05999755859375
2019-09-17,128.8800048828125
2019-10-15,129.83999633789062
2020-01-02,129.47999572753906
2020-06-08,129.39999389648438
2019-10-18,129.6999969482422
2020-03-24,130.50999450683594
2020-06-11,130.88999938964844
2020-01-08,130.02000427246094
2019-04-25,132.10000610351562
2019-07-30,130.75999450683594
2019-02-20,129.6300048828125
2018-07-11,130.02999877929688
2018-09-13,130.13999938964844
2018-10-15,129.44000244140625
2019-06-28,129.14999389648438
2018-12-18,128.75
2018-11-16,130.50999450683594
2019-10-02,132.47000122070312
2020-03-27,130.88999938964844
2020-01-10,130.66000366210938
2019-10-24,131.75
2020-03-30,136.74000549316406
2020-06-17,136.2100067138672
2020-01-14,136.74000549316406
2020-04-02,136.83999633789062
2019-01-02,146.27999877929688
2019-08-14,144.2100067138672
2018-10-30,143.69000244140625
2019-06-11,146.8000030517578
2019-05-10,146.02999877929688
2019-04-08,146.25999450683594
2018-08-27,146.67999267578125
2018-07-26,147.6999969482422
2018-09-28,150.61000061035156
2019-03-07,151.14999389648438
2019-10-30,151.00999450683594
2020-01-17,149.10000610351562
2020-06-23,146.8699951171875
2020-04-08,148.17999267578125
2020-06-26,147.10000610351562
2019-03-22,147.17999267578125
2019-01-17,145.39999389648438
2019-08-29,145.0500030517578
2018-11-14,146.75999450683594
2019-06-26,147.25
2018-09-11,146.30999755859375
2018-07-09,146.5500030517578
2018-08-10,147.6199951171875
2019-04-23,146.19000244140625
2019-09-30,145.32000732421875
2020-01-23,145.77000427246094
2019-11-08,144.3300018310547
2020-04-14,144.4499969482422
2019-11-11,145.1699981689453
2020-01-29,145.4499969482422
2020-04-17,143.39999389648438
2018-07-24,143.25999450683594
2018-09-26,145.10000610351562
2019-05-08,146.0500030517578
2019-03-05,144.30999755859375
2019-02-01,145.4199981689453
2018-12-31,144.82000732421875
2018-11-29,144.61000061035156
2019-08-12,144.25999450683594
2019-07-11,143.36000061035156
2019-09-13,142.2899932861328
2019-11-14,143.92999267578125
2020-04-20,144.44000244140625
2020-02-04,144.00999450683594
2020-04-23,143.00999450683594
2018-12-14,143.5399932861328
2019-08-27,140.64999389648438
2018-08-08,139.1999969482422
2018-10-11,135.0
2018-11-12,135.86000061035156
2019-07-26,135.7899932861328
2019-06-24,134.8300018310547
2019-05-23,137.05999755859375
2019-03-20,139.75
2019-01-15,143.25
2019-11-20,138.57000732421875
2020-02-07,141.22000122070312
2020-02-10,140.1199951171875
2020-04-29,140.4600067138672
2019-11-26,140.4600067138672
2020-02-13,140.8699951171875
2019-01-30,140.82000732421875
2018-08-23,139.1300048828125
2018-09-24,138.10000610351562
2018-11-27,139.22999572753906
2018-10-26,138.85000610351562
2019-07-09,138.5800018310547
2019-06-07,131.2100067138672
2019-05-06,127.9800033569336
2019-04-04,122.12999725341797
2019-09-11,117.91999816894531
2019-11-29,113.20999908447266
2020-05-05,116.02999877929688
2019-12-02,115.1500015258789
2020-02-19,115.4800033569336
2020-05-08,112.11000061035156
2019-05-21,110.31999969482422
2019-03-18,104.27999877929688
2018-09-07,102.43000030517578
2018-08-06,102.86000061035156
2018-10-09,91.63999938964844
2019-02-14,92.25
2018-12-12,90.0
2019-07-24,91.1500015258789
2019-09-26,79.06999969482422
2019-10-28,85.11000061035156
2019-12-05,85.83999633789062
2020-05-11,81.08999633789062
2019-07-03,91.80000305175781
2020-02-25,95.51000213623047
2020-05-14,100.80000305175781
2020-02-28,95.54000091552734
2019-08-08,92.0999984741211
2019-06-05,96.16000366210938
2018-07-20,92.55999755859375
2018-08-21,94.19999694824219
2018-10-24,92.70999908447266
2019-04-02,94.5199966430664
2019-03-01,100.25
2019-01-28,98.6500015258789
2018-12-27,103.52999877929688
2019-09-09,99.61000061035156
2020-03-02,103.9000015258789
2020-05-20,102.69999694824219
2019-12-17,100.88999938964844
2020-03-05,104.3499984741211
2019-02-12,102.0
2019-01-11,99.12999725341797
2018-12-10,100.88999938964844
2019-08-23,99.45999908447266
2018-11-08,99.5199966430664
2019-07-22,101.61000061035156
2019-06-20,105.9800033569336
2018-09-05,108.55999755859375
2019-04-17,106.86000061035156
2019-09-24,104.47000122070312
2019-12-20,100.55000305175781
2020-05-26,100.9000015258789
2019-04-30,98.86000061035156
2019-12-23,101.83000183105469
2020-03-11,106.62999725341797
2020-05-29,106.41000366210938
2019-12-26,104.48999786376953
2020-06-01,101.5999984741211
2019-05-02,99.66000366210938
2019-02-27,104.2699966430664
2018-11-23,114.47000122070312
2019-08-06,113.41999816894531
2018-07-18,116.04000091552734
2018-09-20,116.5
2018-10-22,116.83000183105469
2019-07-05,120.43000030517578
2019-06-03,119.70999908447266
2019-10-09,116.0
2019-10-11,114.12000274658203
2020-03-17,116.93000030517578
2020-06-04,117.83000183105469
2019-10-14,119.31999969482422
2020-03-20,121.8499984741211
2018-11-06,124.27999877929688
2019-06-18,123.94000244140625
2019-05-17,123.51000213623047
2019-04-15,120.93000030517578
2019-03-14,112.25
2019-01-09,112.88999938964844
2018-08-02,111.70999908447266
2018-10-05,116.05000305175781
2019-08-21,117.13999938964844
2019-10-17,115.93000030517578
2020-03-23,114.3499984741211
2020-06-10,113.11000061035156
2019-02-25,115.97000122070312
2020-01-07,110.02999877929688
2020-03-26,108.5
2019-10-23,108.0199966430664
