Dates,DIS
2018-06-20,107.0
2018-06-21,107.01000213623047
2018-06-25,106.06999969482422
2018-06-22,106.0
2018-06-26,104.45999908447266
2018-06-27,104.5
2018-06-28,103.91000366210938
2018-06-29,104.93000030517578
2018-07-02,104.1500015258789
2018-07-03,105.87999725341797
2018-07-05,104.69999694824219
2018-07-16,104.5
2018-09-18,105.01000213623047
2019-01-24,106.25
2019-09-05,105.31999969482422
2018-11-21,108.05000305175781
2020-01-13,108.0
2020-04-01,109.81999969482422
2020-06-19,110.26000213623047
2019-10-29,110.30999755859375
2020-01-16,111.54000091552734
2020-06-22,112.1500015258789
2018-10-03,111.05000305175781
2018-07-31,111.83999633789062
2019-03-12,110.63999938964844
2019-02-08,112.1500015258789
2019-01-07,114.0
2018-12-06,112.19999694824219
2019-08-19,112.55000305175781
2019-07-18,113.68000030517578
2019-05-15,112.5
2019-09-20,113.19999694824219
2019-11-01,114.66000366210938
2020-04-07,116.56999969482422
2020-06-25,115.9000015258789
2020-06-16,114.05000305175781
2019-11-04,113.58000183105469
2020-01-22,112.66000366210938
2019-11-07,112.37999725341797
2020-04-13,112.18000030517578
2019-07-01,113.30000305175781
2019-05-30,112.51000213623047
2018-08-15,112.93000030517578
2018-10-18,112.25
2019-03-27,112.44000244140625
2019-01-22,111.94000244140625
2018-12-21,111.62999725341797
2019-09-03,112.48999786376953
2018-11-19,112.56999969482422
2019-08-02,112.58000183105469
2020-01-28,112.06999969482422
2020-04-16,111.9000015258789
2019-11-13,111.80000305175781
2020-01-31,110.58000183105469
2018-12-04,110.0
2018-11-02,110.08000183105469
2019-07-16,111.44000244140625
2018-08-30,110.5
2018-10-01,109.25
2019-06-14,109.55000305175781
2019-05-13,110.91999816894531
2019-04-11,109.58000183105469
2019-02-06,108.88999938964844
2019-09-18,109.62999725341797
2020-02-03,110.58000183105469
2020-04-22,111.94999694824219
2019-11-19,112.2699966430664
2020-02-06,113.30999755859375
2019-11-22,114.01000213623047
2019-03-25,115.19000244140625
2019-02-21,115.6500015258789
2018-12-19,117.27999877929688
2018-07-12,115.55000305175781
2018-09-14,117.94999694824219
2018-08-13,117.0
2018-10-16,116.0
2019-07-31,114.83000183105469
2019-05-28,116.62000274658203
2019-04-26,116.83999633789062
2020-04-28,112.5
2019-11-25,111.97000122070312
2020-02-12,111.93000030517578
2020-05-01,114.33999633789062
2020-05-04,116.0999984741211
2019-06-12,116.75
2019-04-09,117.41999816894531
2019-03-08,119.05000305175781
2019-02-04,116.94999694824219
2018-07-27,117.05999755859375
2018-08-28,112.62000274658203
2019-01-03,112.83999633789062
2019-08-15,114.44999694824219
2018-10-31,113.38999938964844
2019-09-16,116.2300033569336
2020-02-18,115.19999694824219
2020-05-07,116.83000183105469
2018-08-17,115.73999786376953
2019-12-04,115.73999786376953
2020-02-21,116.56999969482422
2018-12-17,117.44999694824219
2019-08-30,118.19999694824219
2018-11-15,118.0
2019-07-29,117.11000061035156
2019-06-27,117.44000244140625
2019-04-24,116.48999786376953
2018-07-10,116.52999877929688
2018-09-12,116.0
2019-02-19,113.5199966430664
2019-01-18,112.5
2020-02-24,112.23999786376953
2020-05-13,113.18000030517578
2019-12-10,113.61000061035156
2020-02-27,114.31999969482422
2019-12-13,115.75
2020-05-19,116.83999633789062
2019-03-06,116.6500015258789
2018-11-30,115.62000274658203
2019-08-13,112.05999755859375
2019-07-12,113.86000061035156
2019-06-10,111.98999786376953
2019-05-09,112.97000122070312
2018-07-25,113.0
2018-09-27,112.87000274658203
2018-10-29,112.37000274658203
2019-10-16,112.29000091552734
2019-12-16,110.87000274658203
2020-03-04,110.0
2020-05-22,108.75
2019-10-01,106.47000122070312
2019-12-19,103.2300033569336
2018-09-10,100.48999786376953
2019-05-24,104.41000366210938
2018-08-09,107.27999877929688
2019-04-22,109.11000061035156
2019-03-21,108.0999984741211
2019-01-16,108.4800033569336
2019-08-28,107.94000244140625
2018-11-13,109.91000366210938
2018-10-12,111.80000305175781
2019-06-25,111.80000305175781
2020-03-10,111.98999786376953
2020-05-28,112.18000030517578
2019-10-07,111.6500015258789
2020-03-13,112.30000305175781
2019-10-10,111.44999694824219
2020-03-16,110.72000122070312
2020-06-03,111.86000061035156
2018-11-28,110.62000274658203
2018-09-25,111.19000244140625
2018-07-23,111.0
2018-08-24,111.47000122070312
2019-07-10,110.76000213623047
2019-05-07,110.6500015258789
2019-04-05,110.30000305175781
2019-03-04,110.0999984741211
2019-01-31,111.97000122070312
2019-09-12,111.41000366210938
