Dates,PNW
2018-08-29,93.22373962402344
2019-02-05,94.6844711303711
2018-11-01,94.88896942138672
2019-08-16,93.0776596069336
2019-04-10,92.912109375
2019-09-17,92.8731689453125
2019-10-15,92.96080780029297
2020-01-02,92.0551528930664
2020-06-08,91.20793151855469
2019-10-18,91.37348175048828
2020-03-24,91.23715209960938
2020-06-11,91.4513931274414
2020-01-08,91.529296875
2019-04-25,92.0551528930664
2019-07-30,91.68510437011719
2019-02-20,92.6004867553711
2018-07-11,91.7337875366211
2018-09-13,89.81537628173828
2018-10-15,90.64311981201172
2019-06-28,91.38320922851562
2018-12-18,91.65589141845703
2018-11-16,91.8061294555664
2019-10-02,90.0680160522461
2020-03-27,89.14494323730469
2020-01-10,89.52791595458984
2019-10-24,86.23825073242188
2020-03-30,84.8340072631836
2020-06-17,83.5967025756836
2020-01-14,84.06806182861328
2020-04-02,84.3921127319336
2019-01-02,85.42320251464844
2019-08-14,86.03203582763672
2018-10-30,85.23662567138672
2019-06-11,85.1875228881836
2019-05-10,85.70797729492188
2019-04-08,85.69815826416016
2018-08-27,85.6294174194336
2018-07-26,85.04022979736328
2018-09-28,85.92401123046875
2019-03-07,85.81600189208984
2019-10-30,85.81600189208984
2020-01-17,84.20553588867188
2020-06-23,84.52959442138672
2020-04-08,85.37410736083984
2020-06-26,85.03040313720703
2019-03-22,84.64743041992188
2019-01-17,84.00914001464844
2019-08-29,83.67526245117188
2018-11-14,83.901123046875
2019-06-26,84.19571685791016
2018-09-11,84.58850860595703
2018-07-09,86.022216796875
2018-08-10,86.022216796875
2019-04-23,86.97473907470703
2019-09-30,87.64249420166016
2020-01-23,88.56556701660156
2019-11-08,87.37736511230469
2020-04-14,87.259521484375
2019-11-11,87.347900390625
2020-01-29,87.24970245361328
2020-04-17,87.64249420166016
2018-07-24,88.31024932861328
2018-09-26,87.11222076416016
2019-05-08,87.38717651367188
2019-03-05,87.2988052368164
2019-02-01,87.082763671875
2018-12-31,86.91583251953125
2018-11-29,88.2709732055664
2019-08-12,88.92890167236328
2019-07-11,89.58683776855469
2019-09-13,90.38224029541016
2019-11-14,90.971435546875
2020-04-20,91.56062316894531
2020-02-04,91.65882873535156
2020-04-23,92.68009948730469
2018-12-14,92.85685729980469
2019-08-27,94.11380004882812
2018-08-08,95.3707504272461
2018-10-11,95.91084289550781
2018-11-12,95.30201721191406
2019-07-26,96.28399658203125
2019-06-24,97.00084686279297
2019-05-23,96.69647979736328
2019-03-20,97.24088287353516
2019-01-15,96.62718963623047
2019-11-20,97.17159271240234
2020-02-07,96.99342346191406
2020-02-10,97.06271362304688
2020-04-29,97.80508422851562
2019-11-26,97.60712432861328
2020-02-13,97.64671325683594
2019-01-30,99.20074462890625
2018-08-23,99.40860748291016
2018-09-24,100.77457427978516
2018-11-27,100.50732421875
2018-10-26,100.06189727783203
2019-07-09,102.54637145996094
2019-06-07,99.9134292602539
2019-05-06,97.39925384521484
2019-04-04,96.21145629882812
2019-09-11,92.65797424316406
2019-11-29,88.57987213134766
2020-05-05,93.94475555419922
2019-12-02,93.52902221679688
2020-02-19,99.24034118652344
2020-05-08,98.65634155273438
2019-05-21,98.29999542236328
2019-03-18,94.40007781982422
2018-09-07,95.21173095703125
2018-08-06,88.63926696777344
2018-10-09,79.28536987304688
2019-02-14,80.74041748046875
2018-12-12,67.41731262207031
2019-07-24,74.0689697265625
2019-09-26,64.90314483642578
2019-10-28,67.6647720336914
2019-12-05,64.88334655761719
2020-05-11,62.27019500732422
2019-07-03,70.31751251220703
2020-02-25,71.9210433959961
2020-05-14,78.53309631347656
2020-02-28,76.84048461914062
2019-08-08,77.56306457519531
2019-06-05,75.01920318603516
2018-07-20,70.11954498291016
2018-08-21,71.04008483886719
2018-10-24,67.49649810791016
2019-04-02,73.57405090332031
2019-03-01,72.85147094726562
2019-01-28,78.06787872314453
2018-12-27,81.39370727539062
2019-09-09,78.80035400390625
2020-03-02,80.9977798461914
2020-05-20,78.84984588623047
2019-12-17,78.20645904541016
2020-03-05,79.09730529785156
2019-02-12,75.82096099853516
2019-01-11,74.84103393554688
2018-12-10,76.79100036621094
2019-08-23,75.04889678955078
2018-11-08,76.35547637939453
2019-07-22,77.95899963378906
2019-06-20,79.17648315429688
2018-09-05,77.75113677978516
2019-04-17,76.20700073242188
2019-09-24,74.12000274658203
2019-12-20,73.6500015258789
2020-05-26,74.63999938964844
2019-04-30,72.01000213623047
2019-12-23,71.76000213623047
2020-03-11,73.87000274658203
2020-05-29,73.6500015258789
2019-12-26,72.4800033569336
2020-06-01,72.45999908447266
2019-05-02,72.0199966430664
2019-02-27,71.41999816894531
2018-11-23,74.86000061035156
2019-08-06,72.58999633789062
2018-07-18,72.7699966430664
2018-09-20,72.27999877929688
2018-10-22,72.66000366210938
2019-07-05,74.33999633789062
2019-06-03,75.5
2019-10-09,76.8499984741211
2019-10-11,77.9000015258789
2020-03-17,77.58000183105469
2020-06-04,78.16000366210938
2019-10-14,78.97000122070312
2020-03-20,77.83000183105469
2018-11-06,79.37999725341797
2019-06-18,82.04000091552734
2019-05-17,80.11000061035156
2019-04-15,78.12999725341797
2019-03-14,74.69999694824219
2019-01-09,75.5999984741211
2018-08-02,77.08999633789062
2018-10-05,77.2300033569336
2019-08-21,76.25
2019-10-17,76.6500015258789
2020-03-23,73.5
2020-06-10,73.27999877929688
2019-02-25,72.23999786376953
2020-01-07,71.62000274658203
2020-03-26,71.36000061035156
2019-10-23,71.05000305175781
