Dates,PNW
2020-03-31,92.62000274658203
2020-06-18,92.37000274658203
2019-04-03,92.91999816894531
2018-08-22,94.19999694824219
2018-10-25,94.80999755859375
2019-01-29,94.80000305175781
2018-12-28,94.97000122070312
2018-11-26,94.87999725341797
2019-08-09,94.01000213623047
2019-07-08,94.33999633789062
2019-06-06,94.48999786376953
2019-09-10,95.63999938964844
2020-01-15,96.30000305175781
2020-04-03,96.27999877929688
2019-10-31,95.91000366210938
2020-04-06,94.4000015258789
2020-06-24,94.73999786376953
2018-11-09,93.91000366210938
2019-07-23,94.38999938964844
2019-06-21,93.58000183105469
2019-05-20,93.13999938964844
2019-04-18,93.3499984741211
2018-09-06,93.62000274658203
2018-10-08,93.79000091552734
2019-02-13,93.97000122070312
2018-12-11,93.7300033569336
2019-09-25,94.30000305175781
2020-01-21,95.58000183105469
2020-04-09,94.08999633789062
2019-11-06,93.7300033569336
2020-01-24,93.9000015258789
2020-01-27,93.19000244140625
2020-04-15,93.5199966430664
2018-12-26,94.05000305175781
2019-08-07,94.30999755859375
2019-06-04,94.97000122070312
2018-09-21,93.77999877929688
2018-07-19,93.25
2018-08-20,93.86000061035156
2018-10-23,92.5199966430664
2019-05-03,93.19999694824219
2019-04-01,93.3499984741211
2019-02-28,92.93000030517578
2019-11-12,91.94999694824219
2020-01-30,92.05000305175781
2019-11-15,92.45999908447266
2020-04-21,94.58000183105469
2019-04-16,94.77999877929688
2019-03-15,94.68000030517578
2019-02-11,94.75
2019-01-10,95.2300033569336
2019-08-22,96.04000091552734
2018-11-07,95.9800033569336
2018-08-03,95.72000122070312
2018-09-04,96.54000091552734
2019-06-19,96.5199966430664
2019-09-23,94.97000122070312
2019-11-18,93.88999938964844
2020-02-05,92.83000183105469
2020-04-24,92.94999694824219
2019-03-29,93.88999938964844
2019-11-21,93.3499984741211
2020-04-27,95.30000305175781
2020-02-11,97.62999725341797
2020-04-30,97.68000030517578
2019-05-01,96.72000122070312
2019-02-26,95.6500015258789
2019-01-25,95.18000030517578
2018-12-24,96.12999725341797
2019-09-06,96.6500015258789
2018-07-17,96.5
2018-09-19,96.20999908447266
2019-08-05,96.70999908447266
2019-10-08,97.38999938964844
2019-12-11,96.87000274658203
2019-11-27,96.7699966430664
2020-02-14,96.3499984741211
2020-05-06,94.4800033569336
2019-01-08,93.4800033569336
2018-12-07,93.44999694824219
2019-08-20,92.91999816894531
2018-11-05,94.05000305175781
2019-07-19,95.19000244140625
2018-10-04,93.91000366210938
2019-06-17,94.55000305175781
2019-05-16,94.77999877929688
2018-08-01,95.36000061035156
2019-03-13,94.06999969482422
2019-12-03,93.2699966430664
2020-02-20,93.16000366210938
2019-12-06,92.63999938964844
2020-05-12,93.61000061035156
2019-12-09,93.31999969482422
2020-02-26,93.48999786376953
2020-05-15,92.6500015258789
2019-03-28,92.41999816894531
2018-09-17,91.27999877929688
2018-08-16,90.52999877929688
2018-10-19,90.80999755859375
2019-04-29,91.77999877929688
2019-01-23,91.43000030517578
2019-09-04,90.83999633789062
2018-11-20,90.6500015258789
2019-07-02,91.91000366210938
2019-05-31,91.08999633789062
2019-12-12,90.4800033569336
2020-05-18,91.6500015258789
2019-09-27,91.16000366210938
2020-03-03,91.36000061035156
2020-05-21,91.06999969482422
2019-05-14,90.95999908447266
2018-08-31,91.48999786376953
2018-07-30,91.75
2018-10-02,93.25
2019-04-12,93.75
2019-03-11,94.43000030517578
2019-02-07,94.44000244140625
2019-07-17,94.2300033569336
2019-09-19,93.61000061035156
2019-10-21,94.0199966430664
2019-12-18,94.4800033569336
2020-03-06,94.02999877929688
2019-10-03,94.58000183105469
2020-03-09,94.98999786376953
2020-05-27,94.91000366210938
2019-12-24,95.1500015258789
2020-03-12,94.11000061035156
2018-12-20,93.30000305175781
2019-08-01,91.88999938964844
2018-08-14,91.18000030517578
2018-07-13,91.61000061035156
2018-10-17,92.7699966430664
2019-05-29,92.54000091552734
2019-03-26,92.7699966430664
2019-02-22,93.83000183105469
2019-10-04,94.06999969482422
2019-11-05,95.8499984741211
2019-12-27,96.4800033569336
2020-06-02,97.05000305175781
2019-12-30,97.23999786376953
2020-03-18,97.12000274658203
2020-06-05,97.48999786376953
2019-07-15,96.7699966430664
2018-12-03,96.94999694824219
2019-06-13,96.30999755859375
2019-01-04,95.56999969482422
2018-08-29,95.23999786376953
2019-02-05,95.79000091552734
2018-11-01,96.6500015258789
2019-08-16,95.4800033569336
2019-04-10,94.86000061035156
2019-09-17,94.4000015258789
2019-10-15,94.43000030517578
2020-01-02,94.25
2020-06-08,93.55999755859375
2019-10-18,93.19000244140625
2020-03-24,93.43000030517578
2020-06-11,93.0999984741211
2020-01-08,93.38999938964844
2019-04-25,94.05000305175781
2019-07-30,93.88999938964844
2019-02-20,94.26000213623047
2018-07-11,93.87999725341797
2018-09-13,92.05999755859375
2018-10-15,92.11000061035156
2019-06-28,93.11000061035156
2018-12-18,93.30000305175781
2018-11-16,93.05999755859375
2019-10-02,91.37000274658203
2020-03-27,90.70999908447266
2020-01-10,90.9800033569336
2019-10-24,85.51000213623047
2020-03-30,86.08000183105469
2020-06-17,85.0
2020-01-14,84.26000213623047
2020-04-02,85.41000366210938
2019-01-02,85.97000122070312
2019-08-14,86.80000305175781
2018-10-30,86.66000366210938
2019-06-11,86.25
2019-05-10,86.62999725341797
2019-04-08,86.62999725341797
2018-08-27,86.7300033569336
2018-07-26,86.56999969482422
2018-09-28,86.41000366210938
2019-03-07,87.08000183105469
2019-10-30,87.3499984741211
2020-01-17,85.69999694824219
2020-06-23,85.33999633789062
2020-04-08,85.88999938964844
2020-06-26,86.2300033569336
2019-03-22,86.12000274658203
2019-01-17,85.31999969482422
2019-08-29,85.0999984741211
2018-11-14,84.87999725341797
2019-06-26,85.20999908447266
2018-09-11,85.2699966430664
2018-07-09,85.95999908447266
2018-08-10,87.26000213623047
2019-04-23,87.16000366210938
2019-09-30,88.25
2020-01-23,89.30999755859375
2019-11-08,88.73999786376953
2020-04-14,88.58999633789062
2019-11-11,88.55999755859375
2020-01-29,88.68000030517578
2020-04-17,88.61000061035156
2018-07-24,89.27999877929688
2018-09-26,88.4000015258789
2019-05-08,88.48999786376953
2019-03-05,88.80000305175781
2019-02-01,88.0999984741211
2018-12-31,88.47000122070312
2018-11-29,88.33000183105469
2019-08-12,89.87999725341797
2019-07-11,90.44000244140625
2019-09-13,91.01000213623047
2019-11-14,92.08999633789062
2020-04-20,92.7699966430664
2020-02-04,92.5199966430664
2020-04-23,93.2300033569336
2018-12-14,94.4800033569336
2019-08-27,94.48999786376953
2018-08-08,95.56999969482422
2018-10-11,96.97000122070312
2018-11-12,97.05000305175781
2019-07-26,96.9000015258789
2019-06-24,97.37000274658203
2019-05-23,97.45999908447266
2019-03-20,97.48999786376953
2019-01-15,97.62000274658203
2019-11-20,97.0
2020-02-07,97.83999633789062
2020-02-10,97.83999633789062
2020-04-29,97.87000274658203
2019-11-26,98.44999694824219
2020-02-13,98.06999969482422
2019-01-30,98.70999908447266
2018-08-23,99.87999725341797
2018-09-24,100.44999694824219
2018-11-27,101.12000274658203
2018-10-26,101.0199966430664
2019-07-09,100.37999725341797
2019-06-07,100.94000244140625
2019-05-06,98.33999633789062
2019-04-04,97.16000366210938
2019-09-11,93.54000091552734
2019-11-29,88.5999984741211
2020-05-05,89.58999633789062
2019-12-02,94.0999984741211
2020-02-19,95.68000030517578
2020-05-08,98.05000305175781
2019-05-21,95.3499984741211
2019-03-18,93.11000061035156
2018-09-07,92.30999755859375
2018-08-06,88.1500015258789
2018-10-09,77.83000183105469
2019-02-14,76.87999725341797
2018-12-12,67.61000061035156
2019-07-24,67.2699966430664
2019-09-26,60.04999923706055
2019-10-28,61.72999954223633
2019-12-05,65.2699966430664
2020-05-11,61.220001220703125
2019-07-03,65.08000183105469
2020-02-25,67.75
2020-05-14,72.31999969482422
2020-02-28,75.12999725341797
2019-08-08,76.62999725341797
2019-06-05,75.51000213623047
2018-07-20,69.22000122070312
2018-08-21,69.83000183105469
2018-10-24,67.29000091552734
2019-04-02,70.66999816894531
2019-03-01,72.77999877929688
2019-01-28,73.4000015258789
2018-12-27,79.72000122070312
2019-09-09,78.08999633789062
2020-03-02,79.93000030517578
2020-05-20,78.37999725341797
2019-12-17,78.01000213623047
2020-03-05,78.69000244140625
2019-02-12,76.13999938964844
2019-01-11,74.12999725341797
2018-12-10,75.66000366210938
2019-08-23,75.69000244140625
2018-11-08,75.02999877929688
2019-07-22,77.55000305175781
2019-06-20,79.12999725341797
2018-09-05,78.25
2019-04-17,75.5
2019-09-24,72.98999786376953
2019-12-20,72.75
2020-05-26,73.77999877929688
2019-04-30,71.69999694824219
2019-12-23,71.62000274658203
2020-03-11,72.62999725341797
2020-05-29,71.93000030517578
2019-12-26,72.30000305175781
2020-06-01,70.91000366210938
2019-05-02,70.11000061035156
2019-02-27,69.55999755859375
2018-11-23,73.37000274658203
2019-08-06,72.55999755859375
2018-07-18,71.7699966430664
2018-09-20,72.1500015258789
2018-10-22,71.5
2019-07-05,73.76000213623047
2019-06-03,73.79000091552734
2019-10-09,75.63999938964844
2019-10-11,75.55999755859375
2020-03-17,76.69000244140625
2020-06-04,77.6500015258789
2019-10-14,78.87999725341797
2020-03-20,76.79000091552734
2018-11-06,79.22000122070312
2019-06-18,79.3499984741211
2019-05-17,78.02999877929688
2019-04-15,77.81999969482422
2019-03-14,73.97000122070312
2019-01-09,74.56999969482422
2018-08-02,74.44000244140625
2018-10-05,76.81999969482422
2019-08-21,75.83000183105469
2019-10-17,76.0199966430664
2020-03-23,73.43000030517578
2020-06-10,72.81999969482422
2019-02-25,71.94999694824219
2020-01-07,70.9800033569336
2020-03-26,70.3499984741211
2019-10-23,69.95999908447266
