Dates,BR
2019-08-20,214.99000549316406
2018-11-05,213.1300048828125
2019-07-19,218.11000061035156
2018-10-04,218.22000122070312
2019-06-17,215.60000610351562
2019-05-16,212.5800018310547
2018-08-01,212.72999572753906
2019-03-13,210.94000244140625
2019-12-03,201.8000030517578
2020-02-20,201.9600067138672
2019-12-06,200.44000244140625
2020-05-12,200.5800018310547
2019-12-09,198.0
2020-02-26,185.5800018310547
2020-05-15,185.0
2019-03-28,186.38999938964844
2018-09-17,188.10000610351562
2018-08-16,190.1699981689453
2018-10-19,192.6199951171875
2019-04-29,191.89999389648438
2019-01-23,220.4600067138672
2019-09-04,219.36000061035156
2018-11-20,216.22000122070312
2019-07-02,203.99000549316406
2019-05-31,200.5500030517578
2019-12-12,205.74000549316406
2020-05-18,205.5500030517578
2019-09-27,212.36000061035156
2020-03-03,210.07000732421875
2020-05-21,205.1699981689453
2019-05-14,209.2899932861328
2018-08-31,204.8800048828125
2018-07-30,201.74000549316406
2018-10-02,204.25
2019-04-12,209.0
2019-03-11,204.7100067138672
2019-02-07,206.61000061035156
2019-07-17,207.50999450683594
2019-09-19,204.2899932861328
2019-10-21,203.0
2019-12-18,202.3000030517578
2020-03-06,203.24000549316406
2019-10-03,209.19000244140625
2020-03-09,210.0
2020-05-27,202.50999450683594
2019-12-24,204.08999633789062
2020-03-12,207.14999389648438
2018-12-20,207.50999450683594
2019-08-01,205.32000732421875
2018-08-14,196.8699951171875
2018-07-13,199.07000732421875
2018-10-17,201.74000549316406
2019-05-29,205.9499969482422
2019-03-26,204.6300048828125
2019-02-22,211.10000610351562
2019-10-04,212.2100067138672
2019-11-05,213.0
2019-12-27,209.3300018310547
2020-06-02,207.8000030517578
2019-12-30,208.85000610351562
2020-03-18,208.60000610351562
2020-06-05,209.2899932861328
2019-07-15,210.0
2018-12-03,207.35000610351562
2019-06-13,209.9199981689453
2019-01-04,200.88999938964844
2018-08-29,201.52000427246094
2019-02-05,204.67999267578125
2018-11-01,205.0500030517578
2019-08-16,202.3000030517578
2019-04-10,196.64999389648438
2019-09-17,193.80999755859375
2019-10-15,198.44000244140625
2020-01-02,194.52000427246094
2020-06-08,203.27000427246094
2019-10-18,202.52999877929688
2020-03-24,205.8699951171875
2020-06-11,205.6999969482422
2020-01-08,208.1199951171875
2019-04-25,207.39999389648438
2019-07-30,207.27000427246094
2019-02-20,211.8300018310547
2018-07-11,219.39999389648438
2018-09-13,224.89999389648438
2018-10-15,241.75999450683594
2019-06-28,240.57000732421875
2018-12-18,240.5
2018-11-16,241.5
2019-10-02,248.8300018310547
2020-03-27,248.64999389648438
2020-01-10,244.58999633789062
2019-10-24,245.99000549316406
2020-03-30,242.99000549316406
2020-06-17,242.88999938964844
2020-01-14,245.66000366210938
2020-04-02,245.17999267578125
2019-01-02,241.75
2019-08-14,240.19000244140625
2018-10-30,239.22000122070312
2019-06-11,237.6999969482422
2019-05-10,245.38999938964844
2019-04-08,244.0800018310547
2018-08-27,244.17999267578125
2018-07-26,250.77999877929688
2018-09-28,249.49000549316406
2019-03-07,255.38999938964844
2019-10-30,255.9499969482422
2020-01-17,253.16000366210938
2020-06-23,250.83999633789062
2020-04-08,254.97999572753906
2020-06-26,254.52000427246094
2019-03-22,257.6000061035156
2019-01-17,257.5299987792969
2019-08-29,257.2799987792969
2018-11-14,257.8299865722656
2019-06-26,259.3900146484375
2018-09-11,259.7099914550781
2018-07-09,260.29998779296875
2018-08-10,256.5
2019-04-23,257.1000061035156
2019-09-30,256.6000061035156
2020-01-23,257.4100036621094
2019-11-08,260.1600036621094
2020-04-14,257.17999267578125
2019-11-11,257.0
2020-01-29,257.94000244140625
2020-04-17,256.7099914550781
2018-07-24,256.4700012207031
2018-09-26,260.3999938964844
2019-05-08,258.6499938964844
2019-03-05,258.010009765625
2019-02-01,258.739990234375
2018-12-31,253.47999572753906
2018-11-29,250.05999755859375
2019-08-12,248.0800018310547
2019-07-11,248.9199981689453
2019-09-13,249.10000610351562
2019-11-14,249.66000366210938
2020-04-20,254.0
2020-02-04,254.27000427246094
2020-04-23,257.7099914550781
2018-12-14,257.4700012207031
2019-08-27,256.1300048828125
2018-08-08,256.989990234375
2018-10-11,250.0
2018-11-12,249.4600067138672
2019-07-26,251.69000244140625
2019-06-24,249.6999969482422
2019-05-23,246.27999877929688
2019-03-20,246.0800018310547
2019-01-15,251.1999969482422
2019-11-20,251.17999267578125
2020-02-07,252.85000610351562
2020-02-10,249.97000122070312
2020-04-29,248.99000549316406
2019-11-26,254.69000244140625
2020-02-13,252.27000427246094
2019-01-30,237.75
2018-08-23,241.85000610351562
2018-09-24,239.66000366210938
2018-11-27,242.5399932861328
2018-10-26,243.33999633789062
2019-07-09,242.0800018310547
2019-06-07,232.67999267578125
2019-05-06,231.64999389648438
2019-04-04,225.05999755859375
2019-09-11,217.9499969482422
2019-11-29,211.82000732421875
2020-05-05,221.8699951171875
2019-12-02,227.11000061035156
2020-02-19,216.08999633789062
2020-05-08,212.72999572753906
2019-05-21,204.19000244140625
2019-03-18,190.94000244140625
2018-09-07,202.5
2018-08-06,199.6699981689453
2018-10-09,178.97000122070312
2019-02-14,184.10000610351562
2018-12-12,172.17999267578125
2019-07-24,182.74000549316406
2019-09-26,186.94000244140625
2019-10-28,186.22000122070312
2019-12-05,189.86000061035156
2020-05-11,181.9499969482422
2019-07-03,181.8000030517578
2020-02-25,195.19000244140625
2020-05-14,197.9199981689453
2020-02-28,192.7100067138672
2019-08-08,190.36000061035156
2019-06-05,189.49000549316406
2018-07-20,179.1300048828125
2018-08-21,179.75
2018-10-24,179.75999450683594
2019-04-02,193.60000610351562
2019-03-01,200.3800048828125
2019-01-28,198.9600067138672
2018-12-27,202.49000549316406
2019-09-09,202.60000610351562
2020-03-02,210.27999877929688
2020-05-20,202.97999572753906
2019-12-17,202.7899932861328
2020-03-05,208.61000061035156
2019-02-12,207.39999389648438
2019-01-11,199.4600067138672
2018-12-10,200.4199981689453
2019-08-23,207.8699951171875
2018-11-08,208.8000030517578
2019-07-22,223.66000366210938
2019-06-20,238.22999572753906
2018-09-05,248.2100067138672
2019-04-17,236.77000427246094
2019-09-24,227.0
2019-12-20,228.77000427246094
2020-05-26,235.75
2019-04-30,235.5399932861328
2019-12-23,237.30999755859375
2020-03-11,243.3300018310547
2020-05-29,239.9199981689453
2019-12-26,238.8800048828125
2020-06-01,231.55999755859375
2019-05-02,222.1300048828125
2019-02-27,220.75999450683594
2018-11-23,237.33999633789062
2019-08-06,243.92999267578125
2018-07-18,243.1699981689453
2018-09-20,246.35000610351562
2018-10-22,245.5500030517578
2019-07-05,259.3500061035156
2019-06-03,261.239990234375
2019-10-09,263.69000244140625
2019-10-11,261.989990234375
2020-03-17,266.2200012207031
2020-06-04,267.0799865722656
2019-10-14,272.0
2020-03-20,267.3599853515625
2018-11-06,278.54998779296875
2019-06-18,278.6000061035156
2019-05-17,275.54998779296875
2019-04-15,271.17999267578125
2019-03-14,260.79998779296875
2019-01-09,260.0799865722656
2018-08-02,259.4800109863281
2018-10-05,269.6700134277344
2019-08-21,267.5199890136719
2019-10-17,263.3299865722656
2020-03-23,268.0799865722656
2020-06-10,265.1400146484375
2019-02-25,266.1499938964844
2020-01-07,260.2099914550781
2020-03-26,253.92999267578125
2019-10-23,256.7799987792969
