Dates,HFC
2019-12-10,60.16999816894531
2020-02-27,61.7599983215332
2019-12-13,61.68000030517578
2020-05-19,62.470001220703125
2019-03-06,58.849998474121094
2018-11-30,58.13999938964844
2019-08-13,57.79999923706055
2019-07-12,56.849998474121094
2019-06-10,54.95000076293945
2019-05-09,55.11000061035156
2018-07-25,57.060001373291016
2018-09-27,55.810001373291016
2018-10-29,54.08000183105469
2019-10-16,52.68000030517578
2019-12-16,52.38999938964844
2020-03-04,51.52000045776367
2020-05-22,50.689998626708984
2019-10-01,49.36000061035156
2019-12-19,46.77000045776367
2018-09-10,50.81999969482422
2019-05-24,51.61000061035156
2018-08-09,51.09000015258789
2019-04-22,51.119998931884766
2019-03-21,51.29999923706055
2019-01-16,49.06999969482422
2019-08-28,51.720001220703125
2018-11-13,52.34000015258789
2018-10-12,51.81999969482422
2019-06-25,52.95000076293945
2020-03-10,53.31999969482422
2020-05-28,53.52000045776367
2019-10-07,53.09000015258789
2020-03-13,52.86000061035156
2019-10-10,53.29999923706055
2020-03-16,55.08000183105469
2020-06-03,55.970001220703125
2018-11-28,54.349998474121094
2018-09-25,54.209999084472656
2018-07-23,53.849998474121094
2018-08-24,55.060001373291016
2019-07-10,53.630001068115234
2019-05-07,54.099998474121094
2019-04-05,55.900001525878906
2019-03-04,56.34000015258789
2019-01-31,55.20000076293945
2019-09-12,55.13999938964844
2019-12-31,56.41999816894531
2020-03-19,56.47999954223633
2020-01-03,54.7599983215332
2020-06-09,53.95000076293945
2019-02-15,54.959999084472656
2019-01-14,54.77000045776367
2018-07-06,56.16999816894531
2018-08-07,57.04999923706055
2018-10-10,57.88999938964844
2018-12-13,57.58000183105469
2019-08-26,56.099998474121094
2019-07-25,55.25
2019-05-22,55.52000045776367
2019-03-19,54.720001220703125
2020-01-06,53.70000076293945
2020-03-25,52.970001220703125
2020-06-12,51.20000076293945
2019-10-22,52.029998779296875
2020-01-09,52.06999969482422
2020-06-15,51.52000045776367
2019-10-25,50.56999969482422
2020-03-31,49.83000183105469
2020-06-18,48.79999923706055
2019-04-03,50.06999969482422
2018-08-22,50.70000076293945
2018-10-25,51.709999084472656
2019-01-29,52.15999984741211
2018-12-28,52.20000076293945
2018-11-26,52.77000045776367
2019-08-09,52.11000061035156
2019-07-08,51.45000076293945
2019-06-06,52.31999969482422
2019-09-10,50.61000061035156
2020-01-15,50.66999816894531
2020-04-03,51.2599983215332
2019-10-31,50.81999969482422
2020-04-06,50.25
2020-06-24,49.27000045776367
2018-11-09,49.119998931884766
2019-07-23,48.84000015258789
2019-06-21,49.119998931884766
2019-05-20,49.72999954223633
2019-04-18,50.04999923706055
2018-09-06,49.18000030517578
2018-10-08,48.16999816894531
2019-02-13,50.040000915527344
2018-12-11,50.47999954223633
2019-09-25,50.25
2020-01-21,48.4900016784668
2020-04-09,48.0
2019-11-06,48.41999816894531
2020-01-24,47.34000015258789
2020-01-27,48.849998474121094
2020-04-15,48.59000015258789
2018-12-26,47.97999954223633
2019-08-07,49.4900016784668
2019-06-04,48.560001373291016
2018-09-21,48.54999923706055
2018-07-19,47.72999954223633
2018-08-20,47.7599983215332
2018-10-23,46.189998626708984
2019-05-03,46.7400016784668
2019-04-01,45.439998626708984
2019-02-28,45.470001220703125
2019-11-12,43.720001220703125
2020-01-30,43.560001373291016
2019-11-15,43.90999984741211
2020-04-21,42.66999816894531
2019-04-16,43.630001068115234
2019-03-15,43.709999084472656
2019-02-11,44.689998626708984
2019-01-10,42.939998626708984
2019-08-22,43.34000015258789
2018-11-07,44.130001068115234
2018-08-03,42.70000076293945
2018-09-04,40.959999084472656
2019-06-19,41.11000061035156
2019-09-23,40.88999938964844
2019-11-18,40.9900016784668
2020-02-05,39.599998474121094
2020-04-24,37.97999954223633
2019-03-29,38.65999984741211
2019-11-21,39.66999816894531
2020-04-27,40.83000183105469
2020-02-11,40.06999969482422
2020-04-30,40.09000015258789
2019-05-01,40.220001220703125
2019-02-26,40.52000045776367
2019-01-25,39.59000015258789
2018-12-24,40.400001525878906
2019-09-06,40.29999923706055
2018-07-17,40.939998626708984
2018-09-19,41.41999816894531
2019-08-05,41.43000030517578
2019-10-08,43.650001525878906
2019-12-11,44.119998931884766
2019-11-27,43.84000015258789
2020-02-14,43.880001068115234
2020-05-06,44.41999816894531
2019-01-08,45.2400016784668
2018-12-07,46.279998779296875
2019-08-20,45.95000076293945
2018-11-05,45.650001525878906
2019-07-19,45.349998474121094
2018-10-04,45.83000183105469
2019-06-17,45.88999938964844
2019-05-16,46.349998474121094
2018-08-01,46.939998626708984
2019-03-13,48.150001525878906
2019-12-03,48.540000915527344
2020-02-20,47.9900016784668
2019-12-06,47.83000183105469
2020-05-12,47.54999923706055
2019-12-09,48.15999984741211
2020-02-26,48.529998779296875
2020-05-15,48.20000076293945
2019-03-28,48.36000061035156
2018-09-17,49.5099983215332
2018-08-16,49.31999969482422
2018-10-19,49.599998474121094
2019-04-29,49.58000183105469
2019-01-23,50.09000015258789
2019-09-04,49.77000045776367
2018-11-20,52.189998626708984
2019-07-02,51.130001068115234
2019-05-31,48.79999923706055
2019-12-12,49.38999938964844
2020-05-18,50.349998474121094
2019-09-27,51.040000915527344
2020-03-03,48.560001373291016
2020-05-21,46.68000030517578
2019-05-14,47.0
2018-08-31,44.279998779296875
2018-07-30,43.86000061035156
2018-10-02,44.349998474121094
2019-04-12,45.880001068115234
2019-03-11,45.79999923706055
2019-02-07,45.369998931884766
2019-07-17,45.619998931884766
2019-09-19,43.630001068115234
2019-10-21,43.880001068115234
2019-12-18,43.150001525878906
2020-03-06,43.34000015258789
2019-10-03,44.5099983215332
2020-03-09,44.36000061035156
2020-05-27,45.16999816894531
2019-12-24,45.810001373291016
2020-03-12,47.619998931884766
2018-12-20,48.63999938964844
2019-08-01,50.43000030517578
2018-08-14,51.15999984741211
2018-07-13,51.2599983215332
2018-10-17,50.689998626708984
2019-05-29,51.380001068115234
2019-03-26,53.779998779296875
2019-02-22,53.040000915527344
2019-10-04,53.04999923706055
2019-11-05,52.779998779296875
2019-12-27,52.630001068115234
2020-06-02,53.16999816894531
2019-12-30,52.25
2020-03-18,53.34000015258789
2020-06-05,53.5099983215332
2019-07-15,53.58000183105469
2018-12-03,53.63999938964844
2019-06-13,53.29999923706055
2019-01-04,51.630001068115234
2018-08-29,52.790000915527344
2019-02-05,53.58000183105469
2018-11-01,52.970001220703125
2019-08-16,52.09000015258789
2019-04-10,52.2599983215332
2019-09-17,53.16999816894531
2019-10-15,53.880001068115234
2020-01-02,53.66999816894531
2020-06-08,54.689998626708984
2019-10-18,53.63999938964844
2020-03-24,55.099998474121094
2020-06-11,54.79999923706055
2020-01-08,55.25
2019-04-25,55.54999923706055
2019-07-30,55.630001068115234
2019-02-20,56.040000915527344
2018-07-11,57.41999816894531
2018-09-13,58.25
2018-10-15,58.0
2019-06-28,56.869998931884766
2018-12-18,54.939998626708984
2018-11-16,54.34000015258789
2019-10-02,54.31999969482422
2020-03-27,55.88999938964844
2020-01-10,53.41999816894531
2019-10-24,54.7400016784668
2020-03-30,54.13999938964844
2020-06-17,54.130001068115234
2020-01-14,53.439998626708984
2020-04-02,52.59000015258789
2019-01-02,53.880001068115234
2019-08-14,52.540000915527344
2018-10-30,53.90999984741211
2019-06-11,52.29999923706055
2019-05-10,52.36000061035156
2019-04-08,53.34000015258789
2018-08-27,52.970001220703125
2018-07-26,53.349998474121094
2018-09-28,52.650001525878906
2019-03-07,52.29999923706055
2019-10-30,51.54999923706055
2020-01-17,52.720001220703125
2020-06-23,51.86000061035156
2020-04-08,50.779998779296875
2020-06-26,50.75
2019-03-22,50.939998626708984
2019-01-17,49.40999984741211
2019-08-29,50.060001373291016
2018-11-14,50.099998474121094
2019-06-26,50.45000076293945
2018-09-11,50.189998626708984
2018-07-09,51.540000915527344
2018-08-10,50.869998931884766
2019-04-23,50.790000915527344
2019-09-30,50.95000076293945
2020-01-23,51.459999084472656
2019-11-08,51.7599983215332
2020-04-14,51.619998931884766
2019-11-11,51.5099983215332
2020-01-29,50.97999954223633
2020-04-17,49.83000183105469
2018-07-24,50.709999084472656
2018-09-26,51.38999938964844
2019-05-08,48.18000030517578
2019-03-05,48.0
2019-02-01,48.349998474121094
2018-12-31,47.709999084472656
2018-11-29,48.15999984741211
2019-08-12,48.689998626708984
2019-07-11,48.33000183105469
2019-09-13,48.52000045776367
2019-11-14,46.63999938964844
2020-04-20,46.93000030517578
2020-02-04,46.91999816894531
2020-04-23,46.84000015258789
2018-12-14,46.5
2019-08-27,46.20000076293945
2018-08-08,46.529998779296875
2018-10-11,44.130001068115234
2018-11-12,45.599998474121094
2019-07-26,45.97999954223633
2019-06-24,45.189998626708984
2019-05-23,44.91999816894531
2019-03-20,43.13999938964844
2019-01-15,42.7400016784668
2019-11-20,44.310001373291016
2020-02-07,43.439998626708984
2020-02-10,43.52000045776367
2020-04-29,43.38999938964844
2019-11-26,44.45000076293945
2020-02-13,44.79999923706055
2019-01-30,43.58000183105469
2018-08-23,43.31999969482422
2018-09-24,42.52000045776367
2018-11-27,42.81999969482422
2018-10-26,42.61000061035156
2019-07-09,43.029998779296875
2019-06-07,39.86000061035156
2019-05-06,38.130001068115234
2019-04-04,35.97999954223633
2019-09-11,32.36000061035156
2019-11-29,33.68000030517578
2020-05-05,34.040000915527344
2019-12-02,33.11000061035156
2020-02-19,32.790000915527344
2020-05-08,30.84000015258789
2019-05-21,28.610000610351562
2019-03-18,24.100000381469727
2018-09-07,23.8700008392334
2018-08-06,22.1200008392334
2018-10-09,19.440000534057617
2019-02-14,22.65999984741211
2018-12-12,21.209999084472656
2019-07-24,21.450000762939453
2019-09-26,22.260000228881836
2019-10-28,20.979999542236328
2019-12-05,22.280000686645508
2020-05-11,18.65999984741211
2019-07-03,19.309999465942383
2020-02-25,21.559999465942383
2020-05-14,23.950000762939453
2020-02-28,24.25
2019-08-08,26.020000457763672
2019-06-05,24.510000228881836
2018-07-20,21.729999542236328
2018-08-21,22.940000534057617
2018-10-24,22.3799991607666
2019-04-02,25.959999084472656
2019-03-01,25.969999313354492
2019-01-28,26.6299991607666
2018-12-27,26.420000076293945
2019-09-09,25.049999237060547
2020-03-02,25.06999969482422
2020-05-20,23.799999237060547
2019-12-17,23.06999969482422
2020-03-05,27.020000457763672
2019-02-12,26.219999313354492
2019-01-11,26.579999923706055
2018-12-10,26.8799991607666
2019-08-23,28.56999969482422
2018-11-08,28.559999465942383
2019-07-22,29.760000228881836
2019-06-20,30.729999542236328
2018-09-05,33.630001068115234
2019-04-17,33.040000915527344
2019-09-24,30.31999969482422
2019-12-20,32.529998779296875
2020-05-26,31.34000015258789
2019-04-30,30.010000228881836
2019-12-23,28.309999465942383
2020-03-11,31.209999084472656
2020-05-29,30.209999084472656
2019-12-26,28.700000762939453
2020-06-01,27.469999313354492
2019-05-02,27.610000610351562
2019-02-27,26.8700008392334
2018-11-23,30.860000610351562
2019-08-06,29.459999084472656
2018-07-18,31.75
2018-09-20,30.989999771118164
2018-10-22,30.459999084472656
2019-07-05,32.29999923706055
2019-06-03,33.060001373291016
2019-10-09,31.469999313354492
2019-10-11,31.450000762939453
2020-03-17,31.139999389648438
2020-06-04,32.59000015258789
2019-10-14,33.709999084472656
2020-03-20,34.41999816894531
2018-11-06,36.77000045776367
2019-06-18,37.31999969482422
2019-05-17,35.33000183105469
2019-04-15,34.220001220703125
2019-03-14,30.260000228881836
2019-01-09,31.3799991607666
2018-08-02,31.479999542236328
2018-10-05,32.70000076293945
2019-08-21,31.040000915527344
2019-10-17,32.560001373291016
2020-03-23,32.2400016784668
2020-06-10,31.729999542236328
2019-02-25,31.479999542236328
2020-01-07,29.579999923706055
2020-03-26,29.639999389648438
2019-10-23,28.209999084472656
