Dates,HFC
2020-06-09,54.36000061035156
2019-02-15,53.880001068115234
2019-01-14,55.5
2018-07-06,54.81999969482422
2018-08-07,56.189998626708984
2018-10-10,57.58000183105469
2018-12-13,57.7400016784668
2019-08-26,56.9900016784668
2019-07-25,56.099998474121094
2019-05-22,55.81999969482422
2019-03-19,55.470001220703125
2020-01-06,54.529998779296875
2020-03-25,53.77000045776367
2020-06-12,52.72999954223633
2019-10-22,51.56999969482422
2020-01-09,52.36000061035156
2020-06-15,52.09000015258789
2019-10-25,51.5
2020-03-31,50.61000061035156
2020-06-18,48.970001220703125
2019-04-03,49.36000061035156
2018-08-22,50.13999938964844
2018-10-25,50.81999969482422
2019-01-29,51.599998474121094
2018-12-28,51.93000030517578
2018-11-26,52.29999923706055
2019-08-09,53.130001068115234
2019-07-08,52.0099983215332
2019-06-06,51.349998474121094
2019-09-10,51.619998931884766
2020-01-15,50.47999954223633
2020-04-03,51.09000015258789
2019-10-31,51.040000915527344
2020-04-06,50.470001220703125
2020-06-24,50.81999969482422
2018-11-09,49.72999954223633
2019-07-23,49.08000183105469
2019-06-21,49.279998779296875
2019-05-20,49.2599983215332
2019-04-18,49.779998779296875
2018-09-06,50.02000045776367
2018-10-08,48.93000030517578
2019-02-13,48.4900016784668
2018-12-11,50.0
2019-09-25,51.209999084472656
2020-01-21,50.209999084472656
2020-04-09,47.939998626708984
2019-11-06,48.36000061035156
2020-01-24,48.40999984741211
2020-01-27,47.65999984741211
2020-04-15,48.9900016784668
2018-12-26,48.70000076293945
2019-08-07,48.029998779296875
2019-06-04,49.16999816894531
2018-09-21,48.59000015258789
2018-07-19,48.70000076293945
2018-08-20,47.869998931884766
2018-10-23,48.79999923706055
2019-05-03,46.43000030517578
2019-04-01,46.150001525878906
2019-02-28,45.0
2019-11-12,45.099998474121094
2020-01-30,43.36000061035156
2019-11-15,44.119998931884766
2020-04-21,43.31999969482422
2019-04-16,42.849998474121094
2019-03-15,43.470001220703125
2019-02-11,43.849998474121094
2019-01-10,43.88999938964844
2019-08-22,42.709999084472656
2018-11-07,43.52000045776367
2018-08-03,43.88999938964844
2018-09-04,41.9900016784668
2019-06-19,41.2400016784668
2019-09-23,41.18000030517578
2019-11-18,40.54999923706055
2020-02-05,40.619998931884766
2020-04-24,38.7400016784668
2019-03-29,38.02000045776367
2019-11-21,38.75
2020-04-27,39.7400016784668
2020-02-11,40.7599983215332
2020-04-30,40.15999984741211
2019-05-01,40.4900016784668
2019-02-26,40.7599983215332
2019-01-25,40.29999923706055
2018-12-24,39.9900016784668
2019-09-06,40.34000015258789
2018-07-17,40.16999816894531
2018-09-19,40.95000076293945
2019-08-05,41.4900016784668
2019-10-08,42.349998474121094
2019-12-11,44.0
2019-11-27,43.900001525878906
2020-02-14,43.59000015258789
2020-05-06,44.25
2019-01-08,44.400001525878906
2018-12-07,45.2599983215332
2019-08-20,47.060001373291016
2018-11-05,45.939998626708984
2019-07-19,45.709999084472656
2018-10-04,45.27000045776367
2019-06-17,45.75
2019-05-16,45.849998474121094
2018-08-01,46.790000915527344
2019-03-13,47.18000030517578
2019-12-03,48.22999954223633
2020-02-20,48.349998474121094
2019-12-06,48.040000915527344
2020-05-12,47.65999984741211
2019-12-09,47.06999969482422
2020-02-26,48.31999969482422
2020-05-15,48.70000076293945
2019-03-28,48.20000076293945
2018-09-17,48.2400016784668
2018-08-16,49.630001068115234
2018-10-19,49.29999923706055
2019-04-29,49.43000030517578
2019-01-23,49.369998931884766
2019-09-04,50.06999969482422
2018-11-20,50.97999954223633
2019-07-02,52.06999969482422
2019-05-31,50.16999816894531
2019-12-12,49.54999923706055
2020-05-18,48.81999969482422
2019-09-27,50.29999923706055
2020-03-03,51.2400016784668
2020-05-21,48.130001068115234
2019-05-14,46.459999084472656
2018-08-31,45.959999084472656
2018-07-30,44.20000076293945
2018-10-02,44.290000915527344
2019-04-12,45.209999084472656
2019-03-11,45.54999923706055
2019-02-07,46.400001525878906
2019-07-17,45.5099983215332
2019-09-19,45.20000076293945
2019-10-21,44.119998931884766
2019-12-18,44.27000045776367
2020-03-06,42.869998931884766
2019-10-03,43.5
2020-03-09,44.650001525878906
2020-05-27,43.540000915527344
2019-12-24,45.7400016784668
2020-03-12,46.5
2018-12-20,47.900001525878906
2019-08-01,48.93000030517578
2018-08-14,50.40999984741211
2018-07-13,51.439998626708984
2018-10-17,50.630001068115234
2019-05-29,51.18000030517578
2019-03-26,51.290000915527344
2019-02-22,53.36000061035156
2019-10-04,53.040000915527344
2019-11-05,53.290000915527344
2019-12-27,52.97999954223633
2020-06-02,52.130001068115234
2019-12-30,52.970001220703125
2020-03-18,52.31999969482422
2020-06-05,53.130001068115234
2019-07-15,53.599998474121094
2018-12-03,53.630001068115234
2019-06-13,53.97999954223633
2019-01-04,52.79999923706055
2018-08-29,51.369998931884766
2019-02-05,53.279998779296875
2018-11-01,53.66999816894531
2019-08-16,52.43000030517578
2019-04-10,52.79999923706055
2019-09-17,52.540000915527344
2019-10-15,53.900001525878906
2020-01-02,53.63999938964844
2020-06-08,53.61000061035156
2019-10-18,54.560001373291016
2020-03-24,54.06999969482422
2020-06-11,54.84000015258789
2020-01-08,55.209999084472656
2019-04-25,55.4900016784668
2019-07-30,55.4900016784668
2019-02-20,55.95000076293945
2018-07-11,56.22999954223633
2018-09-13,57.720001220703125
2018-10-15,58.08000183105469
2019-06-28,58.040000915527344
2018-12-18,58.119998931884766
2018-11-16,55.150001525878906
2019-10-02,55.08000183105469
2020-03-27,54.880001068115234
2020-01-10,55.56999969482422
2019-10-24,53.97999954223633
2020-03-30,54.43000030517578
2020-06-17,53.68000030517578
2020-01-14,54.529998779296875
2020-04-02,52.9900016784668
2019-01-02,53.02000045776367
2019-08-14,53.93000030517578
2018-10-30,53.33000183105469
2019-06-11,53.630001068115234
2019-05-10,52.119998931884766
2019-04-08,52.5
2018-08-27,53.5
2018-07-26,52.97999954223633
2018-09-28,53.11000061035156
2019-03-07,52.810001373291016
2019-10-30,51.90999984741211
2020-01-17,51.790000915527344
2020-06-23,52.27000045776367
2020-04-08,52.20000076293945
2020-06-26,50.939998626708984
2019-03-22,50.959999084472656
2019-01-17,50.529998779296875
2019-08-29,49.33000183105469
2018-11-14,50.13999938964844
2019-06-26,50.150001525878906
2018-09-11,50.5
2018-07-09,50.40999984741211
2018-08-10,51.58000183105469
2019-04-23,50.88999938964844
2019-09-30,50.900001525878906
2020-01-23,51.41999816894531
2019-11-08,51.34000015258789
2020-04-14,51.77000045776367
2019-11-11,51.709999084472656
2020-01-29,51.540000915527344
2020-04-17,50.939998626708984
2018-07-24,49.75
2018-09-26,51.09000015258789
2019-05-08,51.099998474121094
2019-03-05,47.849998474121094
2019-02-01,47.150001525878906
2018-12-31,48.34000015258789
2018-11-29,47.68000030517578
2019-08-12,48.22999954223633
2019-07-11,48.689998626708984
2019-09-13,48.13999938964844
2019-11-14,48.029998779296875
2020-04-20,46.93000030517578
2020-02-04,46.93000030517578
2020-04-23,46.59000015258789
2018-12-14,46.849998474121094
2019-08-27,46.22999954223633
2018-08-08,46.02000045776367
2018-10-11,45.38999938964844
2018-11-12,44.34000015258789
2019-07-26,45.93000030517578
2019-06-24,45.310001373291016
2019-05-23,44.59000015258789
2019-03-20,45.0
2019-01-15,43.91999816894531
2019-11-20,43.439998626708984
2020-02-07,44.310001373291016
2020-02-10,43.13999938964844
2020-04-29,43.189998626708984
2019-11-26,43.790000915527344
2020-02-13,45.220001220703125
2019-01-30,44.709999084472656
2018-08-23,43.810001373291016
2018-09-24,43.08000183105469
2018-11-27,42.619998931884766
2018-10-26,40.810001373291016
2019-07-09,42.41999816894531
2019-06-07,40.959999084472656
2019-05-06,40.0
2019-04-04,38.20000076293945
2019-09-11,35.0
2019-11-29,31.719999313354492
2020-05-05,34.36000061035156
2019-12-02,34.0
2020-02-19,33.540000915527344
2020-05-08,31.75
2019-05-21,29.770000457763672
2019-03-18,26.040000915527344
2018-09-07,25.5
2018-08-06,22.809999465942383
2018-10-09,20.360000610351562
2019-02-14,21.290000915527344
2018-12-12,19.290000915527344
2019-07-24,21.43000030517578
2019-09-26,19.889999389648438
2019-10-28,22.510000228881836
2019-12-05,21.489999771118164
2020-05-11,21.889999389648438
2019-07-03,19.889999389648438
2020-02-25,19.8700008392334
2020-05-14,22.860000610351562
2020-02-28,22.969999313354492
2019-08-08,23.520000457763672
2019-06-05,26.760000228881836
2018-07-20,23.450000762939453
2018-08-21,22.530000686645508
2018-10-24,23.790000915527344
2019-04-02,23.420000076293945
2019-03-01,27.049999237060547
2019-01-28,26.65999984741211
2018-12-27,27.790000915527344
2019-09-09,25.18000030517578
2020-03-02,25.229999542236328
2020-05-20,23.81999969482422
2019-12-17,24.040000915527344
2020-03-05,23.559999465942383
2019-02-12,25.5
2019-01-11,25.399999618530273
2018-12-10,27.8700008392334
2019-08-23,27.360000610351562
2018-11-08,28.979999542236328
2019-07-22,28.75
2019-06-20,30.25
2018-09-05,31.90999984741211
2019-04-17,33.380001068115234
2019-09-24,32.0
2019-12-20,30.559999465942383
2020-05-26,34.09000015258789
2019-04-30,31.860000610351562
2019-12-23,29.809999465942383
2020-03-11,29.0
2020-05-29,30.780000686645508
2019-12-26,30.520000457763672
2020-06-01,28.559999465942383
2019-05-02,26.760000228881836
2019-02-27,27.479999542236328
2018-11-23,28.479999542236328
2019-08-06,30.739999771118164
2018-07-18,30.34000015258789
2018-09-20,31.75
2018-10-22,30.459999084472656
2019-07-05,31.75
2019-06-03,33.0099983215332
2019-10-09,33.04999923706055
2019-10-11,31.040000915527344
2020-03-17,31.709999084472656
2020-06-04,31.479999542236328
2019-10-14,33.20000076293945
2020-03-20,33.4900016784668
2018-11-06,35.869998931884766
2019-06-18,38.29999923706055
2019-05-17,35.599998474121094
2019-04-15,34.810001373291016
2019-03-14,31.75
2019-01-09,31.100000381469727
2018-08-02,29.84000015258789
2018-10-05,33.130001068115234
2019-08-21,32.720001220703125
2019-10-17,30.610000610351562
2020-03-23,33.599998474121094
2020-06-10,31.940000534057617
2019-02-25,32.279998779296875
2020-01-07,30.829999923706055
2020-03-26,29.06999969482422
2019-10-23,29.3700008392334
