Dates,DRI
2020-04-15,116.19000244140625
2018-12-26,116.73999786376953
2019-08-07,117.62000274658203
2019-06-04,119.4800033569336
2018-09-21,119.75
2018-07-19,116.02999877929688
2018-08-20,115.45999908447266
2018-10-23,116.06999969482422
2019-05-03,117.05000305175781
2019-04-01,116.0199966430664
2019-02-28,118.05999755859375
2019-11-12,118.27999877929688
2020-01-30,118.20999908447266
2019-11-15,119.51000213623047
2020-04-21,119.4000015258789
2019-04-16,120.08000183105469
2019-03-15,120.61000061035156
2019-02-11,118.68000030517578
2019-01-10,118.0199966430664
2019-08-22,119.62999725341797
2018-11-07,123.0999984741211
2018-08-03,122.2699966430664
2018-09-04,119.63999938964844
2019-06-19,119.22000122070312
2019-09-23,118.08000183105469
2019-11-18,114.69999694824219
2020-02-05,115.6500015258789
2020-04-24,115.91000366210938
2019-03-29,115.38999938964844
2019-11-21,116.8499984741211
2020-04-27,117.18000030517578
2020-02-11,117.75
2020-04-30,121.01000213623047
2019-05-01,118.45999908447266
2019-02-26,118.72000122070312
2019-01-25,117.12999725341797
2018-12-24,118.01000213623047
2019-09-06,118.62000274658203
2018-07-17,116.93000030517578
2018-09-19,117.25
2019-08-05,115.77999877929688
2019-10-08,112.5
2019-12-11,118.66999816894531
2019-11-27,121.5
2020-02-14,122.08000183105469
2020-05-06,119.2699966430664
2019-01-08,119.70999908447266
2018-12-07,120.16999816894531
2019-08-20,120.3499984741211
2018-11-05,120.31999969482422
2019-07-19,120.94999694824219
2018-10-04,121.30999755859375
2019-06-17,122.5
2019-05-16,122.1500015258789
2018-08-01,120.70999908447266
2019-03-13,120.91000366210938
2019-12-03,122.7300033569336
2020-02-20,124.70999908447266
2019-12-06,123.12999725341797
2020-05-12,121.26000213623047
2019-12-09,121.95999908447266
2020-02-26,123.22000122070312
2020-05-15,124.05999755859375
2019-03-28,124.69000244140625
2018-09-17,123.56999969482422
2018-08-16,123.0
2018-10-19,123.70999908447266
2019-04-29,125.12999725341797
2019-01-23,123.75
2019-09-04,120.13999938964844
2018-11-20,120.12000274658203
2019-07-02,119.8499984741211
2019-05-31,116.72000122070312
2019-12-12,117.72000122070312
2020-05-18,116.37000274658203
2019-09-27,118.88999938964844
2020-03-03,120.80999755859375
2020-05-21,118.12999725341797
2019-05-14,119.91999816894531
2018-08-31,116.77999877929688
2018-07-30,114.63999938964844
2018-10-02,115.0999984741211
2019-04-12,117.88999938964844
2019-03-11,117.36000061035156
2019-02-07,118.5199966430664
2019-07-17,119.55999755859375
2019-09-19,120.05000305175781
2019-10-21,119.4800033569336
2019-12-18,119.1500015258789
2020-03-06,119.04000091552734
2019-10-03,120.37000274658203
2020-03-09,120.70999908447266
2020-05-27,118.62000274658203
2019-12-24,119.62999725341797
2020-03-12,121.83000183105469
2018-12-20,124.45999908447266
2019-08-01,125.06999969482422
2018-08-14,124.94000244140625
2018-07-13,126.47000122070312
2018-10-17,125.97000122070312
2019-05-29,125.95999908447266
2019-03-26,126.06999969482422
2019-02-22,124.83000183105469
2019-10-04,126.36000061035156
2019-11-05,120.44000244140625
2019-12-27,119.05000305175781
2020-06-02,118.4000015258789
2019-12-30,117.37999725341797
2020-03-18,117.70999908447266
2020-06-05,115.63999938964844
2019-07-15,115.54000091552734
2018-12-03,116.80000305175781
2019-06-13,116.30999755859375
2019-01-04,114.05000305175781
2018-08-29,113.9800033569336
2019-02-05,115.2300033569336
2018-11-01,115.29000091552734
2019-08-16,113.91000366210938
2019-04-10,112.16000366210938
2019-09-17,111.58999633789062
2019-10-15,112.81999969482422
2020-01-02,110.38999938964844
2020-06-08,109.80999755859375
2019-10-18,109.69999694824219
2020-03-24,109.08999633789062
2020-06-11,109.1500015258789
2020-01-08,110.0
2019-04-25,108.56999969482422
2019-07-30,108.58000183105469
2019-02-20,109.58999633789062
2018-07-11,110.0999984741211
2018-09-13,111.30999755859375
2018-10-15,111.91999816894531
2019-06-28,111.48999786376953
2018-12-18,111.94000244140625
2018-11-16,112.12999725341797
2019-10-02,110.72000122070312
2020-03-27,110.66000366210938
2020-01-10,111.80999755859375
2019-10-24,112.81999969482422
2020-03-30,113.25
2020-06-17,113.7699966430664
2020-01-14,109.75
2020-04-02,111.55000305175781
2019-01-02,112.11000061035156
2019-08-14,111.97000122070312
2018-10-30,112.29000091552734
2019-06-11,112.88999938964844
2019-05-10,113.4800033569336
2019-04-08,113.20999908447266
2018-08-27,112.94000244140625
2018-07-26,114.70999908447266
2018-09-28,115.43000030517578
2019-03-07,117.25
2019-10-30,117.25
2020-01-17,117.98999786376953
2020-06-23,117.05000305175781
2020-04-08,117.30000305175781
2020-06-26,117.33000183105469
2019-03-22,118.5999984741211
2019-01-17,118.0999984741211
2019-08-29,117.70999908447266
2018-11-14,117.33000183105469
2019-06-26,115.8499984741211
2018-09-11,114.94999694824219
2018-07-09,115.0999984741211
2018-08-10,115.41000366210938
2019-04-23,115.0199966430664
2019-09-30,109.02999877929688
2020-01-23,109.30000305175781
2019-11-08,107.91000366210938
2020-04-14,108.1500015258789
2019-11-11,108.04000091552734
2020-01-29,107.30000305175781
2020-04-17,107.48999786376953
2018-07-24,107.95999908447266
2018-09-26,109.38999938964844
2019-05-08,110.87999725341797
2019-03-05,111.62999725341797
2019-02-01,111.7300033569336
2018-12-31,111.81999969482422
2018-11-29,112.6500015258789
2019-08-12,113.55999755859375
2019-07-11,113.05000305175781
2019-09-13,111.66000366210938
2019-11-14,111.25
2020-04-20,110.7300033569336
2020-02-04,112.95999908447266
2020-04-23,113.01000213623047
2018-12-14,114.63999938964844
2019-08-27,114.69999694824219
2018-08-08,116.55999755859375
2018-10-11,115.87999725341797
2018-11-12,116.62999725341797
2019-07-26,116.44000244140625
2019-06-24,116.33000183105469
2019-05-23,115.83000183105469
2019-03-20,114.87999725341797
2019-01-15,115.55000305175781
2019-11-20,115.55000305175781
2020-02-07,117.86000061035156
2020-02-10,120.20999908447266
2020-04-29,120.23999786376953
2019-11-26,120.66999816894531
2020-02-13,122.23999786376953
2019-01-30,121.2699966430664
2018-08-23,121.33000183105469
2018-09-24,119.01000213623047
2018-11-27,119.95999908447266
2018-10-26,119.41999816894531
2019-07-09,119.95999908447266
2019-06-07,117.33999633789062
2019-05-06,111.66000366210938
2019-04-04,107.04000091552734
2019-09-11,99.30000305175781
2019-11-29,94.2300033569336
2020-05-05,95.55999755859375
2019-12-02,94.45999908447266
2020-02-19,93.43000030517578
2020-05-08,87.37999725341797
2019-05-21,83.79000091552734
2019-03-18,77.2300033569336
2018-09-07,76.36000061035156
2018-08-06,69.69999694824219
2018-10-09,57.27000045776367
2019-02-14,59.290000915527344
2018-12-12,46.16999816894531
2019-07-24,35.939998626708984
2019-09-26,26.149999618530273
2019-10-28,30.5
2019-12-05,37.060001373291016
2020-05-11,37.150001525878906
2019-07-03,45.0
2020-02-25,54.0
2020-05-14,56.29999923706055
2020-02-28,52.5
2019-08-08,51.02000045776367
2019-06-05,53.11000061035156
2018-07-20,45.0
2018-08-21,43.11000061035156
2018-10-24,43.18000030517578
2019-04-02,49.0
2019-03-01,56.599998474121094
2019-01-28,59.380001068115234
2018-12-27,62.130001068115234
2019-09-09,59.79999923706055
2020-03-02,60.720001220703125
2020-05-20,57.06999969482422
2019-12-17,56.5099983215332
2020-03-05,60.34000015258789
2019-02-12,61.0099983215332
2019-01-11,61.31999969482422
2018-12-10,64.97000122070312
2019-08-23,66.30000305175781
2018-11-08,65.75
2019-07-22,68.69000244140625
2019-06-20,71.22000122070312
2018-09-05,76.97000122070312
2019-04-17,72.79000091552734
2019-09-24,68.08000183105469
2019-12-20,66.0199966430664
2020-05-26,68.5999984741211
2019-04-30,68.19999694824219
2019-12-23,68.76000213623047
2020-03-11,71.75
2020-05-29,72.48999786376953
2019-12-26,68.87000274658203
2020-06-01,63.41999816894531
2019-05-02,61.209999084472656
2019-02-27,65.3499984741211
2018-11-23,74.3499984741211
2019-08-06,72.62000274658203
2018-07-18,76.3499984741211
2018-09-20,75.58000183105469
2018-10-22,75.13999938964844
2019-07-05,78.01000213623047
2019-06-03,78.2699966430664
2019-10-09,78.75
2019-10-11,75.87000274658203
2020-03-17,76.86000061035156
2020-06-04,77.13999938964844
2019-10-14,79.0199966430664
2020-03-20,83.81999969482422
2018-11-06,84.95999908447266
2019-06-18,83.44999694824219
2019-05-17,79.5999984741211
2019-04-15,76.72000122070312
2019-03-14,70.77999877929688
2019-01-09,71.91999816894531
2018-08-02,72.20999908447266
2018-10-05,76.30999755859375
2019-08-21,73.86000061035156
2019-10-17,72.05999755859375
2020-03-23,70.05999755859375
2020-06-10,68.68000030517578
2019-02-25,72.38999938964844
2020-01-07,68.91000366210938
2020-03-26,72.2699966430664
2019-10-23,70.33000183105469
