Dates,AIV
2019-04-26,43.47999954223633
2020-04-28,42.130001068115234
2019-11-25,41.849998474121094
2020-02-12,42.41999816894531
2020-05-01,43.060001373291016
2020-05-04,42.84000015258789
2019-06-12,42.790000915527344
2019-04-09,43.22999954223633
2019-03-08,42.470001220703125
2019-02-04,42.5
2018-07-27,42.63999938964844
2018-08-28,43.279998779296875
2019-01-03,42.47999954223633
2019-08-15,43.36000061035156
2018-10-31,43.7400016784668
2019-09-16,43.040000915527344
2020-02-18,43.0
2020-05-07,43.52000045776367
2018-08-17,43.79999923706055
2019-12-04,44.790000915527344
2020-02-21,45.369998931884766
2018-12-17,45.599998474121094
2019-08-30,45.63999938964844
2018-11-15,45.849998474121094
2019-07-29,46.040000915527344
2019-06-27,45.4900016784668
2019-04-24,44.650001525878906
2018-07-10,45.650001525878906
2018-09-12,45.970001220703125
2019-02-19,45.88999938964844
2019-01-18,46.13999938964844
2020-02-24,46.02000045776367
2020-05-13,46.02000045776367
2019-12-10,46.08000183105469
2020-02-27,46.290000915527344
2019-12-13,46.150001525878906
2020-05-19,47.09000015258789
2019-03-06,47.11000061035156
2018-11-30,46.08000183105469
2019-08-13,47.290000915527344
2019-07-12,47.08000183105469
2019-06-10,47.0099983215332
2019-05-09,47.349998474121094
2018-07-25,46.2400016784668
2018-09-27,46.95000076293945
2018-10-29,47.16999816894531
2019-10-16,45.130001068115234
2019-12-16,45.41999816894531
2020-03-04,45.43000030517578
2020-05-22,45.220001220703125
2019-10-01,44.380001068115234
2019-12-19,42.220001220703125
2018-09-10,43.43000030517578
2019-05-24,43.52000045776367
2018-08-09,43.47999954223633
2019-04-22,43.880001068115234
2019-03-21,42.349998474121094
2019-01-16,42.720001220703125
2019-08-28,42.869998931884766
2018-11-13,42.900001525878906
2018-10-12,44.08000183105469
2019-06-25,44.15999984741211
2020-03-10,45.20000076293945
2020-05-28,45.41999816894531
2019-10-07,45.220001220703125
2020-03-13,45.880001068115234
2019-10-10,46.2400016784668
2020-03-16,46.790000915527344
2020-06-03,46.9900016784668
2018-11-28,47.06999969482422
2018-09-25,47.38999938964844
2018-07-23,47.5099983215332
2018-08-24,48.040000915527344
2019-07-10,48.70000076293945
2019-05-07,49.2400016784668
2019-04-05,49.349998474121094
2019-03-04,49.52000045776367
2019-01-31,49.06999969482422
2019-09-12,49.40999984741211
2019-12-31,49.349998474121094
2020-03-19,49.20000076293945
2020-01-03,49.2400016784668
2020-06-09,49.25
2019-02-15,49.25
2019-01-14,48.88999938964844
2018-07-06,49.349998474121094
2018-08-07,49.41999816894531
2018-10-10,49.61000061035156
2018-12-13,49.86000061035156
2019-08-26,49.150001525878906
2019-07-25,49.58000183105469
2019-05-22,49.93000030517578
2019-03-19,49.209999084472656
2020-01-06,49.33000183105469
2020-03-25,48.91999816894531
2020-06-12,48.93000030517578
2019-10-22,49.060001373291016
2020-01-09,49.560001373291016
2020-06-15,49.439998626708984
2019-10-25,49.25
2020-03-31,49.31999969482422
2020-06-18,49.41999816894531
2019-04-03,49.83000183105469
2018-08-22,50.290000915527344
2018-10-25,50.31999969482422
2019-01-29,50.77000045776367
2018-12-28,50.779998779296875
2018-11-26,49.790000915527344
2019-08-09,49.70000076293945
2019-07-08,49.540000915527344
2019-06-06,50.290000915527344
2019-09-10,49.97999954223633
2020-01-15,50.029998779296875
2020-04-03,50.40999984741211
2019-10-31,50.40999984741211
2020-04-06,50.5099983215332
2020-06-24,50.290000915527344
2018-11-09,50.22999954223633
2019-07-23,50.83000183105469
2019-06-21,50.93000030517578
2019-05-20,50.529998779296875
2019-04-18,50.77000045776367
2018-09-06,50.650001525878906
2018-10-08,50.470001220703125
2019-02-13,50.81999969482422
2018-12-11,50.709999084472656
2019-09-25,51.02000045776367
2020-01-21,50.88999938964844
2020-04-09,49.400001525878906
2019-11-06,48.31999969482422
2020-01-24,48.59000015258789
2020-01-27,47.849998474121094
2020-04-15,48.7599983215332
2018-12-26,49.220001220703125
2019-08-07,49.189998626708984
2019-06-04,49.5099983215332
2018-09-21,48.81999969482422
2018-07-19,49.36000061035156
2018-08-20,49.34000015258789
2018-10-23,49.060001373291016
2019-05-03,50.04999923706055
2019-04-01,49.7599983215332
2019-02-28,49.08000183105469
2019-11-12,49.11000061035156
2020-01-30,49.40999984741211
2019-11-15,49.88999938964844
2020-04-21,49.849998474121094
2019-04-16,49.7400016784668
2019-03-15,50.06999969482422
2019-02-11,50.27000045776367
2019-01-10,50.40999984741211
2019-08-22,49.630001068115234
2018-11-07,50.33000183105469
2018-08-03,50.47999954223633
2018-09-04,50.9900016784668
2019-06-19,51.040000915527344
2019-09-23,50.279998779296875
2019-11-18,49.31999969482422
2020-02-05,49.59000015258789
2020-04-24,49.95000076293945
2019-03-29,50.0
2019-11-21,49.97999954223633
2020-04-27,51.150001525878906
2020-02-11,51.61000061035156
2020-04-30,51.25
2019-05-01,51.25
2019-02-26,51.130001068115234
2019-01-25,51.349998474121094
2018-12-24,51.380001068115234
2019-09-06,51.130001068115234
2018-07-17,51.36000061035156
2018-09-19,51.04999923706055
2019-08-05,51.279998779296875
2019-10-08,51.689998626708984
2019-12-11,51.16999816894531
2019-11-27,51.11000061035156
2020-02-14,50.61000061035156
2020-05-06,49.56999969482422
2019-01-08,49.72999954223633
2018-12-07,50.119998931884766
2019-08-20,49.939998626708984
2018-11-05,50.72999954223633
2019-07-19,51.54999923706055
2018-10-04,51.09000015258789
2019-06-17,51.369998931884766
2019-05-16,51.95000076293945
2018-08-01,52.349998474121094
2019-03-13,51.61000061035156
2019-12-03,51.7400016784668
2020-02-20,51.630001068115234
2019-12-06,51.459999084472656
2020-05-12,51.0
2019-12-09,51.029998779296875
2020-02-26,49.619998931884766
2020-05-15,49.45000076293945
2019-03-28,49.7400016784668
2018-09-17,49.61000061035156
2018-08-16,49.650001525878906
2018-10-19,49.84000015258789
2019-04-29,50.25
2019-01-23,50.029998779296875
2019-09-04,49.540000915527344
2018-11-20,49.560001373291016
2019-07-02,50.22999954223633
2019-05-31,48.790000915527344
2019-12-12,50.04999923706055
2020-05-18,50.189998626708984
2019-09-27,50.66999816894531
2020-03-03,50.79999923706055
2020-05-21,50.959999084472656
2019-05-14,50.38999938964844
2018-08-31,49.380001068115234
2018-07-30,50.08000183105469
2018-10-02,50.65999984741211
2019-04-12,50.9900016784668
2019-03-11,50.4900016784668
2019-02-07,50.599998474121094
2019-07-17,50.72999954223633
2019-09-19,50.36000061035156
2019-10-21,50.650001525878906
2019-12-18,50.38999938964844
2020-03-06,50.58000183105469
2019-10-03,51.04999923706055
2020-03-09,51.0
2020-05-27,51.310001373291016
2019-12-24,51.41999816894531
2020-03-12,51.06999969482422
2018-12-20,51.79999923706055
2019-08-01,51.5
2018-08-14,50.779998779296875
2018-07-13,50.9900016784668
2018-10-17,51.11000061035156
2019-05-29,50.77000045776367
2019-03-26,51.56999969482422
2019-02-22,52.18000030517578
2019-10-04,51.869998931884766
2019-11-05,51.5
2019-12-27,51.119998931884766
2020-06-02,51.13999938964844
2019-12-30,51.310001373291016
2020-03-18,51.63999938964844
2020-06-05,52.13999938964844
2019-07-15,51.81999969482422
2018-12-03,52.13999938964844
2019-06-13,51.939998626708984
2019-01-04,51.939998626708984
2018-08-29,52.72999954223633
2019-02-05,53.31999969482422
2018-11-01,53.380001068115234
2019-08-16,53.290000915527344
2019-04-10,53.060001373291016
2019-09-17,53.310001373291016
2019-10-15,53.54999923706055
2020-01-02,53.75
2020-06-08,53.599998474121094
2019-10-18,53.93000030517578
2020-03-24,54.029998779296875
2020-06-11,54.47999954223633
2020-01-08,54.79999923706055
2019-04-25,54.849998474121094
2019-07-30,54.70000076293945
2019-02-20,54.5
2018-07-11,54.290000915527344
2018-09-13,54.029998779296875
2018-10-15,53.97999954223633
2019-06-28,54.599998474121094
2018-12-18,54.880001068115234
2018-11-16,55.22999954223633
2019-10-02,54.77000045776367
2020-03-27,53.630001068115234
2020-01-10,53.54999923706055
2019-10-24,52.959999084472656
2020-03-30,53.16999816894531
2020-06-17,53.29999923706055
2020-01-14,52.81999969482422
2020-04-02,53.63999938964844
2019-01-02,53.81999969482422
2019-08-14,54.220001220703125
2018-10-30,54.599998474121094
2019-06-11,54.689998626708984
2019-05-10,54.59000015258789
2019-04-08,53.5
2018-08-27,53.22999954223633
2018-07-26,53.189998626708984
2018-09-28,53.619998931884766
2019-03-07,53.7400016784668
2019-10-30,53.77000045776367
2020-01-17,52.349998474121094
2020-06-23,52.900001525878906
2020-04-08,52.810001373291016
2020-06-26,52.689998626708984
2019-03-22,52.61000061035156
2019-01-17,52.650001525878906
2019-08-29,52.119998931884766
2018-11-14,51.529998779296875
2019-06-26,51.0
2018-09-11,51.150001525878906
2018-07-09,51.369998931884766
2018-08-10,50.459999084472656
2019-04-23,50.45000076293945
2019-09-30,50.709999084472656
2020-01-23,50.709999084472656
2019-11-08,50.470001220703125
2020-04-14,50.7599983215332
2019-11-11,50.83000183105469
2020-01-29,51.25
2020-04-17,51.13999938964844
2018-07-24,51.650001525878906
2018-09-26,50.58000183105469
2019-05-08,51.380001068115234
2019-03-05,51.70000076293945
2019-02-01,51.029998779296875
2018-12-31,51.2599983215332
2018-11-29,51.029998779296875
2019-08-12,51.52000045776367
2019-07-11,51.900001525878906
2019-09-13,51.349998474121094
2019-11-14,52.13999938964844
2020-04-20,52.630001068115234
2020-02-04,52.75
2020-04-23,53.29999923706055
2018-12-14,53.0
2019-08-27,53.810001373291016
2018-08-08,54.02000045776367
2018-10-11,53.58000183105469
2018-11-12,53.2599983215332
2019-07-26,53.04999923706055
2019-06-24,53.16999816894531
2019-05-23,52.709999084472656
2019-03-20,52.77000045776367
2019-01-15,53.220001220703125
2019-11-20,53.349998474121094
2020-02-07,53.4900016784668
2020-02-10,53.369998931884766
2020-04-29,53.939998626708984
2019-11-26,54.130001068115234
2020-02-13,54.09000015258789
2019-01-30,54.130001068115234
2018-08-23,54.79999923706055
2018-09-24,54.869998931884766
2018-11-27,54.27000045776367
2018-10-26,55.15999984741211
2019-07-09,55.4900016784668
2019-06-07,54.810001373291016
2019-05-06,53.59000015258789
2019-04-04,52.86000061035156
2019-09-11,49.529998779296875
2019-11-29,47.84000015258789
2020-05-05,49.4900016784668
2019-12-02,49.529998779296875
2020-02-19,51.290000915527344
2020-05-08,50.40999984741211
2019-05-21,49.810001373291016
2019-03-18,47.189998626708984
2018-09-07,49.15999984741211
2018-08-06,46.0099983215332
2018-10-09,43.25
2019-02-14,46.04999923706055
2018-12-12,35.5099983215332
2019-07-24,37.349998474121094
2019-09-26,31.200000762939453
2019-10-28,31.190000534057617
2019-12-05,28.309999465942383
2020-05-11,25.290000915527344
2019-07-03,26.329999923706055
2020-02-25,30.510000228881836
2020-05-14,33.0099983215332
2020-02-28,34.97999954223633
2019-08-08,34.779998779296875
2019-06-05,35.150001525878906
2018-07-20,32.31999969482422
2018-08-21,31.219999313354492
2018-10-24,30.639999389648438
2019-04-02,35.52000045776367
2019-03-01,34.459999084472656
2019-01-28,36.540000915527344
2018-12-27,39.970001220703125
2019-09-09,38.349998474121094
2020-03-02,39.4900016784668
2020-05-20,37.47999954223633
2019-12-17,36.150001525878906
2020-03-05,39.150001525878906
2019-02-12,36.720001220703125
2019-01-11,35.75
2018-12-10,36.939998626708984
2019-08-23,35.13999938964844
2018-11-08,35.09000015258789
2019-07-22,36.56999969482422
2019-06-20,37.209999084472656
2018-09-05,38.0099983215332
2019-04-17,37.66999816894531
2019-09-24,36.470001220703125
2019-12-20,36.40999984741211
2020-05-26,36.59000015258789
2019-04-30,36.029998779296875
2019-12-23,37.13999938964844
2020-03-11,37.84000015258789
2020-05-29,36.93000030517578
2019-12-26,35.400001525878906
2020-06-01,34.279998779296875
2019-05-02,33.54999923706055
2019-02-27,33.61000061035156
2018-11-23,36.4900016784668
2019-08-06,35.220001220703125
2018-07-18,35.869998931884766
2018-09-20,35.779998779296875
2018-10-22,35.900001525878906
2019-07-05,37.56999969482422
2019-06-03,37.33000183105469
2019-10-09,37.18000030517578
2019-10-11,36.869998931884766
2020-03-17,37.95000076293945
2020-06-04,37.689998626708984
2019-10-14,40.13999938964844
2020-03-20,40.0
2018-11-06,42.209999084472656
2019-06-18,43.81999969482422
2019-05-17,42.7400016784668
2019-04-15,41.349998474121094
2019-03-14,39.0
2019-01-09,39.43000030517578
2018-08-02,39.13999938964844
2018-10-05,40.5099983215332
2019-08-21,39.130001068115234
2019-10-17,38.970001220703125
2020-03-23,38.150001525878906
2020-06-10,38.060001373291016
2019-02-25,37.56999969482422
2020-01-07,36.20000076293945
2020-03-26,37.119998931884766
2019-10-23,36.38999938964844
