Dates,AIV
2020-02-21,44.9900016784668
2018-12-17,45.29999923706055
2019-08-30,45.40999984741211
2018-11-15,45.7599983215332
2019-07-29,45.95000076293945
2019-06-27,46.16999816894531
2019-04-24,45.06999969482422
2018-07-10,44.540000915527344
2018-09-12,45.709999084472656
2019-02-19,45.97999954223633
2019-01-18,45.86000061035156
2020-02-24,46.130001068115234
2020-05-13,46.29999923706055
2019-12-10,46.15999984741211
2020-02-27,46.0
2019-12-13,46.33000183105469
2020-05-19,46.380001068115234
2019-03-06,47.15999984741211
2018-11-30,47.0
2019-08-13,45.90999984741211
2019-07-12,47.279998779296875
2019-06-10,47.22999954223633
2019-05-09,47.189998626708984
2018-07-25,47.560001373291016
2018-09-27,46.27000045776367
2018-10-29,46.720001220703125
2019-10-16,47.279998779296875
2019-12-16,45.41999816894531
2020-03-04,45.56999969482422
2020-05-22,45.5099983215332
2019-10-01,45.209999084472656
2019-12-19,44.34000015258789
2018-09-10,42.33000183105469
2019-05-24,43.15999984741211
2018-08-09,43.95000076293945
2019-04-22,43.52000045776367
2019-03-21,43.470001220703125
2019-01-16,42.25
2019-08-28,42.86000061035156
2018-11-13,43.029998779296875
2018-10-12,42.93000030517578
2019-06-25,44.189998626708984
2020-03-10,44.11000061035156
2020-05-28,45.13999938964844
2019-10-07,45.34000015258789
2020-03-13,45.290000915527344
2019-10-10,45.88999938964844
2020-03-16,46.119998931884766
2020-06-03,46.790000915527344
2018-11-28,46.880001068115234
2018-09-25,47.040000915527344
2018-07-23,47.369998931884766
2018-08-24,47.599998474121094
2019-07-10,48.0
2019-05-07,48.65999984741211
2019-04-05,49.13999938964844
2019-03-04,49.15999984741211
2019-01-31,49.650001525878906
2019-09-12,48.849998474121094
2019-12-31,49.099998474121094
2020-03-19,49.380001068115234
2020-01-03,49.040000915527344
2020-06-09,49.20000076293945
2019-02-15,49.29999923706055
2019-01-14,49.2400016784668
2018-07-06,48.7400016784668
2018-08-07,49.41999816894531
2018-10-10,49.63999938964844
2018-12-13,49.61000061035156
2019-08-26,49.779998779296875
2019-07-25,48.880001068115234
2019-05-22,49.779998779296875
2019-03-19,49.720001220703125
2020-01-06,49.349998474121094
2020-03-25,49.06999969482422
2020-06-12,48.790000915527344
2019-10-22,48.95000076293945
2020-01-09,49.189998626708984
2020-06-15,49.470001220703125
2019-10-25,49.45000076293945
2020-03-31,49.29999923706055
2020-06-18,49.290000915527344
2019-04-03,49.54999923706055
2018-08-22,50.11000061035156
2018-10-25,50.43000030517578
2019-01-29,50.470001220703125
2018-12-28,50.70000076293945
2018-11-26,50.720001220703125
2019-08-09,49.88999938964844
2019-07-08,49.72999954223633
2019-06-06,49.47999954223633
2019-09-10,50.310001373291016
2020-01-15,50.11000061035156
2020-04-03,50.08000183105469
2019-10-31,50.43000030517578
2020-04-06,50.58000183105469
2020-06-24,50.47999954223633
2018-11-09,50.290000915527344
2019-07-23,50.310001373291016
2019-06-21,50.810001373291016
2019-05-20,50.970001220703125
2019-04-18,50.4900016784668
2018-09-06,50.84000015258789
2018-10-08,50.650001525878906
2019-02-13,50.709999084472656
2018-12-11,50.79999923706055
2019-09-25,50.650001525878906
2020-01-21,51.09000015258789
2020-04-09,50.900001525878906
2019-11-06,49.5
2020-01-24,48.29999923706055
2020-01-27,48.5
2020-04-15,48.11000061035156
2018-12-26,48.97999954223633
2019-08-07,49.0
2019-06-04,49.369998931884766
2018-09-21,49.439998626708984
2018-07-19,48.810001373291016
2018-08-20,49.54999923706055
2018-10-23,49.31999969482422
2019-05-03,49.060001373291016
2019-04-01,49.810001373291016
2019-02-28,49.63999938964844
2019-11-12,49.209999084472656
2020-01-30,49.02000045776367
2019-11-15,49.400001525878906
2020-04-21,49.470001220703125
2019-04-16,49.81999969482422
2019-03-15,49.720001220703125
2019-02-11,49.63999938964844
2019-01-10,50.04999923706055
2019-08-22,50.439998626708984
2018-11-07,49.720001220703125
2018-08-03,50.33000183105469
2018-09-04,50.38999938964844
2019-06-19,51.150001525878906
2019-09-23,51.45000076293945
2019-11-18,50.349998474121094
2020-02-05,49.310001373291016
2020-04-24,49.439998626708984
2019-03-29,50.13999938964844
2019-11-21,50.040000915527344
2020-04-27,50.25
2020-02-11,51.209999084472656
2020-04-30,51.86000061035156
2019-05-01,51.27000045776367
2019-02-26,51.36000061035156
2019-01-25,51.18000030517578
2018-12-24,51.40999984741211
2019-09-06,51.36000061035156
2018-07-17,51.33000183105469
2018-09-19,51.650001525878906
2019-08-05,50.900001525878906
2019-10-08,51.470001220703125
2019-12-11,51.56999969482422
2019-11-27,51.25
2020-02-14,51.22999954223633
2020-05-06,50.61000061035156
2019-01-08,49.86000061035156
2018-12-07,49.720001220703125
2019-08-20,50.470001220703125
2018-11-05,50.09000015258789
2019-07-19,50.91999816894531
2018-10-04,51.13999938964844
2019-06-17,51.06999969482422
2019-05-16,51.31999969482422
2018-08-01,52.130001068115234
2019-03-13,52.290000915527344
2019-12-03,51.61000061035156
2020-02-20,51.83000183105469
2019-12-06,51.59000015258789
2020-05-12,51.630001068115234
2019-12-09,51.02000045776367
2020-02-26,51.040000915527344
2020-05-15,49.66999816894531
2019-03-28,49.47999954223633
2018-09-17,49.91999816894531
2018-08-16,49.560001373291016
2018-10-19,49.70000076293945
2019-04-29,50.02000045776367
2019-01-23,50.150001525878906
2019-09-04,50.02000045776367
2018-11-20,49.61000061035156
2019-07-02,49.5099983215332
2019-05-31,50.029998779296875
2019-12-12,49.209999084472656
2020-05-18,49.83000183105469
2019-09-27,50.209999084472656
2020-03-03,50.5
2020-05-21,50.70000076293945
2019-05-14,50.91999816894531
2018-08-31,50.2599983215332
2018-07-30,49.119998931884766
2018-10-02,50.20000076293945
2019-04-12,50.869998931884766
2019-03-11,51.099998474121094
2019-02-07,50.560001373291016
2019-07-17,50.599998474121094
2019-09-19,50.7599983215332
2019-10-21,50.66999816894531
2019-12-18,50.939998626708984
2020-03-06,50.54999923706055
2019-10-03,50.849998474121094
2020-03-09,51.310001373291016
2020-05-27,50.81999969482422
2019-12-24,51.630001068115234
2020-03-12,51.34000015258789
2018-12-20,51.560001373291016
2019-08-01,51.689998626708984
2018-08-14,51.22999954223633
2018-07-13,50.72999954223633
2018-10-17,51.31999969482422
2019-05-29,50.81999969482422
2019-03-26,50.75
2019-02-22,51.61000061035156
2019-10-04,52.369998931884766
2019-11-05,51.939998626708984
2019-12-27,51.59000015258789
2020-06-02,50.79999923706055
2019-12-30,51.20000076293945
2020-03-18,51.20000076293945
2020-06-05,51.86000061035156
2019-07-15,52.130001068115234
2018-12-03,51.72999954223633
2019-06-13,52.099998474121094
2019-01-04,51.869998931884766
2018-08-29,51.709999084472656
2019-02-05,52.72999954223633
2018-11-01,53.040000915527344
2019-08-16,53.369998931884766
2019-04-10,53.540000915527344
2019-09-17,52.900001525878906
2019-10-15,53.459999084472656
2020-01-02,53.560001373291016
2020-06-08,53.68000030517578
2019-10-18,53.4900016784668
2020-03-24,53.939998626708984
2020-06-11,54.02000045776367
2020-01-08,54.41999816894531
2019-04-25,54.90999984741211
2019-07-30,54.869998931884766
2019-02-20,54.63999938964844
2018-07-11,54.40999984741211
2018-09-13,54.15999984741211
2018-10-15,53.83000183105469
2019-06-28,54.130001068115234
2018-12-18,54.689998626708984
2018-11-16,54.790000915527344
2019-10-02,54.970001220703125
2020-03-27,54.43000030517578
2020-01-10,53.560001373291016
2019-10-24,53.25
2020-03-30,52.97999954223633
2020-06-17,53.209999084472656
2020-01-14,53.29999923706055
2020-04-02,52.939998626708984
2019-01-02,53.58000183105469
2019-08-14,53.970001220703125
2018-10-30,54.369998931884766
2019-06-11,54.630001068115234
2019-05-10,54.79999923706055
2019-04-08,54.38999938964844
2018-08-27,53.54999923706055
2018-07-26,53.400001525878906
2018-09-28,53.369998931884766
2019-03-07,53.58000183105469
2019-10-30,53.810001373291016
2020-01-17,53.65999984741211
2020-06-23,52.5
2020-04-08,52.81999969482422
2020-06-26,52.7400016784668
2019-03-22,52.709999084472656
2019-01-17,52.630001068115234
2019-08-29,52.59000015258789
2018-11-14,52.29999923706055
2019-06-26,51.599998474121094
2018-09-11,51.08000183105469
2018-07-09,51.25
2018-08-10,51.38999938964844
2019-04-23,50.470001220703125
2019-09-30,50.369998931884766
2020-01-23,50.91999816894531
2019-11-08,50.900001525878906
2020-04-14,50.560001373291016
2019-11-11,50.7599983215332
2020-01-29,50.970001220703125
2020-04-17,51.20000076293945
2018-07-24,51.02000045776367
2018-09-26,51.689998626708984
2019-05-08,50.40999984741211
2019-03-05,51.29999923706055
2019-02-01,51.459999084472656
2018-12-31,51.06999969482422
2018-11-29,51.209999084472656
2019-08-12,51.209999084472656
2019-07-11,51.63999938964844
2019-09-13,51.720001220703125
2019-11-14,51.54999923706055
2020-04-20,52.2400016784668
2020-02-04,52.599998474121094
2020-04-23,52.86000061035156
2018-12-14,53.5
2019-08-27,53.130001068115234
2018-08-08,53.900001525878906
2018-10-11,53.810001373291016
2018-11-12,53.25
2019-07-26,53.4900016784668
2019-06-24,52.959999084472656
2019-05-23,53.040000915527344
2019-03-20,52.86000061035156
2019-01-15,52.90999984741211
2019-11-20,53.189998626708984
2020-02-07,53.529998779296875
2020-02-10,53.59000015258789
2020-04-29,53.720001220703125
2019-11-26,53.93000030517578
2020-02-13,54.02000045776367
2019-01-30,53.66999816894531
2018-08-23,54.36000061035156
2018-09-24,54.970001220703125
2018-11-27,54.900001525878906
2018-10-26,54.31999969482422
2019-07-09,55.09000015258789
2019-06-07,54.97999954223633
2019-05-06,54.939998626708984
2019-04-04,53.70000076293945
2019-09-11,52.380001068115234
2019-11-29,48.36000061035156
2020-05-05,47.95000076293945
2019-12-02,49.47999954223633
2020-02-19,50.27000045776367
2020-05-08,50.38999938964844
2019-05-21,49.08000183105469
2019-03-18,47.290000915527344
2018-09-07,48.209999084472656
2018-08-06,47.77000045776367
2018-10-09,42.970001220703125
2019-02-14,45.470001220703125
2018-12-12,41.630001068115234
2019-07-24,36.529998779296875
2019-09-26,31.3799991607666
2019-10-28,30.809999465942383
2019-12-05,31.56999969482422
2020-05-11,28.239999771118164
2019-07-03,26.56999969482422
2020-02-25,26.31999969482422
2020-05-14,30.649999618530273
2020-02-28,31.899999618530273
2019-08-08,35.0
2019-06-05,34.45000076293945
2018-07-20,33.290000915527344
2018-08-21,32.369998931884766
2018-10-24,31.15999984741211
2019-04-02,32.2400016784668
2019-03-01,37.20000076293945
2019-01-28,34.849998474121094
2018-12-27,37.40999984741211
2019-09-09,39.959999084472656
2020-03-02,39.380001068115234
2020-05-20,38.02000045776367
2019-12-17,37.47999954223633
2020-03-05,37.36000061035156
2019-02-12,38.25
2019-01-11,35.34000015258789
2018-12-10,36.47999954223633
2019-08-23,37.0
2018-11-08,35.459999084472656
2019-07-22,35.61000061035156
2019-06-20,37.66999816894531
2018-09-05,38.27000045776367
2019-04-17,37.34000015258789
2019-09-24,36.40999984741211
2019-12-20,36.029998779296875
2020-05-26,36.709999084472656
2019-04-30,36.849998474121094
2019-12-23,36.5099983215332
2020-03-11,37.65999984741211
2020-05-29,37.22999954223633
2019-12-26,37.09000015258789
2020-06-01,35.0099983215332
2019-05-02,33.20000076293945
2019-02-27,33.209999084472656
2018-11-23,35.13999938964844
2019-08-06,36.130001068115234
2018-07-18,35.790000915527344
2018-09-20,35.650001525878906
2018-10-22,35.790000915527344
2019-07-05,37.400001525878906
2019-06-03,38.86000061035156
2019-10-09,37.880001068115234
2019-10-11,36.619998931884766
2020-03-17,36.93000030517578
2020-06-04,38.400001525878906
2019-10-14,38.290000915527344
2020-03-20,40.040000915527344
2018-11-06,41.88999938964844
2019-06-18,42.849998474121094
2019-05-17,42.33000183105469
2019-04-15,42.290000915527344
2019-03-14,39.02000045776367
2019-01-09,39.720001220703125
2018-08-02,37.93000030517578
2018-10-05,40.810001373291016
2019-08-21,40.75
2019-10-17,38.95000076293945
2020-03-23,39.540000915527344
2020-06-10,38.130001068115234
2019-02-25,38.400001525878906
2020-01-07,36.970001220703125
2020-03-26,35.790000915527344
2019-10-23,36.95000076293945
