Dates,AIV
2018-10-08,50.709999084472656
2019-02-13,51.029998779296875
2018-12-11,51.150001525878906
2019-09-25,51.08000183105469
2020-01-21,51.25
2020-04-09,51.040000915527344
2019-11-06,49.5
2020-01-24,48.7599983215332
2020-01-27,48.56999969482422
2020-04-15,48.900001525878906
2018-12-26,49.40999984741211
2019-08-07,49.439998626708984
2019-06-04,49.65999984741211
2018-09-21,49.630001068115234
2018-07-19,49.40999984741211
2018-08-20,49.93000030517578
2018-10-23,49.779998779296875
2019-05-03,50.099998474121094
2019-04-01,50.060001373291016
2019-02-28,49.869998931884766
2019-11-12,49.529998779296875
2020-01-30,49.470001220703125
2019-11-15,50.029998779296875
2020-04-21,49.939998626708984
2019-04-16,50.040000915527344
2019-03-15,50.16999816894531
2019-02-11,50.310001373291016
2019-01-10,50.470001220703125
2019-08-22,50.439998626708984
2018-11-07,50.400001525878906
2018-08-03,50.4900016784668
2018-09-04,51.0
2019-06-19,51.34000015258789
2019-09-23,51.45000076293945
2019-11-18,50.380001068115234
2020-02-05,49.88999938964844
2020-04-24,50.220001220703125
2019-03-29,50.209999084472656
2019-11-21,50.130001068115234
2020-04-27,51.150001525878906
2020-02-11,51.709999084472656
2020-04-30,52.0
2019-05-01,51.369998931884766
2019-02-26,51.36000061035156
2019-01-25,51.4900016784668
2018-12-24,51.560001373291016
2019-09-06,51.540000915527344
2018-07-17,51.77000045776367
2018-09-19,51.86000061035156
2019-08-05,51.36000061035156
2019-10-08,51.84000015258789
2019-12-11,51.56999969482422
2019-11-27,51.36000061035156
2020-02-14,51.59000015258789
2020-05-06,50.61000061035156
2019-01-08,50.470001220703125
2018-12-07,50.310001373291016
2019-08-20,50.470001220703125
2018-11-05,50.97999954223633
2019-07-19,51.59000015258789
2018-10-04,51.13999938964844
2019-06-17,51.52000045776367
2019-05-16,51.97999954223633
2018-08-01,52.4900016784668
2019-03-13,52.43000030517578
2019-12-03,51.93000030517578
2020-02-20,52.189998626708984
2019-12-06,51.650001525878906
2020-05-12,51.75
2019-12-09,51.119998931884766
2020-02-26,51.130001068115234
2020-05-15,49.709999084472656
2019-03-28,49.900001525878906
2018-09-17,49.91999816894531
2018-08-16,49.779998779296875
2018-10-19,50.130001068115234
2019-04-29,50.84000015258789
2019-01-23,50.709999084472656
2019-09-04,50.4900016784668
2018-11-20,49.939998626708984
2019-07-02,50.599998474121094
2019-05-31,50.029998779296875
2019-12-12,50.220001220703125
2020-05-18,50.66999816894531
2019-09-27,50.7599983215332
2020-03-03,50.86000061035156
2020-05-21,51.279998779296875
2019-05-14,51.04999923706055
2018-08-31,50.470001220703125
2018-07-30,50.20000076293945
2018-10-02,50.88999938964844
2019-04-12,51.08000183105469
2019-03-11,51.220001220703125
2019-02-07,50.93000030517578
2019-07-17,51.06999969482422
2019-09-19,51.06999969482422
2019-10-21,50.86000061035156
2019-12-18,51.279998779296875
2020-03-06,50.650001525878906
2019-10-03,51.13999938964844
2020-03-09,51.31999969482422
2020-05-27,51.400001525878906
2019-12-24,51.72999954223633
2020-03-12,51.689998626708984
2018-12-20,52.119998931884766
2019-08-01,51.689998626708984
2018-08-14,51.2599983215332
2018-07-13,51.0099983215332
2018-10-17,51.650001525878906
2019-05-29,51.310001373291016
2019-03-26,51.650001525878906
2019-02-22,52.290000915527344
2019-10-04,52.43000030517578
2019-11-05,52.099998474121094
2019-12-27,51.790000915527344
2020-06-02,51.380001068115234
2019-12-30,51.599998474121094
2020-03-18,51.779998779296875
2020-06-05,52.33000183105469
2019-07-15,52.27000045776367
2018-12-03,52.27000045776367
2019-06-13,52.349998474121094
2019-01-04,52.029998779296875
2018-08-29,52.72999954223633
2019-02-05,53.34000015258789
2018-11-01,53.63999938964844
2019-08-16,53.630001068115234
2019-04-10,53.810001373291016
2019-09-17,53.5
2019-10-15,53.93000030517578
2020-01-02,53.790000915527344
2020-06-08,53.849998474121094
2019-10-18,53.97999954223633
2020-03-24,54.22999954223633
2020-06-11,54.61000061035156
2020-01-08,54.81999969482422
2019-04-25,55.060001373291016
2019-07-30,54.880001068115234
2019-02-20,54.75
2018-07-11,54.56999969482422
2018-09-13,54.2599983215332
2018-10-15,54.22999954223633
2019-06-28,54.61000061035156
2018-12-18,54.93000030517578
2018-11-16,55.4900016784668
2019-10-02,55.09000015258789
2020-03-27,54.560001373291016
2020-01-10,54.119998931884766
2019-10-24,53.540000915527344
2020-03-30,53.380001068115234
2020-06-17,53.61000061035156
2020-01-14,53.709999084472656
2020-04-02,53.779998779296875
2019-01-02,53.869998931884766
2019-08-14,54.27000045776367
2018-10-30,54.9900016784668
2019-06-11,54.95000076293945
2019-05-10,55.119998931884766
2019-04-08,54.38999938964844
2018-08-27,53.720001220703125
2018-07-26,53.599998474121094
2018-09-28,53.65999984741211
2019-03-07,53.79999923706055
2019-10-30,54.0099983215332
2020-01-17,53.849998474121094
2020-06-23,53.02000045776367
2020-04-08,53.380001068115234
2020-06-26,52.900001525878906
2019-03-22,53.09000015258789
2019-01-17,52.720001220703125
2019-08-29,52.7400016784668
2018-11-14,52.45000076293945
2019-06-26,51.790000915527344
2018-09-11,51.22999954223633
2018-07-09,51.540000915527344
2018-08-10,51.66999816894531
2019-04-23,50.7400016784668
2019-09-30,50.75
2020-01-23,50.97999954223633
2019-11-08,50.970001220703125
2020-04-14,50.880001068115234
2019-11-11,51.04999923706055
2020-01-29,51.25
2020-04-17,51.459999084472656
2018-07-24,51.66999816894531
2018-09-26,51.779998779296875
2019-05-08,51.61000061035156
2019-03-05,51.849998474121094
2019-02-01,51.709999084472656
2018-12-31,51.54999923706055
2018-11-29,51.5099983215332
2019-08-12,51.58000183105469
2019-07-11,52.040000915527344
2019-09-13,51.720001220703125
2019-11-14,52.310001373291016
2020-04-20,52.63999938964844
2020-02-04,52.900001525878906
2020-04-23,53.31999969482422
2018-12-14,53.619998931884766
2019-08-27,53.84000015258789
2018-08-08,54.130001068115234
2018-10-11,54.13999938964844
2018-11-12,53.709999084472656
2019-07-26,53.630001068115234
2019-06-24,53.43000030517578
2019-05-23,53.61000061035156
2019-03-20,53.06999969482422
2019-01-15,53.54999923706055
2019-11-20,53.70000076293945
2020-02-07,53.68000030517578
2020-02-10,53.720001220703125
2020-04-29,53.939998626708984
2019-11-26,54.22999954223633
2020-02-13,54.459999084472656
2019-01-30,54.29999923706055
2018-08-23,54.810001373291016
2018-09-24,54.9900016784668
2018-11-27,54.95000076293945
2018-10-26,55.18000030517578
2019-07-09,55.68000030517578
2019-06-07,55.58000183105469
2019-05-06,54.939998626708984
2019-04-04,54.0099983215332
2019-09-11,52.470001220703125
2019-11-29,48.380001068115234
2020-05-05,49.52000045776367
2019-12-02,51.0099983215332
2020-02-19,51.38999938964844
2020-05-08,50.7599983215332
2019-05-21,50.099998474121094
2019-03-18,48.150001525878906
2018-09-07,49.209999084472656
2018-08-06,47.83000183105469
2018-10-09,45.29999923706055
2019-02-14,46.15999984741211
2018-12-12,41.86000061035156
2019-07-24,37.970001220703125
2019-09-26,37.22999954223633
2019-10-28,34.279998779296875
2019-12-05,31.84000015258789
2020-05-11,28.239999771118164
2019-07-03,27.06999969482422
2020-02-25,31.600000381469727
2020-05-14,33.369998931884766
2020-02-28,35.63999938964844
2019-08-08,35.33000183105469
2019-06-05,35.33000183105469
2018-07-20,33.31999969482422
2018-08-21,33.65999984741211
2018-10-24,31.860000610351562
2019-04-02,35.93000030517578
2019-03-01,37.52000045776367
2019-01-28,36.869998931884766
2018-12-27,41.15999984741211
2019-09-09,40.279998779296875
2020-03-02,39.90999984741211
2020-05-20,38.709999084472656
2019-12-17,37.900001525878906
2020-03-05,39.459999084472656
2019-02-12,38.54999923706055
2019-01-11,36.560001373291016
2018-12-10,37.33000183105469
2019-08-23,37.0099983215332
2018-11-08,35.72999954223633
2019-07-22,36.65999984741211
2019-06-20,38.31999969482422
2018-09-05,38.790000915527344
2019-04-17,37.84000015258789
2019-09-24,36.650001525878906
2019-12-20,36.529998779296875
2020-05-26,37.13999938964844
2019-04-30,37.16999816894531
2019-12-23,37.83000183105469
2020-03-11,38.349998474121094
2020-05-29,37.869998931884766
2019-12-26,37.09000015258789
2020-06-01,35.119998931884766
2019-05-02,33.599998474121094
2019-02-27,33.7599983215332
2018-11-23,36.9900016784668
2019-08-06,36.209999084472656
2018-07-18,36.099998474121094
2018-09-20,36.70000076293945
2018-10-22,35.93000030517578
2019-07-05,37.91999816894531
2019-06-03,38.90999984741211
2019-10-09,37.880001068115234
2019-10-11,37.470001220703125
2020-03-17,38.09000015258789
2020-06-04,38.439998626708984
2019-10-14,40.349998474121094
2020-03-20,40.040000915527344
2018-11-06,43.09000015258789
2019-06-18,43.849998474121094
2019-05-17,42.880001068115234
2019-04-15,42.4900016784668
2019-03-14,39.849998474121094
2019-01-09,40.34000015258789
2018-08-02,39.7599983215332
2018-10-05,41.15999984741211
2019-08-21,40.84000015258789
2019-10-17,39.220001220703125
2020-03-23,39.88999938964844
2020-06-10,38.369998931884766
2019-02-25,38.5099983215332
2020-01-07,37.22999954223633
2020-03-26,37.16999816894531
2019-10-23,37.18000030517578
