Dates,AIV
2018-06-20,40.7400016784668
2018-06-21,41.40999984741211
2018-06-25,41.810001373291016
2018-06-22,42.13999938964844
2018-06-26,42.2400016784668
2018-06-27,41.7599983215332
2018-06-28,41.75
2018-06-29,41.77000045776367
2018-07-02,41.560001373291016
2018-07-03,41.83000183105469
2018-07-05,41.83000183105469
2018-07-16,42.13999938964844
2018-09-18,41.869998931884766
2019-01-24,41.939998626708984
2019-09-05,42.25
2018-11-21,42.689998626708984
2020-01-13,42.59000015258789
2020-04-01,42.130001068115234
2020-06-19,41.95000076293945
2019-10-29,41.709999084472656
2020-01-16,41.77000045776367
2020-06-22,41.689998626708984
2018-10-03,41.31999969482422
2018-07-31,41.18000030517578
2019-03-12,41.56999969482422
2019-02-08,41.95000076293945
2019-01-07,41.7400016784668
2018-12-06,41.61000061035156
2019-08-19,41.900001525878906
2019-07-18,42.20000076293945
2019-05-15,42.619998931884766
2019-09-20,41.279998779296875
2019-11-01,43.27000045776367
2020-04-07,42.970001220703125
2020-06-25,43.11000061035156
2020-06-16,43.04999923706055
2019-11-04,42.86000061035156
2020-01-22,42.560001373291016
2019-11-07,42.63999938964844
2020-04-13,43.13999938964844
2019-07-01,43.13999938964844
2019-05-30,43.38999938964844
2018-08-15,43.86000061035156
2018-10-18,43.33000183105469
2019-03-27,43.29999923706055
2019-01-22,43.439998626708984
2018-12-21,43.40999984741211
2019-09-03,43.47999954223633
2018-11-19,43.720001220703125
2019-08-02,44.08000183105469
2020-01-28,43.779998779296875
2020-04-16,43.599998474121094
2019-11-13,43.25
2020-01-31,43.220001220703125
2018-12-04,43.709999084472656
2018-11-02,43.310001373291016
2019-07-16,43.779998779296875
2018-08-30,43.9900016784668
2018-10-01,44.209999084472656
2019-06-14,44.220001220703125
2019-05-13,43.900001525878906
2019-04-11,44.0
2019-02-06,44.119998931884766
2019-09-18,43.90999984741211
2020-02-03,43.79999923706055
2020-04-22,44.29999923706055
2019-11-19,43.2599983215332
2020-02-06,43.540000915527344
2019-11-22,43.27000045776367
2019-03-25,43.27000045776367
