Dates,AIV
2018-06-20,37.36906814575195
2018-06-21,37.90098571777344
2018-06-25,38.216522216796875
2018-06-22,38.25258255004883
2018-06-26,38.18046188354492
2018-06-27,37.702640533447266
2018-06-28,38.0091667175293
2018-06-29,38.135379791259766
2018-07-02,37.88294982910156
2018-07-03,37.955074310302734
2018-07-05,38.11735153198242
2018-07-16,38.17144775390625
2018-09-18,37.955074310302734
2019-01-24,38.090309143066406
2019-09-05,38.63123321533203
2018-11-21,38.73040008544922
2020-01-13,38.45994186401367
2020-04-01,38.29766082763672
2020-06-19,37.8919677734375
2019-10-29,37.747718811035156
2020-01-16,38.090309143066406
2020-06-22,37.702640533447266
2018-10-03,37.50430679321289
2018-07-31,37.40513610839844
2019-03-12,37.909996032714844
2019-02-08,38.09932327270508
2019-01-07,37.7657470703125
2018-12-06,37.657562255859375
2019-08-19,38.450923919677734
2019-07-18,38.559112548828125
2019-05-15,38.586151123046875
2019-09-20,39.49671936035156
2019-11-01,39.0729866027832
2020-04-07,39.13610076904297
2020-06-25,38.8746452331543
2020-06-16,38.964805603027344
2019-11-04,38.667293548583984
2020-01-22,38.541080474853516
2019-11-07,39.03693389892578
2020-04-13,39.424591064453125
2019-07-01,39.57183074951172
2019-05-30,39.94480514526367
2018-08-15,40.00848388671875
2018-10-18,39.52634811401367
2019-03-27,39.55363464355469
2019-01-22,39.52634811401367
2018-12-21,39.78105926513672
2019-09-03,39.91752243041992
2018-11-19,40.22681427001953
2019-08-02,40.190425872802734
2020-01-28,39.85383605957031
2020-04-16,39.8447380065918
2019-11-13,39.56273651123047
2020-01-31,39.77196502685547
2018-12-04,39.899322509765625
2018-11-02,39.78105926513672
2019-07-16,40.19952392578125
2018-08-30,40.3814582824707
2018-10-01,40.317787170410156
2019-06-14,40.56340026855469
2019-05-13,40.14493942260742
2019-04-11,40.45424270629883
2019-02-06,40.345069885253906
2019-09-18,40.04487228393555
2020-02-03,40.44513702392578
2020-04-22,40.599788665771484
2019-11-19,39.64460754394531
2020-02-06,39.790164947509766
2019-11-22,39.389888763427734
2019-03-25,39.48995590209961
2019-02-21,40.14493942260742
2018-12-19,39.89022445678711
2018-07-12,40.135841369628906
2018-09-14,39.671897888183594
2018-08-13,39.43537521362305
2018-10-16,39.59002685546875
2019-07-31,40.16313552856445
2019-05-28,40.36326599121094
2019-04-26,39.55363464355469
2020-04-28,38.3255500793457
2019-11-25,38.07082748413086
2020-02-12,38.58935546875
2020-05-01,39.171566009521484
2020-05-04,38.971435546875
2019-06-12,38.92594528198242
2019-04-09,39.32621383666992
2019-03-08,38.63484573364258
2019-02-04,38.66213607788086
2018-07-27,38.789493560791016
2018-08-28,39.37169647216797
2019-01-03,38.64393615722656
2019-08-15,39.44447708129883
2018-10-31,39.790164947509766
2019-09-16,39.15337371826172
2020-02-18,39.11697769165039
2020-05-07,39.59002685546875
2018-08-17,39.8447380065918
2019-12-04,40.74534225463867
2020-02-21,41.27296447753906
2018-12-17,41.48219680786133
2019-08-30,41.518585205078125
2018-11-15,41.709617614746094
2019-07-29,41.88246154785156
2019-06-27,41.38212966918945
2019-04-24,40.970909118652344
2018-07-10,41.88850402832031
2018-09-12,42.1821403503418
2019-02-19,42.10873031616211
2019-01-18,42.338130950927734
2020-02-24,42.22801971435547
2020-05-13,42.22801971435547
2019-12-10,42.283084869384766
2020-02-27,42.47577667236328
2019-12-13,42.347312927246094
2020-05-19,43.20985412597656
2019-03-06,43.228206634521484
2018-11-30,42.283084869384766
2019-08-13,43.39337921142578
2019-07-12,43.200679779052734
2019-06-10,43.136444091796875
2019-05-09,43.448429107666016
2018-07-25,42.429893493652344
2018-09-27,43.081390380859375
2018-10-29,43.28325653076172
2019-10-16,41.41135787963867
2019-12-16,41.67746353149414
2020-03-04,41.6866340637207
2020-05-22,41.49394607543945
2019-10-01,40.7231559753418
2019-12-19,38.74113845825195
2018-09-10,39.851436614990234
2019-05-24,39.934017181396484
2018-08-09,39.897315979003906
2019-04-22,40.26435470581055
2019-03-21,38.86042404174805
2019-01-16,39.19993591308594
2019-08-28,39.33757400512695
2018-11-13,39.36510467529297
2018-10-12,40.447879791259766
2019-06-25,40.52128601074219
2020-03-10,41.475589752197266
2020-05-28,41.67746353149414
2019-10-07,41.49394607543945
2020-03-13,42.09955596923828
2019-10-10,42.429893493652344
2020-03-16,42.934574127197266
2020-06-03,43.11809539794922
2018-11-28,43.191505432128906
2018-09-25,43.48513412475586
2018-07-23,43.595245361328125
2018-08-24,44.081573486328125
2019-07-10,44.687191009521484
2019-05-07,45.182701110839844
2019-04-05,45.283634185791016
2019-03-04,45.43962097167969
2019-01-31,45.02670669555664
2019-09-12,45.33868408203125
2019-12-31,45.283634185791016
2020-03-19,45.145992279052734
2020-01-03,45.182701110839844
2020-06-09,45.191871643066406
2019-02-15,45.191871643066406
2019-01-14,44.86153793334961
2018-07-06,45.283634185791016
2018-08-07,45.34786605834961
2018-10-10,45.52220916748047
2018-12-13,45.75161361694336
2019-08-26,45.10011672973633
2019-07-25,47.508094787597656
2019-05-22,47.84347152709961
2019-03-19,47.1535530090332
2020-01-06,47.26854705810547
2020-03-25,46.875675201416016
2020-06-12,46.88526153564453
2019-10-22,47.009830474853516
2020-01-09,47.48893356323242
2020-06-15,47.37394332885742
2019-10-25,47.19188690185547
2020-03-31,47.25896072387695
2020-06-18,47.35478210449219
2019-04-03,47.74764633178711
2018-08-22,48.18842697143555
2018-10-25,48.2171745300293
2019-01-29,48.64836883544922
2018-12-28,48.6579475402832
2018-11-26,47.70932388305664
2019-08-09,47.623085021972656
2019-07-08,47.46976852416992
2019-06-06,48.18842697143555
2019-09-10,47.89137649536133
2020-01-15,47.939292907714844
2020-04-03,48.30341339111328
2019-10-31,48.30341339111328
2020-04-06,48.39923095703125
2020-06-24,48.18842697143555
2018-11-09,48.13093566894531
2019-07-23,48.70586013793945
2019-06-21,48.80168151855469
2019-05-20,48.418399810791016
2019-04-18,48.64836883544922
2018-09-06,48.533382415771484
2018-10-08,48.360904693603516
2019-02-13,48.6962776184082
2018-12-11,48.59087371826172
2019-09-25,48.88792419433594
2020-01-21,48.76335144042969
2020-04-09,47.33562088012695
2019-11-06,46.30075454711914
2020-01-24,46.55946731567383
2020-01-27,45.85039138793945
2020-04-15,46.72236633300781
2018-12-26,47.163143157958984
2019-08-07,47.13439178466797
2019-06-04,47.441017150878906
2018-09-21,46.77985382080078
2018-07-19,47.29728698730469
2018-08-20,47.27812576293945
2018-10-23,47.009830474853516
2019-05-03,47.95845413208008
2019-04-01,47.68057632446289
2019-02-28,47.028995513916016
2019-11-12,47.0577392578125
2020-01-30,47.34519577026367
2019-11-15,47.80514144897461
2020-04-21,47.76681137084961
2019-04-16,47.66141128540039
2019-03-15,47.97761917114258
2019-02-11,48.54739761352539
2019-01-10,48.68260192871094
2019-08-22,47.9293327331543
2018-11-07,48.605350494384766
2018-08-03,48.750205993652344
2018-09-04,49.24272918701172
2019-06-19,49.291015625
2019-09-23,48.55705642700195
2019-11-18,47.62995529174805
2020-02-05,47.89070129394531
2020-04-24,48.23836898803711
2019-03-29,48.28665542602539
2019-11-21,48.267333984375
2020-04-27,49.39725112915039
2020-02-11,49.841487884521484
2020-04-30,49.49382019042969
2019-05-01,49.49382019042969
2019-02-26,49.3779296875
2019-01-25,49.590389251708984
2018-12-24,49.61936950683594
2019-09-06,49.3779296875
2018-07-17,49.60005187988281
2018-09-19,49.3006706237793
2019-08-05,49.522789001464844
2019-10-08,49.91874313354492
2019-12-11,49.41655731201172
2019-11-27,49.35861587524414
2020-02-14,48.87575149536133
2020-05-06,47.87139129638672
2019-01-08,48.02590560913086
2018-12-07,48.40254211425781
2019-08-20,48.22870635986328
2018-11-05,48.99163818359375
2019-07-19,49.783538818359375
2018-10-04,49.33930206298828
2019-06-17,49.609703063964844
2019-05-16,50.16983413696289
2018-08-01,50.55612564086914
2019-03-13,49.841487884521484
2019-12-03,49.96703338623047
2020-02-20,49.860801696777344
2019-12-06,49.696624755859375
2020-05-12,49.252384185791016
2019-12-09,49.28135681152344
2020-02-26,47.919673919677734
2020-05-15,47.75550079345703
2019-03-28,48.03556442260742
2018-09-17,47.91001892089844
2018-08-16,47.948646545410156
2018-10-19,48.132137298583984
2019-04-29,48.5280876159668
2019-01-23,48.31562805175781
2019-09-04,47.8424186706543
2018-11-20,47.861732482910156
2019-07-02,48.50877380371094
2019-05-31,47.11811828613281
2019-12-12,48.334938049316406
2020-05-18,48.47014236450195
2019-09-27,48.93369674682617
2020-03-03,49.05923843383789
2020-05-21,49.2137565612793
2019-05-14,48.663291931152344
2018-08-31,47.68790054321289
2018-07-30,48.748931884765625
2018-10-02,49.31351089477539
2019-04-12,49.63473892211914
2019-03-11,49.14802932739258
2019-02-07,49.255104064941406
2019-07-17,49.381649017333984
2019-09-19,49.021484375
2019-10-21,49.303775787353516
2019-12-18,49.05068588256836
2020-03-06,49.23563766479492
2019-10-03,49.693145751953125
2020-03-09,49.644474029541016
2020-05-27,49.94623947143555
2019-12-24,50.05331039428711
2020-03-12,49.712615966796875
2018-12-20,50.42321014404297
2019-08-01,50.131187438964844
2018-08-14,49.43032455444336
2018-07-13,49.63473892211914
2018-10-17,49.751548767089844
2019-05-29,49.420589447021484
2019-03-26,50.19932174682617
2019-02-22,50.79310989379883
2019-10-04,50.49135208129883
2019-11-05,50.131187438964844
2019-12-27,49.76128005981445
2020-06-02,49.78075408935547
2019-12-30,49.94623947143555
2020-03-18,50.26746368408203
2020-06-05,50.754173278808594
2019-07-15,50.44267654418945
2018-12-03,50.754173278808594
2019-06-13,50.55949020385742
2019-01-04,50.55949020385742
2018-08-29,51.3284912109375
2019-02-05,51.90281295776367
2018-11-01,51.96121597290039
2019-08-16,51.87360763549805
2019-04-10,51.649723052978516
2019-09-17,51.89308166503906
2019-10-15,52.1266975402832
2020-01-02,52.32138442993164
2020-06-08,52.17536544799805
2019-10-18,52.49660110473633
2020-03-24,52.59394073486328
2020-06-11,53.031982421875
2020-01-08,53.343475341796875
2019-04-25,53.39214324951172
2019-07-30,53.24613571166992
2019-02-20,53.051448822021484
2018-07-11,52.84702682495117
2018-09-13,52.59394073486328
2018-10-15,52.54526901245117
2019-06-28,53.14878845214844
2018-12-18,53.421348571777344
2018-11-16,53.76204299926758
2019-10-02,53.31427001953125
2020-03-27,52.20457458496094
2020-01-10,52.1266975402832
2019-10-24,51.5523796081543
2020-03-30,51.756797790527344
2020-06-17,51.88334274291992
2020-01-14,51.416099548339844
2020-04-02,52.21430587768555
2019-01-02,52.77322006225586
2019-08-14,53.16543960571289
2018-10-30,53.538047790527344
2019-06-11,53.62629699707031
2019-05-10,53.52824401855469
2019-04-08,52.459442138671875
2018-08-27,52.19469451904297
2018-07-26,52.15547180175781
2018-09-28,52.577110290527344
2019-03-07,52.69477844238281
2019-10-30,52.72418975830078
2020-01-17,51.331809997558594
2020-06-23,51.87111282348633
