Dates,KO
2019-12-10,49.40999984741211
2020-02-27,49.720001220703125
2019-12-13,49.43000030517578
2020-05-19,50.4900016784668
2019-03-06,49.959999084472656
2018-11-30,50.5099983215332
2019-08-13,49.630001068115234
2019-07-12,49.68000030517578
2019-06-10,49.45000076293945
2019-05-09,50.0099983215332
2018-07-25,50.02000045776367
2018-09-27,49.61000061035156
2018-10-29,49.52000045776367
2019-10-16,49.529998779296875
2019-12-16,48.83000183105469
2020-03-04,48.7599983215332
2020-05-22,48.130001068115234
2019-10-01,48.75
2019-12-19,47.869998931884766
2018-09-10,46.959999084472656
2019-05-24,47.54999923706055
2018-08-09,48.0099983215332
2019-04-22,47.540000915527344
2019-03-21,47.220001220703125
2019-01-16,47.369998931884766
2019-08-28,47.56999969482422
2018-11-13,47.75
2018-10-12,47.56999969482422
2019-06-25,47.279998779296875
2020-03-10,47.09000015258789
2020-05-28,47.36000061035156
2019-10-07,47.400001525878906
2020-03-13,47.599998474121094
2019-10-10,47.470001220703125
2020-03-16,47.13999938964844
2020-06-03,47.689998626708984
2018-11-28,47.790000915527344
2018-09-25,48.290000915527344
2018-07-23,48.11000061035156
2018-08-24,48.029998779296875
2019-07-10,47.29999923706055
2019-05-07,47.630001068115234
2019-04-05,47.88999938964844
2019-03-04,48.779998779296875
2019-01-31,48.779998779296875
2019-09-12,49.45000076293945
2019-12-31,49.470001220703125
2020-03-19,49.36000061035156
2020-01-03,49.459999084472656
2020-06-09,49.5
2019-02-15,49.880001068115234
2019-01-14,49.79999923706055
2018-07-06,49.939998626708984
2018-08-07,46.959999084472656
2018-10-10,46.2599983215332
2018-12-13,45.59000015258789
2019-08-26,45.2400016784668
2019-07-25,45.90999984741211
2019-05-22,45.95000076293945
2019-03-19,45.56999969482422
2020-01-06,45.13999938964844
2020-03-25,45.02000045776367
2020-06-12,45.61000061035156
2019-10-22,45.63999938964844
2020-01-09,45.66999816894531
2020-06-15,45.70000076293945
2019-10-25,45.790000915527344
2020-03-31,45.529998779296875
2020-06-18,45.25
2019-04-03,46.2400016784668
2018-08-22,46.25
2018-10-25,46.34000015258789
2019-01-29,46.11000061035156
2018-12-28,45.900001525878906
2018-11-26,45.68000030517578
2019-08-09,45.689998626708984
2019-07-08,45.900001525878906
2019-06-06,45.7599983215332
2019-09-10,46.11000061035156
2020-01-15,46.20000076293945
2020-04-03,46.790000915527344
2019-10-31,46.90999984741211
2020-04-06,46.91999816894531
2020-06-24,46.90999984741211
2018-11-09,47.16999816894531
2019-07-23,46.93000030517578
2019-06-21,46.59000015258789
2019-05-20,46.540000915527344
2019-04-18,46.58000183105469
2018-09-06,46.56999969482422
2018-10-08,46.720001220703125
2019-02-13,47.0
2018-12-11,46.75
2019-09-25,46.93000030517578
2020-01-21,47.040000915527344
2020-04-09,47.099998474121094
2019-11-06,47.54999923706055
2020-01-24,47.58000183105469
2020-01-27,47.61000061035156
2020-04-15,48.720001220703125
2018-12-26,48.22999954223633
2019-08-07,47.88999938964844
2019-06-04,48.45000076293945
2018-09-21,48.45000076293945
2018-07-19,49.18000030517578
2018-08-20,49.08000183105469
2018-10-23,48.77000045776367
2019-05-03,48.959999084472656
2019-04-01,48.61000061035156
2019-02-28,48.290000915527344
2019-11-12,48.22999954223633
2020-01-30,47.97999954223633
2019-11-15,48.29999923706055
2020-04-21,48.130001068115234
2019-04-16,49.31999969482422
2019-03-15,49.380001068115234
2019-02-11,49.65999984741211
2019-01-10,49.54999923706055
2019-08-22,49.13999938964844
2018-11-07,49.029998779296875
2018-08-03,49.709999084472656
2018-09-04,49.900001525878906
2019-06-19,49.88999938964844
2019-09-23,49.66999816894531
2019-11-18,49.029998779296875
2020-02-05,49.310001373291016
2020-04-24,49.310001373291016
2019-03-29,49.97999954223633
2019-11-21,50.279998779296875
2020-04-27,51.13999938964844
2020-02-11,51.540000915527344
2020-04-30,52.189998626708984
2019-05-01,51.540000915527344
2019-02-26,51.59000015258789
2019-01-25,52.13999938964844
2018-12-24,51.70000076293945
2019-09-06,51.529998779296875
2018-07-17,51.47999954223633
2018-09-19,51.29999923706055
2019-08-05,51.2400016784668
2019-10-08,51.790000915527344
2019-12-11,51.88999938964844
2019-11-27,52.20000076293945
2020-02-14,52.099998474121094
2020-05-06,51.63999938964844
2019-01-08,51.400001525878906
2018-12-07,51.400001525878906
2019-08-20,51.630001068115234
2018-11-05,52.04999923706055
2019-07-19,52.33000183105469
2018-10-04,52.119998931884766
2019-06-17,52.33000183105469
2019-05-16,51.970001220703125
2018-08-01,51.970001220703125
2019-03-13,52.060001373291016
2019-12-03,52.290000915527344
2020-02-20,52.290000915527344
2019-12-06,52.470001220703125
2020-05-12,52.2599983215332
2019-12-09,52.16999816894531
2020-02-26,52.150001525878906
2020-05-15,51.52000045776367
2019-03-28,54.63999938964844
2018-09-17,54.81999969482422
2018-08-16,53.79999923706055
2018-10-19,54.310001373291016
2019-04-29,54.29999923706055
2019-01-23,54.29999923706055
2019-09-04,53.5099983215332
2018-11-20,53.20000076293945
2019-07-02,52.72999954223633
2019-05-31,52.65999984741211
2019-12-12,52.7599983215332
2020-05-18,53.38999938964844
2019-09-27,53.779998779296875
2020-03-03,53.900001525878906
2020-05-21,53.439998626708984
2019-05-14,53.61000061035156
2018-08-31,53.970001220703125
2018-07-30,54.0
2018-10-02,54.4900016784668
2019-04-12,54.779998779296875
2019-03-11,54.68000030517578
2019-02-07,54.40999984741211
2019-07-17,54.63999938964844
2019-09-19,54.709999084472656
2019-10-21,54.540000915527344
2019-12-18,54.95000076293945
2020-03-06,55.150001525878906
2019-10-03,55.34000015258789
2020-03-09,55.220001220703125
2020-05-27,55.33000183105469
2019-12-24,55.91999816894531
2020-03-12,55.77000045776367
2018-12-20,55.439998626708984
2019-08-01,55.08000183105469
2018-08-14,54.439998626708984
2018-07-13,54.79999923706055
2018-10-17,55.310001373291016
2019-05-29,54.790000915527344
2019-03-26,54.34000015258789
2019-02-22,54.70000076293945
2019-10-04,54.290000915527344
2019-11-05,54.599998474121094
2019-12-27,54.689998626708984
2020-06-02,54.36000061035156
2019-12-30,54.61000061035156
2020-03-18,54.47999954223633
2020-06-05,54.58000183105469
2019-07-15,54.63999938964844
2018-12-03,54.68000030517578
2019-06-13,54.779998779296875
2019-01-04,54.439998626708984
2018-08-29,53.97999954223633
2019-02-05,54.540000915527344
2018-11-01,54.36000061035156
2019-08-16,54.06999969482422
2019-04-10,54.06999969482422
2019-09-17,53.880001068115234
2019-10-15,53.70000076293945
2020-01-02,53.68000030517578
2020-06-08,53.68000030517578
2019-10-18,53.56999969482422
2020-03-24,54.119998931884766
2020-06-11,55.38999938964844
2020-01-08,54.560001373291016
2019-04-25,54.41999816894531
2019-07-30,54.65999984741211
2019-02-20,54.81999969482422
2018-07-11,54.560001373291016
2018-09-13,53.95000076293945
2018-10-15,53.65999984741211
2019-06-28,54.04999923706055
2018-12-18,54.470001220703125
2018-11-16,54.7400016784668
2019-10-02,54.0
2020-03-27,52.88999938964844
2020-01-10,52.79999923706055
2019-10-24,53.0
2020-03-30,52.599998474121094
2020-06-17,52.369998931884766
2020-01-14,51.90999984741211
2020-04-02,52.45000076293945
2019-01-02,52.66999816894531
2019-08-14,52.68000030517578
2018-10-30,53.439998626708984
2019-06-11,53.310001373291016
2019-05-10,53.400001525878906
2019-04-08,53.34000015258789
2018-08-27,53.189998626708984
2018-07-26,53.38999938964844
2018-09-28,53.939998626708984
2019-03-07,54.099998474121094
2019-10-30,53.72999954223633
2020-01-17,53.75
2020-06-23,53.84000015258789
2020-04-08,54.310001373291016
2020-06-26,54.290000915527344
2019-03-22,54.5
2019-01-17,54.5099983215332
2019-08-29,54.06999969482422
2018-11-14,54.150001525878906
2019-06-26,54.45000076293945
2018-09-11,54.54999923706055
2018-07-09,54.83000183105469
2018-08-10,54.58000183105469
2019-04-23,54.75
2019-09-30,54.34000015258789
2020-01-23,55.20000076293945
2019-11-08,55.2400016784668
2020-04-14,55.0
2019-11-11,55.02000045776367
2020-01-29,55.45000076293945
2020-04-17,55.38999938964844
2018-07-24,55.380001068115234
2018-09-26,55.43000030517578
2019-05-08,54.9900016784668
2019-03-05,54.90999984741211
2019-02-01,54.599998474121094
2018-12-31,54.63999938964844
2018-11-29,55.400001525878906
2019-08-12,55.93000030517578
2019-07-11,56.22999954223633
2019-09-13,56.290000915527344
2019-11-14,56.97999954223633
2020-04-20,56.95000076293945
2020-02-04,57.150001525878906
2020-04-23,57.25
2018-12-14,57.63999938964844
2019-08-27,57.849998474121094
2018-08-08,57.869998931884766
2018-10-11,57.849998474121094
2018-11-12,57.75
2019-07-26,57.2599983215332
2019-06-24,58.97999954223633
2019-05-23,59.08000183105469
2019-03-20,58.970001220703125
2019-01-15,59.45000076293945
2019-11-20,59.08000183105469
2020-02-07,59.34000015258789
2020-02-10,59.31999969482422
2020-04-29,59.84000015258789
2019-11-26,59.79999923706055
2020-02-13,59.77000045776367
2019-01-30,59.84000015258789
2018-08-23,60.06999969482422
2018-09-24,59.93000030517578
2018-11-27,60.0
2018-10-26,59.86000061035156
2019-07-09,60.130001068115234
2019-06-07,59.79999923706055
2019-05-06,59.20000076293945
2019-04-04,58.470001220703125
2019-09-11,57.88999938964844
2019-11-29,53.88999938964844
2020-05-05,55.959999084472656
2019-12-02,57.4900016784668
2020-02-19,59.0
2020-05-08,58.16999816894531
2019-05-21,55.90999984741211
2019-03-18,53.58000183105469
2018-09-07,53.79999923706055
2018-08-06,52.650001525878906
2018-10-09,49.93000030517578
2019-02-14,49.560001373291016
2018-12-12,47.880001068115234
2019-07-24,47.5
2019-09-26,45.150001525878906
2019-10-28,44.65999984741211
2019-12-05,42.06999969482422
2020-05-11,38.88999938964844
2019-07-03,41.400001525878906
2020-02-25,43.45000076293945
2020-05-14,45.27000045776367
2020-02-28,44.029998779296875
2019-08-08,45.560001373291016
2019-06-05,45.5099983215332
2018-07-20,43.650001525878906
2018-08-21,44.189998626708984
2018-10-24,44.34000015258789
2019-04-02,47.0099983215332
2019-03-01,48.599998474121094
2019-01-28,48.09000015258789
2018-12-27,49.72999954223633
2019-09-09,48.63999938964844
2020-03-02,49.25
2020-05-20,48.400001525878906
2019-12-17,47.849998474121094
2020-03-05,48.29999923706055
2019-02-12,48.0
2019-01-11,46.900001525878906
2018-12-10,46.150001525878906
2019-08-23,46.099998474121094
2018-11-08,45.75
2019-07-22,46.97999954223633
2019-06-20,48.0
2018-09-05,47.86000061035156
2019-04-17,47.0
2019-09-24,46.38999938964844
2019-12-20,45.47999954223633
2020-05-26,46.099998474121094
2019-04-30,45.630001068115234
2019-12-23,45.2400016784668
2020-03-11,46.220001220703125
2020-05-29,46.11000061035156
2019-12-26,45.849998474121094
2020-06-01,44.779998779296875
2019-05-02,44.060001373291016
2019-02-27,44.689998626708984
2018-11-23,45.38999938964844
2019-08-06,45.33000183105469
2018-07-18,46.16999816894531
2018-09-20,46.09000015258789
2018-10-22,45.310001373291016
2019-07-05,46.93000030517578
2019-06-03,47.09000015258789
2019-10-09,47.459999084472656
2019-10-11,47.189998626708984
2020-03-17,47.22999954223633
2020-06-04,47.279998779296875
2019-10-14,48.119998931884766
2020-03-20,48.27000045776367
2018-11-06,49.4900016784668
2019-06-18,49.970001220703125
2019-05-17,49.59000015258789
2019-04-15,49.27000045776367
2019-03-14,47.91999816894531
2019-01-09,46.25
2018-08-02,46.45000076293945
2018-10-05,47.689998626708984
2019-08-21,47.060001373291016
2019-10-17,47.040000915527344
2020-03-23,47.790000915527344
2020-06-10,46.150001525878906
2019-02-25,46.290000915527344
2020-01-07,45.439998626708984
2020-03-26,44.97999954223633
2019-10-23,45.0099983215332
