Dates,KO
2019-12-11,49.90143966674805
2019-11-27,50.25960922241211
2020-02-14,50.1047248840332
2020-05-06,49.485191345214844
2019-01-08,49.446475982666016
2018-12-07,49.291587829589844
2019-08-20,49.9498405456543
2018-11-05,50.31768798828125
2019-07-19,50.4338493347168
2018-10-04,50.44353485107422
2019-06-17,50.3370475769043
2019-05-16,49.940162658691406
2018-08-01,50.16280746459961
2019-03-13,50.37577438354492
2019-12-03,50.453216552734375
2020-02-20,50.462894439697266
2019-12-06,50.47257614135742
2020-05-12,50.51129150390625
2019-12-09,50.366092681884766
2020-02-26,49.746559143066406
2020-05-15,49.581993103027344
2019-03-28,52.59253692626953
2018-09-17,52.06012725830078
2018-08-16,51.372833251953125
2018-10-19,52.437652587890625
2019-04-29,52.26340866088867
2019-01-23,52.002044677734375
2019-09-04,50.946903228759766
2018-11-20,50.366092681884766
2019-07-02,50.656497955322266
2019-05-31,49.99824523925781
2019-12-12,50.59841537475586
2020-05-18,51.47931671142578
2019-09-27,51.97300338745117
2020-03-03,51.711639404296875
2020-05-21,51.498680114746094
2019-05-14,51.78908157348633
2018-08-31,51.29539489746094
2018-07-30,52.147247314453125
2018-10-02,52.669979095458984
2019-04-12,52.94102478027344
2019-03-11,52.15692901611328
2019-02-07,52.36988830566406
2019-07-17,52.74742889404297
2019-09-19,52.02140808105469
2019-10-21,52.79582595825195
2019-12-18,52.970069885253906
2020-03-06,53.34759521484375
2019-10-03,53.289512634277344
2020-03-09,53.27983474731445
2020-05-27,53.53152084350586
2019-12-24,53.986488342285156
2020-03-12,53.357276916503906
2018-12-20,53.4637565612793
2019-08-01,52.776458740234375
2018-08-14,52.66030502319336
2018-07-13,53.01846694946289
2018-10-17,53.34759521484375
2019-05-29,52.9088020324707
2019-03-26,52.61627197265625
2019-02-22,52.88930130004883
2019-10-04,52.879547119140625
2019-11-05,53.162322998046875
2019-12-27,52.5675163269043
2020-06-02,52.79179000854492
2019-12-30,52.94780349731445
2020-03-18,52.821041107177734
2020-06-05,53.03556442260742
2019-07-15,52.957557678222656
2018-12-03,53.084320068359375
2019-06-13,53.28908920288086
2019-01-04,51.7581901550293
2018-08-29,52.49925994873047
2019-02-05,53.18183135986328
2018-11-01,52.52851104736328
2019-08-16,52.2457389831543
2019-04-10,52.4895133972168
2019-09-17,52.3237419128418
2019-10-15,51.97270965576172
2020-01-02,51.97270965576172
2020-06-08,52.17747497558594
2019-10-18,52.15797805786133
2020-03-24,52.450504302978516
2020-06-11,53.41585159301758
2020-01-08,52.879547119140625
2019-04-25,52.509010314941406
2019-07-30,53.27933883666992
2019-02-20,53.25008773803711
2018-07-11,52.411502838134766
2018-09-13,52.23598098754883
2018-10-15,52.0799674987793
2019-06-28,52.59676742553711
2018-12-18,53.07456588745117
2018-11-16,52.55776596069336
2019-10-02,51.816688537597656
2020-03-27,51.114620208740234
2020-01-10,51.48515701293945
2019-10-24,50.987857818603516
2020-03-30,50.90985107421875
2020-06-17,50.54906463623047
2020-01-14,50.42230224609375
2020-04-02,51.1048698425293
2019-01-02,51.319393157958984
2019-08-14,51.358394622802734
2018-10-30,51.70942687988281
2019-06-11,51.7581901550293
2019-05-10,51.89470291137695
2019-04-08,51.64117431640625
2018-08-27,51.70942687988281
2018-07-26,51.89470291137695
2018-09-28,52.55776596069336
2019-03-07,52.60652160644531
2019-10-30,52.45916748046875
2020-01-17,52.80299758911133
2020-06-23,52.852115631103516
2020-04-08,53.3334846496582
2020-06-26,53.23524475097656
2019-03-22,53.46118927001953
2019-01-17,53.11735916137695
2019-08-29,52.8226432800293
2018-11-14,52.999473571777344
2019-06-26,53.186126708984375
2018-09-11,53.46118927001953
2018-07-09,53.46118927001953
2018-08-10,53.46118927001953
2019-04-23,52.96017837524414
2019-09-30,53.362953186035156
2020-01-23,54.00150680541992
2019-11-08,53.94255828857422
2020-04-14,53.7460823059082
2019-11-11,54.05062484741211
2020-01-29,54.37480926513672
2020-04-17,54.29621887207031
2018-07-24,54.37480926513672
2018-09-26,54.02115249633789
2019-05-08,53.726436614990234
2019-03-05,53.706787109375
2019-02-01,53.294189453125
2018-12-31,53.392425537109375
2018-11-29,54.36498260498047
2019-08-12,54.5516357421875
2019-07-11,55.14106750488281
2019-09-13,55.01335525512695
2019-11-14,55.70102310180664
2020-04-20,55.818904876708984
2020-02-04,55.93679428100586
2020-04-23,56.162742614746094
2018-12-14,56.59498977661133
2019-08-27,56.81111526489258
2018-08-08,56.663753509521484
2018-10-11,56.46727752685547
2018-11-12,56.005558013916016
2019-07-26,56.005558013916016
2019-06-24,57.822967529296875
2019-05-23,57.37107467651367
2019-03-20,57.54790115356445
2019-01-15,57.80331802368164
2019-11-20,57.813140869140625
2020-02-07,57.950679779052734
2020-02-10,58.147151947021484
2020-04-29,58.69728469848633
2019-11-26,58.54010772705078
2020-02-13,58.363277435302734
2019-01-30,58.55975341796875
2018-08-23,58.89376449584961
2018-09-24,58.48115921020508
2018-11-27,58.71693420410156
2018-10-26,58.667816162109375
2019-07-09,59.07059097290039
2019-06-07,57.616668701171875
2019-05-06,56.80128860473633
2019-04-04,56.585166931152344
2019-09-11,53.96220779418945
2019-11-29,52.54758071899414
2020-05-05,54.93476486206055
2019-12-02,55.072303771972656
2020-02-19,57.88190460205078
2020-05-08,55.74032211303711
2019-05-21,54.28639221191406
2019-03-18,50.94629669189453
2018-09-07,52.71458435058594
2018-08-06,51.290130615234375
2018-10-09,46.329105377197266
2019-02-14,48.03361892700195
2018-12-12,44.852516174316406
2019-07-24,46.75523376464844
2019-09-26,44.44620895385742
2019-10-28,41.45340347290039
2019-12-05,37.95518112182617
2020-05-11,37.22184371948242
2019-07-03,39.09482955932617
2020-02-25,41.235382080078125
2020-05-14,43.89125442504883
2020-02-28,42.42457962036133
2019-08-08,44.5948600769043
2019-06-05,43.85161209106445
2018-07-20,41.740787506103516
2018-08-21,43.55431365966797
2018-10-24,43.435394287109375
2019-04-02,46.24982452392578
2019-03-01,46.09126281738281
2019-01-28,47.38947296142578
2018-12-27,48.5588493347168
2019-09-09,46.507484436035156
2020-03-02,48.47956466674805
2020-05-20,47.18136215209961
2019-12-17,46.67595291137695
2020-03-05,47.62731170654297
2019-02-12,46.111083984375
2019-01-11,44.971439361572266
2018-12-10,45.26873779296875
2019-08-23,44.66423034667969
2018-11-08,45.02098846435547
2019-07-22,46.35883331298828
2019-06-20,46.31919479370117
2018-09-05,46.69577407836914
2019-04-17,45.47684860229492
2019-09-24,45.189456939697266
2019-12-20,44.73360061645508
2020-05-26,44.99126052856445
2019-04-30,44.347110748291016
2019-12-23,44.19845962524414
2020-03-11,45.69486618041992
2020-05-29,45.130001068115234
2019-12-26,44.416481018066406
2020-06-01,43.544403076171875
2019-05-02,43.30656433105469
2019-02-27,42.87052536010742
2018-11-23,44.56513214111328
2019-08-06,44.13900375366211
2018-07-18,45.47684860229492
2018-09-20,44.763328552246094
2018-10-22,44.62458801269531
2019-07-05,45.675048828125
2019-06-03,46.30928421020508
2019-10-09,46.66604232788086
2019-10-11,46.259735107421875
2020-03-17,46.56694412231445
2020-06-04,46.47775650024414
2019-10-14,47.468753814697266
2020-03-20,47.48857116699219
2018-11-06,48.64803695678711
2019-06-18,49.40119552612305
2019-05-17,48.5588493347168
2019-04-15,48.18226623535156
2019-03-14,45.130001068115234
2019-01-09,45.599998474121094
2018-08-02,46.29999923706055
2018-10-05,46.77000045776367
2019-08-21,46.58000183105469
2019-10-17,46.9900016784668
2020-03-23,46.02000045776367
2020-06-10,45.7400016784668
2019-02-25,45.63999938964844
2020-01-07,44.650001525878906
2020-03-26,44.93000030517578
2019-10-23,43.56999969482422
