Dates,KO
2018-09-14,45.79999923706055
2018-08-13,45.43000030517578
2018-10-16,45.689998626708984
2019-07-31,45.970001220703125
2019-05-28,46.220001220703125
2019-04-26,45.66999816894531
2020-04-28,44.5
2019-11-25,44.25
2020-02-12,44.59000015258789
2020-05-01,44.86000061035156
2020-05-04,45.36000061035156
2019-06-12,45.459999084472656
2019-04-09,45.83000183105469
2019-03-08,45.810001373291016
2019-02-04,45.45000076293945
2018-07-27,46.2400016784668
2018-08-28,46.119998931884766
2019-01-03,45.43000030517578
2019-08-15,46.04999923706055
2018-10-31,46.040000915527344
2019-09-16,47.220001220703125
2020-02-18,47.29999923706055
2020-05-07,47.439998626708984
2018-08-17,47.91999816894531
2019-12-04,48.599998474121094
2020-02-21,49.029998779296875
2018-12-17,49.099998474121094
2019-08-30,49.36000061035156
2018-11-15,49.540000915527344
2019-07-29,49.58000183105469
2019-06-27,49.59000015258789
2019-04-24,49.27000045776367
2018-07-10,49.630001068115234
2018-09-12,50.25
2019-02-19,49.209999084472656
2019-01-18,48.59000015258789
2020-02-24,48.54999923706055
2020-05-13,48.66999816894531
2019-12-10,48.72999954223633
2020-02-27,49.209999084472656
2019-12-13,48.970001220703125
2020-05-19,48.9900016784668
2019-03-06,48.88999938964844
2018-11-30,49.5
2019-08-13,48.65999984741211
2019-07-12,48.880001068115234
2019-06-10,48.470001220703125
2019-05-09,49.18000030517578
2018-07-25,49.189998626708984
2018-09-27,48.56999969482422
2018-10-29,49.02000045776367
2019-10-16,48.02000045776367
2019-12-16,47.849998474121094
2020-03-04,47.619998931884766
2020-05-22,47.099998474121094
2019-10-01,47.22999954223633
2019-12-19,45.83000183105469
2018-09-10,45.65999984741211
2019-05-24,46.029998779296875
2018-08-09,47.029998779296875
2019-04-22,46.959999084472656
2019-03-21,46.560001373291016
2019-01-16,46.529998779296875
2019-08-28,46.63999938964844
2018-11-13,46.900001525878906
2018-10-12,47.040000915527344
2019-06-25,46.43000030517578
2020-03-10,46.34000015258789
2020-05-28,46.970001220703125
2019-10-07,46.9900016784668
2020-03-13,46.810001373291016
2019-10-10,46.86000061035156
2020-03-16,46.880001068115234
2020-06-03,47.119998931884766
2018-11-28,47.209999084472656
2018-09-25,47.650001525878906
2018-07-23,47.380001068115234
2018-08-24,47.2400016784668
2019-07-10,46.939998626708984
2019-05-07,47.130001068115234
2019-04-05,47.189998626708984
2019-03-04,47.470001220703125
2019-01-31,48.400001525878906
2019-09-12,48.540000915527344
2019-12-31,49.099998474121094
2020-03-19,49.02000045776367
2020-01-03,49.0
2020-06-09,49.11000061035156
2019-02-15,49.47999954223633
2019-01-14,49.459999084472656
2018-07-06,49.560001373291016
2018-08-07,45.5
2018-10-10,45.20000076293945
2018-12-13,44.77000045776367
2019-08-26,44.79999923706055
2019-07-25,44.959999084472656
2019-05-22,45.20000076293945
2019-03-19,44.84000015258789
2020-01-06,44.65999984741211
2020-03-25,44.41999816894531
2020-06-12,45.11000061035156
2019-10-22,45.20000076293945
2020-01-09,45.29999923706055
2020-06-15,45.400001525878906
2019-10-25,45.439998626708984
2020-03-31,45.130001068115234
2020-06-18,44.61000061035156
2019-04-03,45.099998474121094
2018-08-22,45.900001525878906
2018-10-25,45.90999984741211
2019-01-29,45.630001068115234
2018-12-28,45.13999938964844
2018-11-26,45.36000061035156
2019-08-09,45.34000015258789
2019-07-08,45.18000030517578
2019-06-06,45.439998626708984
2019-09-10,45.459999084472656
2020-01-15,45.790000915527344
2020-04-03,46.16999816894531
2019-10-31,46.33000183105469
2020-04-06,46.47999954223633
2020-06-24,46.47999954223633
2018-11-09,46.59000015258789
2019-07-23,46.56999969482422
2019-06-21,46.040000915527344
2019-05-20,46.11000061035156
2019-04-18,46.20000076293945
2018-09-06,46.27000045776367
2018-10-08,46.27000045776367
2019-02-13,46.560001373291016
2018-12-11,46.540000915527344
2019-09-25,46.56999969482422
2020-01-21,46.70000076293945
2020-04-09,46.70000076293945
2019-11-06,47.150001525878906
2020-01-24,47.27000045776367
2020-01-27,47.02000045776367
2020-04-15,47.54999923706055
2018-12-26,47.91999816894531
2019-08-07,47.470001220703125
2019-06-04,47.97999954223633
2018-09-21,48.11000061035156
2018-07-19,48.38999938964844
2018-08-20,48.54999923706055
2018-10-23,48.27000045776367
2019-05-03,48.52000045776367
2019-04-01,48.2599983215332
2019-02-28,47.77000045776367
2019-11-12,47.81999969482422
2020-01-30,47.06999969482422
2019-11-15,47.400001525878906
2020-04-21,47.72999954223633
2019-04-16,48.349998474121094
2019-03-15,48.599998474121094
2019-02-11,49.209999084472656
2019-01-10,49.16999816894531
2019-08-22,48.7599983215332
2018-11-07,48.45000076293945
2018-08-03,48.720001220703125
2018-09-04,49.459999084472656
2019-06-19,49.529998779296875
2019-09-23,49.029998779296875
2019-11-18,48.40999984741211
2020-02-05,48.66999816894531
2020-04-24,48.779998779296875
2019-03-29,49.02000045776367
2019-11-21,49.619998931884766
2020-04-27,49.689998626708984
2020-02-11,50.59000015258789
2020-04-30,51.45000076293945
2019-05-01,51.09000015258789
2019-02-26,51.18000030517578
2019-01-25,51.470001220703125
2018-12-24,50.779998779296875
2019-09-06,51.04999923706055
2018-07-17,50.61000061035156
2018-09-19,50.529998779296875
2019-08-05,50.470001220703125
2019-10-08,51.349998474121094
2019-12-11,51.40999984741211
2019-11-27,51.70000076293945
2020-02-14,51.63999938964844
2020-05-06,51.09000015258789
2019-01-08,50.970001220703125
2018-12-07,50.52000045776367
2019-08-20,50.779998779296875
2018-11-05,51.54999923706055
2019-07-19,52.0
2018-10-04,51.47999954223633
2019-06-17,51.88999938964844
2019-05-16,51.43000030517578
2018-08-01,51.65999984741211
2019-03-13,51.65999984741211
2019-12-03,51.90999984741211
2020-02-20,51.869998931884766
2019-12-06,51.810001373291016
2020-05-12,52.0099983215332
2019-12-09,51.66999816894531
2020-02-26,51.369998931884766
2020-05-15,51.130001068115234
2019-03-28,52.7599983215332
2018-09-17,53.619998931884766
2018-08-16,52.720001220703125
2018-10-19,53.189998626708984
2019-04-29,53.900001525878906
2019-01-23,53.56999969482422
2019-09-04,52.040000915527344
2018-11-20,52.0099983215332
2019-07-02,51.90999984741211
2019-05-31,51.400001525878906
2019-12-12,51.61000061035156
2020-05-18,51.77000045776367
2019-09-27,52.849998474121094
2020-03-03,53.08000183105469
2020-05-21,52.9900016784668
2019-05-14,52.869998931884766
2018-08-31,52.970001220703125
2018-07-30,53.22999954223633
2018-10-02,53.95000076293945
2019-04-12,54.310001373291016
2019-03-11,53.84000015258789
2019-02-07,53.849998474121094
2019-07-17,54.099998474121094
2019-09-19,53.38999938964844
2019-10-21,53.72999954223633
2019-12-18,54.40999984741211
2020-03-06,54.41999816894531
2019-10-03,54.599998474121094
2020-03-09,54.810001373291016
2020-05-27,54.869998931884766
2019-12-24,55.29999923706055
2020-03-12,55.029998779296875
2018-12-20,54.7599983215332
2019-08-01,54.36000061035156
2018-08-14,53.849998474121094
2018-07-13,53.970001220703125
2018-10-17,54.97999954223633
2019-05-29,54.06999969482422
2019-03-26,53.630001068115234
2019-02-22,53.959999084472656
2019-10-04,53.81999969482422
2019-11-05,54.130001068115234
2019-12-27,53.900001525878906
2020-06-02,53.880001068115234
2019-12-30,54.040000915527344
2020-03-18,54.0
2020-06-05,54.130001068115234
2019-07-15,54.0
2018-12-03,54.150001525878906
2019-06-13,54.0099983215332
2019-01-04,52.900001525878906
2018-08-29,52.81999969482422
2019-02-05,53.88999938964844
2018-11-01,53.77000045776367
2019-08-16,53.45000076293945
2019-04-10,53.540000915527344
2019-09-17,53.36000061035156
2019-10-15,53.20000076293945
2020-01-02,53.220001220703125
2020-06-08,53.27000045776367
2019-10-18,53.130001068115234
2020-03-24,53.58000183105469
2020-06-11,54.45000076293945
2020-01-08,53.68000030517578
2019-04-25,53.7400016784668
2019-07-30,54.0099983215332
2019-02-20,54.4900016784668
2018-07-11,53.66999816894531
2018-09-13,53.369998931884766
2018-10-15,53.2599983215332
2019-06-28,53.15999984741211
2018-12-18,53.849998474121094
2018-11-16,53.849998474121094
2019-10-02,52.970001220703125
2020-03-27,52.119998931884766
2020-01-10,52.40999984741211
2019-10-24,51.959999084472656
2020-03-30,52.09000015258789
2020-06-17,51.779998779296875
2020-01-14,51.58000183105469
2020-04-02,51.959999084472656
2019-01-02,52.349998474121094
2019-08-14,52.380001068115234
2018-10-30,52.66999816894531
2019-06-11,52.869998931884766
2019-05-10,53.0099983215332
2019-04-08,52.779998779296875
2018-08-27,52.75
2018-07-26,52.77000045776367
2018-09-28,53.220001220703125
2019-03-07,53.599998474121094
2019-10-30,53.220001220703125
2020-01-17,52.849998474121094
2020-06-23,53.400001525878906
2020-04-08,53.720001220703125
2020-06-26,53.83000183105469
2019-03-22,54.16999816894531
2019-01-17,54.02000045776367
2019-08-29,53.72999954223633
2018-11-14,53.65999984741211
2019-06-26,53.939998626708984
2018-09-11,53.84000015258789
2018-07-09,54.369998931884766
2018-08-10,54.290000915527344
2019-04-23,53.88999938964844
2019-09-30,53.91999816894531
2020-01-23,54.470001220703125
2019-11-08,54.84000015258789
2020-04-14,54.63999938964844
2019-11-11,54.790000915527344
2020-01-29,55.0
2020-04-17,55.060001373291016
2018-07-24,54.97999954223633
2018-09-26,54.7599983215332
2019-05-08,54.09000015258789
2019-03-05,54.52000045776367
2019-02-01,54.150001525878906
2018-12-31,54.150001525878906
2018-11-29,54.84000015258789
2019-08-12,55.45000076293945
2019-07-11,55.41999816894531
2019-09-13,55.83000183105469
2019-11-14,56.0
2020-04-20,56.61000061035156
2020-02-04,56.79999923706055
2020-04-23,56.56999969482422
2018-12-14,57.18000030517578
2019-08-27,57.2400016784668
2018-08-08,57.459999084472656
2018-10-11,57.130001068115234
2018-11-12,56.970001220703125
2019-07-26,56.65999984741211
2019-06-24,57.7599983215332
2019-05-23,58.150001525878906
2019-03-20,58.52000045776367
2019-01-15,58.619998931884766
2019-11-20,58.540000915527344
2020-02-07,58.84000015258789
2020-02-10,58.849998474121094
2020-04-29,59.290000915527344
2019-11-26,59.31999969482422
2020-02-13,59.31999969482422
2019-01-30,59.209999084472656
2018-08-23,59.619998931884766
2018-09-24,59.45000076293945
2018-11-27,59.470001220703125
2018-10-26,59.11000061035156
2019-07-09,59.43000030517578
2019-06-07,58.56999969482422
2019-05-06,57.619998931884766
2019-04-04,57.47999954223633
2019-09-11,54.880001068115234
2019-11-29,51.58000183105469
2020-05-05,53.70000076293945
2019-12-02,55.63999938964844
2020-02-19,56.40999984741211
2020-05-08,56.189998626708984
2019-05-21,53.97999954223633
2019-03-18,51.47999954223633
2018-09-07,51.16999816894531
2018-08-06,51.13999938964844
2018-10-09,46.689998626708984
2019-02-14,46.61000061035156
2018-12-12,41.16999816894531
2019-07-24,45.369998931884766
2019-09-26,41.59000015258789
2019-10-28,41.040000915527344
2019-12-05,37.5099983215332
2020-05-11,36.27000045776367
2019-07-03,38.83000183105469
2020-02-25,39.90999984741211
2020-05-14,42.45000076293945
2020-02-28,42.400001525878906
2019-08-08,43.040000915527344
2019-06-05,44.060001373291016
2018-07-20,41.79999923706055
2018-08-21,41.86000061035156
2018-10-24,43.310001373291016
2019-04-02,44.689998626708984
2019-03-01,46.47999954223633
2019-01-28,46.33000183105469
2018-12-27,48.349998474121094
2019-09-09,46.5
2020-03-02,46.93000030517578
2020-05-20,47.40999984741211
2019-12-17,46.7599983215332
2020-03-05,47.369998931884766
2019-02-12,46.310001373291016
2019-01-11,44.2599983215332
2018-12-10,45.5
2019-08-23,44.970001220703125
2018-11-08,45.119998931884766
2019-07-22,45.709999084472656
2019-06-20,46.56999969482422
2018-09-05,46.880001068115234
2019-04-17,45.70000076293945
2019-09-24,45.209999084472656
2019-12-20,44.599998474121094
2020-05-26,45.150001525878906
2019-04-30,44.720001220703125
2019-12-23,44.5
2020-03-11,44.880001068115234
2020-05-29,45.52000045776367
2019-12-26,44.79999923706055
2020-06-01,43.52000045776367
2019-05-02,43.22999954223633
2019-02-27,43.20000076293945
2018-11-23,44.130001068115234
2019-08-06,44.25
2018-07-18,45.02000045776367
2018-09-20,45.029998779296875
2018-10-22,44.650001525878906
2019-07-05,45.93000030517578
2019-06-03,46.16999816894531
2019-10-09,46.81999969482422
2019-10-11,46.13999938964844
2020-03-17,46.59000015258789
2020-06-04,46.560001373291016
2019-10-14,47.119998931884766
2020-03-20,47.380001068115234
2018-11-06,48.459999084472656
2019-06-18,49.470001220703125
2019-05-17,48.68000030517578
2019-04-15,48.56999969482422
2019-03-14,45.459999084472656
2019-01-09,45.0099983215332
2018-08-02,44.470001220703125
2018-10-05,46.189998626708984
2019-08-21,46.439998626708984
2019-10-17,46.06999969482422
2020-03-23,46.02000045776367
2020-06-10,45.380001068115234
2019-02-25,45.58000183105469
2020-01-07,44.5
2020-03-26,44.029998779296875
2019-10-23,43.5099983215332
