Dates,KLAC
2020-02-14,113.7300033569336
2020-05-06,114.97000122070312
2019-01-08,117.31999969482422
2018-12-07,118.94000244140625
2019-08-20,121.83999633789062
2018-11-05,121.36000061035156
2019-07-19,119.94000244140625
2018-10-04,117.56999969482422
2019-06-17,116.87999725341797
2019-05-16,116.12999725341797
2018-08-01,118.73999786376953
2019-03-13,119.5199966430664
2019-12-03,120.33999633789062
2020-02-20,123.05000305175781
2019-12-06,123.11000061035156
2020-05-12,123.94000244140625
2019-12-09,125.5
2020-02-26,133.52999877929688
2020-05-15,133.7100067138672
2019-03-28,137.4600067138672
2018-09-17,139.8800048828125
2018-08-16,141.0500030517578
2018-10-19,140.35000610351562
2019-04-29,139.0399932861328
2019-01-23,138.1300048828125
2019-09-04,139.5800018310547
2018-11-20,136.50999450683594
2019-07-02,135.1199951171875
2019-05-31,130.10000610351562
2019-12-12,131.8699951171875
2020-05-18,134.16000366210938
2019-09-27,135.94000244140625
2020-03-03,136.35000610351562
2020-05-21,135.0
2019-05-14,132.5500030517578
2018-08-31,131.89999389648438
2018-07-30,131.32000732421875
2018-10-02,132.94000244140625
2019-04-12,138.0
2019-03-11,140.25999450683594
2019-02-07,141.6199951171875
2019-07-17,142.64999389648438
2019-09-19,142.25999450683594
2019-10-21,141.0
2019-12-18,142.4600067138672
2020-03-06,141.16000366210938
2019-10-03,145.66000366210938
2020-03-09,147.97999572753906
2020-05-27,149.4600067138672
2019-12-24,151.5800018310547
2020-03-12,153.67999267578125
2018-12-20,150.85000610351562
2019-08-01,151.99000549316406
2018-08-14,149.77000427246094
2018-07-13,150.0
2018-10-17,152.42999267578125
2019-05-29,149.5800018310547
2019-03-26,148.75999450683594
2019-02-22,153.2100067138672
2019-10-04,152.58999633789062
2019-11-05,158.61000061035156
2019-12-27,158.00999450683594
2020-06-02,155.1999969482422
2019-12-30,159.30999755859375
2020-03-18,156.35000610351562
2020-06-05,160.8800048828125
2019-07-15,160.16000366210938
2018-12-03,159.4600067138672
2019-06-13,160.7899932861328
2019-01-04,156.27999877929688
2018-08-29,155.47000122070312
2019-02-05,157.63999938964844
2018-11-01,160.6999969482422
2019-08-16,158.75999450683594
2019-04-10,157.1699981689453
2019-09-17,158.02000427246094
2019-10-15,160.97000122070312
2020-01-02,159.6199951171875
2020-06-08,160.0800018310547
2019-10-18,160.8000030517578
2020-03-24,162.7100067138672
2020-06-11,160.6300048828125
2020-01-08,160.30999755859375
2019-04-25,163.8800048828125
2019-07-30,161.13999938964844
2019-02-20,164.0
2018-07-11,167.69000244140625
2018-09-13,171.02000427246094
2018-10-15,174.10000610351562
2019-06-28,171.82000732421875
2018-12-18,167.6699981689453
2018-11-16,170.1300048828125
2019-10-02,174.77999877929688
2020-03-27,174.1699981689453
2020-01-10,171.22000122070312
2019-10-24,173.5800018310547
2020-03-30,170.3300018310547
2020-06-17,173.6300048828125
2020-01-14,175.1300048828125
2020-04-02,174.1999969482422
2019-01-02,175.97000122070312
2019-08-14,178.8300018310547
2018-10-30,177.58999633789062
2019-06-11,177.0399932861328
2019-05-10,176.1300048828125
2019-04-08,165.86000061035156
2018-08-27,160.47000122070312
2018-07-26,160.33999633789062
2018-09-28,163.85000610351562
2019-03-07,163.3000030517578
2019-10-30,165.08999633789062
2020-01-17,163.9499969482422
2020-06-23,158.0
2020-04-08,159.52000427246094
2020-06-26,160.49000549316406
2019-03-22,163.49000549316406
2019-01-17,163.3300018310547
2019-08-29,162.2899932861328
2018-11-14,162.77999877929688
2019-06-26,166.97999572753906
2018-09-11,170.9499969482422
2018-07-09,174.74000549316406
2018-08-10,172.07000732421875
2019-04-23,175.89999389648438
2019-09-30,175.6999969482422
2020-01-23,176.82000732421875
2019-11-08,178.86000061035156
2020-04-14,177.7899932861328
2019-11-11,178.5800018310547
2020-01-29,179.25
2020-04-17,178.02000427246094
2018-07-24,177.38999938964844
2018-09-26,180.77999877929688
2019-05-08,179.3300018310547
2019-03-05,176.32000732421875
2019-02-01,176.13999938964844
2018-12-31,176.5
2018-11-29,178.41000366210938
2019-08-12,176.41000366210938
2019-07-11,173.97000122070312
2019-09-13,175.91000366210938
2019-11-14,177.08999633789062
2020-04-20,179.5
2020-02-04,180.8699951171875
2020-04-23,177.64999389648438
2018-12-14,180.0
2019-08-27,179.82000732421875
2018-08-08,183.8800048828125
2018-10-11,174.77000427246094
2018-11-12,172.1999969482422
2019-07-26,176.35000610351562
2019-06-24,173.5
2019-05-23,171.3800048828125
2019-03-20,167.27000427246094
2019-01-15,174.3300018310547
2019-11-20,176.05999755859375
2020-02-07,171.42999267578125
2020-02-10,170.7100067138672
2020-04-29,164.10000610351562
2019-11-26,169.2100067138672
2020-02-13,174.0
2019-01-30,175.67999267578125
2018-08-23,179.1199951171875
2018-09-24,167.0
2018-11-27,172.2100067138672
2018-10-26,171.74000549316406
2019-07-09,165.6699981689453
2019-06-07,154.75
2019-05-06,155.27999877929688
2019-04-04,149.0
2019-09-11,142.80999755859375
2019-11-29,142.08999633789062
2020-05-05,154.5
2019-12-02,156.80999755859375
2020-02-19,157.08999633789062
2020-05-08,156.64999389648438
2019-05-21,152.0500030517578
2019-03-18,144.97999572753906
2018-09-07,148.50999450683594
2018-08-06,150.1300048828125
2018-10-09,135.24000549316406
2019-02-14,132.82000732421875
2018-12-12,128.69000244140625
2019-07-24,131.8699951171875
2019-09-26,132.25
2019-10-28,131.8800048828125
2019-12-05,129.7100067138672
2020-05-11,114.31999969482422
2019-07-03,121.69999694824219
2020-02-25,135.72000122070312
2020-05-14,140.77000427246094
2020-02-28,145.0399932861328
2019-08-08,142.07000732421875
2019-06-05,150.83999633789062
2018-07-20,138.6999969482422
2018-08-21,129.57000732421875
2018-10-24,130.82000732421875
2019-04-02,135.2100067138672
2019-03-01,154.10000610351562
2019-01-28,149.58999633789062
2018-12-27,152.14999389648438
2019-09-09,149.5
2020-03-02,155.10000610351562
2020-05-20,158.17999267578125
2019-12-17,158.2100067138672
2020-03-05,160.92999267578125
2019-02-12,158.7899932861328
2019-01-11,153.44000244140625
2018-12-10,154.30999755859375
2019-08-23,158.44000244140625
2018-11-08,160.97999572753906
2019-07-22,167.0399932861328
2019-06-20,168.38999938964844
2018-09-05,169.92999267578125
2019-04-17,173.9499969482422
2019-09-24,158.3000030517578
2019-12-20,149.67999267578125
2020-05-26,156.4600067138672
2019-04-30,163.41000366210938
2019-12-23,167.3699951171875
2020-03-11,166.8300018310547
2020-05-29,169.19000244140625
2019-12-26,170.22000122070312
2020-06-01,165.3699951171875
2019-05-02,162.5500030517578
2019-02-27,168.02999877929688
2018-11-23,171.80999755859375
2019-08-06,172.2100067138672
2018-07-18,175.5
2018-09-20,176.1300048828125
2018-10-22,173.77000427246094
2019-07-05,176.91000366210938
2019-06-03,178.1199951171875
2019-10-09,177.66000366210938
2019-10-11,176.0
2020-03-17,175.0
2020-06-04,175.3000030517578
2019-10-14,178.83999633789062
2020-03-20,184.80999755859375
2018-11-06,190.22000122070312
2019-06-18,193.6199951171875
2019-05-17,190.5399932861328
2019-04-15,192.42999267578125
2019-03-14,191.32000732421875
2019-01-09,186.1699981689453
2018-08-02,178.24000549316406
2018-10-05,193.86000061035156
2019-08-21,193.1699981689453
2019-10-17,194.2899932861328
2020-03-23,196.42999267578125
2020-06-10,189.35000610351562
2019-02-25,195.16000366210938
2020-01-07,192.2100067138672
2020-03-26,190.91000366210938
2019-10-23,192.6300048828125
