Dates,WFC,AMZN,NFLX,AAPL,BAC
2020-01-02,,,,,
2020-01-03,-0.07107617046854453,-0.0656738644825019,-0.1513442418297739,0.08002928836938783,0.3388002403347672
2020-01-08,-0.15430398236892007,0.07900329401763884,0.4875883264598493,-0.19091761502650306,-0.16229628320481992
2020-01-06,0.005931683370832497,-0.004160716923531482,-0.16950080344687535,-0.08037355389771872,-0.1904942515112007
2020-01-07,0.2490473393279411,-0.1327350490741428,0.5105672733458071,0.21316040855316332,0.3268792644001288
2020-01-09,0.2551490449546594,-0.09712086659064989,-0.33713843338728977,0.2879272436538076,-0.12027825104388279
2020-01-10,-0.33816903167542534,-0.09901177659204996,0.0019111120548700455,-0.17320485055411727,-0.0032913882031829766
2020-01-13,0.8288816629892,-0.025545782668115025,0.3331072632092067,-0.1358941105536785,-0.04465849827839641
2020-01-14,1.2489562498015685,0.23737773302646725,0.14457869634340215,0.3326070499950631,0.757801776262577
2020-01-15,-0.16850161377701467,-0.15931878287657297,-0.2842042392421591,-0.24879348754958186,0.1198948430214346
2020-01-16,-0.21433543578468406,-0.08061672485912819,-0.02664312188306517,-0.10547323222194094,-0.32589074206422497
2020-01-27,-0.19856726868034213,0.503026884752773,0.20942982456140347,0.26635498561047943,0.07519779227096302
2020-02-20,0.04007860002966046,-0.07242388612313311,1.3654990521717632,-0.19571836153026778,-0.06176774176870192
2020-02-12,-0.33996039963316194,-0.13255839042019524,0.5142540574064653,-0.08129321419807445,-0.2348172639782724
2020-04-16,-0.1507190306220143,-0.22749743494077046,-0.16243442245743211,0.025921023171407098,0.1758604104455539
2020-02-04,0.22787159134923884,0.5158174354020768,-0.0143184453003522,0.40264951374530966,0.04549938644402207
2020-05-28,-0.14517222546563968,-0.06311401412564388,-0.5702547980178041,0.10510885943266435,0.19455114525537054
2020-07-08,-0.0816745794824908,-0.20419441689103013,-0.11516959595304499,0.001815487217488032,-0.31983914866488483
2020-06-19,-0.030407897656732574,-0.2564102564102564,0.12048493022164886,0.3328229594289729,-0.03656275589294078
2020-05-12,-0.08697723041141137,2.0303639846743295,-0.3029240531170275,-0.41384789843369907,0.35088080353443973
2020-06-22,0.5636915488950014,1.4602996491449884,-0.01841181659503388,0.5747464163757898,0.08512587351709833
2020-06-03,-0.3296476664182596,-0.6210582438830112,0.2762715105162523,-0.12827799611600676,-0.11554499656306005
2020-05-15,-0.032232419855222294,-0.1033717007679138,0.0728999685388545,-0.2147832924104064,-0.07105190462643429
2020-03-06,0.3451810890050957,-0.17263153914506646,-0.10116595685261465,-0.13021569884728335,0.21178120617110796
2020-02-27,-0.09346731672442388,-0.27265664274941726,-0.3909585210501787,-0.11277927201607718,-0.27640976617440227
2020-04-15,-0.27846784086926046,0.6007854225573359,0.11855933068054281,0.11627536385849346,-0.20876200599825367
2020-02-03,0.37573816282847305,-0.007673738543363506,0.20726534707653022,-0.07082696033445501,-0.22036272910469246
2020-02-11,-0.24489649540960456,0.13642656540484954,-0.09844921705294574,-0.137409829828951,0.33242662202857165
2020-02-19,0.2178852996836207,-0.4197180647406892,-0.031029353223407163,0.20575213733206676,0.12872156002992963
2020-04-07,-0.24826464924016534,-0.09072369012986237,-0.03014184397163122,-0.16691051820797254,-0.13317074368396498
2020-03-30,0.2391380686352753,-0.14037865294544494,-0.16700851652026572,-0.1544524610649769,-0.16765958250328084
2020-04-23,0.4442369126133554,0.13022791804159306,0.3847656772743089,0.9039364102973777,0.5244425791278637
2020-05-01,-0.30419910987432996,-0.13049972840847368,-0.053634588994762145,-0.3838375361893174,-0.26504042859268817
2020-07-14,0.023265502323345677,0.22259097298141506,-0.16685728290172375,0.07003319713993861,0.4377685010512249
2020-06-25,0.36100341361059796,0.4838246095870724,-0.03659851939010639,0.2882485134140764,0.09556357252001568
2020-06-16,0.06198139821713733,0.40907819124895073,0.76494236787868,0.7150778825817805,0.6959561225910811
2020-05-18,0.34816410194185266,-0.050084007942569064,-0.06562481979124613,0.038157439944697336,0.1569891712439173
2020-06-09,-0.12013783305100267,-0.15991059799649465,0.37846386471641047,-0.14140673228319145,-0.12637192259146512
