Dates,WFC,AMZN,NFLX,AAPL,BAC
2020-06-02,0.05248523478818212,0.015609477428491392,-0.003115944090235856,0.02559462990362782,0.05916898868134157
2020-05-14,0.09643328963271003,-0.0001174695224547273,-0.0010778020633409602,0.0072160816976889475,0.060127923306530606
2020-07-13,-0.053313265574966184,0.06173515577894251,0.07013379346781257,0.01962763520019828,-0.037811766330617336
2020-06-24,-0.03977091911749531,0.05276938912335094,0.04242283353619669,0.050503157522300945,-0.00794316611419743
2020-06-05,-0.057654067379838914,0.01066861524094298,0.03191878272679194,-0.009127313111321755,-0.06489671461803914
2020-02-28,-0.054500742450866446,0.04355457114634098,0.02910372215051993,0.007945750532016405,-0.034700335251540926
2020-01-23,0.05541092617844212,-0.013782111134833852,-0.036910584687093184,-0.01356871399529369,0.0868347620787393
2020-04-20,-0.024665217628283775,0.00783583470394733,0.03435312812758107,-0.02075670215900005,-0.033505183146019135
2020-02-24,-0.030346825987238923,-0.027360341615917272,-0.008365914063882096,-0.03091033035419699,-0.03822224934895835
2020-01-31,-0.0014903470678068187,0.015192460554657172,-0.028605614016181113,0.028803558993071077,0.007393708499300766
2020-03-19,-0.010074573063482362,0.015214771835752039,0.01252906509197449,-0.0038754339028068685,0.003211082780858465
2020-03-27,0.014700315852036683,0.004488536852369052,-0.004007550793850401,0.028869586869241237,0.014174643532078202
2020-03-11,0.0553491741045824,-0.014197862070299827,-0.008494283240816247,0.0007068318414262809,0.058160459442269996
2020-03-03,0.01619151687053577,-0.026060573179713775,-0.041648910976275655,-0.016209438280229915,0.017895189117238974
2020-04-28,0.039140946585320746,0.02533615122775057,0.01995896378222395,0.0328452324470514,0.03725413644768483
2020-05-06,-0.031666692097981786,0.042689599963780855,0.019325526650293412,0.021096085131450115,-0.029459299005523243
2020-06-08,-0.05025814536373763,-0.07597411517279706,-0.010908698400053152,-0.01609932152918625,-0.04033261306136526
2020-05-20,-0.008698795570526774,0.013101236487597756,0.031015978095128904,0.014148809057535017,-0.006499116942206062
2020-07-01,-0.03765998801752701,0.0007815485392348442,-0.008104639192268892,0.015008847869833364,-0.011774987098570944
2020-06-30,-0.026975649418881864,0.014436086043926544,0.02255820206994663,0.010317271640702286,-0.013680470786842758
2020-06-11,-0.014837995277580673,0.006953759936520143,0.00522725777788513,0.010344893394040211,0.021923926745183397
2020-03-10,0.00792710133048713,0.005068402082920143,-0.002245002609370772,0.02103777854047717,0.031961450847609374
2020-03-02,-0.025560346469912454,0.012350717660199573,0.011410862954875256,0.015735352290909388,-0.042002536441931304
2020-01-22,-0.02986278251061414,-0.021606495985107887,-0.019749346014768743,-0.011428227649636025,-0.031443715096174496
2020-01-30,-0.06281198716205261,0.004654307868383389,0.014936736557021879,-0.012074145728808161,-0.04572473532813326
2020-02-07,0.06790939781035021,0.008839055572739563,0.008396703597344901,0.006143392445746132,0.040249075776755516
2020-04-03,-0.029093884918064417,0.008761509004336254,0.027695417799063593,-0.005912053496561764,-0.01243659888535631
2020-03-26,0.0877568143620735,0.006838790374388948,-0.003544806932090805,0.023561145888427948,0.06949625625014733
2020-03-18,-0.05745765813616688,0.009508489719370017,-0.003402664883631279,-0.005778438074729886,-0.03139996559618907
2020-04-27,0.023799568963114304,0.019846187214775712,-0.007471610175024734,0.01944815754296969,0.03151737018435252
2020-05-05,-0.0024470380167557204,-0.020496870370330544,-0.025509891404816742,-0.007455454690675767,-0.00043650060883637654
2020-05-26,-0.011856051473150053,-0.004029895886456858,-0.0158853700304441,0.006438404625611405,-0.010480339524720383
2020-07-06,0.08647083764959418,-0.0061635271793906155,-0.03389084613417237,-0.006773506735514134,0.07149165269824187
2020-06-17,0.06435645541993873,-0.004736117832982667,0.012344252888067286,0.0043569422453433315,0.07001642535067365
2020-05-29,-0.026118119129102557,-0.0038540631747915333,-0.015361194555749691,0.0004401454053155618,-0.04311004432713539
2020-07-09,-0.027553270349718217,0.01718796295561953,0.015213836367498734,-0.0009740693121563782,-0.029766683545857653
2020-06-01,0.023422775040292443,0.011738565614295426,0.014747581253149677,0.012297929269941221,0.020315081014472103
2020-01-21,0.01144331724607861,0.000554371044264812,0.0032634863050293728,0.004629455355348977,0.00934577556002103
2020-01-29,0.052189792886299546,0.0024227334654489674,-0.01249677369684854,0.005505037420229231,0.04629628065483171
2020-03-25,0.0482136452766857,-0.007181974414487091,-0.01810558718945887,-0.008612167307518348,0.030396341765468016
2020-03-17,0.04798149556206921,0.009103430648924382,0.012719377554225808,0.02848098928760323,0.04966392418239529
2020-03-09,0.052099766799980296,0.016536471443314493,-0.00026219224866619317,0.005912493077158798,0.015297057838463024
2020-02-14,-0.020708242287774237,0.0304271875649873,0.03470880807062615,0.03157799750833212,-0.011212389345045648
2020-02-06,-0.08948825890465228,0.017913244782774118,0.0009907227403598284,0.025727510551937005,-0.057406058515321656
2020-04-02,-0.0982833476582432,-0.03380233503366625,-0.02053031946736683,-0.0480104370741008,-0.10037594127832938
2020-05-04,0.04404622461745533,-0.00505869583725127,-0.01760031553093455,0.008633503867755632,0.03552028293480136
2020-04-24,0.008580614122631447,0.010868249324997192,0.017772125590485688,0.012367185927901092,0.014931352769661732
2020-05-13,0.010989060026650233,0.016554755749762062,0.024982385153495823,0.026502220463282766,0.025844915641722643
2020-06-23,-0.037517520254209735,0.00983070992497681,0.026689253205559815,-0.0013917014685934648,-0.031007723283626443
2020-06-04,0.00364293156071982,0.0049224152004714306,0.004689921511134454,0.0003982327423870391,0.0016000366210937589
2020-07-15,0.001814923622281528,0.0079239592806426,0.008558041534894478,-0.005714638224894375,0.008386544600421209
2020-04-08,-0.00905797088929916,0.014508378829262814,0.031561331406355864,0.0261637706294926,-0.024950461812538682
2020-06-26,-0.004387599179512369,0.01864156151685603,-0.0038030910751212232,0.021344787155047618,0.006904958184365206
2020-05-19,-0.040763816440070655,-0.010855846534975733,-0.018037154132812816,-0.017652037329143666,-0.03953212639742709
2020-04-09,0.047856047466983354,0.00738011135970007,0.017604013216440784,0.013275561883319131,0.03821923006398076
2020-04-01,-0.0741688207672837,-0.022402674522900456,-0.04831407265071275,-0.030725774497311842,-0.06351131627969164
2020-03-24,0.014206811688388887,-0.004638260974890618,0.008660343686849759,0.02304666963762081,0.01036716091027734
2020-03-16,-0.003891065311325992,0.02926457777491165,0.017440341831818973,0.008347584233129979,0.015391219313621862
2020-01-28,-0.019921883643837512,0.043453316940597286,0.06724684759339095,-0.0018914541241646932,-0.020631569310238462
2020-02-05,0.009964129074515604,0.004029630685034702,-0.01801746095064727,0.0,0.001289797349539823
2020-02-13,0.005919479780072345,0.05768950884596902,0.03547984313034869,0.026750215989129744,0.015886600143415475
2020-02-21,-0.040408030439159304,-0.01861929223944858,-0.0013162833877360391,-0.003102858481131565,-0.027472511526722143
2020-04-17,0.0036794830726312178,0.026995582533642093,0.019506843713503308,0.023290114086561564,0.003911349486860116
2020-03-23,-0.020773863029833084,0.032949090376900525,0.009904950472212848,0.004300324276778955,-0.014285710747034108
2020-06-29,0.05948412410015824,0.00545778737304814,0.08068766723483445,0.0017492569203771957,0.054896792923594395
2020-06-10,-0.0023556916984651677,-0.030000000000000027,-0.04233408287425067,-0.004613190803429701,0.007077438511829737
2020-05-22,-0.04565131264769562,-0.006443298969072142,-0.0011798194427925512,0.016548420475024583,-0.002067017085790601
2020-07-02,0.04536084047297839,-0.02436118119730868,-0.0030864104216528077,0.006877322295030686,0.019055551095769507
