Dates,WFC,AMZN,NFLX,AAPL,BAC
2020-01-02,,,,,
2020-01-03,-0.01374183629968262,-0.005600000000000049,0.002085227424268643,0.003071846111625254,-0.010466731198181867
2020-01-08,-0.006966652751509317,-0.002413515687851975,-0.01120020709890901,-0.011307371430513968,-0.016295017217938468
2020-01-06,0.005877845064997667,0.0239247311827957,0.04131593929578359,0.020592898386616376,0.008427809265135977
2020-01-07,-0.003958512488082211,-0.003391945884746672,-0.014800757774127815,-0.008938076002246054,-0.0037464283935716436
2020-01-09,0.006813031970325012,0.006243269552833386,0.031705360871361554,0.033921074330471646,0.021116562009852125
2020-01-10,-0.007706763938577388,-0.002366638652792852,-0.014239751804641765,0.010936128030005099,-0.008498562140068944
2020-01-13,-0.005493481918884435,-0.007379110912562048,-0.01580997541792961,0.003348385461960479,-0.0045714242117745885
2020-01-14,-0.04323810395740324,-0.002871054212536084,0.03797470333657027,0.016236674755332636,0.013203188359873996
2020-01-15,-0.027871744454316394,-0.0072273977387333765,-0.016608598496149707,-0.015314196136958502,-0.015014130049624597
2020-01-16,-0.007577364995033031,0.005736408190345932,0.01423174509405678,0.0055795741552668865,0.0037388860052836037
2020-01-27,0.01877837112266234,0.0015401167447000041,-0.00727802037845704,0.008546167629957191,0.0005729696903187254
2020-02-20,-0.005671435798149105,-0.011077005809552398,-0.0029325513196480912,0.0029089495041991764,-0.014318442904291295
2020-02-12,-0.001222272827551718,0.01667022295995313,-0.0219118006089154,0.004382181405973462,-0.0014526217234275274
2020-04-16,-0.013053220591118575,-0.005790854161289549,-0.019575941924555695,-0.002071608928207236,-0.008146604247843636
2020-02-04,-0.004133101166813313,0.003320766328898106,0.06876451454597232,0.007328845224760405,0.0008799876551071062
2020-05-28,-0.026976536088549108,-0.037734549718689725,-0.007203062932894744,-0.03181889911446134,-0.04542788058566116
2020-07-08,0.013222412880253387,0.011263736263736224,-0.00020236254299321743,0.008191990469334387,0.013816419010005854
2020-06-19,-0.0018943413127232578,0.01276826949198595,0.009020455282590323,0.037907888266616174,0.009388291005251181
2020-05-12,-0.005272037318713396,-0.0032188841201716833,-0.022636085663279015,-0.012051174341193738,-0.018901921197263194
2020-06-22,0.0052999790058205765,0.1041280789575485,0.018440364797334574,0.001216647284155492,0.011314951781411065
2020-06-03,-0.0037957928601607405,-0.019922297523653043,-0.00043186161874664286,-0.05181816988857413,-0.0021167128959839188
2020-05-15,0.009737490857929743,0.009589192047640527,0.03962680034732591,0.03618143347779457,0.016969738584576177
2020-03-06,0.004192888044874943,0.02026721508142182,0.03914128776402359,0.0260378405970223,0.016090496982513303
2020-02-27,0.011273425545473836,-0.01448561564691686,-0.014741552814535375,-0.0029363925621701537,0.0246334366620391
2020-04-15,-0.014657289525214279,0.0004752382112096498,-0.01233765552838384,-0.000620058289641956,-0.01774467533638724
2020-02-03,-0.0012570998086417484,0.021067693640512086,-0.00010960043826802046,-0.02540559780828555,0.003496472405355666
2020-02-11,0.008600874299518502,0.03160171522895072,0.023972602739726012,0.02998285583848559,0.011904757948919986
2020-02-19,0.00291180083853515,0.005718559387501987,0.009177237928511772,-0.006582215212107112,0.006599809670132073
2020-04-07,-0.012443016873271096,-0.008418066451802098,-0.0005832791372161195,0.0084611354414863,-0.009122106408734565
2020-03-30,0.01091979146214328,0.0049836789238730805,0.011964160303103322,0.0016964983152685242,0.0034523231408700727
2020-04-23,-0.0035313288554355005,-0.014222849904271584,-0.005688555904239778,-0.028884662083171975,-0.003153687126807969
2020-05-01,-0.015009405928311348,0.020131588833836922,0.023253381513507865,0.014713390613792843,-0.009203327311224307
2020-07-14,-0.005291005291005346,0.00243104502839131,-0.004019369211119228,0.008218765258789062,0.00029022703372350023
2020-06-25,0.010212756217794272,-0.014228793846012167,-0.003181940692509655,-0.012429128428651737,0.0020313318828775184
2020-06-16,-0.01895530159769776,-0.06487400740758809,-0.05338275639957979,-0.06703906119798397,-0.039096395072290346
2020-05-18,-0.00622586741364195,0.01160154834375593,0.019848640312919885,0.012413383301425718,-0.014767982940324442
2020-06-09,-0.017498409100685786,-0.027704036394713305,-0.015295705487651245,-0.04791497871020012,-0.0397674913329118
2020-05-21,-0.04749340081690556,-0.018220772621277637,0.014059113676417212,-0.01895086971317017,-0.05861740007534599
2020-01-17,-0.04639885354785345,-0.06190614031251562,-0.019517579730727874,-0.08480966140253832,-0.052453444232803736
2020-03-13,-0.007988424596568788,0.05062188165322157,0.02443643531284656,0.0972556482310103,0.012500013623918838
2020-03-05,0.02635436415614345,0.03612922450977285,0.021227020821412035,0.07577587764254412,0.03597885164158132
2020-02-26,-0.024964408404051674,-0.014579571877326392,-0.008555782421512892,-0.023808774876116212,-0.0381341779785469
2020-02-18,-0.02462809955792855,-0.0069712091851270586,0.008550205363749175,-0.0031035400760942577,-0.03575222049139237
2020-04-22,-0.07499999999999996,-0.030005173305742372,-0.034908104443487575,-0.04574982916991921,-0.06497799091908785
2020-02-10,-0.08864861565667226,-0.05394134114583338,-0.06483553457715352,-0.06471631205673756,-0.12720847500845278
2020-04-14,0.026986945862071732,0.0546942939873698,0.03655559780056161,0.050767828050947816,0.04588396215779045
2020-04-06,-0.01674853633165807,-0.006964652603516974,0.006986002309345762,0.0009020711076930255,-0.0176344020392305
2020-04-30,-0.12452275671428747,-0.07313292079697453,-0.09032656919328319,-0.07732798974114796,-0.09851138287952521
2020-06-12,0.011405573924157197,0.019175611741003795,0.012281806326569722,0.034969180751962536,0.07770764301177668
2020-06-15,-0.12636814308948607,-0.06466666110220798,-0.07225198686038758,-0.08660204776175251,-0.10545291105317534
2020-05-27,0.04897490511411284,0.08160776366915168,-0.0014349621185129058,0.022979944735370905,0.06095713154757454
2020-05-08,0.0025335361671763312,-0.014345480984416903,-0.012377963077508158,-0.03127142501779345,-0.03751182470143333
2020-07-07,-0.0014440763330542117,0.06285714285714294,0.07251981851325096,0.031780435339729074,-0.0004933511917117883
2020-03-31,0.03687637250146647,0.03565056913642484,0.055437399348585714,-0.0008488892614305632,0.07403751150316684
2020-06-18,-0.08437936020025827,-0.05116520995882723,0.016301063742342414,-0.07727158916854349,-0.11488970467388937
2020-04-13,0.02665646799275101,0.06770619614279849,0.0635257542768819,0.03630304591732725,0.008307364772103032
2020-03-20,0.0756676923146582,-0.015787885520753275,-0.024243902422930286,0.06088170313288721,0.1179196189074232
2020-03-12,0.011379307714001863,-0.009730847755971439,-0.047144173540560774,-0.016869374785798863,-0.018424672289201527
2020-01-24,0.02352541888347992,0.015173493875690003,0.043866268424100685,0.025271765453376727,0.017362780314693627
2020-03-04,0.011325787721630842,-0.004158783836111679,0.01088864547045243,-0.00795250052160612,-0.001383795490000339
2020-02-25,-0.031291197096206314,0.021593183214412726,0.013581247040719724,0.019382629432398435,0.007852197657705284
2020-04-21,-0.08126485556098162,-0.015974752601532916,0.022069402546214256,-0.03560252694137345,-0.08661775509083769
2020-04-29,-0.020355334385316337,-0.01620819595210321,-0.03183087783343608,-0.024989872868597884,-0.01404920634009188
2020-05-07,0.020022693630298516,0.005000951648245211,0.009311180986227185,0.010235527799578925,0.03816793967226029
2020-05-11,0.015185179533781845,0.013002629447448122,-0.0061229487918080805,0.033360752647930925,0.030882405877251884
2020-07-10,0.12185334444294904,0.041895653590683146,0.040468755078847174,0.0793144455184589,0.0841654062112811
2020-06-02,-0.04585365357437754,0.001928508944324836,-0.015763132195723673,-0.02976365554623195,-0.017105236960469172
2020-05-14,0.0606680530807191,0.011528970226682311,-0.007887522071614805,0.0226841066993253,0.07407406776951864
2020-07-13,0.06748073023257217,-0.0021034333147865736,0.0006737454903382734,-0.0014514872747269925,0.029497341122690646
2020-06-24,-0.03341362340648546,0.07866175034466916,0.07053406214109104,0.04356901549616454,-0.011299462424809614
2020-06-05,-0.1040174428246865,0.025998973718882157,0.03899371069182389,0.008571406773158374,-0.09551021030970985
2020-02-28,-0.01703162194375063,0.0391198358640652,0.05811138014527839,0.017634600191080763,-0.00045127386961618665
2020-01-23,-0.004596925917919936,0.011223392210145011,-0.013729977116704761,-0.009360437037027602,0.008577902362520318
2020-04-20,-0.0291296520758898,0.007427243455430554,0.009675205168757195,-0.023674839919122892,0.010295413637662065
2020-02-24,-0.015733637262208666,0.011155110690467707,0.022060287450232918,-0.006008322915598496,-0.029685426909757173
2020-01-31,0.02230484721109116,-0.019701195188936427,-0.033815181776757464,-0.009664157519659211,0.01187215677674458
2020-03-19,-0.01999997225674721,0.013077239539362573,-0.024364137837783573,0.008259968154017194,-0.009025305248944293
2020-03-27,-0.005565919170035127,0.007091733960183255,0.013690764920755827,0.004821173427283165,0.0068306708621390655
2020-03-11,0.021268717104462542,0.010839863951954909,0.0,0.01659442778993081,0.01854363799610903
2020-03-03,0.08147604946506792,-0.029101119407571208,-0.011788258272058871,0.01163945678275402,0.08570161038830815
2020-04-28,0.0168918916741978,-0.017743807663180844,-0.04871542639304438,-0.0012276399692083828,0.01881386789851991
2020-05-06,-0.02591364374618732,0.038553515971391006,0.026981700528704966,0.018368209415765113,-0.028101194991062006
