Dates,UPS
2018-08-31,113.9000015258789
2018-07-30,112.70999908447266
2018-10-02,113.9000015258789
2019-04-12,116.26000213623047
2019-03-11,114.95999908447266
2019-02-07,115.30999755859375
2019-07-17,114.11000061035156
2019-09-19,110.51000213623047
2019-10-21,112.54000091552734
2019-12-18,113.45999908447266
2020-03-06,113.33999633789062
2019-10-03,117.33999633789062
2020-03-09,118.54000091552734
2020-05-27,116.19000244140625
2019-12-24,118.44000244140625
2020-03-12,120.0
2018-12-20,119.76000213623047
2019-08-01,120.27999877929688
2018-08-14,120.7699966430664
2018-07-13,121.20999908447266
2018-10-17,121.81999969482422
2019-05-29,122.33000183105469
2019-03-26,121.4000015258789
2019-02-22,121.05999755859375
2019-10-04,118.72000122070312
2019-11-05,118.9000015258789
2019-12-27,119.2699966430664
2020-06-02,118.91000366210938
2019-12-30,117.43000030517578
2020-03-18,117.94999694824219
2020-06-05,117.66000366210938
2019-07-15,118.33000183105469
2018-12-03,118.98999786376953
2019-06-13,114.8499984741211
2019-01-04,114.33999633789062
2018-08-29,114.01000213623047
2019-02-05,115.93000030517578
2018-11-01,115.43000030517578
2019-08-16,112.44000244140625
2019-04-10,113.1500015258789
2019-09-17,113.81999969482422
2019-10-15,115.88999938964844
2020-01-02,115.51000213623047
2020-06-08,115.83000183105469
2019-10-18,116.1500015258789
2020-03-24,117.66999816894531
2020-06-11,117.02999877929688
2020-01-08,117.5999984741211
2019-04-25,111.77999877929688
2019-07-30,114.66000366210938
2019-02-20,113.41999816894531
2018-07-11,113.87000274658203
2018-09-13,115.9800033569336
2018-10-15,116.30000305175781
2019-06-28,115.08000183105469
2018-12-18,114.51000213623047
2018-11-16,116.11000061035156
2019-10-02,120.0
2020-03-27,121.27999877929688
2020-01-10,120.73999786376953
2019-10-24,122.0199966430664
2020-03-30,123.51000213623047
2020-06-17,122.73999786376953
2020-01-14,122.62000274658203
2020-04-02,122.02999877929688
2019-01-02,122.73999786376953
2019-08-14,123.05000305175781
2018-10-30,122.55999755859375
2019-06-11,120.2300033569336
2019-05-10,118.83000183105469
2019-04-08,118.69999694824219
2018-08-27,119.05999755859375
2018-07-26,119.25
2018-09-28,119.91000366210938
2019-03-07,119.75
2019-10-30,119.62000274658203
2020-01-17,118.1500015258789
2020-06-23,115.72000122070312
2020-04-08,116.37999725341797
2020-06-26,114.25
2019-03-22,116.0
2019-01-17,116.55999755859375
2019-08-29,117.81999969482422
2018-11-14,116.76000213623047
2019-06-26,114.77999877929688
2018-09-11,117.80000305175781
2018-07-09,118.73999786376953
2018-08-10,119.55000305175781
2019-04-23,117.05000305175781
2019-09-30,118.2699966430664
2020-01-23,117.33000183105469
2019-11-08,117.55999755859375
2020-04-14,117.33999633789062
2019-11-11,118.5999984741211
2020-01-29,118.56999969482422
2020-04-17,116.25
2018-07-24,115.56999969482422
2018-09-26,115.2300033569336
2019-05-08,114.83999633789062
2019-03-05,114.37000274658203
2019-02-01,115.06999969482422
2018-12-31,115.31999969482422
2018-11-29,116.37999725341797
2019-08-12,115.5999984741211
2019-07-11,115.9000015258789
2019-09-13,116.69000244140625
2019-11-14,117.2699966430664
2020-04-20,118.0999984741211
2020-02-04,118.16999816894531
2020-04-23,116.75
2018-12-14,117.25
2019-08-27,115.55000305175781
2018-08-08,115.93000030517578
2018-10-11,113.3499984741211
2018-11-12,114.44000244140625
2019-07-26,115.33000183105469
2019-06-24,107.33999633789062
2019-05-23,103.08999633789062
2019-03-20,101.66000366210938
2019-01-15,102.62000274658203
2019-11-20,104.33999633789062
2020-02-07,105.5
2020-02-10,103.0
2020-04-29,101.62999725341797
2019-11-26,103.22000122070312
2020-02-13,105.48999786376953
2019-01-30,104.37000274658203
2018-08-23,104.68000030517578
2018-09-24,105.69999694824219
2018-11-27,105.94999694824219
2018-10-26,105.94999694824219
2019-07-09,102.75
2019-06-07,97.62000274658203
2019-05-06,93.22000122070312
2019-04-04,93.18000030517578
2019-09-11,89.88999938964844
2019-11-29,87.66999816894531
2020-05-05,89.41000366210938
2019-12-02,90.56999969482422
2020-02-19,91.43000030517578
2020-05-08,91.94000244140625
2019-05-21,90.13999938964844
2019-03-18,87.0999984741211
2018-09-07,87.19000244140625
2018-08-06,87.30999755859375
2018-10-09,82.0
2019-02-14,87.51000213623047
2018-12-12,85.5
2019-07-24,87.79000091552734
2019-09-26,90.30999755859375
2019-10-28,95.45999908447266
2019-12-05,90.91000366210938
2020-05-11,90.25
2019-07-03,92.16000366210938
2020-02-25,91.05000305175781
2020-05-14,93.52999877929688
2020-02-28,95.0
2019-08-08,95.91000366210938
2019-06-05,93.16000366210938
2018-07-20,89.08000183105469
2018-08-21,88.3499984741211
2018-10-24,88.81999969482422
2019-04-02,92.41999816894531
2019-03-01,92.69000244140625
2019-01-28,93.76000213623047
2018-12-27,96.12000274658203
2019-09-09,98.19000244140625
2020-03-02,99.55999755859375
2020-05-20,97.94000244140625
2019-12-17,99.5999984741211
2020-03-05,99.83000183105469
2019-02-12,101.05000305175781
2019-01-11,100.25
2018-12-10,97.37999725341797
2019-08-23,98.05999755859375
2018-11-08,98.58999633789062
2019-07-22,99.80000305175781
2019-06-20,96.18000030517578
2018-09-05,94.11000061035156
2019-04-17,92.81999969482422
2019-09-24,91.25
2019-12-20,89.5999984741211
2020-05-26,91.4000015258789
2019-04-30,92.69999694824219
2019-12-23,92.44999694824219
2020-03-11,93.30999755859375
2020-05-29,93.0999984741211
2019-12-26,92.83000183105469
2020-06-01,90.37999725341797
2019-05-02,88.8499984741211
2019-02-27,90.63999938964844
2018-11-23,93.05999755859375
2019-08-06,95.41000366210938
2018-07-18,96.47000122070312
2018-09-20,96.5999984741211
2018-10-22,95.69999694824219
2019-07-05,96.77999877929688
2019-06-03,96.91999816894531
2019-10-09,98.33000183105469
2019-10-11,98.3499984741211
2020-03-17,98.36000061035156
2020-06-04,98.9800033569336
2019-10-14,102.08000183105469
2020-03-20,102.29000091552734
2018-11-06,104.66999816894531
2019-06-18,106.66999816894531
2019-05-17,106.52999877929688
2019-04-15,105.62000274658203
2019-03-14,100.44999694824219
2019-01-09,99.95999908447266
2018-08-02,99.58999633789062
2018-10-05,103.77999877929688
2019-08-21,106.16999816894531
2019-10-17,106.22000122070312
2020-03-23,106.37000274658203
2020-06-10,105.4800033569336
2019-02-25,108.01000213623047
2020-01-07,108.47000122070312
2020-03-26,108.36000061035156
2019-10-23,107.16000366210938
