Dates,BLL
2018-06-20,36.189998626708984
2018-06-21,35.7599983215332
2018-06-25,36.31999969482422
2018-06-22,36.0
2018-06-26,35.970001220703125
2018-06-27,36.0
2018-06-28,35.29999923706055
2018-06-29,35.849998474121094
2018-07-02,35.7599983215332
2018-07-03,36.290000915527344
2018-07-05,36.470001220703125
2018-07-16,36.97999954223633
2018-09-18,37.45000076293945
2019-01-24,37.84000015258789
2019-09-05,37.81999969482422
2018-11-21,38.16999816894531
2020-01-13,37.77000045776367
2020-04-01,37.720001220703125
2020-06-19,38.380001068115234
2019-10-29,38.349998474121094
2020-01-16,38.560001373291016
2020-06-22,38.2400016784668
2018-10-03,38.02000045776367
2018-07-31,38.529998779296875
2019-03-12,38.2400016784668
2019-02-08,38.650001525878906
2019-01-07,39.02000045776367
2018-12-06,38.959999084472656
2019-08-19,38.9900016784668
2019-07-18,39.599998474121094
2019-05-15,40.81999969482422
2019-09-20,41.59000015258789
2019-11-01,41.88999938964844
2020-04-07,41.93000030517578
2020-06-25,41.66999816894531
2020-06-16,41.86000061035156
2019-11-04,41.04999923706055
2020-01-22,40.560001373291016
2019-11-07,39.97999954223633
2020-04-13,40.20000076293945
2019-07-01,40.54999923706055
2019-05-30,40.779998779296875
2018-08-15,41.130001068115234
2018-10-18,41.29999923706055
2019-03-27,41.15999984741211
2019-01-22,40.779998779296875
2018-12-21,41.20000076293945
2019-09-03,42.060001373291016
2018-11-19,42.16999816894531
2019-08-02,42.09000015258789
2020-01-28,41.970001220703125
2020-04-16,42.02000045776367
2019-11-13,41.75
2020-01-31,42.040000915527344
2018-12-04,42.369998931884766
2018-11-02,42.619998931884766
2019-07-16,43.27000045776367
2018-08-30,43.029998779296875
2018-10-01,43.47999954223633
2019-06-14,43.959999084472656
2019-05-13,44.36000061035156
2019-04-11,44.33000183105469
2019-02-06,45.209999084472656
2019-09-18,44.91999816894531
2020-02-03,44.59000015258789
2020-04-22,44.77000045776367
2019-11-19,44.959999084472656
2020-02-06,44.959999084472656
2019-11-22,44.65999984741211
2019-03-25,44.61000061035156
2019-02-21,44.310001373291016
2018-12-19,44.290000915527344
2018-07-12,44.70000076293945
2018-09-14,45.599998474121094
