Dates,BLL
2019-06-06,58.84000015258789
2019-09-10,57.939998626708984
2020-01-15,58.11000061035156
2020-04-03,58.25
2019-10-31,58.189998626708984
2020-04-06,57.939998626708984
2020-06-24,57.86000061035156
2018-11-09,58.400001525878906
2019-07-23,57.97999954223633
2019-06-21,58.02000045776367
2019-05-20,58.0
2019-04-18,58.11000061035156
2018-09-06,58.20000076293945
2018-10-08,57.63999938964844
2019-02-13,58.25
2018-12-11,58.619998931884766
2019-09-25,58.029998779296875
2020-01-21,58.34000015258789
2020-04-09,57.560001373291016
2019-11-06,57.04999923706055
2020-01-24,58.5099983215332
2020-01-27,58.709999084472656
2020-04-15,59.5
2018-12-26,58.900001525878906
2019-08-07,58.959999084472656
2019-06-04,59.70000076293945
2018-09-21,59.630001068115234
2018-07-19,59.939998626708984
2018-08-20,58.66999816894531
2018-10-23,60.0
2019-05-03,61.540000915527344
2019-04-01,61.95000076293945
2019-02-28,61.970001220703125
2019-11-12,61.95000076293945
2020-01-30,62.369998931884766
2019-11-15,64.30999755859375
2020-04-21,64.41000366210938
2019-04-16,63.439998626708984
2019-03-15,62.5099983215332
2019-02-11,62.56999969482422
2019-01-10,62.56999969482422
2019-08-22,62.040000915527344
2018-11-07,62.400001525878906
2018-08-03,61.5
2018-09-04,61.04999923706055
2019-06-19,61.349998474121094
2019-09-23,61.20000076293945
2019-11-18,60.5
2020-02-05,61.040000915527344
2020-04-24,61.38999938964844
2019-03-29,62.04999923706055
2019-11-21,63.09000015258789
2020-04-27,64.44999694824219
2020-02-11,65.66000366210938
2020-04-30,65.9000015258789
2019-05-01,66.31999969482422
2019-02-26,66.44000244140625
2019-01-25,66.5999984741211
2018-12-24,64.91999816894531
2019-09-06,65.41000366210938
2018-07-17,65.31999969482422
2018-09-19,66.44999694824219
2019-08-05,66.66000366210938
2019-10-08,67.25
2019-12-11,67.08000183105469
2019-11-27,67.18000030517578
2020-02-14,68.05999755859375
2020-05-06,67.75
2019-01-08,68.0999984741211
2018-12-07,69.98999786376953
2019-08-20,70.26000213623047
2018-11-05,71.55999755859375
2019-07-19,72.25
2018-10-04,71.7699966430664
2019-06-17,70.5999984741211
2019-05-16,70.91999816894531
2018-08-01,70.43000030517578
2019-03-13,71.1500015258789
2019-12-03,70.0
2020-02-20,69.29000091552734
2019-12-06,69.06999969482422
2020-05-12,68.51000213623047
2019-12-09,70.9000015258789
2020-02-26,70.69999694824219
2020-05-15,71.11000061035156
2019-03-28,71.77999877929688
2018-09-17,72.02999877929688
2018-08-16,71.29000091552734
2018-10-19,72.13999938964844
2019-04-29,72.27999877929688
2019-01-23,72.77999877929688
2019-09-04,71.4800033569336
2018-11-20,74.73999786376953
2019-07-02,74.7300033569336
2019-05-31,73.25
2019-12-12,73.94999694824219
2020-05-18,75.29000091552734
2019-09-27,76.08000183105469
2020-03-03,77.45999908447266
2020-05-21,76.83999633789062
2019-05-14,79.29000091552734
2018-08-31,76.8499984741211
2018-07-30,78.0
2018-10-02,79.62999725341797
2019-04-12,79.73999786376953
2019-03-11,79.19000244140625
2019-02-07,79.7300033569336
2019-07-17,79.76000213623047
2019-09-19,78.19999694824219
2019-10-21,78.76000213623047
2019-12-18,79.0199966430664
2020-03-06,79.2699966430664
2019-10-03,80.43000030517578
2020-03-09,80.41000366210938
2020-05-27,79.93000030517578
2019-12-24,80.77999877929688
2020-03-12,78.70999908447266
2018-12-20,78.30000305175781
2019-08-01,75.06999969482422
2018-08-14,71.88999938964844
2018-07-13,71.87999725341797
2018-10-17,73.36000061035156
2019-05-29,72.7300033569336
2019-03-26,72.19999694824219
2019-02-22,75.0
2019-10-04,74.51000213623047
2019-11-05,74.27999877929688
2019-12-27,73.83999633789062
2020-06-02,74.4800033569336
2019-12-30,74.72000122070312
2020-03-18,73.5
2020-06-05,74.47000122070312
2019-07-15,72.79000091552734
2018-12-03,72.80999755859375
2019-06-13,72.11000061035156
2019-01-04,70.81999969482422
2018-08-29,71.63999938964844
2019-02-05,72.7300033569336
2018-11-01,72.44999694824219
2019-08-16,71.41000366210938
2019-04-10,72.2699966430664
2019-09-17,72.83999633789062
2019-10-15,72.61000061035156
2020-01-02,72.91999816894531
2020-06-08,72.16000366210938
2019-10-18,72.58000183105469
2020-03-24,73.87000274658203
2020-06-11,74.11000061035156
2020-01-08,72.29000091552734
2019-04-25,70.8499984741211
2019-07-30,71.08000183105469
2019-02-20,71.80000305175781
2018-07-11,71.91000366210938
2018-09-13,71.33999633789062
2018-10-15,72.73999786376953
2019-06-28,73.95999908447266
2018-12-18,69.97000122070312
2018-11-16,68.36000061035156
2019-10-02,66.55000305175781
2020-03-27,64.70999908447266
2020-01-10,66.66000366210938
2019-10-24,65.06999969482422
2020-03-30,64.6500015258789
2020-06-17,64.54000091552734
2020-01-14,64.37000274658203
2020-04-02,65.12999725341797
2019-01-02,65.73999786376953
2019-08-14,65.5999984741211
2018-10-30,67.58999633789062
2019-06-11,67.25
2019-05-10,67.44000244140625
2019-04-08,66.16000366210938
2018-08-27,65.7300033569336
2018-07-26,64.97000122070312
2018-09-28,66.69999694824219
2019-03-07,66.55000305175781
2019-10-30,66.05999755859375
2020-01-17,65.79000091552734
2020-06-23,66.44000244140625
2020-04-08,65.75
2020-06-26,66.13999938964844
2019-03-22,63.54999923706055
2019-01-17,64.12999725341797
2019-08-29,63.90999984741211
2018-11-14,63.869998931884766
2019-06-26,63.40999984741211
2018-09-11,63.34000015258789
2018-07-09,63.970001220703125
2018-08-10,64.19000244140625
2019-04-23,64.4000015258789
2019-09-30,63.720001220703125
2020-01-23,65.18000030517578
2019-11-08,65.25
2020-04-14,65.2300033569336
2019-11-11,64.91000366210938
2020-01-29,64.69000244140625
2020-04-17,64.44000244140625
2018-07-24,64.66999816894531
2018-09-26,63.880001068115234
2019-05-08,64.7699966430664
2019-03-05,64.16999816894531
2019-02-01,63.91999816894531
2018-12-31,64.47000122070312
2018-11-29,66.72000122070312
2019-08-12,66.2699966430664
2019-07-11,67.5
2019-09-13,66.55000305175781
2019-11-14,68.20999908447266
2020-04-20,69.18000030517578
2020-02-04,69.23999786376953
2020-04-23,69.26000213623047
2018-12-14,71.8499984741211
2019-08-27,71.87000274658203
2018-08-08,71.93000030517578
2018-10-11,73.95999908447266
2018-11-12,72.66999816894531
2019-07-26,72.58999633789062
2019-06-24,73.0999984741211
2019-05-23,72.18000030517578
2019-03-20,74.1500015258789
2019-01-15,75.01000213623047
2019-11-20,76.62999725341797
2020-02-07,78.0
2020-02-10,76.91999816894531
2020-04-29,76.72000122070312
2019-11-26,77.63999938964844
2020-02-13,76.52999877929688
2019-01-30,77.16999816894531
2018-08-23,77.22000122070312
2018-09-24,78.04000091552734
2018-11-27,77.01000213623047
2018-10-26,76.5999984741211
2019-07-09,76.86000061035156
2019-06-07,76.37000274658203
2019-05-06,74.52999877929688
2019-04-04,75.66999816894531
2019-09-11,72.01000213623047
2019-11-29,70.45999908447266
2020-05-05,75.16999816894531
2019-12-02,76.1500015258789
2020-02-19,78.55999755859375
2020-05-08,77.02999877929688
2019-05-21,76.05000305175781
2019-03-18,72.51000213623047
2018-09-07,72.95999908447266
2018-08-06,69.76000213623047
2018-10-09,63.18000030517578
2019-02-14,63.84000015258789
2018-12-12,58.43000030517578
2019-07-24,64.62999725341797
2019-09-26,64.44999694824219
2019-10-28,60.11000061035156
2019-12-05,54.88999938964844
2020-05-11,51.939998626708984
2019-07-03,58.220001220703125
2020-02-25,56.02000045776367
2020-05-14,62.560001373291016
2020-02-28,64.37999725341797
2019-08-08,65.98999786376953
2019-06-05,64.66000366210938
2018-07-20,64.16999816894531
2018-08-21,64.55999755859375
2018-10-24,62.16999816894531
2019-04-02,65.62000274658203
2019-03-01,65.86000061035156
2019-01-28,67.58999633789062
2018-12-27,69.94000244140625
2019-09-09,67.31999969482422
2020-03-02,67.95999908447266
2020-05-20,67.63999938964844
2019-12-17,67.80000305175781
2020-03-05,70.19999694824219
2019-02-12,68.54000091552734
2019-01-11,65.54000091552734
2018-12-10,66.62000274658203
2019-08-23,64.9000015258789
2018-11-08,65.2699966430664
2019-07-22,67.56999969482422
2019-06-20,67.01000213623047
2018-09-05,66.80999755859375
2019-04-17,65.58999633789062
2019-09-24,65.61000061035156
2019-12-20,66.1500015258789
2020-05-26,66.26000213623047
2019-04-30,65.72000122070312
2019-12-23,65.88999938964844
2020-03-11,64.55999755859375
2020-05-29,63.369998931884766
2019-12-26,61.93000030517578
2020-06-01,61.16999816894531
2019-05-02,62.040000915527344
2019-02-27,62.22999954223633
2018-11-23,64.3499984741211
2019-08-06,64.27999877929688
2018-07-18,64.19000244140625
2018-09-20,64.04000091552734
2018-10-22,64.51000213623047
2019-07-05,66.54000091552734
2019-06-03,68.5999984741211
2019-10-09,70.55000305175781
2019-10-11,71.26000213623047
2020-03-17,71.16999816894531
2020-06-04,71.9800033569336
2019-10-14,73.94999694824219
2020-03-20,75.4000015258789
2018-11-06,73.93000030517578
2019-06-18,74.08000183105469
2019-05-17,72.44000244140625
2019-04-15,72.81999969482422
2019-03-14,67.16000366210938
2019-01-09,68.33000183105469
2018-08-02,68.19999694824219
2018-10-05,70.18000030517578
2019-08-21,69.5999984741211
2019-10-17,70.47000122070312
2020-03-23,70.68000030517578
2020-06-10,71.08000183105469
2019-02-25,70.56999969482422
2020-01-07,68.9800033569336
2020-03-26,69.19999694824219
2019-10-23,67.33999633789062
