Dates,BLL
2018-06-20,35.117435455322266
2018-06-21,34.684852600097656
2018-06-25,35.30422592163086
2018-06-22,35.314064025878906
2018-06-26,35.1370964050293
2018-06-27,34.665199279785156
2018-06-28,34.65536117553711
2018-06-29,34.95030212402344
2018-07-02,35.15675735473633
2018-07-03,35.5008544921875
2018-07-05,35.835121154785156
2018-07-16,36.24802780151367
2018-09-18,36.43482971191406
2019-01-24,37.0148811340332
2019-09-05,37.12302017211914
2018-11-21,37.231163024902344
2020-01-13,36.985382080078125
2020-04-01,36.778926849365234
2020-06-19,37.60475540161133
2019-10-29,37.437625885009766
2020-01-16,37.624420166015625
2020-06-22,36.95589065551758
2018-10-03,37.240997314453125
2018-07-31,37.48678207397461
2019-03-12,37.47694396972656
2019-02-08,37.899696350097656
2019-01-07,38.11598205566406
2018-12-06,37.92919158935547
2019-08-19,38.31261444091797
2019-07-18,38.66654586791992
2019-05-15,39.84629821777344
2019-09-20,40.72127914428711
2019-11-01,40.75077819824219
2020-04-07,41.03588104248047
2020-06-25,40.76060485839844
2020-06-16,40.55414962768555
2019-11-04,39.63983154296875
2020-01-22,38.98114013671875
2019-11-07,39.03029251098633
2020-04-13,39.433380126953125
2019-07-01,39.620174407958984
2019-05-30,39.97410202026367
2018-08-15,40.22970962524414
2018-10-18,40.37718200683594
2019-03-27,39.97410202026367
2019-01-22,39.99376678466797
2018-12-21,40.396846771240234
2019-09-03,41.14402770996094
2018-11-19,40.967063903808594
2019-08-02,41.13419723510742
2020-01-28,41.13419723510742
2020-04-16,41.27216720581055
2019-11-13,40.81884002685547
2020-01-31,41.341148376464844
2018-12-04,41.52838897705078
2018-11-02,41.804325103759766
2019-07-16,42.55329513549805
2018-08-30,42.1689567565918
2018-10-01,42.5730094909668
2019-06-14,43.17415237426758
2019-05-13,43.49936294555664
2019-04-11,43.49936294555664
2019-02-06,44.26803970336914
2019-09-18,43.58805847167969
2020-02-03,43.74573516845703
2020-04-22,43.92311477661133
2019-11-19,44.20891189575195
2020-02-06,43.578208923339844
2019-11-22,43.657039642333984
2019-03-25,43.49936294555664
2019-02-21,43.351539611816406
2018-12-19,43.243133544921875
2018-07-12,43.80486297607422
2018-09-14,44.66223907470703
2018-08-13,45.14512634277344
2018-10-16,45.26338577270508
2019-07-31,45.67728042602539
2019-05-28,45.05643081665039
2019-04-26,43.22343063354492
2020-04-28,42.87850570678711
2019-11-25,43.51906967163086
2020-02-12,43.95269012451172
2020-05-01,45.430912017822266
2020-05-04,45.52946472167969
2019-06-12,45.52946472167969
2019-04-09,45.26338577270508
2019-03-08,44.47499084472656
2019-02-04,44.45528793334961
2018-07-27,43.016475677490234
2018-08-28,42.691261291503906
2019-01-03,42.7602424621582
2019-08-15,43.233280181884766
2018-10-31,44.31732177734375
2019-09-16,44.149784088134766
2020-02-18,46.928855895996094
2020-05-07,46.672630310058594
2018-08-17,46.72190856933594
2019-12-04,47.16537094116211
2020-02-21,48.13115310668945
2018-12-17,48.01288986206055
2019-08-30,47.973472595214844
2018-11-15,47.58913040161133
2019-07-29,48.38737487792969
2019-06-27,48.347957611083984
2019-04-24,49.64879608154297
2018-07-10,49.767051696777344
2018-09-12,48.791419982910156
2019-02-19,48.338104248046875
2019-01-18,48.594329833984375
2020-02-24,48.160709381103516
2020-05-13,48.38737487792969
2019-12-10,47.95376205444336
2020-02-27,48.870262145996094
2019-12-13,48.850555419921875
2020-05-19,48.495059967041016
2019-03-06,49.16655349731445
2018-11-30,48.41606521606445
2019-08-13,48.10994338989258
2019-07-12,47.78407287597656
2019-06-10,47.69520568847656
2019-05-09,47.23109436035156
2018-07-25,47.58658218383789
2018-09-27,47.92232131958008
2018-10-29,47.408836364746094
2019-10-16,46.06587219238281
2019-12-16,46.194236755371094
2020-03-04,45.295631408691406
2020-05-22,43.58729553222656
2019-10-01,43.07380676269531
2019-12-19,41.81970977783203
2018-09-10,42.945430755615234
2019-05-24,43.89341354370117
2018-08-09,44.23902893066406
2019-04-22,45.40425491333008
2019-03-21,44.11065673828125
2019-01-16,43.705787658691406
2019-08-28,45.019134521484375
2018-11-13,45.858489990234375
2018-10-12,46.322608947753906
2019-06-25,46.5003547668457
2020-03-10,47.0533447265625
2020-05-28,47.5174560546875
2019-10-07,47.86308288574219
2020-03-13,48.682682037353516
2019-10-10,47.83345031738281
2020-03-16,48.88018035888672
2020-06-03,49.63066101074219
2018-11-28,50.084903717041016
2018-09-25,50.14414978027344
2018-07-23,50.223148345947266
2018-08-24,51.10200881958008
2019-07-10,50.15402603149414
2019-05-07,50.67738723754883
2019-04-05,50.539146423339844
