Dates,BLL
2020-04-03,58.4900016784668
2019-10-31,58.25
2020-04-06,58.369998931884766
2020-06-24,58.209999084472656
2018-11-09,58.09000015258789
2019-07-23,58.560001373291016
2019-06-21,58.16999816894531
2019-05-20,57.97999954223633
2019-04-18,57.90999984741211
2018-09-06,58.040000915527344
2018-10-08,57.779998779296875
2019-02-13,57.869998931884766
2018-12-11,58.29999923706055
2019-09-25,58.72999954223633
2020-01-21,58.27000045776367
2020-04-09,58.16999816894531
2019-11-06,57.97999954223633
2020-01-24,57.06999969482422
2020-01-27,58.43000030517578
2020-04-15,58.61000061035156
2018-12-26,59.59000015258789
2019-08-07,58.959999084472656
2019-06-04,59.029998779296875
2018-09-21,59.4900016784668
2018-07-19,59.529998779296875
2018-08-20,59.970001220703125
2018-10-23,57.66999816894531
2019-05-03,60.099998474121094
2019-04-01,60.81999969482422
2019-02-28,61.52000045776367
2019-11-12,61.84000015258789
2020-01-30,61.439998626708984
2019-11-15,62.38999938964844
2020-04-21,63.25
2019-04-16,64.68000030517578
2019-03-15,63.2400016784668
2019-02-11,62.72999954223633
2019-01-10,62.0
2019-08-22,62.189998626708984
2018-11-07,62.31999969482422
2018-08-03,62.540000915527344
2018-09-04,61.18000030517578
2019-06-19,61.400001525878906
2019-09-23,61.40999984741211
2019-11-18,60.75
2020-02-05,60.400001525878906
2020-04-24,60.060001373291016
2019-03-29,61.5
2019-11-21,62.310001373291016
2020-04-27,63.79999923706055
2020-02-11,64.36000061035156
2020-04-30,65.94000244140625
2019-05-01,66.19000244140625
2019-02-26,66.5
2019-01-25,66.52999877929688
2018-12-24,66.79000091552734
2019-09-06,65.08999633789062
2018-07-17,65.58999633789062
2018-09-19,65.8499984741211
2019-08-05,66.66999816894531
2019-10-08,67.2300033569336
2019-12-11,67.29000091552734
2019-11-27,67.12000274658203
2020-02-14,67.5199966430664
2020-05-06,68.1500015258789
2019-01-08,67.83999633789062
2018-12-07,68.12000274658203
2019-08-20,70.58000183105469
2018-11-05,70.41000366210938
2019-07-19,71.9000015258789
2018-10-04,71.73999786376953
2019-06-17,71.16999816894531
2019-05-16,70.25
2018-08-01,71.0
2019-03-13,70.43000030517578
2019-12-03,71.1500015258789
2020-02-20,69.76000213623047
2019-12-06,69.47000122070312
2020-05-12,69.2300033569336
2019-12-09,67.93000030517578
2020-02-26,71.1500015258789
2020-05-15,70.69999694824219
2019-03-28,71.52999877929688
2018-09-17,71.73999786376953
2018-08-16,72.11000061035156
2018-10-19,71.5
2019-04-29,72.08999633789062
2019-01-23,72.18000030517578
2019-09-04,72.58000183105469
2018-11-20,71.41999816894531
2019-07-02,74.23999786376953
2019-05-31,73.25
2019-12-12,73.95999908447266
2020-05-18,73.41999816894531
2019-09-27,75.29000091552734
2020-03-03,76.12000274658203
2020-05-21,77.33999633789062
2019-05-14,76.9000015258789
2018-08-31,78.30999755859375
2018-07-30,76.98999786376953
2018-10-02,78.41999816894531
2019-04-12,80.04000091552734
2019-03-11,79.51000213623047
2019-02-07,79.55000305175781
2019-07-17,79.77999877929688
2019-09-19,79.62000274658203
2019-10-21,78.41000366210938
2019-12-18,79.18000030517578
2020-03-06,78.79000091552734
2019-10-03,79.81999969482422
2020-03-09,80.75
2020-05-27,80.0
2019-12-24,80.55000305175781
2020-03-12,81.25
2018-12-20,78.70999908447266
2019-08-01,78.27999877929688
2018-08-14,73.91999816894531
2018-07-13,71.44000244140625
2018-10-17,72.45999908447266
2019-05-29,73.11000061035156
2019-03-26,72.76000213623047
2019-02-22,72.48999786376953
2019-10-04,75.0
2019-11-05,74.26000213623047
2019-12-27,74.51000213623047
2020-06-02,74.0
2019-12-30,75.01000213623047
2020-03-18,74.5999984741211
2020-06-05,74.30000305175781
2019-07-15,74.44000244140625
2018-12-03,73.0
2019-06-13,72.97000122070312
2019-01-04,71.5
2018-08-29,70.87999725341797
2019-02-05,71.91999816894531
2018-11-01,72.41000366210938
2019-08-16,71.79000091552734
2019-04-10,71.98999786376953
2019-09-17,72.02999877929688
2019-10-15,73.30999755859375
2020-01-02,73.36000061035156
2020-06-08,73.27999877929688
2019-10-18,72.30999755859375
2020-03-24,72.36000061035156
2020-06-11,74.04000091552734
2020-01-08,74.36000061035156
2019-04-25,72.12999725341797
2019-07-30,71.02999877929688
2019-02-20,71.2699966430664
2018-07-11,71.7300033569336
2018-09-13,72.4000015258789
2018-10-15,71.25
2019-06-28,72.62999725341797
2018-12-18,73.56999969482422
2018-11-16,69.83000183105469
2019-10-02,68.58000183105469
2020-03-27,66.26000213623047
2020-01-10,64.70999908447266
2019-10-24,66.7300033569336
2020-03-30,65.29000091552734
2020-06-17,64.16999816894531
2020-01-14,64.41000366210938
2020-04-02,64.80999755859375
2019-01-02,64.73999786376953
2019-08-14,65.87999725341797
2018-10-30,65.41999816894531
2019-06-11,67.5
2019-05-10,66.81999969482422
2019-04-08,67.3499984741211
2018-08-27,66.47000122070312
2018-07-26,65.91000366210938
2018-09-28,65.12000274658203
2019-03-07,66.69999694824219
2019-10-30,66.27999877929688
2020-01-17,66.5
2020-06-23,65.58999633789062
2020-04-08,66.73999786376953
2020-06-26,66.0
2019-03-22,66.80000305175781
2019-01-17,62.869998931884766
2019-08-29,64.16999816894531
2018-11-14,64.0
2019-06-26,63.790000915527344
2018-09-11,63.369998931884766
2018-07-09,63.63999938964844
2018-08-10,63.75
2019-04-23,64.02999877929688
2019-09-30,64.5
2020-01-23,64.0999984741211
2019-11-08,65.30999755859375
2020-04-14,65.25
2019-11-11,65.20999908447266
2020-01-29,65.0
2020-04-17,64.62999725341797
2018-07-24,64.43000030517578
2018-09-26,64.66999816894531
2019-05-08,63.349998474121094
2019-03-05,65.05999755859375
2019-02-01,63.93000030517578
2018-12-31,63.90999984741211
2018-11-29,64.91999816894531
2019-08-12,66.76000213623047
2019-07-11,66.25
2019-09-13,67.26000213623047
2019-11-14,66.68000030517578
2020-04-20,68.44999694824219
2020-02-04,69.2699966430664
2020-04-23,68.69000244140625
2018-12-14,69.69999694824219
2019-08-27,71.5199966430664
2018-08-08,72.08000183105469
2018-10-11,71.05999755859375
2018-11-12,73.94999694824219
2019-07-26,72.79000091552734
2019-06-24,72.44999694824219
2019-05-23,72.72000122070312
2019-03-20,72.55000305175781
2019-01-15,74.30999755859375
2019-11-20,75.62000274658203
2020-02-07,75.98999786376953
2020-02-10,77.80000305175781
2020-04-29,77.05999755859375
2019-11-26,76.73999786376953
2020-02-13,77.02999877929688
2019-01-30,76.52999877929688
2018-08-23,77.18000030517578
2018-09-24,77.4000015258789
2018-11-27,78.7300033569336
2018-10-26,76.43000030517578
2019-07-09,76.69999694824219
2019-06-07,76.0
2019-05-06,76.5
2019-04-04,75.0999984741211
2019-09-11,75.19000244140625
2019-11-29,70.12999725341797
2020-05-05,70.91999816894531
2019-12-02,75.30000305175781
2020-02-19,77.16999816894531
2020-05-08,77.5999984741211
2019-05-21,75.22000122070312
2019-03-18,72.02999877929688
2018-09-07,73.98999786376953
2018-08-06,71.12000274658203
2018-10-09,66.48999786376953
2019-02-14,65.23999786376953
2018-12-12,59.25
2019-07-24,59.70000076293945
2019-09-26,60.45000076293945
2019-10-28,63.91999816894531
2019-12-05,59.77000045776367
2020-05-11,54.2400016784668
2019-07-03,54.16999816894531
2020-02-25,58.060001373291016
2020-05-14,59.79999923706055
2020-02-28,61.08000183105469
2019-08-08,64.83000183105469
2019-06-05,65.55000305175781
2018-07-20,62.0
2018-08-21,63.72999954223633
2018-10-24,63.83000183105469
2019-04-02,64.0999984741211
2019-03-01,67.16999816894531
2019-01-28,66.04000091552734
2018-12-27,68.13999938964844
2019-09-09,69.2699966430664
2020-03-02,68.54000091552734
2020-05-20,66.98999786376953
2019-12-17,67.54000091552734
2020-03-05,69.04000091552734
2019-02-12,69.72000122070312
2019-01-11,67.7699966430664
2018-12-10,66.5999984741211
2019-08-23,66.7699966430664
2018-11-08,65.66999816894531
2019-07-22,65.5
2019-06-20,68.69999694824219
2018-09-05,67.81999969482422
2019-04-17,65.4800033569336
2019-09-24,64.80000305175781
2019-12-20,65.87000274658203
2020-05-26,66.44000244140625
2019-04-30,66.73999786376953
2019-12-23,65.4000015258789
2020-03-11,66.06999969482422
2020-05-29,64.11000061035156
2019-12-26,63.52000045776367
2020-06-01,61.540000915527344
2019-05-02,60.86000061035156
2019-02-27,61.52000045776367
2018-11-23,63.7400016784668
2019-08-06,64.3499984741211
2018-07-18,64.93000030517578
2018-09-20,64.20999908447266
2018-10-22,64.16999816894531
2019-07-05,65.44000244140625
2019-06-03,67.58999633789062
2019-10-09,69.30000305175781
2019-10-11,70.4800033569336
2020-03-17,70.93000030517578
2020-06-04,71.02999877929688
2019-10-14,72.41000366210938
2020-03-20,73.54000091552734
2018-11-06,75.86000061035156
2019-06-18,72.72000122070312
2019-05-17,73.44999694824219
2019-04-15,72.45999908447266
2019-03-14,71.86000061035156
2019-01-09,69.05999755859375
2018-08-02,67.1500015258789
2018-10-05,70.45999908447266
2019-08-21,70.58000183105469
2019-10-17,69.43000030517578
2020-03-23,71.66000366210938
2020-06-10,70.55000305175781
2019-02-25,71.77999877929688
2020-01-07,70.19000244140625
2020-03-26,68.81999969482422
2019-10-23,69.29000091552734
