Dates,MNST
2019-02-11,63.06999969482422
2019-01-10,63.869998931884766
2019-08-22,63.459999084472656
2018-11-07,63.86000061035156
2018-08-03,63.70000076293945
2018-09-04,63.47999954223633
2019-06-19,63.34000015258789
2019-09-23,63.349998474121094
2019-11-18,62.5099983215332
2020-02-05,62.0
2020-04-24,61.95000076293945
2019-03-29,62.040000915527344
2019-11-21,63.47999954223633
2020-04-27,63.5
2020-02-11,64.19999694824219
2020-04-30,64.3499984741211
2019-05-01,65.86000061035156
2019-02-26,66.01000213623047
2019-01-25,64.63999938964844
2018-12-24,64.08000183105469
2019-09-06,60.810001373291016
2018-07-17,61.47999954223633
2018-09-19,62.61000061035156
2019-08-05,61.97999954223633
2019-10-08,62.93000030517578
2019-12-11,63.5
2019-11-27,63.900001525878906
2020-02-14,63.93000030517578
2020-05-06,63.75
2019-01-08,63.529998779296875
2018-12-07,63.83000183105469
2019-08-20,63.099998474121094
2018-11-05,65.01000213623047
2019-07-19,65.0199966430664
2018-10-04,64.8499984741211
2019-06-17,65.88999938964844
2019-05-16,65.69999694824219
2018-08-01,64.95999908447266
2019-03-13,65.0999984741211
2019-12-03,64.87999725341797
2020-02-20,65.22000122070312
2019-12-06,65.0999984741211
2020-05-12,65.30000305175781
2019-12-09,65.87000274658203
2020-02-26,64.75
2020-05-15,63.27000045776367
2019-03-28,64.0999984741211
2018-09-17,64.27999877929688
2018-08-16,64.62999725341797
2018-10-19,64.47000122070312
2019-04-29,65.2300033569336
2019-01-23,65.16000366210938
2019-09-04,65.33000183105469
2018-11-20,64.79000091552734
2019-07-02,63.619998931884766
2019-05-31,63.13999938964844
2019-12-12,59.0
2020-05-18,59.59000015258789
2019-09-27,54.900001525878906
2020-03-03,61.72999954223633
2020-05-21,59.02000045776367
2019-05-14,56.02000045776367
2018-08-31,57.34000015258789
2018-07-30,56.63999938964844
2018-10-02,57.40999984741211
2019-04-12,57.95000076293945
2019-03-11,57.56999969482422
2019-02-07,58.349998474121094
2019-07-17,57.9900016784668
2019-09-19,57.18000030517578
2019-10-21,56.52000045776367
2019-12-18,56.86000061035156
2020-03-06,57.06999969482422
2019-10-03,58.63999938964844
2020-03-09,58.04999923706055
2020-05-27,58.119998931884766
2019-12-24,57.97999954223633
2020-03-12,58.439998626708984
2018-12-20,58.75
2019-08-01,57.029998779296875
2018-08-14,56.97999954223633
2018-07-13,57.369998931884766
2018-10-17,57.439998626708984
2019-05-29,57.369998931884766
2019-03-26,58.56999969482422
2019-02-22,59.04999923706055
2019-10-04,57.77000045776367
2019-11-05,58.540000915527344
2019-12-27,58.720001220703125
2020-06-02,58.61000061035156
2019-12-30,59.41999816894531
2020-03-18,58.290000915527344
2020-06-05,58.47999954223633
2019-07-15,58.02000045776367
2018-12-03,58.15999984741211
2019-06-13,58.09000015258789
2019-01-04,54.439998626708984
2018-08-29,55.380001068115234
2019-02-05,55.81999969482422
2018-11-01,56.15999984741211
2019-08-16,55.400001525878906
2019-04-10,56.72999954223633
2019-09-17,56.119998931884766
2019-10-15,56.47999954223633
2020-01-02,56.40999984741211
2020-06-08,56.060001373291016
2019-10-18,56.369998931884766
2020-03-24,55.83000183105469
2020-06-11,56.47999954223633
2020-01-08,56.25
2019-04-25,56.380001068115234
2019-07-30,56.0
2019-02-20,56.279998779296875
2018-07-11,56.619998931884766
2018-09-13,56.61000061035156
2018-10-15,55.7400016784668
2019-06-28,56.06999969482422
2018-12-18,56.15999984741211
2018-11-16,56.439998626708984
2019-10-02,56.58000183105469
2020-03-27,55.970001220703125
2020-01-10,56.75
2019-10-24,56.0
2020-03-30,59.5
2020-06-17,58.0099983215332
2020-01-14,57.5
2020-04-02,58.290000915527344
2019-01-02,59.150001525878906
2019-08-14,59.2400016784668
2018-10-30,58.540000915527344
2019-06-11,59.15999984741211
2019-05-10,58.66999816894531
2019-04-08,57.91999816894531
2018-08-27,58.56999969482422
2018-07-26,58.849998474121094
2018-09-28,58.790000915527344
2019-03-07,59.81999969482422
2019-10-30,59.959999084472656
2020-01-17,59.7599983215332
2020-06-23,59.2400016784668
2020-04-08,58.88999938964844
2020-06-26,60.27000045776367
2019-03-22,60.06999969482422
2019-01-17,60.099998474121094
2019-08-29,60.75
2018-11-14,61.619998931884766
2019-06-26,62.279998779296875
2018-09-11,62.099998474121094
2018-07-09,62.439998626708984
2018-08-10,62.459999084472656
2019-04-23,63.060001373291016
2019-09-30,62.7599983215332
2020-01-23,63.619998931884766
2019-11-08,64.13999938964844
2020-04-14,63.529998779296875
2019-11-11,63.7599983215332
2020-01-29,63.939998626708984
2020-04-17,63.41999816894531
2018-07-24,63.459999084472656
2018-09-26,63.959999084472656
2019-05-08,63.119998931884766
2019-03-05,62.9900016784668
2019-02-01,63.869998931884766
2018-12-31,63.70000076293945
2018-11-29,64.16000366210938
2019-08-12,64.68000030517578
2019-07-11,65.4000015258789
2019-09-13,65.54000091552734
2019-11-14,65.61000061035156
2020-04-20,66.1500015258789
2020-02-04,67.19999694824219
2020-04-23,67.29000091552734
2018-12-14,66.94000244140625
2019-08-27,67.33999633789062
2018-08-08,68.0
2018-10-11,66.55999755859375
2018-11-12,66.61000061035156
2019-07-26,66.73999786376953
2019-06-24,66.30000305175781
2019-05-23,66.83000183105469
2019-03-20,68.87000274658203
2019-01-15,67.62000274658203
2019-11-20,69.25
2020-02-07,69.41999816894531
2020-02-10,69.30999755859375
2020-04-29,68.81999969482422
2019-11-26,69.26000213623047
2020-02-13,69.19000244140625
2019-01-30,69.25
2018-08-23,69.68000030517578
2018-09-24,69.43000030517578
2018-11-27,69.72000122070312
2018-10-26,69.83000183105469
2019-07-09,70.0199966430664
2019-06-07,69.66999816894531
2019-05-06,68.37999725341797
2019-04-04,67.11000061035156
2019-09-11,65.73999786376953
2019-11-29,64.81999969482422
2020-05-05,62.119998931884766
2019-12-02,64.29000091552734
2020-02-19,65.0199966430664
2020-05-08,66.37000274658203
2019-05-21,64.83000183105469
2019-03-18,62.06999969482422
2018-09-07,63.5
2018-08-06,64.0
2018-10-09,58.0
2019-02-14,59.79999923706055
2018-12-12,56.20000076293945
2019-07-24,58.83000183105469
2019-09-26,57.630001068115234
2019-10-28,55.709999084472656
2019-12-05,55.04999923706055
2020-05-11,52.11000061035156
2019-07-03,53.529998779296875
2020-02-25,53.709999084472656
2020-05-14,54.0
2020-02-28,56.09000015258789
2019-08-08,56.16999816894531
2019-06-05,56.08000183105469
2018-07-20,54.369998931884766
2018-08-21,52.709999084472656
2018-10-24,54.52000045776367
2019-04-02,56.66999816894531
2019-03-01,59.849998474121094
2019-01-28,58.15999984741211
2018-12-27,60.47999954223633
2019-09-09,60.2599983215332
2020-03-02,60.79999923706055
2020-05-20,62.47999954223633
2019-12-17,63.02000045776367
2020-03-05,62.56999969482422
2019-02-12,61.79999923706055
2019-01-11,59.869998931884766
2018-12-10,60.099998474121094
2019-08-23,60.18000030517578
2018-11-08,59.7599983215332
2019-07-22,60.599998474121094
2019-06-20,61.27000045776367
2018-09-05,60.33000183105469
2019-04-17,62.34000015258789
2019-09-24,61.2599983215332
2019-12-20,59.2400016784668
2020-05-26,59.4900016784668
2019-04-30,61.119998931884766
2019-12-23,61.75
2020-03-11,63.380001068115234
2020-05-29,64.75
2019-12-26,66.06999969482422
2020-06-01,65.72000122070312
2019-05-02,64.70999908447266
2019-02-27,64.94000244140625
2018-11-23,67.55000305175781
2019-08-06,66.86000061035156
2018-07-18,67.72000122070312
2018-09-20,69.18000030517578
2018-10-22,67.88999938964844
2019-07-05,70.25
2019-06-03,69.37999725341797
2019-10-09,71.11000061035156
2019-10-11,70.79000091552734
2020-03-17,72.80999755859375
2020-06-04,72.62000274658203
2019-10-14,72.61000061035156
2020-03-20,72.33999633789062
2018-11-06,71.5199966430664
2019-06-18,71.41000366210938
2019-05-17,69.9800033569336
2019-04-15,70.72000122070312
2019-03-14,69.7699966430664
2019-01-09,68.7699966430664
2018-08-02,67.19000244140625
2018-10-05,70.43000030517578
2019-08-21,69.94999694824219
2019-10-17,69.51000213623047
2020-03-23,70.69000244140625
2020-06-10,69.54000091552734
2019-02-25,70.86000061035156
2020-01-07,69.55000305175781
2020-03-26,68.08000183105469
2019-10-23,69.19999694824219
