Dates,MNST
2020-04-03,55.619998931884766
2019-10-31,54.880001068115234
2020-04-06,54.459999084472656
2020-06-24,54.58000183105469
2018-11-09,53.279998779296875
2019-07-23,53.33000183105469
2019-06-21,52.59000015258789
2019-05-20,52.869998931884766
2019-04-18,52.880001068115234
2018-09-06,53.06999969482422
2018-10-08,54.689998626708984
2019-02-13,54.970001220703125
2018-12-11,54.75
2019-09-25,53.02000045776367
2020-01-21,54.06999969482422
2020-04-09,54.20000076293945
2019-11-06,54.88999938964844
2020-01-24,55.20000076293945
2020-01-27,54.970001220703125
2020-04-15,56.22999954223633
2018-12-26,56.81999969482422
2019-08-07,57.900001525878906
2019-06-04,59.650001525878906
2018-09-21,58.689998626708984
2018-07-19,59.599998474121094
2018-08-20,57.939998626708984
2018-10-23,57.9900016784668
2019-05-03,63.11000061035156
2019-04-01,62.619998931884766
2019-02-28,61.599998474121094
2019-11-12,61.68000030517578
2020-01-30,61.91999816894531
2019-11-15,63.0
2020-04-21,62.34000015258789
2019-04-16,62.349998474121094
2019-03-15,63.06999969482422
2019-02-11,63.93000030517578
2019-01-10,63.630001068115234
2019-08-22,63.61000061035156
2018-11-07,63.7400016784668
2018-08-03,64.0
2018-09-04,63.22999954223633
2019-06-19,63.41999816894531
2019-09-23,62.27000045776367
2019-11-18,61.7599983215332
2020-02-05,62.279998779296875
2020-04-24,61.86000061035156
2019-03-29,62.810001373291016
2019-11-21,62.869998931884766
2020-04-27,64.02999877929688
2020-02-11,63.84000015258789
2020-04-30,65.91999816894531
2019-05-01,65.75
2019-02-26,64.5
2019-01-25,64.08000183105469
2018-12-24,60.599998474121094
2019-09-06,61.33000183105469
2018-07-17,61.91999816894531
2018-09-19,62.119998931884766
2019-08-05,62.36000061035156
2019-10-08,63.52000045776367
2019-12-11,63.779998779296875
2019-11-27,63.560001373291016
2020-02-14,63.33000183105469
2020-05-06,63.599998474121094
2019-01-08,63.56999969482422
2018-12-07,63.83000183105469
2019-08-20,64.7699966430664
2018-11-05,64.6500015258789
2019-07-19,65.94999694824219
2018-10-04,65.91999816894531
2019-06-17,66.0
2019-05-16,64.76000213623047
2018-08-01,65.02999877929688
2019-03-13,64.80000305175781
2019-12-03,65.0
2020-02-20,65.26000213623047
2019-12-06,65.79000091552734
2020-05-12,65.73999786376953
2019-12-09,64.97000122070312
2020-02-26,63.2599983215332
2020-05-15,63.529998779296875
2019-03-28,64.0999984741211
2018-09-17,64.73999786376953
2018-08-16,64.16000366210938
2018-10-19,65.19999694824219
2019-04-29,65.38999938964844
2019-01-23,65.51000213623047
2019-09-04,64.47000122070312
2018-11-20,63.459999084472656
2019-07-02,62.38999938964844
2019-05-31,58.959999084472656
2019-12-12,60.18000030517578
2020-05-18,60.38999938964844
2019-09-27,62.18000030517578
2020-03-03,59.22999954223633
2020-05-21,56.47999954223633
2019-05-14,58.040000915527344
2018-08-31,56.11000061035156
2018-07-30,56.95000076293945
2018-10-02,57.18000030517578
2019-04-12,57.79999923706055
2019-03-11,57.84000015258789
2019-02-07,58.029998779296875
2019-07-17,57.150001525878906
2019-09-19,56.08000183105469
2019-10-21,56.650001525878906
2019-12-18,56.56999969482422
2020-03-06,58.08000183105469
2019-10-03,57.61000061035156
2020-03-09,58.66999816894531
2020-05-27,57.63999938964844
2019-12-24,58.060001373291016
2020-03-12,58.77000045776367
2018-12-20,57.16999816894531
2019-08-01,57.22999954223633
2018-08-14,57.7599983215332
2018-07-13,56.869998931884766
2018-10-17,57.45000076293945
2019-05-29,58.86000061035156
2019-03-26,59.22999954223633
2019-02-22,57.9900016784668
2019-10-04,58.36000061035156
2019-11-05,58.790000915527344
2019-12-27,58.349998474121094
2020-06-02,59.119998931884766
2019-12-30,58.810001373291016
2020-03-18,58.369998931884766
2020-06-05,57.77000045776367
2019-07-15,57.810001373291016
2018-12-03,58.060001373291016
2019-06-13,56.41999816894531
2019-01-04,55.119998931884766
2018-08-29,55.619998931884766
2019-02-05,56.58000183105469
2018-11-01,55.72999954223633
2019-08-16,55.880001068115234
2019-04-10,56.279998779296875
2019-09-17,56.119998931884766
2019-10-15,56.29999923706055
2020-01-02,56.54999923706055
2020-06-08,56.290000915527344
2019-10-18,56.52000045776367
2020-03-24,56.560001373291016
2020-06-11,56.060001373291016
2020-01-08,56.290000915527344
2019-04-25,55.939998626708984
2019-07-30,56.20000076293945
2019-02-20,56.61000061035156
2018-07-11,56.349998474121094
2018-09-13,55.970001220703125
2018-10-15,56.150001525878906
2019-06-28,56.150001525878906
2018-12-18,56.130001068115234
2018-11-16,56.25
2019-10-02,56.09000015258789
2020-03-27,56.470001220703125
2020-01-10,55.9900016784668
2019-10-24,56.63999938964844
2020-03-30,58.15999984741211
2020-06-17,58.029998779296875
2020-01-14,58.400001525878906
2020-04-02,58.95000076293945
2019-01-02,58.93000030517578
2019-08-14,58.63999938964844
2018-10-30,59.029998779296875
2019-06-11,58.560001373291016
2019-05-10,58.0
2019-04-08,58.400001525878906
2018-08-27,58.630001068115234
2018-07-26,58.65999984741211
2018-09-28,59.63999938964844
2019-03-07,60.09000015258789
2019-10-30,59.81999969482422
2020-01-17,59.810001373291016
2020-06-23,58.9900016784668
2020-04-08,60.38999938964844
2020-06-26,59.91999816894531
2019-03-22,60.040000915527344
2019-01-17,60.4900016784668
2019-08-29,61.5099983215332
2018-11-14,62.43000030517578
2019-06-26,62.2400016784668
2018-09-11,62.209999084472656
2018-07-09,62.4900016784668
2018-08-10,62.77000045776367
2019-04-23,62.86000061035156
2019-09-30,63.470001220703125
2020-01-23,63.91999816894531
2019-11-08,63.36000061035156
2020-04-14,63.470001220703125
2019-11-11,63.880001068115234
2020-01-29,63.56999969482422
2020-04-17,63.36000061035156
2018-07-24,63.54999923706055
2018-09-26,63.70000076293945
2019-05-08,63.279998779296875
2019-03-05,63.380001068115234
2019-02-01,63.689998626708984
2018-12-31,63.81999969482422
2018-11-29,64.25
2019-08-12,65.33999633789062
2019-07-11,65.52999877929688
2019-09-13,65.58000183105469
2019-11-14,65.87999725341797
2020-04-20,67.0999984741211
2020-02-04,67.30999755859375
2020-04-23,66.81999969482422
2018-12-14,67.48999786376953
2019-08-27,67.7699966430664
2018-08-08,67.0999984741211
2018-10-11,66.5999984741211
2018-11-12,66.87999725341797
2019-07-26,66.55000305175781
2019-06-24,67.01000213623047
2019-05-23,66.5999984741211
2019-03-20,67.41999816894531
2019-01-15,68.87999725341797
2019-11-20,68.94999694824219
2020-02-07,69.44999694824219
2020-02-10,68.91000366210938
2020-04-29,69.16999816894531
2019-11-26,69.1500015258789
2020-02-13,69.25
2019-01-30,69.69000244140625
2018-08-23,69.86000061035156
2018-09-24,69.5999984741211
2018-11-27,70.08000183105469
2018-10-26,70.4000015258789
2019-07-09,69.73999786376953
2019-06-07,68.19000244140625
2019-05-06,66.62000274658203
2019-04-04,65.87999725341797
2019-09-11,63.7400016784668
2019-11-29,62.40999984741211
2020-05-05,64.7699966430664
2019-12-02,63.779998779296875
2020-02-19,68.05000305175781
2020-05-08,67.12999725341797
2019-05-21,66.19000244140625
2019-03-18,61.86000061035156
2018-09-07,66.12999725341797
2018-08-06,61.810001373291016
2018-10-09,57.38999938964844
2019-02-14,62.38999938964844
2018-12-12,57.439998626708984
2019-07-24,59.7400016784668
2019-09-26,55.88999938964844
2019-10-28,54.31999969482422
2019-12-05,52.099998474121094
2020-05-11,50.970001220703125
2019-07-03,53.72999954223633
2020-02-25,53.65999984741211
2020-05-14,57.84000015258789
2020-02-28,56.38999938964844
2019-08-08,58.0
2019-06-05,56.2599983215332
2018-07-20,53.099998474121094
2018-08-21,55.060001373291016
2018-10-24,54.220001220703125
2019-04-02,58.06999969482422
2019-03-01,58.40999984741211
2019-01-28,60.2599983215332
2018-12-27,60.5099983215332
2019-09-09,59.529998779296875
2020-03-02,64.41000366210938
2020-05-20,62.290000915527344
2019-12-17,61.869998931884766
2020-03-05,62.189998626708984
2019-02-12,61.380001068115234
2019-01-11,59.040000915527344
2018-12-10,60.119998931884766
2019-08-23,59.630001068115234
2018-11-08,59.79999923706055
2019-07-22,60.52000045776367
2019-06-20,60.13999938964844
2018-09-05,62.13999938964844
2019-04-17,61.810001373291016
2019-09-24,59.52000045776367
2019-12-20,59.209999084472656
2020-05-26,60.650001525878906
2019-04-30,61.29999923706055
2019-12-23,62.09000015258789
2020-03-11,65.77999877929688
2020-05-29,66.4000015258789
2019-12-26,66.19000244140625
2020-06-01,65.16999816894531
2019-05-02,64.98999786376953
2019-02-27,66.01000213623047
2018-11-23,66.62000274658203
2019-08-06,67.1500015258789
2018-07-18,69.41000366210938
2018-09-20,68.36000061035156
2018-10-22,68.70999908447266
2019-07-05,69.01000213623047
2019-06-03,70.5999984741211
2019-10-09,70.87000274658203
2019-10-11,71.91000366210938
2020-03-17,72.58999633789062
2020-06-04,72.08000183105469
2019-10-14,72.51000213623047
2020-03-20,70.91999816894531
2018-11-06,72.2300033569336
2019-06-18,70.4000015258789
2019-05-17,70.43000030517578
2019-04-15,70.44000244140625
2019-03-14,67.80000305175781
2019-01-09,68.30000305175781
2018-08-02,68.80000305175781
2018-10-05,69.5
2019-08-21,69.54000091552734
2019-10-17,69.70999908447266
2020-03-23,70.08000183105469
2020-06-10,70.2699966430664
2019-02-25,70.18000030517578
2020-01-07,68.06999969482422
2020-03-26,69.05999755859375
2019-10-23,67.9000015258789
